0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
0.023054755043227626,0.021613832853025983,0.018731988472622252,0.041306436119116,-0.009606147934678066,-0.06292026897214198,-0.030739673390970612,-0.01777137367915449,0.0028818443804032867,-0.009125840537944185,-0.03121998078770405,-0.009606147934678066,-0.010086455331412392,-0.022094140249759864,0.0014409221902016434,-0.00672430355427478,-0.00432276657060493,0.003362151777137168,0.015369836695485084,0.0014409221902020874,0.008645533141210304,0.018731988472622696,0.017771373679154934,0.026416906820364794,0.027377521613832556,0.005283381364072692,0.009606147934678066,-0.02065321805955822,0.025456292026897476,0.01825168107588837,0.024015369836695832,0.04178674351584988,0.022094140249759864,0.0,0.03314121037464002,0.0422670509125842,0.041306436119116,0.044668587896253165,0.018251681075888815,0.04466858789625361,0.05091258405379406,0.01344860710854956,0.030739673390970168,0.031700288184438374,0.02401536983669539,0.019692603266090458,0.040826128722382116,0.025936599423631357,0.02785782901056688,0.023535062439961507,0.019692603266090458,0.026416906820365238,0.04178674351584988,0.02689721421709912,0.024975984630162706,0.019692603266090458,0.04610951008645525,0.03986551392891435,0.0398655139289148,0.04034582132564868,0.018251681075888815,0.014889529298751203,-0.005283381364073136,0.0004803073967338811,0.012968299711815678,0.009125840537944185,-0.005283381364073136,-0.010566762728146273,0.00960614793467851,-0.0028818443804032867,0.009125840537944185,0.0057636887608070175,-0.00432276657060493,0.009606147934678066,0.010086455331412392,0.0009606147934677622,0.0009606147934677622,-0.02065321805955822,-0.014889529298751203,0.011527377521614035,0.0336215177713739,0.07156580211335228,0.02353506243996195,0.022574447646493745,-0.0211335254562921,-0.026897214217098675,0.0009606147934677622,0.0024015369836698497,-0.003842459173871049,-0.019692603266090458,0.0422670509125842,0.022094140249759864,-0.03170028818443793,0.0019212295869355245,-0.014409221902017322,0.01344860710854956,0.008165225744476423,-0.00432276657060493,0.010566762728146273,0.007204610951008217,0.009606147934678066,0.008645533141210304,-0.0024015369836694056,0.042747358309318084,0.0057636887608070175,-0.054274735830931675,0.0014409221902016434
0.026897214217098675,0.026416906820364794,0.01681075888568717,0.054755043227665556,-0.025936599423631357,-0.008165225744476867,-0.014409221902017766,-0.012007684918347472,0.009606147934678066,-0.010086455331411948,-0.019692603266090458,-0.029779058597502406,-0.008165225744476867,-0.021133525456291657,-0.004322766570605374,-0.0028818443804032867,-0.0014409221902020874,0.012007684918347472,0.02401536983669539,0.0014409221902020874,0.01344860710854956,0.017771373679154934,0.018731988472622252,0.047550432276656895,0.02353506243996195,0.03410182516810778,0.0019212295869359686,-0.030259365994236287,-0.0062439961575400105,0.0028818443804032867,0.0057636887608070175,0.017771373679154934,0.019212295869356577,-0.0028818443804028426,0.02353506243996195,0.01729106628242061,0.053794428434197794,-0.0014409221902016434,0.03650336215177763,0.015850144092218965,0.039385206532180916,0.03938520653218003,-0.0057636887608070175,0.02497598463016315,0.021133525456291657,0.027377521613833444,0.026416906820364794,0.04707012487992346,0.031700288184438374,0.032180595581172255,0.008165225744476423,-0.005283381364072692,0.02161383285302554,0.020172910662823895,0.025936599423630913,0.005283381364073136,0.05187319884726227,0.019692603266090014,0.01681075888568717,0.024975984630163595,-0.003842459173871493,-0.0014409221902020874,0.007204610951009105,0.012968299711815678,0.004322766570605374,0.0062439961575404546,-0.008165225744476423,-0.0019212295869355245,-0.008645533141210748,-0.0019212295869350804,0.02545629202689792,-0.009606147934678066,0.0024015369836694056,0.012487992315081353,0.00912584053794463,0.02497598463016315,-0.007684918347742986,-0.022574447646493745,-0.02065321805955822,0.002881844380403731,0.015369836695485528,0.07252641690682005,0.010086455331412836,0.005283381364073136,-0.03746397694524495,-0.015369836695485084,0.004803073967339255,-0.007204610951008217,-0.00672430355427478,-0.03218059558117181,0.03458213256484166,-0.008645533141210304,-0.0259365994236318,-0.004803073967338367,-0.003842459173871493,0.0009606147934677622,0.011047070124880154,-0.0004803073967338811,-0.002881844380403731,0.008165225744476423,0.0019212295869355245,0.004803073967339255,-0.012007684918347916,0.036023054755043304,0.07588856868395766,-0.09269932756964439,-0.010086455331411948
-0.002881844380403731,0.021613832853025983,0.008165225744476867,0.03170028818443793,-0.049951969260326745,0.026416906820365238,0.0009606147934673182,-0.007204610951008217,0.0057636887608065734,-0.013928914505282997,-0.01585014409221852,-0.02401536983669539,0.005283381364072692,-0.006724303554274336,0.018731988472622252,-0.007684918347742098,-0.008165225744476423,-0.010086455331412392,0.033621517771373455,-0.003362151777137612,0.02785782901056688,0.021613832853025983,-0.004322766570605374,0.026416906820364794,0.003362151777137612,0.013928914505283885,-0.020172910662823895,-0.03698366954851151,-0.015850144092218965,0.008645533141210304,-0.0028818443804032867,0.008165225744476423,-0.008645533141210748,-0.019212295869356133,0.016810758885686727,0.025936599423630913,0.02401536983669539,0.01392891450528344,0.03554274735830942,0.012007684918347916,0.006724303554275224,0.0624399615754081,-0.015369836695485084,0.0019212295869355245,0.010566762728146273,0.02929875120076897,0.023535062439961063,0.019212295869356133,0.038424591738713154,0.012968299711815678,0.005283381364073136,-0.020653218059558665,0.016810758885686283,0.004803073967338811,0.014409221902017322,0.0024015369836698497,0.06532180595581183,-0.012007684918347916,0.01585014409221941,0.024975984630163595,0.012487992315081353,-0.008165225744476867,-0.007204610951008217,0.008165225744476423,0.0024015369836698497,0.015850144092218965,-0.012968299711815678,-0.037463976945244504,-0.003842459173871049,0.008645533141210304,0.01200768491834836,-0.019212295869356133,0.004322766570605374,-0.008645533141210304,-0.02449567723342927,-0.0009606147934677622,-0.002881844380403731,-0.004322766570605374,-0.017771373679154934,0.0,0.011527377521614035,0.0648414985590775,0.024495677233429713,0.004322766570605374,0.009606147934678066,-0.00672430355427478,-0.0028818443804032867,-0.010086455331411948,-0.011527377521613591,-0.027377521613833,0.03746397694524495,0.003842459173871493,-0.030739673390970168,0.011527377521614035,-0.02017291066282434,-0.010566762728145829,0.003362151777137168,-0.005283381364072692,0.007684918347742986,-0.014889529298751203,-0.005763688760807462,-0.007684918347742542,0.005283381364073136,0.025456292026897476,0.0970220941402502,-0.07636887608069154,0.03506243996157554
-0.017291066282421497,0.023535062439961507,0.01681075888568717,0.03458213256484077,-0.036503362151777186,-0.0014409221902016434,0.0009606147934673182,-0.02449567723342927,-0.011527377521614035,-0.00432276657060493,-0.013928914505282997,-0.01729106628242061,0.003362151777137168,-0.014409221902016878,-0.005283381364073136,0.0,-0.0024015369836694056,-0.02257444764649419,0.012487992315081353,0.012968299711815678,0.0019212295869355245,0.014889529298751647,-0.005283381364072692,0.050432276657060626,0.011047070124880154,0.008165225744476423,-0.013448607108549115,-0.05907780979827093,-0.02353506243996195,-0.00960614793467851,-0.015369836695485084,0.003362151777137612,-0.011527377521613147,-0.01536983669548464,0.012007684918347916,0.004803073967338811,0.024975984630162706,-0.018731988472622696,0.03746397694524495,0.01392891450528344,0.022094140249760308,0.04803073967339078,-0.007684918347742542,0.0028818443804032867,0.0009606147934673182,0.0024015369836698497,0.006243996157540899,0.014409221902017766,0.018251681075888815,0.0024015369836698497,-0.0014409221902016434,0.01392891450528344,0.016810758885686283,-0.011527377521614035,0.023054755043227626,0.008165225744476423,0.05283381364073003,0.017771373679154046,0.014889529298751203,0.023054755043227626,0.0,-0.015850144092218965,-0.016810758885686727,-0.0004803073967338811,-0.015850144092218965,0.019692603266090014,-0.028338136407300762,-0.02497598463016315,0.010566762728146273,0.0,0.009125840537944185,-0.003842459173871049,0.0004803073967343252,-0.009606147934678066,-0.016810758885686727,-0.009606147934678066,-0.008645533141211192,-0.009125840537944185,-0.015850144092219853,0.005763688760807462,0.011527377521614035,0.005283381364072692,0.03025936599423673,-0.009125840537944185,0.008645533141210304,-0.028818443804034644,-0.0028818443804032867,-0.01104707012487971,-0.013448607108549115,-0.003362151777137168,0.004803073967339255,-0.004803073967338811,-0.036503362151777186,0.014409221902017322,-0.025936599423630913,-0.003842459173871049,0.021613832853025094,-0.012007684918347472,-0.020172910662823895,-0.014889529298751203,-0.022094140249759864,-0.011527377521614035,0.0014409221902016434,0.014889529298751203,0.004803073967339255,-0.09365994236311259,0.017771373679154934
0.007684918347742542,0.023535062439961507,0.026416906820365238,0.033621517771373455,-0.012487992315081353,-0.016810758885686727,-0.01633045148895329,-0.012968299711815234,-0.012487992315081797,-0.019692603266090014,-0.023535062439961507,-0.025936599423630913,0.0014409221902011993,-0.01729106628242061,-0.007204610951008661,-0.010566762728145829,-0.013928914505282997,0.01777137367915449,0.01344860710854956,0.005283381364073136,0.020172910662823895,0.011047070124880154,-0.026416906820364794,0.00432276657060493,0.017771373679154934,-0.00432276657060493,-0.014409221902016878,-0.07925072046109527,0.0004803073967343252,-0.00960614793467851,-0.023054755043227626,-0.00432276657060493,-0.01344860710854956,-0.026897214217098675,0.00048030739673343703,-0.020172910662823895,0.024975984630162706,0.00432276657060493,-0.025936599423630913,-0.004322766570605374,0.008645533141210748,0.043227665706051965,0.00960614793467851,-0.016330451488952846,-0.0019212295869355245,-0.012007684918347472,0.0024015369836694056,-0.009606147934678066,0.025936599423631357,-0.0014409221902016434,-0.008165225744476423,-0.04082612872238256,0.008165225744475979,0.0057636887608065734,-0.0019212295869355245,0.012968299711815678,0.0211335254562921,-0.012968299711815234,0.006243996157540899,0.015369836695485084,-0.01633045148895329,-0.01392891450528344,-0.023535062439961063,-0.0014409221902016434,-0.008165225744475979,0.01777137367915449,-0.021613832853026427,-0.031700288184438374,-0.003842459173871049,-0.0019212295869350804,0.03025936599423673,-0.004803073967339255,-0.012968299711815234,-0.008645533141210304,-0.008165225744476423,-0.012487992315081797,-0.007684918347742986,-0.027377521613833,-0.01681075888568717,-0.044188280499519283,-0.010566762728145829,0.041786743515849434,-0.02833813640730032,-0.020653218059557776,0.004803073967338811,-0.023054755043227626,-0.010566762728145829,-0.003362151777137168,-0.012487992315081353,-0.0004803073967338811,0.028818443804034644,0.00960614793467851,-0.03554274735830942,-0.023054755043227626,-0.01825168107588837,-0.00960614793467851,0.007204610951008217,-0.014889529298751203,-0.019212295869356133,-0.007204610951008661,-0.00672430355427478,-0.00672430355427478,-0.003362151777137612,0.049471661863592864,0.05187319884726227,-0.13592699327569635,0.03506243996157554
0.01729106628242061,0.013928914505282997,0.027377521613833,0.04610951008645525,0.008645533141210304,-0.03218059558117181,-0.024975984630164483,-0.0225744476464933,-0.012487992315081797,-0.019692603266090014,-0.016810758885686727,-0.00672430355427478,-0.006243996157541343,-0.011527377521613147,-0.010086455331411948,-0.022094140249759864,-0.006243996157540899,-0.013928914505283885,0.009606147934678066,-0.01777137367915449,0.01344860710854956,0.01392891450528344,-0.012007684918347472,-0.006243996157540899,0.0014409221902020874,-0.008165225744475979,-0.010566762728145829,-0.06580211335254571,-0.01104707012487971,-0.01633045148895329,-0.02497598463016315,-0.012968299711815234,-0.014409221902017322,-0.030739673390969724,-0.012968299711815234,-0.00672430355427478,0.014409221902016878,0.00432276657060493,-0.003842459173871049,0.008165225744476423,0.0028818443804032867,0.03266090297790569,0.003842459173871493,-0.019212295869356133,0.004803073967339255,-0.012968299711815234,0.00432276657060493,-0.0057636887608065734,0.0019212295869359686,-0.009125840537944185,-0.03121998078770405,-0.034101825168107336,0.007204610951008217,-0.011527377521614035,0.007684918347742542,0.01681075888568717,0.0057636887608070175,-0.027377521613833,0.007204610951008661,0.017291066282421053,-0.025936599423631357,-0.0024015369836698497,-0.0014409221902016434,-0.012007684918347472,-0.01777137367915449,0.014889529298751203,-0.03986551392891435,-0.020172910662823895,-0.013448607108549115,-0.016330451488952846,0.026416906820365682,0.014409221902017322,-0.00432276657060493,-0.015369836695485084,-0.005283381364072692,-0.012487992315081797,-0.0336215177713739,-0.03506243996157554,-0.038904899135447035,-0.05091258405379406,-0.010566762728145829,0.02929875120076808,-0.030259365994236287,-0.0004803073967338811,-0.016330451488952846,-0.047070124879923014,-0.003842459173871049,-0.012968299711815234,0.002881844380403731,-0.022574447646493745,-0.0019212295869355245,-0.003842459173871049,-0.028818443804034644,-0.006724303554274336,-0.028818443804034644,-0.00960614793467851,0.003362151777137168,-0.00432276657060493,-0.022094140249759864,-0.02545629202689703,-0.01825168107588837,-0.02017291066282434,-0.0004803073967338811,0.029298751200768525,0.03170028818443793,-0.1195965417867435,0.01681075888568717
0.008645533141210304,0.009125840537944185,0.021613832853025983,0.03170028818443793,-0.016330451488952846,-0.04466858789625361,-0.002881844380404175,-0.03698366954851062,0.012487992315081353,-0.016810758885686283,-0.040826128722382116,-0.01633045148895329,-0.010086455331412392,-0.016330451488951958,-0.00912584053794463,-0.009606147934678066,-0.028338136407300762,-0.02065321805955822,0.02785782901056688,0.003362151777137612,0.00672430355427478,0.02065321805955822,0.0024015369836698497,-0.006243996157540899,-0.01777137367915449,-0.007204610951008217,-0.003842459173871049,-0.05523535062439988,-0.03218059558117181,-0.021133525456292546,-0.021133525456291657,-0.012007684918347472,-0.019212295869356133,-0.038424591738712266,-0.018731988472622252,-0.011527377521614035,0.011527377521613591,-0.022574447646493745,0.016330451488952846,-0.01392891450528344,-0.014409221902016878,0.011527377521613591,-0.03266090297790569,-0.012487992315081353,-0.0019212295869355245,-0.023535062439961063,-0.005283381364073136,0.020172910662823895,0.012487992315081797,-0.020653218059557776,-0.033141210374639574,-0.033141210374639574,-0.007204610951009105,-0.021133525456292546,0.008645533141210304,-0.012007684918347472,0.0028818443804032867,-0.04082612872238256,-0.009125840537944185,-0.02497598463016315,-0.029779058597502406,-0.03314121037464002,-0.003362151777137168,-0.012007684918347472,-0.009125840537944185,0.01104707012487971,-0.03410182516810778,-0.05091258405379406,-0.02977905859750285,-0.0028818443804032867,-0.0024015369836689615,0.00672430355427478,-0.020653218059557776,-0.00672430355427478,0.0014409221902020874,0.011527377521614035,-0.017291066282421053,-0.007204610951008661,-0.012007684918347916,-0.044188280499519283,-0.0019212295869355245,0.027377521613832556,-0.01104707012487971,-0.008165225744476867,-0.0057636887608070175,-0.018251681075888815,-0.007684918347742542,-0.02449567723342927,-0.0009606147934677622,-0.02929875120076808,0.016330451488952846,-0.008645533141210304,-0.030739673390970168,0.0057636887608065734,-0.03170028818443793,-0.0019212295869355245,0.014889529298750759,0.0014409221902020874,-0.013448607108549115,-0.018731988472622696,-0.025936599423630913,-0.011527377521614035,0.005283381364073136,0.038904899135447035,0.022094140249759864,-0.09654178674351588,-0.012968299711815234
-0.00960614793467851,-0.0014409221902016434,0.012007684918347916,0.04899135446685854,-0.02785782901056688,0.016810758885686283,-0.023054755043228514,-0.037944284341978385,0.044188280499519283,-0.023535062439961063,-0.040826128722382116,-0.008645533141210304,0.0062439961575404546,-0.00864553314120986,-0.025456292026897476,-0.010566762728145829,-0.0014409221902020874,-0.021613832853026427,-0.002881844380403731,-0.014889529298750759,-0.0019212295869355245,0.021613832853025983,-0.030259365994235843,0.008165225744476423,-0.004322766570604486,-0.005283381364072692,-0.014409221902016878,-0.04466858789625361,-0.033141210374639574,-0.024015369836695832,-0.021133525456291657,-0.0004803073967338811,-0.016330451488952846,-0.03554274735830898,-0.01585014409221852,-0.03266090297790614,-0.002881844380403731,0.0004803073967338811,-0.008645533141210304,-0.008165225744476423,8.881784197001252e-16,0.008645533141210304,-0.04418828049951973,-0.014409221902016878,-0.022094140249760308,-0.01585014409221852,-0.013928914505282997,0.0211335254562921,0.0057636887608070175,-0.016810758885686283,-0.028338136407300762,-0.036023054755043304,-0.009125840537944185,-0.046109510086455696,-0.014409221902017322,-0.006243996157540899,0.007684918347742542,-0.03121998078770405,-0.0062439961575404546,-0.010566762728145829,-0.030739673390970168,-0.019692603266090902,-0.027377521613832556,-0.005283381364072692,0.010086455331412392,0.014889529298751203,-0.02545629202689703,-0.007684918347742098,-0.020172910662823895,-0.011527377521613591,0.014889529298751203,0.0019212295869359686,-0.013928914505282997,-0.014409221902017766,-0.020653218059557776,0.004803073967339255,-0.015369836695485528,-0.014889529298751203,-0.021613832853025983,-0.03554274735830898,-0.0019212295869355245,0.018731988472622252,0.0024015369836698497,-0.017771373679154046,0.0019212295869355245,-0.028818443804034644,-0.008645533141210304,-0.009125840537943741,-0.007684918347742542,-0.012968299711815678,0.019212295869356577,-0.0009606147934677622,-0.01344860710854956,0.011527377521614035,-0.02305475504322807,-0.015369836695485084,0.008165225744476423,0.008165225744476423,-0.0057636887608065734,-0.008165225744476423,-0.01344860710854956,-0.010566762728146273,-0.0004803073967338811,0.032180595581172255,0.09414024975984647,-0.1195965417867435,0.003362151777138056
-0.004803073967339255,0.012968299711815678,-0.005283381364072692,0.033621517771373455,-0.014409221902017322,-0.040826128722382116,-0.008645533141210748,-0.027377521613832556,0.022094140249759864,-0.027377521613832556,-0.02449567723342927,-0.015369836695485084,0.00432276657060493,4.440892098500626e-16,0.0004803073967338811,-0.0028818443804032867,-0.018731988472621808,-0.01585014409221941,-0.012487992315081797,-0.008165225744476423,0.002881844380403731,0.01392891450528344,-0.013928914505282997,0.008165225744476423,-0.01681075888568717,-0.01777137367915449,-0.013448607108549115,-0.06388088376561019,-0.030259365994236287,-0.044188280499520616,-0.026897214217098675,-0.04466858789625405,-0.007684918347742986,-0.05283381364072959,-0.003362151777137612,-0.019212295869356577,-0.0057636887608070175,-0.03218059558117181,-0.040345821325648235,-0.01777137367915449,-0.003842459173871049,-0.015369836695485084,-0.05955811719500481,-0.03170028818443793,-0.026897214217098675,-0.0062439961575404546,-0.012007684918347916,0.004803073967339255,0.0019212295869359686,-0.04274735830931764,-0.03890489913544659,-0.023535062439961507,-0.014889529298751647,-0.046109510086455696,0.0009606147934677622,-0.015850144092218965,-0.012487992315081797,-0.04466858789625361,-0.023535062439961507,-0.019212295869356133,-0.03554274735830987,-0.026416906820365238,-0.010086455331411948,-0.007204610951008661,-0.01777137367915449,0.0024015369836694056,-0.019692603266090458,-0.026897214217098675,-0.01825168107588837,-0.031700288184437486,-0.00048030739673343703,0.008645533141210748,-0.008165225744476423,-0.011527377521614035,-0.003362151777137168,-0.003842459173871493,-0.01633045148895329,-0.010086455331411948,-0.0398655139289148,-0.047070124879923014,-0.00864553314120986,0.031219980787703605,0.005283381364073136,-0.014889529298751203,-0.009606147934678066,-0.030739673390969724,0.004803073967339255,-0.020653218059557776,-0.00672430355427478,-0.021613832853025983,0.014409221902017322,-0.026897214217098675,-0.03746397694524495,-0.0028818443804032867,-0.02017291066282434,0.01344860710854956,-0.003362151777137612,0.006243996157540899,-0.016330451488952846,-0.012968299711816123,-0.023054755043227626,-0.019212295869356577,-0.008165225744475979,0.02833813640730032,0.06628242074927959,-0.13976945244956784,0.03410182516810778
-0.004803073967339255,0.018731988472622252,-0.003362151777137168,0.01729106628242061,-0.02401536983669539,-0.029298751200768525,-0.014409221902017766,-0.03218059558117181,-0.007684918347742986,-0.0225744476464933,-0.01777137367915449,-0.023054755043227626,0.003362151777137168,-0.007684918347742098,-0.003362151777137168,-0.009606147934678066,-0.01777137367915449,-0.016810758885687616,0.0028818443804032867,-0.00048030739673343703,0.0057636887608065734,0.012968299711815678,-0.00048030739673343703,0.006243996157540899,-0.020653218059557776,-0.020653218059557776,-0.020172910662823895,-0.06964457252641676,-0.0350624399615751,-0.04034582132564868,-0.05571565802113332,-0.03890489913544659,-0.025936599423630913,-0.05763688760806884,-0.027377521613832556,-0.03938520653218047,-0.0009606147934682063,-0.06484149855907795,-0.06340057636887586,-0.02065321805955822,-0.041306436119116,0.0009606147934677622,-0.04610951008645525,-0.03458213256484122,-0.012487992315081797,-0.02161383285302554,-0.026416906820365682,-0.024015369836695832,-0.013448607108549115,-0.0350624399615751,-0.021613832853025983,-0.036023054755043304,-0.009125840537944185,-0.05091258405379495,-0.011527377521614035,-0.030259365994236287,0.00672430355427478,-0.05427473583093123,-0.020653218059557776,-0.033621517771373455,-0.05571565802113421,-0.018731988472622696,-0.027377521613832556,-0.029298751200768525,-0.01777137367915449,0.010086455331411504,-0.033141210374639574,-0.03938520653218047,-0.01921229586935569,-0.019212295869356133,0.0024015369836698497,0.012487992315081797,0.0004803073967343252,-0.014409221902017766,-0.009125840537944185,0.0019212295869355245,-0.017291066282421053,-0.02065321805955822,-0.047550432276656895,-0.037463976945244504,-0.0019212295869355245,0.033141210374639574,-0.003362151777137168,-0.00432276657060493,-0.003842459173871049,-0.04610951008645525,-0.02401536983669539,-0.0437079731027854,-0.011527377521613591,-0.018731988472622252,0.008645533141210304,-0.006724303554274336,-0.04418828049951973,-0.0028818443804032867,-0.028818443804034644,-0.012487992315081353,-0.006243996157541343,-0.0062439961575404546,-0.014409221902017322,-0.022574447646493745,-0.023054755043227626,-0.004803073967339699,-0.006243996157540899,0.032180595581172255,0.03170028818443793,-0.1618635926993277,0.005283381364073136
