0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
-0.03808752025931916,0.027552674230145957,0.020259319286871857,0.006482982171799101,0.002431118314424552,-0.012155591572122981,-0.03322528363047006,0.01296596434359798,-0.01701782820097253,0.01296596434359798,0.004051863857374327,0.002431118314424552,0.012155591572122981,0.0008103727714749986,-0.021069692058347078,0.002431118314424774,0.0,0.012965964343598202,0.006482982171799101,0.0016207455429497752,-0.0008103727714747766,0.004862236628849326,-0.020259319286871857,-0.011345218800648427,0.012155591572123425,0.00972447325769843,-0.041329011345218936,-0.017017828200972307,0.002431118314424996,-0.00567260940032388,-0.004051863857374549,-0.002431118314424774,0.0,-0.011345218800648427,-0.012155591572123203,-0.007293354943273878,-0.0016207455429497752,0.0032414910858995505,-0.002431118314424552,0.008103727714748654,-0.018638573743922304,0.002431118314424552,-0.005672609400324102,-0.005672609400324324,0.0016207455429495532,-0.004862236628849104,-0.01620745542949753,0.008103727714748876,-0.04538087520259304,-0.01620745542949753,0.0016207455429497752,-0.002431118314424774,-0.004051863857374327,-0.01701782820097253,-0.0016207455429497752,-0.014586709886547755,-0.012155591572123203
-0.03646677471636939,0.02917341977309551,0.021880064829821633,0.004862236628849104,-0.004051863857374327,-0.010534846029173206,-0.02998379254457051,0.022690437601296187,-0.0072933549432741,0.01296596434359798,0.004051863857374327,0.00891410048622343,0.015397082658022532,-0.008914100486223875,-0.006482982171799101,-0.0072933549432736555,0.0032414910858993284,-0.0016207455429495532,0.009724473257698651,0.0016207455429497752,0.004051863857374327,0.0032414910858997725,-0.008914100486223653,-0.012965964343598202,0.005672609400324102,-0.0016207455429497752,-0.031604538087520284,-0.018638573743922082,0.008914100486223653,-0.017017828200972307,-0.0072933549432736555,0.0008103727714747766,0.0032414910858991064,-0.008103727714748654,-0.015397082658022532,-0.018638573743922082,0.0032414910858997725,-0.0032414910858995505,-0.005672609400324102,0.004862236628849326,-0.012155591572123425,-0.004051863857374327,-0.0072933549432741,-0.010534846029173428,-0.0032414910858995505,-0.006482982171798879,-0.014586709886547755,0.004862236628849104,-0.037277147487844164,-0.00972447325769843,0.0032414910858995505,-0.005672609400324324,-0.004051863857374327,-0.018638573743922304,-0.009724473257698651,-0.014586709886547755,-0.010534846029173428
-0.03484602917341961,0.027552674230145957,0.020259319286871857,0.004862236628849104,-0.012155591572123203,-0.004051863857374105,-0.02998379254457051,0.014586709886547977,-0.013776337115072979,0.01944894651539708,0.005672609400324102,0.013776337115072756,0.015397082658022532,-0.012155591572123425,-0.014586709886547755,-0.004051863857374327,0.011345218800648205,-0.004862236628849104,0.006482982171799101,0.004862236628849326,-0.005672609400324102,0.008103727714749098,-0.004051863857374327,-0.01782820097244775,0.004051863857374327,-0.006482982171799101,-0.021880064829821855,-0.005672609400324102,0.004051863857374549,-0.012155591572122981,-0.0072933549432736555,0.005672609400324102,0.00810372771474821,-0.0016207455429499973,-0.012155591572123203,-0.012155591572122981,0.006482982171799101,-0.008103727714748876,0.0008103727714747766,-0.0032414910858995505,-0.015397082658022976,-0.002431118314424552,-0.002431118314424774,-0.015397082658022754,-0.0016207455429497752,-0.006482982171798879,-0.00972447325769843,0.006482982171798879,-0.037277147487844164,-0.011345218800648205,0.0,-0.002431118314424774,-0.015397082658022532,-0.01701782820097253,0.0016207455429495532,-0.01620745542949731,-0.012155591572123203
-0.03484602917341961,0.025931928687196182,0.015397082658022532,0.006482982171799101,-0.00567260940032388,-0.005672609400324102,-0.031604538087520284,0.01620745542949753,-0.010534846029173428,0.00972447325769843,0.007293354943273878,0.0072933549432736555,0.021880064829821633,-0.012155591572123425,-0.01620745542949731,-0.002431118314424552,0.004862236628849104,-0.011345218800648205,0.0032414910858999946,0.006482982171799101,-0.00891410048622343,0.0016207455429499973,0.004051863857374549,-0.01944894651539708,0.004051863857374327,-2.220446049250313e-16,-0.025121555915721405,-0.010534846029173206,0.01701782820097253,-0.004051863857374105,-0.0072933549432736555,0.0008103727714747766,0.0016207455429495532,-0.0032414910858997725,-0.010534846029173206,-0.010534846029173206,0.0016207455429497752,-0.009724473257698651,0.004051863857374327,-0.009724473257698651,-0.01701782820097275,-0.0072933549432736555,-0.004051863857374549,-0.008914100486223875,-0.0016207455429497752,-0.0016207455429495532,0.0016207455429497752,0.008103727714748876,-0.030794165316045286,-0.014586709886547977,-0.006482982171798879,-0.004051863857374549,-0.008914100486223653,-0.01701782820097253,0.014586709886547755,-0.017828200972447306,-0.008914100486223653
-0.03322528363047006,0.014586709886547755,0.021880064829821633,0.00972447325769843,-0.002431118314424552,-0.008914100486223653,-0.03646677471636939,0.01296596434359798,0.010534846029173428,0.01296596434359798,-0.0008103727714749986,0.0008103727714747766,0.020259319286871857,0.0008103727714749986,-0.017828200972447306,-0.0008103727714747766,-0.0016207455429497752,-0.014586709886547755,0.009724473257698651,0.0016207455429497752,-0.0072933549432741,0.0032414910858997725,-0.005672609400324102,-0.021069692058346856,0.012155591572123425,-0.0016207455429497752,-0.02025931928687208,-0.02025931928687208,0.005672609400324102,-0.00891410048622343,-0.012155591572123425,0.010534846029173206,-0.0016207455429499973,-0.011345218800648427,-0.0072933549432734335,-0.008914100486223653,0.0032414910858997725,-0.008103727714748876,0.005672609400324102,-0.006482982171799101,0.00891410048622343,-0.005672609400324102,-0.005672609400324102,-0.0072933549432741,-0.0032414910858995505,-0.008103727714748654,-0.006482982171798879,0.01296596434359798,-0.012965964343597758,-0.00972447325769843,0.0016207455429497752,0.002431118314424774,-0.008914100486223653,-0.01701782820097253,-0.0032414910858995505,-0.01620745542949731,-0.008914100486223653
-0.03484602917341961,0.025931928687196182,0.03484602917341961,0.011345218800648205,-0.0008103727714749986,-0.010534846029173206,-0.03322528363047006,0.011345218800648205,0.02998379254457051,0.011345218800648205,0.0008103727714747766,0.010534846029173206,0.007293354943273878,0.002431118314424552,-0.02269043760129663,-0.002431118314424552,-0.004862236628849326,-0.011345218800648205,0.009724473257698651,0.0032414910858995505,0.0008103727714749986,0.0032414910858997725,-0.005672609400324102,-0.01782820097244775,0.005672609400324102,-0.004862236628849326,0.005672609400324102,-0.021880064829821633,0.015397082658022976,-0.007293354943273878,-0.0072933549432736555,0.002431118314424552,0.0032414910858991064,-0.011345218800648427,0.017017828200972973,-0.008914100486223653,0.0032414910858997725,-0.004862236628849326,0.005672609400324102,0.004862236628849326,-0.018638573743922304,-0.0008103727714747766,-0.004051863857374549,-0.015397082658022754,0.0016207455429495532,-0.006482982171798879,-0.008103727714748876,0.017828200972447084,0.0032414910858995505,-0.01620745542949753,-0.0032414910858995505,-0.0008103727714749986,-0.008914100486223653,-0.01053484602917365,0.0016207455429495532,-0.01620745542949731,-0.004051863857374327
-0.03484602917341961,0.03565640194489483,0.026742301458670736,0.00972447325769843,0.004051863857374549,-0.010534846029173206,-0.028363047001620734,0.011345218800648205,0.03646677471636939,0.006482982171799101,0.004051863857374327,0.0072933549432736555,0.010534846029173428,-0.002431118314424774,-0.014586709886547755,-0.0008103727714747766,0.0016207455429497752,2.220446049250313e-16,0.0032414910858999946,-0.0016207455429497752,0.005672609400324324,0.0032414910858997725,0.002431118314424996,-0.01782820097244775,0.0072933549432736555,0.0016207455429497752,0.015397082658022532,-0.023500810372771408,0.002431118314424996,0.0008103727714749986,-0.004051863857374549,-0.008914100486223875,0.0,-0.009724473257698651,-0.00567260940032388,-0.013776337115072756,0.0032414910858997725,-0.004862236628849326,0.004051863857374327,0.0,-0.025121555915721405,-0.004051863857374327,-0.01053484602917365,-0.008914100486223875,0.0016207455429495532,-0.008103727714748654,-0.017828200972447306,0.01944894651539686,0.0016207455429497752,-0.017828200972447306,0.0,-0.005672609400324324,-0.008914100486223653,-0.01053484602917365,-0.004862236628849548,-0.01620745542949731,-0.010534846029173428
-0.03646677471636939,0.030794165316045063,0.018638573743922082,0.017828200972447306,-0.002431118314424552,-0.007293354943273878,-0.021880064829821633,0.008103727714748654,0.04457050243111804,0.01296596434359798,0.007293354943273878,-0.0008103727714749986,0.012155591572122981,-0.0008103727714749986,-0.0016207455429497752,0.0008103727714749986,0.0016207455429497752,-0.008103727714748432,0.004862236628849548,0.0016207455429497752,-0.010534846029173206,0.0016207455429499973,0.0008103727714749986,-0.014586709886547977,0.005672609400324102,-0.0016207455429497752,0.015397082658022532,-0.02025931928687208,0.004051863857374549,-0.012155591572122981,-0.013776337115072979,0.007293354943273878,0.00810372771474821,-0.0032414910858997725,-0.020259319286871413,-0.005672609400324102,0.0,-0.009724473257698651,0.002431118314424552,0.004862236628849326,-0.021880064829821855,-0.0072933549432736555,-0.012155591572123203,-0.0137763371150732,0.006482982171798879,-0.00972447325769843,-0.01944894651539708,0.00972447325769843,0.006482982171799101,-0.011345218800648205,-0.0032414910858995505,-0.002431118314424774,-0.007293354943273878,-0.02350081037277163,0.006482982171798879,-0.00972447325769843,-0.01701782820097253
-0.041329011345218714,0.034035656401944836,0.021880064829821633,0.008103727714748654,-0.0008103727714749986,-0.012155591572122981,-0.02674230145867118,0.01296596434359798,0.05429497568881669,0.014586709886547755,0.005672609400324102,0.002431118314424552,0.015397082658022532,-0.01053484602917365,-0.014586709886547755,0.002431118314424774,0.0016207455429497752,-0.006482982171798879,0.0032414910858999946,0.0016207455429497752,-0.010534846029173206,0.0032414910858997725,-0.0008103727714747766,-0.012965964343598202,0.010534846029173428,-0.006482982171799101,0.015397082658022532,-0.017017828200972307,0.007293354943273878,-0.00891410048622343,-0.012155591572123425,0.004051863857374327,0.01296596434359798,-0.008103727714748654,-0.0072933549432734335,-0.007293354943273878,-0.0032414910858995505,-0.0016207455429497752,0.007293354943273878,-0.006482982171799101,-0.01701782820097275,-0.0008103727714747766,-0.004051863857374549,-0.012155591572123203,0.0032414910858993284,-0.0032414910858993284,-0.01296596434359798,0.00972447325769843,0.008103727714748876,-0.01620745542949753,0.0016207455429497752,-0.004051863857374549,-0.005672609400324102,-0.01053484602917365,-2.220446049250313e-16,-0.01620745542949731,-0.018638573743922082
-0.03322528363047006,0.03565640194489483,0.026742301458670736,-0.0032414910858993284,0.008914100486223653,-0.013776337115072534,-0.02674230145867118,0.0032414910858995505,0.05267423014586692,0.014586709886547755,0.01053484602917365,0.010534846029173206,0.012155591572122981,-0.008914100486223875,-0.021069692058347078,0.002431118314424774,0.0032414910858993284,-0.006482982171798879,0.011345218800648205,0.0,-0.004051863857374327,0.004862236628849326,-0.0008103727714747766,-0.004862236628849326,0.005672609400324102,-2.220446049250313e-16,0.021880064829821633,-0.021880064829821633,0.013776337115072979,-0.00567260940032388,-0.005672609400324102,-0.008914100486223875,0.0,-0.008103727714748654,-0.00891410048622343,-0.010534846029173206,-0.0016207455429497752,-0.0032414910858995505,0.008914100486223653,-0.01296596434359798,-0.018638573743922304,0.005672609400324324,-0.002431118314424774,-0.012155591572123203,-0.011345218800648427,0.0016207455429497752,-0.008103727714748876,0.00972447325769843,0.012965964343598202,-0.02269043760129663,0.0016207455429497752,-0.004051863857374549,-0.008914100486223653,-0.013776337115073423,-0.0016207455429497752,-0.017828200972447306,-0.02025931928687208
