0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
-0.027552674230145846,0.0,0.0016207455429496642,0.02350081037277152,0.02025931928687197,-0.004051863857374438,-0.02674230145867096,-0.004051863857374438,0.004051863857374438,-0.041329011345218825,-0.06158833063209079,0.01620745542949753,0.00648298217179899,0.021880064829821744,-0.018638573743922193,-0.00972447325769854,-0.004862236628849326,0.012965964343598091,0.013776337115072979,0.0008103727714747766,-0.004051863857374327,-0.04700162074554293,-0.0551053484602918,0.02593192868719607,0.02350081037277152,0.011345218800648316,-0.01296596434359798,-0.02025931928687197,-0.008103727714748765,0.025121555915721183,0.01620745542949753,0.005672609400324213,0.008914100486223764,-0.047811993517017815,-0.0016207455429497752,0.024311183144246407,0.03889789303079416,-0.07212317666126422,-0.03322528363046995,-0.017828200972447306,0.0421393841166936,0.028363047001620734,0.05591572123176658,-0.0486223662884927,0.03565640194489461,0.05348460291734203,-0.008103727714748765,0.01620745542949764,0.03322528363047006,0.010534846029173428,-0.013776337115072979,-0.017828200972447306,0.04538087520259315,0.034846029173419835,-0.008103727714748765,0.010534846029173373,-0.019448946515397025,-0.05591572123176669,-0.017017828200972418,-0.007293354943273878,0.024311183144246407,0.012965964343598091,-0.02917341977309562,-0.021069692058346856,0.002431118314424663,0.034035656401944836,-0.0016207455429497752,0.0008103727714748876,-0.011345218800648205,-0.0032414910858995505,-0.013776337115072868,-0.02269043760129663,-0.0008103727714748876,0.0008103727714748876,-0.005672609400324213,-0.01944894651539708,-0.06888168557536467,-0.025931928687196182,0.031604538087520284,0.03889789303079416,0.005672609400324213,0.02674230145867096,0.00648298217179899
-0.02593192868719607,0.0,0.008103727714748765,0.025121555915721294,0.015397082658022643,-0.004051863857374438,-0.023500810372771408,-0.002431118314424663,0.004051863857374438,-0.03970826580226916,-0.05672609400324147,0.01620745542949753,0.00648298217179899,0.02025931928687197,-0.02025931928687197,-0.011345218800648316,-0.0016207455429497752,0.012965964343598091,0.010534846029173428,0.0008103727714747766,-0.004051863857374327,-0.0486223662884927,-0.05348460291734203,0.027552674230145846,0.02674230145867096,0.008103727714748765,-0.011345218800648316,-0.018638573743922193,-0.00972447325769843,0.025121555915721183,0.01944894651539708,0.002431118314424663,0.012155591572123203,-0.04619124797406804,-0.0032414910858995505,0.027552674230145957,0.04213938411669371,-0.06401944894651546,-0.010534846029173317,-0.011345218800648316,0.050243111831442366,0.028363047001620734,0.05591572123176658,-0.04700162074554293,0.05510534846029169,0.05024311183144259,-0.00972447325769854,0.01944894651539708,0.0364667747163695,0.013776337115072868,-0.013776337115072979,-0.017828200972447306,0.04538087520259315,0.03322528363047006,-0.01134521880064826,0.015397082658022698,-0.017828200972447306,-0.05915721231766613,-0.017017828200972418,-0.005672609400324102,0.024311183144246407,0.014586709886547755,-0.027552674230145846,-0.017828200972447417,0.005672609400324213,0.03241491085899506,-0.004862236628849326,0.004051863857374438,-0.008103727714748765,0.0,-0.010534846029173428,-0.021069692058346856,-0.002431118314424663,0.004051863857374438,-0.002431118314424663,-0.01620745542949753,-0.06239870340356557,-0.022690437601296742,0.034846029173419724,0.03565640194489461,0.008914100486223653,0.02674230145867096,0.004862236628849215
-0.024311183144246407,0.0016207455429497752,0.014586709886547755,0.02025931928687197,0.015397082658022643,-0.004051863857374438,-0.021880064829821633,-0.004051863857374438,0.002431118314424663,-0.038087520259319385,-0.05510534846029169,0.01944894651539697,0.01296596434359798,0.018638573743922193,-0.017017828200972418,-0.00648298217179899,-0.0016207455429497752,0.012965964343598091,0.010534846029173428,0.004051863857374327,-0.002431118314424552,-0.04700162074554293,-0.05186385737439225,0.02593192868719607,0.025121555915721183,0.00648298217179899,-0.01296596434359798,-0.02025931928687197,-0.004862236628849215,0.02674230145867096,0.01620745542949753,0.010534846029173428,0.008914100486223764,-0.044570502431118264,-0.0032414910858995505,0.029173419773095732,0.05672609400324147,-0.05915721231766613,0.01701782820097253,-0.02593192868719607,0.06158833063209068,0.03322528363047006,0.044570502431118264,-0.05672609400324147,0.072933549432739,0.027552674230145957,-0.011345218800648316,0.017828200972447306,0.0364667747163695,0.017017828200972418,-0.012155591572123203,-0.01944894651539697,0.04213938411669371,0.03322528363047006,-0.00972447325769854,0.015397082658022698,-0.0210696920583468,-0.060777957860615905,-0.010534846029173428,-0.002431118314424663,0.027552674230145957,0.008103727714748765,-0.02593192868719607,-0.014586709886547866,0.005672609400324213,0.030794165316045286,-0.008103727714748765,0.002431118314424663,-0.00972447325769854,0.00648298217179899,-0.012155591572123092,-0.021069692058346856,-0.004051863857374438,0.0008103727714748876,0.0008103727714747766,-0.017828200972447306,-0.05915721231766613,-0.019448946515397192,0.0364667747163695,0.03241491085899506,0.007293354943273989,0.02674230145867096,0.0016207455429497752
-0.01944894651539708,0.0032414910858994395,0.01620745542949753,0.02025931928687197,0.015397082658022643,-0.007293354943273989,-0.018638573743922082,-0.0008103727714748876,0.005672609400324213,-0.03970826580226916,-0.05510534846029169,0.017828200972447306,0.01620745542949753,0.02025931928687197,-0.015397082658022643,-0.00648298217179899,-0.0032414910858995505,0.009724473257698651,0.013776337115072979,0.004051863857374327,-0.0008103727714748876,-0.0486223662884927,-0.04862236628849281,0.024311183144246296,0.02350081037277152,0.008103727714748765,-0.014586709886547755,-0.023500810372771408,-0.0016207455429496642,0.02674230145867096,0.014586709886547755,0.012155591572123203,0.008914100486223764,-0.04619124797406804,-0.0016207455429497752,0.030794165316045508,0.05348460291734203,-0.06564019448946512,-0.004051863857374327,-0.03565640194489461,0.06969205834683945,0.034846029173419835,0.044570502431118264,-0.05996758508914091,0.08427876823338731,0.0016207455429498863,-0.00972447325769854,0.01620745542949764,0.034846029173419835,0.017017828200972418,-0.010534846029173539,-0.01944894651539697,0.04376012965964349,0.03322528363047006,-0.01134521880064826,0.013776337115072868,-0.017828200972447306,-0.05915721231766613,-0.008914100486223653,0.0008103727714748876,0.027552674230145957,0.00648298217179899,-0.02269043760129652,-0.012965964343598091,0.005672609400324213,0.034035656401944836,-0.008103727714748765,0.0008103727714748876,-0.00648298217179899,0.008103727714748765,-0.013776337115072868,-0.01620745542949753,-0.002431118314424663,0.0008103727714748876,-0.0008103727714748876,-0.014586709886547755,-0.057536466774716355,-0.021069692058346967,0.0364667747163695,0.02917341977309562,0.008914100486223653,0.03160453808752017,-0.0016207455429497752
-0.017828200972447306,0.0032414910858994395,0.01620745542949753,0.02025931928687197,0.017017828200972418,-0.007293354943273989,-0.015397082658022643,0.0008103727714748876,0.007293354943273878,-0.038087520259319385,-0.05510534846029169,0.014586709886547755,0.01296596434359798,0.023500810372771408,-0.017017828200972418,-0.008103727714748765,-0.0016207455429497752,0.008103727714748876,0.02025931928687197,0.002431118314424552,-0.0008103727714748876,-0.04538087520259315,-0.04376012965964349,0.027552674230145846,0.02025931928687197,0.00648298217179899,-0.011345218800648316,-0.021880064829821633,0.0016207455429497752,0.028363047001620734,0.017828200972447306,0.007293354943273989,0.007293354943273989,-0.04619124797406804,0.0032414910858995505,0.027552674230145957,0.05348460291734203,-0.073743922204214,-0.012155591572123092,-0.030794165316045397,0.037277147487844275,0.0364667747163695,0.051053484602917254,-0.05834683954619124,0.08265802269043754,0.0032414910858995505,-0.00972447325769854,0.01620745542949764,0.02998379254457051,0.018638573743922193,-0.012155591572123203,-0.021069692058346745,0.04213938411669371,0.0364667747163695,-0.01134521880064826,0.018638573743922193,-0.019448946515397025,-0.057536466774716355,-0.008914100486223653,-0.0008103727714748876,0.02917341977309562,0.008103727714748765,-0.021069692058346745,-0.011345218800648316,0.008914100486223653,0.03889789303079405,-0.00648298217179899,0.002431118314424663,-0.004862236628849215,0.004862236628849215,-0.015397082658022643,-0.014586709886547755,-0.004051863857374438,0.002431118314424663,0.0008103727714747766,-0.017828200972447306,-0.057536466774716355,-0.022690437601296742,0.038087520259319274,0.034035656401944836,0.008914100486223653,0.03160453808752017,0.0
-0.014586709886547866,0.0016207455429497752,0.017828200972447306,0.021880064829821744,0.013776337115072868,-0.005672609400324213,-0.013776337115072868,-0.004051863857374438,0.007293354943273878,-0.03646677471636961,-0.05510534846029169,0.014586709886547755,0.014586709886547755,0.023500810372771408,-0.018638573743922193,-0.00648298217179899,0.0032414910858994395,0.011345218800648316,0.021880064829821744,-0.002431118314424663,0.0008103727714748876,-0.04700162074554293,-0.03889789303079427,0.02917341977309562,0.02025931928687197,0.004862236628849215,-0.00972447325769854,-0.018638573743922193,0.004862236628849326,0.02674230145867096,0.021069692058346856,0.010534846029173428,0.013776337115072979,-0.047811993517017815,0.004862236628849215,0.027552674230145957,0.05186385737439225,-0.0672609400324149,-0.002431118314424552,-0.02269043760129663,0.011345218800648205,0.025121555915721294,0.044570502431118264,-0.05510534846029169,0.08265802269043754,0.014586709886547866,-0.008103727714748765,0.017828200972447306,0.025121555915721294,0.021880064829821744,-0.012155591572123203,-0.01620745542949753,0.04051863857374394,0.038087520259319274,-0.01134521880064826,0.02350081037277152,-0.024311183144246296,-0.05267423014586714,-0.002431118314424663,0.002431118314424663,0.030794165316045397,0.011345218800648316,-0.024311183144246296,-0.006482982171799101,0.013776337115072979,0.03889789303079405,-0.00648298217179899,0.002431118314424663,-0.004862236628849215,0.00648298217179899,-0.017017828200972418,-0.017828200972447306,-0.004051863857374438,0.004051863857374438,0.0008103727714747766,-0.01944894651539708,-0.057536466774716355,-0.022690437601296742,0.034846029173419724,0.034035656401944836,0.008914100486223653,0.03160453808752017,0.0016207455429497752
-0.011345218800648316,0.0032414910858994395,0.021069692058346745,0.021880064829821744,0.013776337115072868,-0.005672609400324213,-0.013776337115072868,-0.0008103727714748876,0.008914100486223653,-0.03646677471636961,-0.05510534846029169,0.014586709886547755,0.01620745542949753,0.023500810372771408,-0.015397082658022643,-0.008103727714748765,0.0032414910858994395,0.011345218800648316,0.02025931928687197,-0.002431118314424663,0.004051863857374438,-0.0486223662884927,-0.03403565640194495,0.027552674230145846,0.02350081037277152,0.0032414910858994395,-0.004862236628849215,-0.017017828200972418,0.006482982171799101,0.023500810372771408,0.021069692058346856,0.015397082658022754,0.018638573743922304,-0.051053484602917254,0.00972447325769854,0.029173419773095732,0.05510534846029169,-0.07698541329011344,-0.023500810372771408,-0.017828200972447306,0.01296596434359798,0.018638573743922193,0.03970826580226905,-0.05348460291734192,0.08427876823338731,0.014586709886547866,-0.008103727714748765,0.017828200972447306,0.031604538087520284,0.02025931928687197,-0.013776337115072979,-0.011345218800648205,0.04213938411669371,0.041329011345218825,-0.014586709886547755,0.021880064829821744,-0.0275526742301459,-0.051053484602917365,0.0008103727714748876,0.004051863857374438,0.030794165316045397,0.017828200972447306,-0.027552674230145846,-0.006482982171799101,0.012155591572123203,0.03889789303079405,-0.004862236628849326,-0.0008103727714748876,-0.008103727714748765,0.008103727714748765,-0.015397082658022643,-0.01944894651539708,-0.004051863857374438,0.007293354943273878,-0.002431118314424663,-0.014586709886547755,-0.05267423014586703,-0.021069692058346967,0.0364667747163695,0.03565640194489461,0.008914100486223653,0.03160453808752017,0.0
-0.011345218800648316,0.0032414910858994395,0.02593192868719607,0.025121555915721294,0.017017828200972418,-0.008914100486223764,-0.013776337115072868,-0.002431118314424663,0.012155591572123203,-0.034846029173419835,-0.05348460291734203,0.014586709886547755,0.01944894651539708,0.023500810372771408,-0.013776337115072868,-0.011345218800648316,0.0016207455429497752,0.009724473257698651,0.02025931928687197,-0.0008103727714748876,0.005672609400324213,-0.04700162074554293,-0.029173419773095732,0.027552674230145846,0.025121555915721183,0.004862236628849215,-0.0032414910858994395,-0.013776337115072868,0.011345218800648316,0.025121555915721183,0.02269043760129663,0.012155591572123203,0.015397082658022754,-0.047811993517017815,0.008103727714748765,0.021069692058346967,0.05672609400324147,-0.09481361426256074,-0.051053484602917254,-0.02593192868719607,-0.01620745542949764,0.02025931928687197,0.04619124797406804,-0.05672609400324147,0.07617504051863855,0.009724473257698651,-0.0032414910858995505,0.021069692058346856,0.031604538087520284,0.018638573743922193,-0.012155591572123203,-0.008103727714748765,0.04376012965964349,0.044570502431118375,-0.014586709886547755,0.02025931928687197,-0.025931928687196126,-0.054294975688816915,-0.0008103727714748876,0.007293354943273878,0.030794165316045397,0.021069692058346856,-0.02917341977309562,-0.004862236628849326,0.013776337115072979,0.03889789303079405,-0.008103727714748765,0.0008103727714748876,-0.008103727714748765,0.00972447325769854,-0.017017828200972418,-0.014586709886547755,-0.005672609400324213,0.010534846029173428,-0.005672609400324213,-0.01620745542949753,-0.047811993517017815,-0.019448946515397192,0.0364667747163695,0.03889789303079416,0.008914100486223653,0.034846029173419724,0.0
-0.012965964343598091,0.0016207455429497752,0.02593192868719607,0.025121555915721294,0.013776337115072868,-0.010534846029173539,-0.0072933549432737665,-0.005672609400324213,0.017017828200972418,-0.034846029173419835,-0.05186385737439225,0.01620745542949753,0.021069692058346745,0.02025931928687197,-0.013776337115072868,-0.01296596434359798,0.0016207455429497752,0.011345218800648316,0.021880064829821744,-0.0008103727714748876,0.008914100486223653,-0.04700162074554293,-0.029173419773095732,0.02917341977309562,0.02350081037277152,0.00648298217179899,0.0,-0.018638573743922193,0.012965964343598091,0.028363047001620734,0.024311183144246296,0.012155591572123203,0.013776337115072979,-0.04294975688816849,0.00648298217179899,0.021069692058346967,0.06158833063209079,-0.09643435980551052,0.0008103727714749986,-0.04213938411669371,-0.021069692058346967,0.017017828200972418,0.038087520259319274,-0.05510534846029169,0.05996758508914102,0.01620745542949764,-0.0032414910858995505,0.021069692058346856,0.031604538087520284,0.018638573743922193,-0.008914100486223764,-0.00972447325769843,0.04213938411669371,0.04619124797406804,-0.008103727714748765,0.02350081037277152,-0.024311183144246296,-0.054294975688816915,-0.004051863857374438,0.008914100486223653,0.02917341977309562,0.024311183144246296,-0.024311183144246296,-0.0016207455429497752,0.013776337115072979,0.043760129659643376,-0.00972447325769854,0.004051863857374438,-0.004862236628849215,0.008103727714748765,-0.013776337115072868,-0.008103727714748765,-0.005672609400324213,0.007293354943273878,-0.0008103727714748876,-0.017828200972447306,-0.047811993517017815,-0.017828200972447417,0.034846029173419724,0.037277147487844386,0.012155591572123203,0.0364667747163695,0.0016207455429497752
-0.012965964343598091,0.0032414910858994395,0.02593192868719607,0.025121555915721294,0.015397082658022643,-0.010534846029173539,-0.005672609400324102,-0.004051863857374438,0.017017828200972418,-0.031604538087520284,-0.05510534846029169,0.01620745542949753,0.02593192868719607,0.021880064829821744,-0.012155591572123203,-0.01620745542949753,0.0032414910858994395,0.009724473257698651,0.02674230145867096,-0.0008103727714748876,0.010534846029173428,-0.04700162074554293,-0.027552674230145957,0.027552674230145846,0.025121555915721183,0.008103727714748765,0.0032414910858995505,-0.021880064829821633,0.011345218800648316,0.02674230145867096,0.027552674230145846,0.012155591572123203,0.01701782820097253,-0.041329011345218714,0.00972447325769854,0.021069692058346967,0.06158833063209079,-0.08670988654781198,-0.010534846029173317,-0.034035656401944836,0.0016207455429496642,0.012155591572123203,0.02998379254457051,-0.05672609400324147,0.04700162074554293,0.024311183144246407,-0.004862236628849326,0.025931928687196182,0.02674230145867096,0.023500810372771408,-0.012155591572123203,-0.00648298217179899,0.03889789303079416,0.047811993517017815,-0.0064829821717990455,0.02350081037277152,-0.024311183144246296,-0.054294975688816915,-0.002431118314424663,0.007293354943273878,0.025931928687196182,0.02269043760129663,-0.02269043760129652,0.0,0.015397082658022754,0.050243111831442366,-0.014586709886547866,0.010534846029173428,-0.00648298217179899,0.00648298217179899,-0.012155591572123092,-0.0032414910858994395,-0.0008103727714748876,0.010534846029173428,-0.005672609400324213,-0.012965964343598091,-0.04619124797406804,-0.01620745542949764,0.03322528363047006,0.037277147487844386,0.012155591572123203,0.0364667747163695,0.0016207455429497752
