"Smoothed_data","First_derivative"
0.000189801717846679,6.60204467923166e-05
0.000295482713640695,0.000145341544795716
0.000480484807438111,0.000224662642799116
0.000744807999238927,0.000303983740802516
0.00108845228904314,0.000383304838805915
0.00151141767685076,0.000462625936809315
0.00201370416266177,0.000541947034812715
0.00259531174647619,0.000621268132816114
0.003256240428294,0.000700589230819514
0.00399649020811521,0.000779910328822914
0.00481606108593983,0.000859231426826313
0.00571495306176784,0.000938552524829713
0.00669316613559925,0.00101787362283311
0.00775070030743407,0.00109719472083651
0.00888755557727228,0.00117651581883991
0.0101037319451139,0.00125583691684331
0.0113992294109589,0.00133515801484671
0.0127391960329547,0.00134477522914482
0.0140887798692485,0.00135439244344292
0.0154479809198405,0.00136400965774102
0.0168167991847306,0.00137362687203913
0.0181952346639188,0.00138324408633723
0.019583287357405,0.00139286130063533
0.0209809572651894,0.00140247851493344
0.0223882443872719,0.00141209572923154
0.0238051487236525,0.00142171294352964
0.0252316702743312,0.00143133015782775
0.026667809039308,0.00144094737212585
0.0281135650185829,0.00145056458642396
0.0295689382121559,0.00146018180072206
0.031033928620027,0.00146979901502016
0.0325085362421962,0.00147941622931827
0.0339927610786636,0.00148903344361637
0.0356292046438932,0.00178385368684285
0.0375604684523493,0.00207867393006932
0.0397865525040318,0.0023734941732958
0.0423074567989409,0.00266831441652228
0.0447955507943927,0.00230787357438133
0.0469232039477035,0.00194743273224039
0.0486904162588734,0.00158699189009945
0.0500971877279024,0.00122655104795851
0.0511435183547905,0.000866110205817565
0.0518294081395376,0.000505669363676623
0.0521548570821437,0.000145228521535681
0.0521198651826089,-0.000215212320605261
0.0517244324409332,-0.000575653162746203
0.0509685588571165,-0.000936094004887146
0.0498522444311589,-0.00129653484702809
0.0486830931979669,-0.00104176761935599
0.0477687091924469,-0.000787000391683884
0.0471090924145991,-0.000532233164011783
0.0467042428644234,-0.000277465936339681
0.0465541605419197,-2.26987086675789e-05
0.0466588454470882,0.000232068519004522
0.0470182975799288,0.000486835746676624
0.0476325169404414,0.000741602974348726
0.0485015035286262,0.000996370202020827
0.0496252573444831,0.00125113742969293
0.0510037783880121,0.00150590465736503
0.0521551556716134,0.000796849909837683
0.0525974782076875,8.77951623103327e-05
0.0523307459962341,-0.000621259585217016
0.0513549590372534,-0.00133031433274437
0.0496701173307454,-0.00203936908027172
0.04727622087671,-0.00274842382779906
0.0441732696751472,-0.00345747857532641
0.0403612637260572,-0.00416653332285376
0.0358402030294397,-0.00487558807038111
0.0306100875852949,-0.00558464281790846
0.0246709173936228,-0.00629369756543581
0.0187774793777515,-0.00549317846630684
0.0136845604610091,-0.00469265936717786
0.00939216064339574,-0.00389214026804889
0.00590027992491134,-0.00309162116891992
0.00320891830555591,-0.00229110206979094
0.00131807578532945,-0.00149058297066197
0.000227752364231965,-0.000690063871533
-6.20519577365484e-05,0.000110455227595973
-0.000709874129409191,-0.00140609957094126
-0.00287425109961907,-0.00292265436947849
-0.00655518286836618,-0.00443920916801572
-0.0102922728308428,-0.00303497075693751
-0.0126251243822412,-0.00163073234585929
-0.0135537375225614,-0.000226493934781069
-0.00862630780059963,0.0100813533787045
0.00660896923484772,0.0203892006921902
0.0321520935837807,0.0306970480056758
0.0765777848650918,0.0581543345569465
0.148460762697674,0.0856116211082171
0.247801027081526,0.113068907659488
0.338970538256312,0.0692701146900839
0.386341256461694,0.0254713217206801
0.325475036145648,-0.147203762352772
0.202269206443462,-0.0992078970516009
0.127059242042446,-0.0512120317504302
0.0998451429426014,-0.00321616644925945
0.0968826022983395,-0.00270891483926436
0.0944273132640727,-0.00220166322926927
0.092479275839801,-0.00169441161927419
0.087306004670506,-0.00865213071931583
0.0751750144011693,-0.0156098498193575
0.056086305031791,-0.0225675689193991
0.0355704408720017,-0.0184641594001796
0.0191579862314319,-0.01436074988096
0.00684894111008163,-0.0102573403617405
-0.0013566944920491,-0.00615393084252097
-0.00545892057496031,-0.00205052132330144
-0.00545773713865199,0.00205288819591809
-0.00338470262930123,0.00209318082278344
-0.00127137549308512,0.00213347344964878
0.000882244269996335,0.00217376607651413
0.00307615665994314,0.00221405870337948
0.00531036167675529,0.00225435133024483
0.00758485932043279,0.00229464395711017
0.00989964959097564,0.00233493658397552
0.0122547324883838,0.00237522921084087
0.0146501080126574,0.00241552183770622
0.0170857761637963,0.00245581446457156
0.0195617369418005,0.00249610709143691
0.0220779903466701,0.00253639971830226
0.024634536378405,0.00257669234516761
0.0272313750370053,0.00261698497203295
0.0298685063224709,0.0026572775988983
0.0325459302348019,0.00269757022576365
0.0351840154383691,0.00257860018137068
0.0377031305975433,0.00245963013697772
0.0401032757123245,0.00234066009258475
0.0423844507827128,0.00222169004819179
0.0445466558087081,0.00210272000379882
0.0465898907903104,0.00198374995940586
0.0485141557275198,0.00186477991501289
0.0503194506203362,0.00174580987061993
0.0520057754687597,0.00162683982622696
0.0537055126582173,0.00177263455268841
0.0555510445741365,0.00191842927914986
0.0575423712165171,0.00206422400561131
0.0596794925853591,0.00221001873207276
0.0619624086806626,0.00235581345853421
0.0643911195024275,0.00250160818499566
0.0669656250506539,0.00264740291145711
0.0696859253253417,0.00279319763791856
0.072552020326491,0.00293899236438001
0.0755639100541017,0.00308478709084146
0.0787283629188867,0.00327119228157938
0.0821333682601115,0.00353881840087025
0.0858059997206272,0.00380644452016112
0.0897462573004337,0.00407407063945199
0.0939541409995311,0.00434169675874286
0.0984296508179195,0.00460932287803373
0.103172786755599,0.0048769489973246
0.108183548812569,0.00514457511661547
0.11346193698883,0.00541220123590634
0.119007951284381,0.00567982735519721
0.124821591699224,0.00594745347448808
0.130500878096855,0.00500913918427042
0.134739375033639,0.00346785468929848
0.137436587475452,0.00192657019432653
0.138592515422292,0.000385285699354581
0.138207158874161,-0.00115599879561737
0.136280517831057,-0.00269728329058932
0.132812592292982,-0.00423856778556126
0.127803382259935,-0.00577985228053321
0.121252887731916,-0.00732113677550516
0.113161108708925,-0.00886242127047711
0.103528045190962,-0.0104037057654491
0.0933133493945365,-0.0100256858274009
0.0834766735361598,-0.00964766588935269
0.0740180176158312,-0.0092696459513045
0.0649373816335507,-0.00889162601325632
0.0562347655893185,-0.00851360607520814
0.0479101694831345,-0.00813558613715995
0.0399635933149986,-0.00775756619911177
0.0323950370849109,-0.00737954626106358
0.0252045007928714,-0.0070015263230154
0.0187252879918602,-0.00595689927900709
0.0132907022348573,-0.00491227223499878
0.00890074352186265,-0.00386764519099046
0.00555541185287634,-0.00282301814698215
0.00325470722789835,-0.00177839110297384
0.00199862964692867,-0.000733764058965523
0.0017871791099673,0.00031086298504279
0.00262035561701425,0.0013554900290511
0.00449815916806951,0.00240011707305942
