0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.04182879377431914,-0.05058365758754868,-0.026264591439688845,-0.029182879377432025,-0.03891050583657596,-0.04863813229571978,-0.060311284046692615,-0.0077821011673151474,-0.021400778210116655,-0.009727626459143712,-0.018482490272373475,-0.0330739299610896,-0.0009727626459143934,0.0019455252918287869,-0.0009727626459143934,0.013618677042801508,-0.017509727626459082,-0.011673151750972721,0.004863813229571967,0.015564202334630295,0.0009727626459143934,-0.006809338521400754,0.014591439688715901,0.0019455252918287869,0.0,-0.014591439688716124,-0.0077821011673151474,-0.008754863813229541,-0.014591439688716124,0.0019455252918287869,-0.10992217898832668,0.05933852140077822,-0.012645914396887115,-0.012645914396887337,0.013618677042801508,0.0,0.0077821011673151474,-0.011673151750972721,-0.01653696498054491,0.0038910505836575737,-0.008754863813229541,-0.027237354085603238,-0.01945525291828787,-0.008754863813229763,-0.01653696498054469,-0.012645914396887115,-0.004863813229572189,-0.0038910505836575737,0.024319066147860058,0.02237354085603127,-0.004863813229571967,0.014591439688715901,0.03112840466926059,0.014591439688715901,0.015564202334630517,0.02529182879377445,0.023346303501945442,0.005836575875486361,0.0009727626459143934,0.035019455252918386,0.03404669260700377,0.011673151750972721,0.005836575875486361,0.029182879377432025
-0.02821011673151763,-0.029182879377431803,-0.018482490272373475,-0.021400778210116655,-0.03501945525291861,-0.040856031128404524,-0.05252918287937747,-0.009727626459144156,-0.021400778210116655,-0.015564202334630295,-0.014591439688715901,-0.01945525291828809,-0.0009727626459143934,0.0019455252918287869,0.0009727626459143934,0.0038910505836573517,-0.009727626459144156,-0.009727626459143934,0.006809338521400976,0.01945525291828809,0.008754863813229541,0.0029182879377431803,0.012645914396887337,0.013618677042801508,0.005836575875486361,-0.004863813229571967,0.0,-0.008754863813229541,-0.0009727626459143934,0.005836575875486361,-0.1235408560311283,0.05350194552529186,-0.010700389105058328,-0.0009727626459143934,0.021400778210116655,0.0038910505836575737,0.0077821011673151474,0.0,-0.004863813229572189,0.009727626459144156,-0.014591439688715901,-0.015564202334630517,-0.009727626459144156,-0.014591439688716124,-0.012645914396887115,-0.01653696498054469,0.0009727626459143934,-0.0077821011673151474,0.026264591439688845,0.03015564202334642,0.006809338521400754,0.024319066147859836,0.03307392996108938,0.02237354085603105,0.0019455252918287869,0.03307392996108938,0.021400778210116655,0.0038910505836575737,-0.004863813229571967,0.027237354085603238,0.037937743190661566,0.017509727626459082,0.005836575875486361,0.040856031128404746
-0.01848249027237392,-0.01945525291828787,-0.020428015564202262,-0.0077821011673153695,-0.01945525291828809,-0.027237354085603016,-0.03307392996108938,-0.0038910505836575737,-0.013618677042801286,-0.011673151750972721,-0.0029182879377431803,-0.01361867704280173,-0.0009727626459143934,0.007782101167314925,0.010700389105058328,-0.0019455252918287869,0.0038910505836575737,0.0019455252918287869,0.018482490272373475,0.015564202334630295,0.018482490272373475,0.01070038910505855,0.012645914396887337,0.021400778210116878,0.015564202334630295,0.0009727626459143934,0.01361867704280173,-0.0009727626459141714,-0.004863813229571967,-0.0038910505836577958,-0.1215953307392994,0.051556420233463074,-0.012645914396887115,0.0009727626459143934,0.011673151750972721,0.01361867704280173,0.0019455252918287869,0.0077821011673151474,0.010700389105058106,0.005836575875486361,-0.0029182879377431803,-0.0077821011673153695,0.009727626459143712,-0.016536964980545132,-0.008754863813229541,-0.0009727626459143934,-0.01653696498054491,-0.005836575875486583,0.024319066147860058,0.026264591439688845,0.010700389105058328,0.02237354085603127,0.027237354085603016,0.024319066147859836,0.0019455252918287869,0.02529182879377445,0.029182879377431803,0.0038910505836575737,-0.0009727626459143934,0.017509727626459304,0.043774319066147926,0.023346303501945664,0.009727626459144156,0.03696498054474717
-0.02237354085603127,-0.023346303501945442,-0.020428015564202262,-0.003891050583658018,-0.0077821011673151474,-0.01945525291828787,-0.02529182879377445,0.0019455252918285648,-0.0019455252918285648,-0.0019455252918287869,0.004863813229571967,-0.01945525291828809,0.0029182879377431803,0.01945525291828787,0.020428015564202484,0.009727626459143934,0.005836575875486361,0.005836575875486583,0.026264591439688845,0.011673151750972721,0.02237354085603127,0.008754863813229541,0.01070038910505855,0.017509727626459082,0.01945525291828787,-0.0009727626459143934,0.01361867704280173,0.008754863813229763,-0.018482490272373697,-0.0038910505836577958,-0.11381322957198425,0.05933852140077822,-0.014591439688715901,-0.006809338521400976,0.0038910505836575737,0.023346303501945442,-0.001945525291829009,0.0038910505836575737,0.010700389105058106,0.0019455252918287869,0.0029182879377434023,-0.015564202334630517,0.01750972762645886,-0.01070038910505855,0.006809338521400754,0.010700389105058328,-0.018482490272373697,0.005836575875486361,0.018482490272373697,0.02237354085603127,-0.0029182879377431803,0.018482490272373697,0.01945525291828787,0.018482490272373475,0.009727626459143934,0.021400778210116655,0.03891050583657596,0.017509727626459082,0.018482490272373697,0.02529182879377445,0.037937743190661566,0.029182879377432025,0.023346303501945442,0.027237354085603238
-0.024319066147860058,-0.021400778210116655,-0.012645914396887337,-0.005836575875486805,-0.011673151750972943,-0.015564202334630073,-0.027237354085603238,0.01556420233462985,0.005836575875486583,0.0077821011673151474,0.004863813229571967,-0.023346303501945664,0.008754863813229541,0.01945525291828787,0.01653696498054491,0.015564202334630295,0.0,0.0019455252918287869,0.024319066147860058,0.015564202334630295,0.014591439688715901,0.0029182879377431803,0.018482490272373475,0.011673151750972721,0.017509727626459082,-0.0009727626459143934,0.005836575875486361,0.01070038910505855,-0.020428015564202484,0.009727626459143934,-0.11381322957198425,0.06712062256809337,-0.014591439688715901,-0.006809338521400976,0.011673151750972721,0.017509727626459304,0.009727626459143934,0.0,0.004863813229571745,0.005836575875486361,0.006809338521400976,-0.015564202334630517,0.011673151750972499,-0.0029182879377434023,0.014591439688715901,0.008754863813229541,-0.006809338521400976,0.013618677042801508,0.02821011673151763,0.018482490272373697,-0.008754863813229763,0.024319066147859836,0.027237354085603016,0.018482490272373475,0.015564202334630517,0.027237354085603238,0.03307392996108938,0.027237354085603238,0.018482490272373697,0.03891050583657596,0.03210116731517498,0.023346303501945664,0.011673151750972721,0.027237354085603238
-0.01848249027237392,-0.017509727626459082,0.0009727626459139493,-0.005836575875486805,-0.011673151750972943,-0.015564202334630073,-0.029182879377432025,0.021400778210116433,0.003891050583658018,0.0077821011673151474,-0.0009727626459143934,-0.021400778210116878,0.02237354085603105,0.011673151750972499,0.014591439688715901,0.023346303501945442,0.0,0.0038910505836575737,0.018482490272373475,0.027237354085603016,0.008754863813229541,0.0029182879377431803,0.026264591439688845,0.0077821011673151474,0.013618677042801508,0.004863813229571967,0.0038910505836575737,0.006809338521400976,-0.014591439688716124,0.017509727626459082,-0.11575875486381304,0.06128404669260701,-0.0009727626459143934,0.006809338521400532,0.023346303501945442,0.01361867704280173,0.021400778210116878,0.0019455252918287869,0.0029182879377429582,0.01945525291828787,-0.0009727626459143934,-0.0038910505836577958,0.011673151750972499,0.0029182879377429582,0.012645914396887115,0.0029182879377431803,0.0029182879377431803,0.0077821011673151474,0.03988326848249035,0.02821011673151763,0.004863813229571967,0.026264591439688623,0.03891050583657596,0.024319066147859836,0.023346303501945442,0.040856031128404746,0.027237354085603016,0.017509727626459082,0.012645914396887337,0.04280155642023353,0.03404669260700377,0.013618677042801508,0.0038910505836575737,0.040856031128404746
-0.006809338521400976,0.0019455252918287869,0.010700389105058106,-0.001945525291829231,-0.005836575875486361,-0.0077821011673151474,-0.021400778210116878,0.019455252918287647,4.440892098500626e-16,0.0019455252918287869,-0.0009727626459143934,-0.0038910505836577958,0.018482490272373475,0.013618677042801508,0.012645914396887337,0.017509727626459082,0.0038910505836575737,0.009727626459144156,0.01653696498054469,0.0330739299610896,0.020428015564202262,0.01070038910505855,0.03599221789883278,0.01945525291828787,0.015564202334630295,0.01070038910505855,0.01361867704280173,0.004863813229572189,-0.008754863813229541,0.013618677042801508,-0.11770428015564183,0.05350194552529186,0.006809338521400754,0.01653696498054469,0.029182879377431803,0.01945525291828787,0.023346303501945664,0.011673151750972721,0.01653696498054469,0.021400778210116878,-0.010700389105058328,0.011673151750972499,0.023346303501945442,0.0009727626459141714,0.012645914396887115,0.0029182879377431803,0.008754863813229541,0.0038910505836575737,0.03988326848249035,0.037937743190661566,0.018482490272373475,0.020428015564202484,0.04280155642023331,0.03404669260700399,0.027237354085603016,0.04669260700389111,0.029182879377431803,0.015564202334630295,0.01653696498054491,0.029182879377432025,0.04571984435797671,0.015564202334630295,0.011673151750972721,0.04474708171206232
0.006809338521400754,0.011673151750972499,0.008754863813229319,0.0058365758754861385,0.007782101167314925,0.0077821011673153695,-0.005836575875486361,0.01750972762645886,0.003891050583658018,0.0,0.010700389105058106,0.007782101167314925,0.012645914396887115,0.01945525291828787,0.02237354085603127,0.013618677042801508,0.01945525291828787,0.011673151750972721,0.024319066147860058,0.029182879377431803,0.03210116731517498,0.02237354085603105,0.02821011673151763,0.03112840466926059,0.02529182879377423,0.014591439688716124,0.023346303501945664,0.008754863813229763,-0.0029182879377434023,0.009727626459143934,-0.107976653696498,0.04766536964980528,-0.0009727626459143934,0.014591439688715901,0.017509727626459082,0.027237354085603238,0.017509727626459082,0.023346303501945442,0.024319066147859836,0.015564202334630295,-0.006809338521400754,0.009727626459143934,0.035019455252918164,-0.0029182879377434023,0.018482490272373697,0.014591439688715901,0.004863813229571967,0.009727626459143934,0.03599221789883278,0.037937743190661566,0.02237354085603105,0.024319066147859836,0.035019455252918386,0.030155642023346196,0.023346303501945442,0.04280155642023353,0.03696498054474695,0.01945525291828787,0.026264591439688845,0.02529182879377445,0.05350194552529208,0.029182879377432025,0.021400778210116655,0.03696498054474717
-0.0009727626459146155,0.011673151750972499,0.0009727626459139493,0.01750972762645886,0.015564202334630073,0.015564202334630739,-0.0019455252918285648,0.021400778210116433,0.015564202334630517,0.011673151750972499,0.018482490272373475,0.0019455252918285648,0.014591439688715901,0.029182879377431803,0.03015564202334642,0.017509727626459082,0.017509727626459082,0.01945525291828787,0.03404669260700399,0.02529182879377423,0.03404669260700377,0.024319066147859836,0.024319066147860058,0.035019455252918164,0.03307392996108938,0.014591439688716124,0.02529182879377445,0.01848249027237392,-0.0009727626459143934,0.011673151750972721,-0.09241245136186749,0.05544747081712065,-0.0029182879377434023,0.010700389105058106,0.015564202334630295,0.035019455252918386,0.013618677042801508,0.021400778210116878,0.022373540856030827,0.009727626459144156,-0.0009727626459143934,0.005836575875486361,0.033073929961089155,-0.0009727626459146155,0.02821011673151763,0.026264591439688845,0.0029182879377431803,0.017509727626459082,0.03015564202334642,0.032101167315175205,0.01653696498054469,0.020428015564202484,0.027237354085603016,0.026264591439688623,0.021400778210116655,0.03696498054474695,0.04863813229571967,0.029182879377432025,0.02821011673151763,0.029182879377432025,0.043774319066147926,0.036964980544747394,0.03112840466926059,0.0330739299610896
-0.004863813229572189,0.009727626459143712,0.004863813229571745,0.013618677042801286,0.013618677042801064,0.013618677042801952,-0.005836575875486361,0.03501945525291794,0.023346303501945442,0.021400778210116655,0.02237354085603105,-0.005836575875486583,0.020428015564202262,0.035019455252918164,0.026264591439688845,0.03112840466926059,0.013618677042801508,0.011673151750972721,0.039883268482490575,0.02529182879377423,0.026264591439688845,0.02237354085603105,0.02821011673151763,0.02529182879377445,0.02529182879377423,0.006809338521400754,0.017509727626459082,0.026264591439689067,0.0029182879377431803,0.013618677042801508,-0.08657587548638124,0.06128404669260701,0.004863813229571967,0.006809338521400532,0.01945525291828787,0.035019455252918386,0.021400778210116878,0.013618677042801508,0.01653696498054469,0.015564202334630295,0.018482490272373697,0.005836575875486361,0.027237354085603016,0.008754863813229541,0.03599221789883278,0.026264591439688845,0.006809338521400532,0.023346303501945442,0.03599221789883278,0.03015564202334642,0.012645914396887115,0.03210116731517498,0.035019455252918386,0.02237354085603105,0.027237354085603016,0.03696498054474695,0.040856031128404746,0.040856031128404746,0.02431906614786028,0.040856031128404746,0.03404669260700377,0.027237354085603238,0.01945525291828787,0.03696498054474717
