0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
-0.002450980392156854,-0.018790849673202548,-0.013071895424836555,-0.0032679738562091387,-0.003267973856209583,-0.009803921568627416,0.04411764705882382,0.0016339869281045694,-0.004901960784313708,0.04003267973856195,-0.004901960784313708,-0.017973856209150263,-0.002450980392156854,-0.030228758169934533,0.005718954248365993,0.015522875816993409,0.013888888888889284,-0.019607843137254832,0.02205882352941213,-0.019607843137255276,-0.02450980392156854,-0.017156862745097978,-0.10457516339869244,-0.028594771241829964,-0.008169934640522847,0.009803921568627416,0.002450980392156854,-0.02941176470588225,-0.130718954248366,0.02450980392156854,-0.0318627450980391,-0.0694444444444442,-0.0016339869281045694,0.026960784313725394,0.005718954248365993,0.030228758169934977,-0.02287581699346397,-0.04411764705882382,0.004901960784313264,-0.0032679738562091387,-0.08333333333333304,-0.030228758169934533,-0.03921568627451011,0.012254901960783826,-0.04411764705882382,-0.005718954248365993,-0.008169934640522847,0.013071895424836555,-0.06781045751634007,-0.005718954248365993,-0.10947712418300659,-0.04166666666666652,-0.05147058823529438,0.022058823529411686,0.04248366013071925,0.11683006535947715,-0.004084967320261423,-0.08905228758169903,-0.04901960784313708,-0.052287581699346664,-0.008986928104575576,-0.062091503267973636,-0.0106209150326797,-0.06454248366013049,0.01225490196078427,-0.14950980392156854,0.019607843137255276,-0.09477124183006502,0.12908496732026142,0.01225490196078427,0.08333333333333304,-0.01225490196078427,0.0212418300653594,0.0236928104575167,0.021241830065359846,-0.0016339869281041253
-0.012254901960784714,-0.023692810457516256,-0.00980392156862786,0.006535947712417833,0.009803921568627416,-0.0016339869281041253,0.04084967320261468,0.0016339869281045694,0.0,0.03676470588235281,-0.0032679738562091387,-0.011437908496731986,-0.030228758169934533,-0.025326797385620825,0.01225490196078427,0.025326797385620825,0.008986928104575576,-0.031045751633987262,0.02042483660130756,-0.02287581699346397,-0.02941176470588225,-0.01225490196078427,-0.09640522875816959,-0.020424836601307117,0.0016339869281045694,0.11274509803921529,0.025326797385620825,-0.006535947712417833,-0.1601307189542478,0.05392156862745079,-0.020424836601307117,-0.06454248366013049,0.004901960784313708,0.028594771241829964,0.007352941176470562,0.01879084967320299,-0.0032679738562086946,-0.026143790849673554,-0.01143790849673243,0.0032679738562091387,-0.016339869281045694,-0.0318627450980391,-0.04248366013071925,0.015522875816993409,-0.049019607843137525,0.008986928104574687,0.004901960784313708,0.017973856209150263,-0.07598039215686292,-0.002450980392156854,-0.11111111111111116,-0.03513071895424824,-0.05310457516339895,0.015522875816993409,0.04411764705882337,0.1037581699346406,-0.005718954248365993,-0.07598039215686292,-0.062091503267973636,-0.057189542483660816,-0.013888888888888395,-0.062091503267973636,-0.0008169934640522847,-0.06454248366013049,0.008986928104575131,-0.15114379084967267,0.019607843137255276,-0.10457516339869244,0.1405228758169934,0.0106209150326797,0.08333333333333304,-0.020424836601307117,0.01143790849673243,0.007352941176470562,0.019607843137255276,-0.017973856209150263
-0.013888888888889284,-0.02532679738562127,-0.00980392156862786,0.0016339869281036812,0.019607843137254388,-0.0016339869281041253,0.03594771241830097,0.0032679738562091387,-0.0032679738562091387,0.03513071895424824,-0.009803921568626972,-0.0212418300653594,-0.06617647058823506,-0.022058823529411686,0.0008169934640522847,0.018790849673202548,-0.0008169934640518406,-0.03594771241830097,0.01879084967320299,-0.026143790849673554,-0.02941176470588225,-0.007352941176470562,-0.1013071895424833,-0.010620915032679257,-0.0212418300653594,0.12581699346405228,0.03349673202614367,-0.01470588235294068,-0.16339869281045738,0.08169934640522847,-0.018790849673202548,-0.07107843137254877,0.0424836601307188,0.028594771241829964,0.008986928104575131,0.025326797385620825,-0.006535947712417833,-0.01143790849673243,-0.029411764705882693,0.016339869281046138,0.05718954248366037,-0.0318627450980391,-0.032679738562092275,0.004084967320261423,-0.0555555555555558,0.017156862745097978,0.014705882352941568,0.004901960784314152,-0.1037581699346406,0.005718954248365993,-0.11111111111111116,-0.028594771241829964,-0.04983660130718981,0.007352941176470562,0.040849673202614234,0.08088235294117663,-0.004084967320261423,-0.07761437908496704,-0.07026143790849693,-0.04248366013071969,0.005718954248365993,-0.06535947712418322,0.002450980392156854,-0.054738562091503074,0.0106209150326797,-0.1593137254901955,0.019607843137255276,-0.09477124183006502,0.1405228758169934,0.022058823529411686,0.08823529411764675,-0.022058823529411686,4.440892098500626e-16,-0.0008169934640522847,0.008169934640523291,-0.02941176470588225
-0.013888888888889284,-0.022058823529411242,-4.440892098500626e-16,-0.0065359477124187215,0.016339869281045694,-0.0032679738562091387,0.0343137254901964,0.0,-0.006535947712418277,0.0318627450980391,-0.0016339869281045694,-0.031045751633987262,-0.08578431372548989,-0.018790849673202548,-0.005718954248365993,0.0106209150326797,-0.0008169934640518406,-0.027777777777778123,0.02532679738562127,-0.02287581699346397,-0.02614379084967311,-0.0106209150326797,-0.10620915032679701,0.002450980392157298,-0.035947712418300526,0.05065359477124165,-0.0318627450980391,-0.006535947712417833,-0.15032679738562083,0.08986928104575131,-0.015522875816993409,-0.07924836601307161,0.0588235294117645,0.028594771241829964,-0.012254901960784714,0.03349673202614367,-0.029411764705881804,-0.02450980392156854,-0.016339869281045694,0.017973856209150263,0.08660130718954262,-0.028594771241830408,-0.019607843137255276,0.0008169934640518406,-0.05718954248366037,0.0106209150326797,0.014705882352941568,-0.009803921568627416,-0.11683006535947715,0.020424836601307117,-0.12418300653594727,-0.028594771241829964,-0.04166666666666696,0.018790849673202548,0.040849673202614234,0.09232026143790861,-0.0106209150326797,-0.09395424836601318,-0.08660130718954262,-0.031045751633987262,0.01388888888888884,-0.05392156862745123,-0.005718954248365993,-0.05637254901960764,0.008986928104575131,-0.16094771241830053,0.016339869281046138,-0.10457516339869244,0.14379084967320255,0.038398692810457824,0.08333333333333304,-0.03676470588235281,4.440892098500626e-16,-0.010620915032679257,-0.0016339869281045694,-0.02777777777777768
-0.012254901960784714,-0.018790849673202548,0.008169934640522403,-0.008169934640523291,0.016339869281045694,-0.004901960784313708,0.04084967320261468,0.0032679738562091387,-0.009803921568627416,0.03676470588235281,-0.008169934640523291,-0.02777777777777768,-0.05964052287581678,-0.028594771241829964,-0.005718954248365993,0.01225490196078427,0.0008169934640527288,-0.027777777777778123,0.02205882352941213,-0.016339869281046138,-0.02614379084967311,-0.020424836601307117,-0.12091503267973858,0.005718954248365993,-0.03267973856209139,0.040849673202614234,-0.025326797385620825,0.03267973856209183,-0.16503267973856195,0.03267973856209139,-0.008986928104575131,-0.08741830065359446,0.04738562091503251,0.022058823529411686,-0.0236928104575167,0.023692810457516256,-0.021241830065358958,-0.026143790849673554,0.004901960784313264,0.014705882352941124,0.10457516339869288,-0.03349673202614323,-0.022875816993464415,0.005718954248365993,-0.052287581699346664,0.007352941176470562,0.026143790849673554,-0.009803921568627416,-0.12009803921568629,0.018790849673202548,-0.13562091503267926,-0.025326797385620825,-0.04493464052287566,0.022058823529411686,0.050653594771242094,0.0874183006535949,-0.004084967320261423,-0.12336601307189543,-0.09477124183006547,-0.03758169934640554,0.015522875816993409,-0.052287581699346664,-0.020424836601307117,-0.06454248366013049,0.007352941176470562,-0.1707516339869275,0.019607843137255276,-0.12091503267973858,0.1356209150326797,0.038398692810457824,0.07026143790849648,-0.022058823529411686,0.0032679738562091387,-0.010620915032679257,-0.013071895424836555,-0.02941176470588225
-0.020424836601307117,-0.023692810457516256,0.004901960784313264,-0.0032679738562091387,0.026143790849673554,-0.0032679738562091387,0.04575163398692883,-0.0016339869281045694,0.003267973856209583,0.03349673202614367,-0.013071895424836555,-0.019607843137254832,-0.0694444444444442,-0.025326797385620825,0.0008169934640522847,0.0106209150326797,0.010620915032680145,-0.026143790849673554,0.02042483660130756,-0.016339869281046138,-0.034313725490195957,-0.030228758169934533,-0.11111111111111116,0.007352941176471006,-0.031045751633986818,-0.014705882352941568,0.012254901960784714,-0.019607843137254388,-0.15686274509803866,0.062091503267973636,0.020424836601307117,-0.049836601307189365,0.04575163398692794,0.01225490196078427,-0.02042483660130756,0.022058823529411686,-0.01307189542483611,-0.017973856209150707,0.01633986928104525,0.014705882352941124,0.10620915032679745,-0.030228758169934533,-0.02450980392156943,-0.0008169934640522847,-0.049019607843137525,-0.002450980392157298,0.031045751633986818,0.0032679738562091387,-0.1299019607843137,0.008986928104575131,-0.11111111111111116,-0.0318627450980391,-0.038398692810457824,0.017156862745098422,0.050653594771242094,0.0874183006535949,-0.0008169934640522847,-0.13807189542483655,-0.0767973856209152,-0.04411764705882382,0.015522875816993409,-0.0767973856209152,-0.0106209150326797,-0.08578431372548989,0.023692810457516256,-0.17892156862745034,0.024509803921568984,-0.11111111111111116,0.11764705882352944,0.017156862745097978,0.0588235294117645,-0.005718954248365549,-0.0016339869281045694,-0.005718954248366437,-0.017973856209150263,-0.02777777777777768
-0.020424836601307117,-0.02532679738562127,0.0016339869281041253,-0.008169934640523291,0.02777777777777768,0.004901960784313708,0.039215686274509665,-0.008169934640522847,0.003267973856209583,0.0318627450980391,-0.021241830065358958,-0.016339869281045694,-0.08251633986928075,-0.007352941176470562,0.017156862745097978,0.0106209150326797,0.015522875816993853,-0.026143790849673554,0.02042483660130756,-0.029411764705882693,-0.047385620915032955,-0.03676470588235281,-0.09967320261437873,0.002450980392157298,-0.03267973856209139,-0.017973856209150707,0.058006535947712656,-0.05882352941176405,-0.12581699346405184,0.08333333333333304,0.013888888888888395,-0.04493464052287521,0.02941176470588225,0.007352941176470562,-0.005718954248365993,0.017156862745097978,-0.01470588235294068,-0.016339869281046138,0.004901960784313264,0.0,0.0980392156862746,-0.023692810457516256,-0.026143790849673554,-0.002450980392156854,-0.04248366013071925,0.0008169934640522847,0.034313725490195957,0.009803921568627416,-0.12009803921568629,0.005718954248365993,-0.08660130718954218,-0.025326797385620825,-0.04330065359477153,0.022058823529411686,0.045751633986928386,0.08415032679738577,-0.004084967320261423,-0.12009803921568629,-0.06862745098039236,-0.029411764705882693,0.017156862745097978,-0.07516339869281063,-0.0106209150326797,-0.0743464052287579,0.028594771241829964,-0.17728758169934533,0.01143790849673243,-0.1013071895424833,0.1143790849673203,-0.02205882352941213,0.04575163398692794,-0.0040849673202618675,-0.0032679738562091387,-0.005718954248366437,-0.02287581699346397,-0.0212418300653594
-0.02205882352941213,-0.015522875816993409,-0.003267973856209583,-4.440892098500626e-16,0.03267973856209139,0.0032679738562091387,0.0343137254901964,-0.008169934640522847,0.0,0.026960784313725394,-0.016339869281045694,-0.014705882352941124,-0.07271241830065334,0.004084967320261423,0.008986928104575576,0.015522875816993409,0.015522875816993853,-0.03267973856209183,0.02042483660130756,-0.029411764705882693,-0.047385620915032955,-0.030228758169934533,-0.10620915032679701,-0.01225490196078427,-0.02941176470588225,0.0588235294117645,0.11192810457516345,-0.03594771241830008,-0.14052287581699296,0.10784313725490158,-0.004084967320261423,-0.08088235294117618,0.03267973856209139,0.023692810457516256,-0.008986928104575131,0.017156862745097978,-0.026143790849672666,0.0016339869281041253,-0.0016339869281050134,0.008169934640522847,0.08986928104575176,-0.028594771241830408,-0.021241830065359846,-0.004084967320260979,-0.04411764705882382,0.022058823529411686,0.04084967320261468,-0.004901960784313708,-0.12009803921568629,0.005718954248365993,-0.07679738562091476,-0.007352941176470562,-0.04166666666666696,0.01388888888888884,0.04248366013071925,0.09232026143790861,-0.007352941176470562,-0.13153594771241828,-0.062091503267973636,-0.024509803921568984,0.015522875816993409,-0.0767973856209152,-0.015522875816993409,-0.06781045751634007,0.015522875816993409,-0.16911764705882293,-0.0016339869281041253,-0.10294117647058787,0.11274509803921573,-0.02532679738562127,0.04575163398692794,-0.018790849673202548,4.440892098500626e-16,-0.008986928104575131,-0.02450980392156854,-0.017973856209150263
-0.0236928104575167,-0.005718954248366437,-4.440892098500626e-16,0.0016339869281036812,0.035947712418300526,-0.0032679738562091387,0.0343137254901964,-0.0032679738562091387,-0.008169934640522847,0.022058823529411686,-0.014705882352941124,-0.019607843137254832,-0.06617647058823506,0.013888888888889284,-0.020424836601307117,0.0106209150326797,0.017156862745098422,-0.027777777777778123,0.02042483660130756,-0.027777777777778123,-0.02941176470588225,-0.020424836601307117,-0.09477124183006502,-0.020424836601307117,-0.03267973856209139,0.11274509803921529,0.07761437908496749,0.00980392156862786,-0.1699346405228752,0.06862745098039191,-0.010620915032679257,-0.08415032679738532,0.031045751633986818,0.030228758169934533,-0.02205882352941213,0.020424836601306673,-0.031045751633986374,0.009803921568627416,0.008169934640521959,0.009803921568626972,0.08006535947712434,-0.03349673202614323,-0.019607843137255276,0.004084967320261423,-0.049019607843137525,0.022058823529411686,0.04084967320261468,0.004901960784314152,-0.12173202614379086,0.022058823529411686,-0.07679738562091476,-0.023692810457516256,-0.017156862745098422,0.002450980392156854,0.050653594771242094,0.07761437908496749,-0.022058823529411686,-0.13153594771241828,-0.05392156862745123,-0.029411764705882693,0.008986928104575576,-0.07843137254901977,-0.017156862745097978,-0.06454248366013049,0.005718954248365993,-0.15767973856209094,0.0032679738562091387,-0.09640522875816959,0.09477124183006502,0.018790849673202548,0.04248366013071925,-0.025326797385620825,-0.006535947712418277,-0.01225490196078427,-0.02287581699346397,-0.0212418300653594
-0.02532679738562127,-0.010620915032679257,0.009803921568627416,-0.0016339869281050134,0.039215686274509665,-0.011437908496731986,0.031045751633986818,-0.0016339869281045694,-0.006535947712418277,0.023692810457516256,-0.013071895424836555,-0.019607843137254832,-0.0743464052287579,0.025326797385620825,-0.0106209150326797,0.01388888888888884,0.010620915032680145,-0.026143790849673554,0.02042483660130756,-0.026143790849673554,-0.016339869281045694,-0.0106209150326797,-0.08660130718954218,-0.008986928104575131,-0.04901960784313708,0.07352941176470562,-0.002450980392156854,0.09150326797385677,-0.15196078431372495,-0.008169934640523291,0.007352941176470562,-0.07107843137254877,0.039215686274509665,0.025326797385620825,-0.030228758169934977,0.020424836601306673,-0.016339869281044805,-0.004901960784314152,0.009803921568626972,0.0032679738562091387,0.06699346405228779,-0.030228758169934533,-0.027777777777778123,0.004084967320261423,-0.0555555555555558,0.008986928104574687,0.045751633986928386,0.013071895424836555,-0.11356209150326801,0.0318627450980391,-0.09477124183006502,-0.026960784313725394,-0.015522875816993409,0.002450980392156854,0.031045751633986818,0.06454248366013093,-0.022058823529411686,-0.13643790849673199,-0.06535947712418322,-0.02777777777777768,0.018790849673202548,-0.07352941176470562,-0.01388888888888884,-0.06781045751634007,0.01225490196078427,-0.16584967320261335,0.02614379084967311,-0.07843137254901933,0.0800653594771239,0.025326797385620825,0.05392156862745079,-0.020424836601307117,0.0016339869281045694,-0.004084967320261423,-0.019607843137254832,-0.031045751633986818
