0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
-0.019685039370078705,-0.007874015748031482,-0.0059055118110236116,-0.0059055118110236116,0.029527559055118502,0.04330708661417315,0.06299212598425186,0.06692913385826804,0.011811023622047223,0.045275590551181466,0.055118110236220375,0.03346456692913424,0.03543307086614167,0.051181102362204633,0.055118110236220375,0.05511811023622082,0.04921259842519721,0.035433070866141225,0.041338582677165725,0.055118110236220375,0.05905511811023656,0.055118110236220375,0.043307086614173596,0.04724409448818934,0.0669291338582676,0.04527559055118102,0.03937007874015741,0.04527559055118102,0.04133858267716528,0.033464566929133355,0.011811023622047223,0.025590551181102317,0.015748031496062964,0.003937007874015741,0.04133858267716617,0.043307086614173596,0.02755905511811063,0.03740157480314954,0.03149606299212593,0.051181102362204633,0.03937007874015741,0.043307086614173596,0.04921259842519721,0.04921259842519721,0.04921259842519721,0.045275590551181466,0.06102362204724443,0.08858267716535462,0.06496062992125973,0.043307086614173596,0.055118110236220375,-0.003937007874015741,-0.013779527559055094,0.01574803149606252,0.05511811023621993,0.06496062992126017,0.02755905511811063,-0.01377952755905465,-0.013779527559055094,0.03740157480314954,0.05708661417322869,-0.0059055118110236116,0.013779527559055094,-0.0059055118110231675,0.04133858267716484,0.061023622047243986,0.03543307086614167,0.053149606299212504,0.013779527559055538,0.019685039370078705,-0.009842519685038909,0.011811023622046779,0.03740157480314954,-0.003937007874015741,0.015748031496063408,-0.009842519685039797,-0.023622047244094446
-0.03543307086614167,-0.015748031496063408,-0.01377952755905465,-0.02559055118110276,0.013779527559055538,0.023622047244094446,0.05905511811023567,0.05118110236220508,0.0,0.03346456692913424,0.03543307086614167,0.0019685039370083146,0.011811023622047223,0.039370078740156966,0.03937007874015741,0.04724409448818978,0.03346456692913469,0.003937007874015297,0.01771653543307128,0.03543307086614167,0.03543307086614211,0.03149606299212637,0.007874015748031038,0.031496062992126816,0.051181102362204633,0.033464566929133355,0.015748031496062964,0.02165354330708702,0.021653543307086576,0.013779527559055094,-0.003937007874016629,-0.0059055118110236116,-0.011811023622046779,-0.011811023622048111,0.029527559055118502,0.027559055118110187,-0.007874015748031038,0.02165354330708613,0.019685039370078705,0.03543307086614211,0.01968503937007826,0.027559055118109743,0.03346456692913424,0.03346456692913469,0.037401574803149984,0.02559055118110276,0.045275590551181466,0.08070866141732314,0.04527559055118102,0.059055118110236116,0.0669291338582676,0.003937007874016185,-0.013779527559055094,0.01574803149606252,0.05118110236220419,0.06496062992126017,0.03543307086614167,-0.009842519685039353,-0.013779527559055094,0.033464566929133355,0.061023622047244874,-0.0019685039370074264,0.025590551181102317,-0.0059055118110231675,0.03740157480314954,0.04921259842519676,0.027559055118109743,0.03740157480314954,0.021653543307086576,0.019685039370078705,-0.009842519685038909,0.007874015748031038,0.029527559055118058,-0.007874015748031482,0.011811023622047223,-0.01377952755905465,-0.01968503937007826
-0.0629921259842523,-0.03543307086614167,-0.03346456692913291,-0.05708661417322869,-0.009842519685039797,-0.007874015748031926,0.04724409448818889,0.04724409448818934,-0.011811023622047223,0.01771653543307128,-0.003937007874015297,-0.021653543307086576,-0.019685039370079593,0.023622047244094446,0.011811023622047223,0.031496062992126816,0.009842519685039797,-0.015748031496063408,-0.021653543307086576,0.011811023622047667,0.003937007874016629,-8.881784197001252e-16,-0.019685039370079593,-4.440892098500626e-16,0.03543307086614167,0.0019685039370083146,-0.015748031496063408,-0.009842519685039353,-0.013779527559055538,-0.01771653543307039,-0.03149606299212637,-0.029527559055118058,-0.04724409448818889,-0.039370078740157854,0.009842519685039353,-0.003937007874015741,-0.027559055118110187,-0.005905511811024056,0.0,0.011811023622047223,-0.011811023622047667,-4.440892098500626e-16,0.009842519685039353,0.009842519685039797,0.017716535433070835,-0.0059055118110245,0.01771653543307128,0.07283464566929165,0.025590551181102317,0.06299212598425186,0.07480314960629908,0.003937007874016185,-0.009842519685039353,0.01968503937007826,0.039370078740156966,0.061023622047243986,0.04724409448818889,-0.0059055118110236116,-0.009842519685039353,0.025590551181102317,0.05708661417322869,0.0019685039370078705,0.04133858267716528,0.0059055118110236116,0.0334645669291338,0.04921259842519676,0.02362204724409489,0.0334645669291338,0.03740157480314954,0.02755905511811063,-0.013779527559055094,0.007874015748031038,0.02559055118110276,-0.007874015748031482,0.007874015748031038,-0.017716535433070835,-0.015748031496063408
-0.09842519685039397,-0.06299212598425141,-0.06889763779527591,-0.08070866141732269,-0.04921259842519676,-0.03149606299212637,0.03543307086614167,0.043307086614173596,-0.015748031496063408,-0.013779527559055538,-0.03149606299212637,-0.0334645669291338,-0.039370078740157854,-0.015748031496063408,-0.02362204724409489,4.440892098500626e-16,-0.021653543307086576,-0.02755905511811063,-0.03740157480314954,-0.023622047244095334,-0.023622047244094446,-0.015748031496063408,-0.02755905511811063,-0.035433070866141225,-0.003937007874016185,-0.029527559055118058,-0.03149606299212593,-0.021653543307086576,-0.04133858267716528,-0.04921259842519676,-0.06692913385826804,-0.0334645669291338,-0.06299212598425141,-0.07086614173228423,-0.021653543307086576,-0.02755905511811063,-0.035433070866141225,-0.03740157480314954,-0.03543307086614211,-0.01968503937007915,-0.03937007874015741,-0.03149606299212637,-0.021653543307086576,-0.025590551181102317,-0.013779527559055094,-0.029527559055118502,-0.021653543307086576,0.06889763779527591,-0.0019685039370078705,0.055118110236220375,0.07086614173228334,0.003937007874016185,-0.0019685039370083146,0.01968503937007826,0.03543307086614167,0.05314960629921295,0.059055118110237004,-0.0059055118110236116,-0.0059055118110231675,0.033464566929133355,0.04527559055118102,0.01377952755905465,0.04921259842519765,0.01377952755905465,0.0334645669291338,0.05314960629921206,0.02362204724409489,0.03740157480314954,0.053149606299212504,0.031496062992126816,-0.009842519685038909,0.011811023622046779,0.009842519685039797,-0.011811023622047223,0.007874015748031038,-0.02165354330708702,-0.011811023622047223
-0.11417322834645738,-0.09842519685039397,-0.09251968503936991,-0.08858267716535462,-0.06102362204724354,-0.03937007874015741,0.023622047244094446,0.03543307086614211,-0.01968503937007915,-0.04527559055118102,-0.039370078740157854,-0.04133858267716528,-0.043307086614173596,-0.043307086614173596,-0.03543307086614211,-0.031496062992125484,-0.037401574803149096,-0.031496062992126816,-0.04921259842519632,-0.0393700787401583,-0.03149606299212593,-0.02362204724409489,-0.031496062992126816,-0.04724409448818934,-0.027559055118110187,-0.04527559055118102,-0.03543307086614167,-0.029527559055118058,-0.04921259842519676,-0.057086614173228245,-0.07874015748031526,-0.04133858267716528,-0.06692913385826715,-0.08267716535433056,-0.04921259842519676,-0.039370078740157854,-0.03937007874015652,-0.04921259842519765,-0.06299212598425186,-0.043307086614173596,-0.04724409448818978,-0.04330708661417315,-0.04527559055118058,-0.04921259842519721,-0.04133858267716528,-0.03740157480315043,-0.03740157480314954,0.06102362204724443,-0.041338582677165725,0.055118110236220375,0.0669291338582676,0.015748031496063408,0.0059055118110236116,0.01574803149606252,0.039370078740156966,0.04527559055118102,0.05511811023622082,0.0019685039370078705,0.0019685039370078705,0.03740157480314954,0.037401574803149984,0.025590551181101873,0.05708661417322869,0.009842519685039353,0.04133858267716484,0.04921259842519676,0.019685039370078705,0.04133858267716484,0.06496062992125928,0.03543307086614211,0.0019685039370078705,0.01574803149606252,-0.021653543307086576,-0.011811023622047223,0.007874015748031038,-0.017716535433070835,-0.003937007874015741
-0.11811023622047223,-0.11417322834645649,-0.09645669291338566,-0.09645669291338566,-0.06889763779527591,-0.043307086614173596,0.015748031496062964,0.02362204724409489,-0.027559055118110187,-0.057086614173228245,-0.043307086614173596,-0.04133858267716528,-0.05511811023622082,-0.05118110236220508,-0.043307086614173596,-0.039370078740156966,-0.04527559055118102,-0.031496062992126816,-0.053149606299212504,-0.04724409448818934,-0.03937007874015741,-0.031496062992126816,-0.031496062992126816,-0.055118110236220375,-0.03543307086614256,-0.053149606299212504,-0.04330708661417315,-0.0334645669291338,-0.053149606299212504,-0.061023622047243986,-0.08661417322834675,-0.04133858267716528,-0.07480314960629864,-0.09055118110236249,-0.061023622047243986,-0.039370078740157854,-0.03937007874015652,-0.05708661417322869,-0.07086614173228423,-0.051181102362204633,-0.05118110236220552,-0.05118110236220552,-0.05708661417322869,-0.057086614173228245,-0.04921259842519721,-0.04133858267716528,-0.04527559055118058,0.05314960629921295,-0.05708661417322869,0.059055118110236116,0.051181102362204633,0.015748031496063408,0.0019685039370078705,0.011811023622047223,0.039370078740156966,0.04133858267716484,0.05118110236220508,0.009842519685039353,0.0019685039370078705,0.03740157480314954,0.0334645669291338,0.04133858267716528,0.053149606299212504,0.009842519685039353,0.04527559055118102,0.04133858267716484,0.007874015748030594,0.03740157480314954,0.06889763779527547,0.039370078740157854,-0.0019685039370078705,0.011811023622046779,-0.03740157480314954,-0.011811023622047223,-8.881784197001252e-16,-0.02165354330708702,-0.003937007874015741
-0.12204724409448842,-0.12204724409448842,-0.1003937007874014,-0.09645669291338566,-0.06889763779527591,-0.04724409448818978,-0.003937007874016185,0.015748031496063408,-0.03937007874015741,-0.06496062992125928,-0.043307086614173596,-0.04527559055118058,-0.05511811023622082,-0.05511811023622082,-0.043307086614173596,-0.04724409448818845,-0.04921259842519721,-0.03543307086614167,-0.053149606299212504,-0.05118110236220508,-0.04330708661417315,-0.031496062992126816,-0.03543307086614256,-0.055118110236220375,-0.0393700787401583,-0.057086614173228245,-0.04724409448818889,-0.0334645669291338,-0.053149606299212504,-0.061023622047243986,-0.08661417322834675,-0.04133858267716528,-0.07480314960629864,-0.09448818897637823,-0.06496062992125973,-0.04724409448818889,-0.04330708661417271,-0.05708661417322869,-0.07480314960629997,-0.059055118110237004,-0.05118110236220552,-0.05511811023622126,-0.05708661417322869,-0.06496062992126017,-0.04921259842519721,-0.045275590551181466,-0.04921259842519676,0.03740157480314954,-0.06496062992125973,0.059055118110236116,0.039370078740157854,0.011811023622047667,0.0019685039370078705,0.023622047244094446,0.03543307086614167,0.0334645669291338,0.05118110236220508,0.017716535433070835,0.0019685039370078705,0.029527559055118502,0.029527559055118058,0.0570866141732278,0.05708661417322869,0.01377952755905465,0.04133858267716484,0.03740157480314954,-4.440892098500626e-16,0.029527559055117614,0.06496062992125928,0.043307086614173596,-0.0019685039370078705,-4.440892098500626e-16,-0.04527559055118102,-0.015748031496062964,-0.011811023622047667,-0.02165354330708702,4.440892098500626e-16
-0.12204724409448842,-0.12204724409448842,-0.1003937007874014,-0.09645669291338566,-0.06889763779527591,-0.05118110236220552,-0.039370078740157854,0.011811023622047223,-0.055118110236220375,-0.06102362204724443,-0.04724409448818934,-0.04527559055118058,-0.05511811023622082,-0.05511811023622082,-0.043307086614173596,-0.05118110236220419,-0.04921259842519721,-0.03543307086614167,-0.057086614173228245,-0.05511811023622082,-0.03937007874015741,-0.031496062992126816,-0.043307086614173596,-0.055118110236220375,-0.043307086614173596,-0.057086614173228245,-0.04724409448818889,-0.0334645669291338,-0.053149606299212504,-0.06496062992125973,-0.082677165354331,-0.04133858267716528,-0.07874015748031438,-0.09842519685039397,-0.06496062992125973,-0.051181102362204633,-0.04330708661417271,-0.061023622047243986,-0.07480314960629997,-0.059055118110237004,-0.05511811023622082,-0.05511811023622126,-0.05314960629921295,-0.06102362204724443,-0.05314960629921206,-0.04921259842519765,-0.04921259842519676,0.02165354330708702,-0.06889763779527591,0.051181102362204633,0.027559055118109743,0.015748031496063408,0.009842519685038909,0.023622047244094446,0.03149606299212593,0.025590551181101873,0.0629921259842523,0.02165354330708702,0.0059055118110231675,0.025590551181102317,0.017716535433070835,0.06496062992125973,0.06889763779527636,0.021653543307086576,0.0334645669291338,0.03740157480314954,-0.003937007874016185,0.025590551181102317,0.06496062992125928,0.039370078740157854,0.0019685039370078705,-0.003937007874016185,-0.04527559055118102,-0.019685039370078705,-0.01968503937007915,-0.02165354330708702,0.007874015748031482
-0.12204724409448842,-0.1259842519685046,-0.1043307086614167,-0.10039370078740184,-0.06889763779527591,-0.04724409448818978,-0.04724409448818934,0.0,-0.0629921259842523,-0.06496062992125928,-0.05118110236220508,-0.04921259842519676,-0.05905511811023656,-0.059055118110236116,-0.04724409448818934,-0.05118110236220419,-0.04921259842519721,-0.03543307086614167,-0.06102362204724443,-0.05118110236220508,-0.04330708661417315,-0.031496062992126816,-0.043307086614173596,-0.05905511811023567,-0.04724409448818934,-0.061023622047243986,-0.04724409448818889,-0.03740157480314954,-0.057086614173228245,-0.06889763779527547,-0.08661417322834675,-0.04527559055118102,-0.07874015748031438,-0.09842519685039397,-0.06889763779527502,-0.04724409448818889,-0.04330708661417271,-0.061023622047243986,-0.07874015748031526,-0.059055118110237004,-0.05905511811023656,-0.05511811023622126,-0.05708661417322869,-0.06496062992126017,-0.05314960629921206,-0.05314960629921339,-0.04921259842519676,0.013779527559055538,-0.0728346456692921,0.043307086614173596,0.01574803149606252,0.027559055118110187,0.017716535433070835,0.01968503937007826,0.027559055118110187,0.021653543307086576,0.07086614173228378,0.025590551181102317,0.013779527559055094,0.025590551181102317,0.0059055118110236116,0.061023622047243986,0.06496062992126017,0.021653543307086576,0.03740157480314954,0.0334645669291338,-0.00787401574803237,0.025590551181102317,0.06102362204724354,0.039370078740157854,0.0019685039370078705,-0.011811023622047223,-0.04921259842519632,-0.023622047244094002,-0.03149606299212637,-0.02165354330708702,0.019685039370078705
-0.1259842519685046,-0.1259842519685046,-0.1043307086614167,-0.10039370078740184,-0.07283464566929165,-0.05118110236220552,-0.05511811023622126,-0.027559055118110187,-0.08267716535433145,-0.06496062992125928,-0.05118110236220508,-0.053149606299212504,-0.06299212598425274,-0.059055118110236116,-0.051181102362204633,-0.055118110236220375,-0.04921259842519721,-0.039370078740157854,-0.06496062992125928,-0.05511811023622082,-0.04724409448818845,-0.039370078740157854,-0.043307086614173596,-0.06299212598425186,-0.051181102362204633,-0.061023622047243986,-0.051181102362204633,-0.04527559055118102,-0.06102362204724354,-0.07283464566929121,-0.09448818897637823,-0.04921259842519676,-0.07874015748031438,-0.09842519685039397,-0.07283464566929121,-0.051181102362204633,-0.04330708661417271,-0.06496062992126017,-0.082677165354331,-0.059055118110237004,-0.05905511811023656,-0.05511811023622126,-0.05708661417322869,-0.06889763779527547,-0.057086614173228245,-0.05314960629921339,-0.04921259842519676,-0.009842519685038464,-0.0728346456692921,0.03543307086614167,-0.003937007874016185,0.02362204724409489,0.017716535433070835,0.01968503937007826,0.027559055118110187,0.009842519685039353,0.0629921259842523,0.025590551181102317,0.009842519685038909,0.029527559055118502,-0.0059055118110236116,0.06496062992125973,0.06102362204724443,0.017716535433070835,0.03740157480314954,0.029527559055118058,-0.015748031496063408,0.025590551181102317,0.06102362204724354,0.05511811023622082,0.0019685039370078705,-0.03543307086614167,-0.04921259842519632,-0.023622047244094002,-0.039370078740157854,-0.02165354330708702,0.023622047244094446
