ECG_P_Peaks,ECG_P_Onsets,ECG_P_Offsets,ECG_Q_Peaks,ECG_R_Onsets,ECG_R_Offsets,ECG_S_Peaks,ECG_T_Peaks,ECG_T_Onsets,ECG_T_Offsets
-42,-60,-28,-12,-17,12,7,77,55,98
-43,-51,-30,-19,-24,13,6,77,55,99
-43,-51,-30,-21,-43,13,8,77,58,99
-43,-61,-27,-27,-16,13,8,77,56,99
-44,-52,-31,-20,-17,13,6,77,52,99
-42,-52,-29,-25,-16,13,8,77,52,98
-42,-50,-25,-23,-16,13,8,78,55,99
-43,-50,-29,-23,-16,13,7,76,47,99
-42,-59,-26,-21,-16,12,7,77,51,97
-43,-50,-27,-22,-16,13,8,78,54,99
-43,-61,-30,-21,-16,13,6,77,54,98
-42,-49,-25,-19,-35,13,8,77,56,99
-43,-52,-30,-20,-37,12,7,78,54,98
-43,-50,-30,-30,-16,13,7,78,52,99
-43,-50,-26,-25,-16,13,7,77,55,98
-43,-50,-29,-20,-36,13,7,78,52,98
-42,-49,-27,-21,-15,14,8,78,54,99
-43,-50,-29,-27,-20,13,7,77,51,100
-43,-50,-30,-19,-37,12,7,78,56,98
-41,-59,-28,-19,-15,13,8,78,54,98
-43,-50,-29,-23,-17,12,6,76,56,98
-43,-50,-29,-19,-21,13,7,78,54,98
-42,-50,-26,-21,-35,13,7,77,56,98
-42,-50,-26,-12,-42,13,6,78,54,99
-42,-49,-26,-17,-35,13,8,78,54,99
-43,-50,-29,-22,-16,13,7,78,57,98
-43,-50,-29,-21,-15,13,6,77,54,98
-42,-50,-29,-17,-42,13,7,77,54,98
-42,-49,-28,-21,-17,13,8,79,52,99
-42,-50,-29,-19,-16,13,8,78,53,99
-42,-50,-29,-25,-18,14,8,78,55,98
-42,-50,-25,-21,-17,13,7,78,55,99
-42,-49,-24,-19,-35,13,8,78,55,99
-42,-50,-29,-17,-37,13,6,78,56,99
-42,-50,-28,-25,-16,13,8,77,54,99
-41,-49,-27,-20,-35,13,8,78,51,100
-42,-49,-26,-19,-15,14,6,78,54,99
-42,-60,-27,-29,-16,13,7,77,54,98
-42,-50,-29,-29,-17,13,7,77,52,98
-41,-58,-25,-25,-20,13,7,78,57,100
-42,-49,-26,-17,-21,14,8,78,56,99
-42,-50,-28,-21,-35,13,7,78,54,100
-41,-58,-25,-18,-34,14,8,78,56,100
-43,-50,-29,-24,-15,13,7,77,55,100
-41,-58,-27,-23,-35,14,8,79,57,99
-41,-49,-28,-28,-15,13,7,78,56,99
-41,-49,-28,-19,-22,13,7,78,54,99
-41,-49,-25,-27,-16,14,8,79,57,99
-41,-59,-28,-20,-35,13,7,77,51,99
-42,-58,-28,-22,-35,13,7,78,57,99
-41,-49,-27,-20,-34,14,8,79,58,99
-41,-49,-24,-20,-15,14,8,79,56,100
-42,-49,-28,-19,-36,14,6,78,50,100
