0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0.0,0.012155591572123148,0.01458670988654781,-0.012155591572123148,0.004051863857374383,0.004051863857374438,-0.00486223662884927,0.0016207455429497752,0.0,-0.0008103727714748321,-0.0064829821717990455,0.0024311183144246074,-0.0024311183144246074,0.0024311183144246074,0.011345218800648316,0.004862236628849215,0.00486223662884927,-0.004862236628849326,-0.012965964343598091,-0.004051863857374383,0.005672609400324186,0.0016207455429497752,-0.0016207455429497197,0.0008103727714748876,0.008914100486223625,-0.0008103727714748876,0.0016207455429497752,0.012155591572123203,-0.00486223662884927,-0.005672609400324213,0.010534846029173428,-0.0024311183144246074,-0.01944894651539708,0.012965964343598035,0.013776337115072979,-0.0016207455429497752,0.004051863857374383,0.00486223662884927,-0.0024311183144246074,0.0,0.0064829821717990455,-0.012965964343598035,-0.012155591572123203,0.004051863857374438,-0.004862236628849326,-0.008914100486223653,0.004051863857374383,-0.003241491085899495,-0.00486223662884927,0.00972447325769854,-0.007293354943273933,-0.007293354943273933
0.0,0.012155591572123148,0.012965964343598035,-0.010534846029173428,0.004051863857374383,0.0008103727714749431,-0.0032414910858995505,0.0016207455429497752,0.0,-0.002431118314424663,-0.0064829821717990455,0.0008103727714748876,-0.0008103727714748321,0.0024311183144246074,0.009724473257698624,0.004862236628849215,0.0064829821717990455,-0.0064829821717990455,-0.009724473257698485,-0.004051863857374383,0.0024311183144245796,-0.0016207455429497197,-0.0016207455429497197,-0.0008103727714748321,0.008914100486223625,0.0008103727714748876,5.551115123125783e-17,0.013776337115072895,-0.00486223662884927,-0.005672609400324213,0.013776337115072895,-0.004051863857374383,-0.022690437601296576,0.008103727714748848,0.012155591572123287,-0.0032414910858995505,0.0024311183144246074,0.00486223662884927,-0.0024311183144246074,0.0,0.00486223662884927,-0.01620745542949753,-0.010534846029173428,0.0024311183144247184,-0.0032414910858995505,-0.008914100486223653,0.004051863857374383,-0.003241491085899495,-0.00486223662884927,0.00972447325769854,-0.007293354943273933,-0.004051863857374438
0.0,0.010534846029173484,0.00972447325769854,-0.010534846029173428,0.0008103727714748876,0.005672609400324213,-0.0032414910858995505,0.0016207455429497752,0.0016207455429497752,-0.005672609400324158,-0.00810372771474882,0.0008103727714748876,-0.0024311183144246074,0.0008103727714748876,0.009724473257698624,0.0016207455429497197,0.00486223662884927,-0.004862236628849326,-0.009724473257698485,-0.002431118314424663,0.0008103727714748876,-0.0016207455429497197,-0.004862236628849215,-0.004051863857374327,0.008914100486223625,0.0024311183144246074,0.0016207455429497752,0.013776337115072895,-0.0032414910858995505,-0.005672609400324213,0.012155591572123203,-0.004051863857374383,-0.022690437601296576,0.0064829821717990455,0.012155591572123287,-0.0032414910858995505,0.0024311183144246074,0.003241491085899495,-0.0008103727714748321,-0.0016207455429497752,0.0064829821717990455,-0.01620745542949753,-0.008914100486223597,0.0024311183144247184,-0.0016207455429497197,-0.008914100486223653,0.0024311183144246074,-0.00486223662884927,-0.00486223662884927,0.008103727714748765,-0.008914100486223764,-0.004051863857374438
-0.003241491085899495,0.008914100486223653,0.00972447325769854,-0.012155591572123148,0.0008103727714748876,0.005672609400324213,-0.0032414910858995505,0.003241491085899495,-0.0016207455429497197,-0.005672609400324158,-0.00810372771474882,0.004051863857374383,-0.004051863857374327,0.0008103727714748876,0.011345218800648316,-0.0016207455429497752,0.0032414910858995505,-0.004862236628849326,-0.009724473257698485,-0.004051863857374383,-0.0008103727714748876,-0.0016207455429497197,-0.004862236628849215,-0.004051863857374327,0.010534846029173428,-0.0008103727714748876,0.0016207455429497752,0.013776337115072895,-0.00486223662884927,-0.007293354943273933,0.012155591572123203,-0.0024311183144246074,-0.021069692058346856,0.008103727714748848,0.012155591572123287,-0.0016207455429497752,-0.0008103727714748876,0.003241491085899495,-0.0008103727714748321,-0.003241491085899606,0.0064829821717990455,-0.014586709886547755,-0.010534846029173428,0.0024311183144247184,-0.0032414910858995505,-0.008914100486223653,0.0024311183144246074,-0.006482982171799101,-0.008103727714748765,0.008103727714748765,-0.010534846029173428,-0.004051863857374438
-0.003241491085899495,0.007293354943273878,0.00972447325769854,-0.012155591572123148,0.0008103727714748876,0.004051863857374438,-0.0064829821717990455,0.0016207455429497752,-0.004862236628849326,-0.007293354943273933,-0.00810372771474882,0.004051863857374383,-0.005672609400324102,0.0024311183144246074,0.00810372771474882,-0.0016207455429497752,0.0032414910858995505,-0.004862236628849326,-0.008103727714748765,-0.004051863857374383,-0.0008103727714748876,-0.004862236628849215,-0.004862236628849215,-0.004051863857374327,0.010534846029173428,-0.0008103727714748876,-0.0016207455429497197,0.012155591572123203,-0.006482982171799101,-0.010534846029173428,0.012155591572123203,-0.0024311183144246074,-0.024311183144246407,0.0064829821717990455,0.010534846029173484,-0.0016207455429497752,0.0008103727714748876,0.0016207455429497752,-0.0008103727714748321,-0.003241491085899606,0.00486223662884927,-0.014586709886547755,-0.010534846029173428,0.0024311183144247184,-0.004862236628849326,-0.008914100486223653,0.0008103727714748876,-0.006482982171799101,-0.008103727714748765,0.0064829821717990455,-0.010534846029173428,-0.007293354943273933
0.0,0.007293354943273878,0.00810372771474882,-0.012155591572123148,-0.0008103727714748876,0.005672609400324213,-0.008103727714748765,0.003241491085899495,0.00486223662884927,-0.010534846029173428,-0.00810372771474882,0.004051863857374383,-0.004051863857374327,0.0008103727714748876,0.011345218800648316,-0.00486223662884927,0.0016207455429497752,-0.0064829821717990455,-0.009724473257698485,-0.004051863857374383,-0.0008103727714748876,-0.004862236628849215,-0.004862236628849215,-0.004051863857374327,0.010534846029173428,-0.0008103727714748876,-0.0032414910858994395,0.013776337115072895,-0.00486223662884927,-0.010534846029173428,0.012155591572123203,-0.0024311183144246074,-0.021069692058346856,0.0064829821717990455,0.00891410048622368,-0.0016207455429497752,0.0008103727714748876,0.0,-0.0008103727714748321,0.0,0.00486223662884927,-0.014586709886547755,-0.008914100486223597,0.0024311183144247184,-0.004862236628849326,-0.010534846029173428,0.0024311183144246074,-0.00486223662884927,-0.00486223662884927,0.0032414910858995505,-0.008914100486223764,-0.005672609400324213
0.0,0.007293354943273878,0.00810372771474882,-0.012155591572123148,-0.0008103727714748876,0.004051863857374438,-0.008103727714748765,0.0,0.00486223662884927,-0.008914100486223653,-0.00972447325769854,0.005672609400324213,-0.0024311183144246074,-0.0024311183144246074,0.012965964343598119,-0.003241491085899495,0.0016207455429497752,-0.004862236628849326,-0.012965964343598091,-0.004051863857374383,-0.0024311183144246074,-0.004862236628849215,-0.00648298217179899,-0.005672609400324102,0.010534846029173428,-0.0008103727714748876,-0.004862236628849215,0.015397082658022698,-0.0032414910858995505,-0.010534846029173428,0.010534846029173428,-0.004051863857374383,-0.021069692058346856,0.0032414910858995505,0.00891410048622368,-5.551115123125783e-17,0.0008103727714748876,0.0,-0.0024311183144246074,0.0,0.00486223662884927,-0.014586709886547755,-0.010534846029173428,0.0008103727714749431,-0.0064829821717990455,-0.008914100486223653,0.0008103727714748876,-0.006482982171799101,-0.00486223662884927,0.00486223662884927,-0.010534846029173428,-0.004051863857374438
-0.0016207455429497752,0.008914100486223653,0.0064829821717990455,-0.012155591572123148,-0.0008103727714748876,0.0008103727714749431,-0.008103727714748765,0.0,0.00486223662884927,-0.007293354943273933,-0.00972447325769854,0.0024311183144246074,-0.004051863857374327,-0.0008103727714748876,0.011345218800648316,-0.003241491085899495,0.0016207455429497752,-0.004862236628849326,-0.012965964343598091,-0.004051863857374383,-0.0008103727714748876,-0.004862236628849215,-0.00648298217179899,-0.007293354943273822,0.008914100486223625,-0.0024311183144246074,-0.0064829821717989344,0.015397082658022698,-0.00486223662884927,-0.012155591572123203,0.012155591572123203,-0.004051863857374383,-0.022690437601296576,0.0016207455429497475,0.00891410048622368,-5.551115123125783e-17,-0.0008103727714748876,-0.0016207455429497197,-0.004051863857374327,-0.003241491085899606,0.00486223662884927,-0.01620745542949753,-0.012155591572123203,0.0008103727714749431,-0.00810372771474882,-0.007293354943273933,0.0008103727714748876,-0.008103727714748765,-0.0064829821717989344,0.0032414910858995505,-0.008914100486223764,-0.004051863857374438
-0.0016207455429497752,0.007293354943273878,0.004862236628849326,-0.010534846029173428,-0.0024311183144247184,0.0024311183144247184,-0.009724473257698485,0.0016207455429497752,0.00648298217179899,-0.007293354943273933,-0.011345218800648371,0.0024311183144246074,-0.004051863857374327,-0.0008103727714748876,0.011345218800648316,-0.003241491085899495,0.0016207455429497752,-0.004862236628849326,-0.01134521880064826,-0.002431118314424663,-0.0008103727714748876,-0.00648298217179899,-0.00810372771474882,-0.008914100486223597,0.005672609400324158,-0.0024311183144246074,-0.00810372771474871,0.015397082658022698,-0.0032414910858995505,-0.012155591572123203,0.012155591572123203,-0.005672609400324102,-0.024311183144246407,2.7755575615628914e-17,0.005672609400324213,-5.551115123125783e-17,-0.0008103727714748876,-0.0032414910858995505,-0.004051863857374327,-0.003241491085899606,0.00486223662884927,-0.01620745542949753,-0.012155591572123203,0.0008103727714749431,-0.00972447325769854,-0.007293354943273933,0.0024311183144246074,-0.006482982171799101,-0.00486223662884927,0.0032414910858995505,-0.008914100486223764,-0.007293354943273933
0.0,0.005672609400324158,0.004862236628849326,-0.010534846029173428,-0.0024311183144247184,0.0024311183144247184,-0.008103727714748765,0.0,0.00648298217179899,-0.007293354943273933,-0.011345218800648371,0.0024311183144246074,-0.005672609400324102,0.0008103727714748876,0.009724473257698624,-0.00486223662884927,0.0016207455429497752,-0.0064829821717990455,-0.009724473257698485,-0.002431118314424663,-0.0008103727714748876,-0.00648298217179899,-0.00810372771474882,-0.008914100486223597,0.004051863857374438,-0.0024311183144246074,-0.0064829821717989344,0.015397082658022698,-0.0032414910858995505,-0.012155591572123203,0.008914100486223708,-0.005672609400324102,-0.024311183144246407,2.7755575615628914e-17,0.005672609400324213,-5.551115123125783e-17,-0.0024311183144246074,-0.0032414910858995505,-0.007293354943273933,-0.00486223662884927,0.0016207455429497752,-0.014586709886547755,-0.013776337115072923,-0.002431118314424552,-0.00810372771474882,-0.008914100486223653,-0.0008103727714748876,-0.003241491085899495,-0.008103727714748765,-5.551115123125783e-17,-0.010534846029173428,-0.008914100486223764
