0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
-0.009708737864077666,0.03203883495145632,-0.021359223300970842,0.03592233009708745,0.014563106796116498,-0.010679611650485366,-0.004854368932038833,0.013592233009708798,0.06310679611650483,0.06990291262135917,0.07864077669902914,0.06310679611650483,0.04757281553398063,0.03592233009708734,0.041747572815533984,0.028155339805825186,0.08252427184466027,0.03300970873786402,0.07572815533980581,0.022330097087378653,-0.01553398058252431,0.01941747572815533,-0.01941747572815533,0.04563106796116512,-0.024271844660194164,0.029126213592232997,-0.023300970873786353,0.04660194174757282,-0.008737864077669855,-0.006796116504854344,0.013592233009708687,0.012621359223300987,-0.058252427184465994,-0.001941747572815511,-0.01941747572815533,0.0,0.022330097087378653,0.04854368932038833,0.08640776699029129,0.05436893203883497,0.058252427184465994,0.014563106796116498,0.014563106796116498,0.059223300970873693,0.10194174757281549,0.043689320388349606,0.08155339805825246,0.05242718446601935,0.05242718446601946,0.05145631067961165,0.05242718446601946,0.013592233009708687,0.062135922330097126,0.05048543689320384,0.06407766990291264,0.03398058252427183,0.024271844660194164,0.008737864077669966,0.041747572815533984,0.043689320388349495,0.024271844660194164,0.041747572815533984,0.03300970873786402,0.024271844660194164,0.04757281553398052,0.043689320388349495,0.06601941747572815,0.04757281553398063,0.07184466019417479,0.044660194174757306,0.06407766990291264,0.03883495145631066,0.03300970873786413,0.029126213592232997,0.08252427184466016,0.04854368932038833,0.06796116504854377,0.0,0.003883495145631133,0.031067961165048508,0.04951456310679614,-0.012621359223300987
-0.003883495145631022,0.03203883495145632,-0.023300970873786464,0.03786407766990296,0.002912621359223322,0.010679611650485477,0.002912621359223322,0.01747572815533982,0.05728155339805818,0.05242718446601935,0.05339805825242716,0.043689320388349495,0.03592233009708734,0.026213592233009675,0.03786407766990285,0.026213592233009564,0.08446601941747578,0.025242718446601864,0.07184466019417468,0.030097087378640808,-0.007766990291262155,0.03495145631067953,1.1102230246251565e-16,0.03786407766990296,-0.01650485436893201,0.025242718446601864,-0.01747572815533971,0.042718446601941684,-0.010679611650485366,0.012621359223300987,0.08543689320388348,0.004854368932038833,-0.08155339805825235,0.007766990291262155,-0.003883495145631133,0.011650485436893288,0.006796116504854344,0.04660194174757282,0.0941747572815535,0.03883495145631066,0.03689320388349515,0.002912621359223322,0.028155339805825186,0.06504854368932034,0.10776699029126202,0.043689320388349606,0.08155339805825246,0.03495145631067953,0.05048543689320384,0.03203883495145632,0.03300970873786413,0.007766990291262155,0.06407766990291264,0.044660194174757195,0.05436893203883497,0.03203883495145632,0.014563106796116498,-0.004854368932038722,0.012621359223300987,0.06504854368932034,0.01844660194174752,0.041747572815533984,0.007766990291262155,0.008737864077669855,0.05533980582524267,0.04757281553398063,0.08543689320388348,0.043689320388349495,0.06796116504854366,0.060194174757281504,0.05242718446601946,0.027184466019417486,0.03495145631067964,0.011650485436893177,0.08252427184466016,0.03300970873786413,0.05048543689320395,-0.01941747572815533,0.001941747572815511,0.013592233009708687,0.03203883495145632,-0.012621359223300987
-0.023300970873786464,0.03398058252427183,-0.023300970873786464,0.03592233009708745,0.022330097087378653,0.01456310679611661,0.000970873786407811,0.03495145631067964,0.045631067961165006,0.042718446601941684,0.05339805825242716,0.026213592233009675,0.03203883495145632,0.026213592233009675,0.03786407766990285,0.01844660194174752,0.04951456310679614,0.013592233009708687,0.07572815533980581,0.020388349514563142,-0.003883495145631133,0.05631067961165048,1.1102230246251565e-16,0.039805825242718584,-0.014563106796116498,0.027184466019417375,-0.015533980582524198,0.013592233009708687,-0.026213592233009564,-0.0009708737864076999,0.08155339805825235,-0.0009708737864076999,-0.08155339805825235,0.013592233009708687,-0.007766990291262155,-0.009708737864077666,0.028155339805825186,0.07572815533980581,0.09805825242718452,0.023300970873786464,0.03495145631067964,0.01650485436893212,0.05339805825242716,0.06699029126213585,0.10582524271844651,0.05145631067961176,0.07184466019417479,0.03689320388349515,0.06407766990291264,0.05533980582524278,0.06990291262135928,0.04077669902912617,0.03300970873786413,0.03495145631067953,0.03883495145631066,0.03203883495145632,-0.006796116504854344,-0.008737864077669855,-0.002912621359223322,0.045631067961165006,-0.000970873786407811,0.03592233009708745,-0.029126213592232997,0.028155339805825186,0.05339805825242716,0.01650485436893201,0.08543689320388348,0.05145631067961165,0.058252427184465994,0.05242718446601946,0.042718446601941795,0.01941747572815533,0.05631067961165048,0.005825242718446533,0.059223300970873693,0.03300970873786413,0.019417475728155442,-0.027184466019417486,0.01553398058252431,0.031067961165048508,0.024271844660194275,-0.01456310679611661
-0.011650485436893177,0.045631067961165006,-0.03495145631067964,0.057281553398058294,0.008737864077669855,0.006796116504854455,-0.008737864077669855,0.025242718446601975,0.043689320388349495,0.03883495145631055,0.03592233009708734,-0.002912621359223322,0.03203883495145632,0.028155339805825186,0.024271844660194164,0.03203883495145621,0.028155339805825297,-0.03106796116504862,0.08737864077669899,0.01844660194174763,0.003883495145631022,0.05242718446601935,1.1102230246251565e-16,0.03203883495145643,-0.008737864077669855,0.031067961165048508,0.007766990291262266,0.011650485436893177,-0.061165048543689204,-0.061165048543689315,0.0893203883495145,0.043689320388349495,-0.060194174757281504,0.01553398058252431,0.003883495145631022,-0.021359223300970842,0.026213592233009675,0.05048543689320384,0.11359223300970883,0.04660194174757282,0.01747572815533982,0.01650485436893212,0.06893203883495147,0.06504854368932034,0.103883495145631,0.05145631067961176,0.04854368932038833,0.03300970873786402,0.05436893203883497,0.041747572815533984,0.042718446601941795,0.03689320388349515,0.01747572815533982,0.01941747572815533,0.03883495145631066,0.030097087378640808,-0.010679611650485477,0.008737864077669966,-0.002912621359223322,0.026213592233009675,0.002912621359223322,0.03398058252427183,-0.025242718446601975,0.0009708737864076999,0.024271844660194053,-0.008737864077669855,0.03495145631067964,0.057281553398058294,0.058252427184465994,0.03883495145631066,0.044660194174757306,0.009708737864077666,0.03300970873786413,0.0,0.03592233009708734,0.025242718446601975,0.029126213592233108,-0.011650485436893177,0.013592233009708798,0.04077669902912617,0.03203883495145632,-0.010679611650485477
-0.009708737864077666,0.07281553398058249,-0.023300970873786464,0.05339805825242727,0.0009708737864076999,0.008737864077669966,-0.014563106796116498,0.009708737864077777,0.041747572815533984,0.04077669902912617,0.008737864077669855,-0.024271844660194164,0.01650485436893201,0.010679611650485366,0.002912621359223211,0.061165048543689204,0.03203883495145643,-0.021359223300970953,0.07184466019417468,0.008737864077669855,0.009708737864077666,0.062135922330097015,-0.01747572815533971,0.04563106796116512,0.014563106796116498,0.01941747572815533,-0.003883495145631022,0.013592233009708687,-0.043689320388349384,-0.041747572815533984,0.09902912621359217,0.03786407766990296,-0.04660194174757282,0.003883495145631022,0.001941747572815511,-0.021359223300970842,0.012621359223300876,0.060194174757281615,0.09223300970873793,0.04077669902912617,0.005825242718446644,0.004854368932038833,0.057281553398058294,0.043689320388349495,0.09999999999999987,0.06310679611650494,0.021359223300970842,0.04077669902912617,0.027184466019417486,0.03398058252427183,0.01553398058252431,0.011650485436893177,1.1102230246251565e-16,0.007766990291262044,0.03495145631067964,0.008737864077669966,-0.000970873786407811,-0.006796116504854233,0.002912621359223322,0.002912621359223211,-0.002912621359223322,0.026213592233009786,0.0,-0.01844660194174763,0.01844660194174752,0.014563106796116498,0.01747572815533982,0.061165048543689315,0.03883495145631066,0.03689320388349515,0.031067961165048508,0.009708737864077666,0.023300970873786464,0.001941747572815511,0.03786407766990285,0.013592233009708687,0.011650485436893288,-0.011650485436893177,0.011650485436893177,0.01941747572815533,0.01456310679611661,-0.026213592233009786
-0.01747572815533982,0.07669902912621351,-0.011650485436893177,0.041747572815533984,0.01844660194174752,0.004854368932038944,-0.006796116504854344,0.009708737864077777,0.028155339805825186,0.03495145631067953,0.0009708737864076999,-0.006796116504854344,0.024271844660194164,-0.004854368932038833,-0.000970873786407811,0.07281553398058238,0.026213592233009786,-0.01747572815533993,0.05242718446601935,0.012621359223300987,0.03300970873786402,0.042718446601941684,-0.011650485436893177,0.04563106796116512,0.010679611650485477,0.013592233009708687,-0.003883495145631022,0.001941747572815511,-0.0009708737864076999,0.008737864077669966,0.062135922330097015,0.006796116504854344,-0.009708737864077666,0.011650485436893177,0.001941747572815511,0.001941747572815511,0.014563106796116498,0.05048543689320384,0.059223300970873805,0.021359223300970842,-0.001941747572815511,0.002912621359223322,0.026213592233009675,0.03980582524271836,0.08640776699029118,0.06893203883495147,0.0,0.04660194174757282,0.007766990291262155,0.024271844660194164,-0.011650485436893065,0.009708737864077666,-0.027184466019417375,0.005825242718446533,0.013592233009708687,0.010679611650485477,-0.014563106796116498,-0.0165048543689319,-0.006796116504854344,0.01844660194174752,-0.026213592233009675,0.008737864077669966,-0.027184466019417486,0.0009708737864076999,0.002912621359223211,0.030097087378640808,0.01553398058252431,0.06893203883495147,0.01747572815533982,0.025242718446601975,0.025242718446601975,0.013592233009708798,0.023300970873786464,0.0,0.061165048543689315,0.01553398058252431,-0.005825242718446533,-0.007766990291262155,0.021359223300970842,0.01747572815533982,0.012621359223300987,-0.01844660194174763
-0.01747572815533982,0.05533980582524267,-0.01553398058252431,0.059223300970873805,0.020388349514563142,-0.002912621359223211,-0.006796116504854344,0.019417475728155442,0.002912621359223322,0.027184466019417375,0.0009708737864076999,-0.014563106796116498,0.041747572815533984,-0.002912621359223322,-0.010679611650485477,0.045631067961165006,0.026213592233009786,-0.019417475728155442,0.04660194174757282,0.026213592233009675,0.015533980582524198,0.023300970873786353,0.005825242718446644,0.04563106796116512,-0.006796116504854344,0.04854368932038833,-0.0019417475728153999,0.007766990291262155,0.01650485436893212,0.002912621359223322,0.06796116504854366,0.03398058252427183,0.027184466019417486,0.013592233009708687,-0.007766990291262155,-0.007766990291262155,0.02038834951456303,0.03495145631067964,0.04951456310679614,-0.003883495145631022,-0.007766990291262155,0.002912621359223322,0.026213592233009675,0.030097087378640697,0.07281553398058249,0.06504854368932045,0.007766990291262155,0.04660194174757282,0.003883495145631022,0.012621359223300987,-0.023300970873786353,0.009708737864077666,-0.011650485436893177,0.011650485436893177,-0.009708737864077666,0.01844660194174763,-0.03203883495145632,-0.022330097087378542,-0.022330097087378653,0.012621359223300876,-0.028155339805825186,0.002912621359223322,-0.03106796116504862,0.010679611650485366,-0.002912621359223322,0.01650485436893201,-0.005825242718446644,0.08058252427184465,-0.007766990291262155,0.01941747572815533,0.01553398058252431,0.03106796116504862,0.025242718446601975,-0.001941747572815622,0.045631067961165006,0.021359223300970842,-0.005825242718446533,-0.007766990291262155,0.007766990291262155,0.031067961165048508,0.002912621359223322,-0.020388349514563142
-0.025242718446601975,0.01844660194174752,-0.001941747572815511,0.06893203883495147,0.006796116504854344,-0.008737864077669855,-0.004854368932038833,0.025242718446601975,-0.03203883495145632,0.003883495145631022,0.01844660194174752,-0.03592233009708734,0.026213592233009675,0.010679611650485366,0.01650485436893201,0.014563106796116387,0.026213592233009786,-0.01747572815533993,0.029126213592232997,0.03203883495145632,0.013592233009708687,0.025242718446601864,0.007766990291262155,0.05339805825242727,0.012621359223300987,0.07766990291262132,0.013592233009708798,0.011650485436893177,-0.006796116504854233,-0.03592233009708734,0.09514563106796114,0.07087378640776698,-0.005825242718446533,0.029126213592232997,-0.009708737864077666,-0.007766990291262155,0.03592233009708734,0.009708737864077666,0.04757281553398063,-0.011650485436893177,-0.023300970873786353,-0.004854368932038833,0.030097087378640808,0.01650485436893201,0.06699029126213585,0.04951456310679614,0.029126213592232997,0.04854368932038833,-0.005825242718446644,0.01650485436893212,1.1102230246251565e-16,-0.007766990291262155,-0.021359223300970842,0.01941747572815533,-0.005825242718446644,0.002912621359223322,-0.020388349514563142,-0.03203883495145621,-0.03980582524271836,0.010679611650485366,-0.006796116504854344,-0.004854368932038833,-0.044660194174757306,0.04174757281553387,0.012621359223300876,0.022330097087378653,-0.013592233009708798,0.07864077669902914,-0.005825242718446644,0.01941747572815533,0.01747572815533982,0.03689320388349515,0.013592233009708798,-0.003883495145631133,0.014563106796116498,0.01941747572815533,-0.027184466019417375,0.001941747572815511,-0.005825242718446533,0.025242718446601864,0.020388349514563142,-0.026213592233009786
0.0,-0.002912621359223322,0.001941747572815511,0.06310679611650494,0.006796116504854344,-0.004854368932038833,0.006796116504854455,0.058252427184466105,-0.04951456310679614,-0.01747572815533993,0.030097087378640808,-0.030097087378640808,-0.002912621359223322,0.008737864077669855,0.01844660194174752,0.010679611650485366,0.020388349514563142,-0.009708737864077777,-0.009708737864077666,0.03592233009708734,0.011650485436893177,0.03300970873786402,0.013592233009708798,0.041747572815534095,0.028155339805825186,0.05631067961165048,-0.005825242718446533,0.029126213592232997,-0.0009708737864076999,-0.03980582524271847,0.060194174757281504,0.07087378640776698,-0.03689320388349504,0.023300970873786353,-0.005825242718446644,0.03300970873786413,0.014563106796116498,-0.029126213592232997,0.043689320388349606,0.0,-0.009708737864077666,0.010679611650485477,0.03980582524271847,-0.004854368932038833,0.059223300970873693,0.024271844660194275,0.003883495145631133,0.042718446601941684,-0.025242718446601975,0.010679611650485477,-0.0019417475728153999,0.001941747572815511,-0.027184466019417375,-0.005825242718446644,-0.003883495145631022,-0.006796116504854344,-0.024271844660194164,-0.03203883495145621,-0.05145631067961165,0.022330097087378542,-0.03203883495145632,-0.012621359223300876,-0.05436893203883497,0.04174757281553387,0.012621359223300876,0.022330097087378653,0.0,0.05339805825242716,-0.013592233009708687,0.003883495145631022,0.01553398058252431,0.03106796116504862,0.001941747572815622,0.003883495145631022,-0.006796116504854455,0.001941747572815511,-0.04660194174757282,-0.009708737864077666,-0.015533980582524198,0.03689320388349515,0.026213592233009786,-0.026213592233009786
0.011650485436893177,-0.01650485436893212,0.0,0.06893203883495147,0.022330097087378653,0.012621359223300987,0.004854368932038833,0.05048543689320395,-0.04951456310679614,-0.042718446601941795,0.022330097087378653,-0.01844660194174763,-0.006796116504854344,-0.022330097087378653,0.010679611650485366,0.002912621359223211,0.010679611650485477,-0.023300970873786464,-0.03106796116504862,0.03980582524271847,0.023300970873786353,0.03689320388349515,0.019417475728155442,0.041747572815534095,0.024271844660194164,0.03300970873786402,-0.003883495145631022,0.05048543689320384,-0.028155339805825186,-0.03786407766990285,0.05631067961165037,0.04951456310679614,-0.05436893203883486,0.0,0.009708737864077666,0.03689320388349515,0.004854368932038833,-0.031067961165048508,0.03398058252427194,0.003883495145631022,-0.021359223300970842,-0.010679611650485366,0.03592233009708734,-0.01650485436893212,0.04951456310679603,0.004854368932038944,-0.007766990291262155,0.021359223300970842,-0.01941747572815533,0.004854368932038833,-0.013592233009708687,0.003883495145631022,-0.025242718446601864,0.03689320388349515,-0.027184466019417486,-0.010679611650485366,-0.04757281553398063,-0.03398058252427172,-0.03592233009708734,0.022330097087378542,-0.07669902912621362,-0.012621359223300876,-0.06407766990291264,0.061165048543689204,-0.012621359223301098,0.03786407766990296,0.009708737864077666,0.04757281553398063,-0.01747572815533982,-0.001941747572815511,0.001941747572815511,0.023300970873786464,0.001941747572815622,0.007766990291262044,-0.024271844660194164,0.0,-0.03300970873786402,0.0,-0.031067961165048508,0.03495145631067953,-0.024271844660194164,-0.028155339805825297
