"Smoothed_data","First_derivative"
0.030169863414296,-0.0018246897970436
0.0282489081034425,-0.00201722082466345
0.0261354217649691,-0.00220975185228331
0.0238294043988759,-0.00240228287990317
0.0213308560051628,-0.00259481390752303
0.0186397765838298,-0.00278734493514288
0.015756166134877,-0.00297987596276274
0.0126800246583044,-0.0031724069903826
0.00941135215411182,-0.00336493801800246
0.00595014862229944,-0.00355746904562231
0.00229641406286719,-0.00375000007324217
-0.00154985152418491,-0.00394253110086203
-0.00558864813885687,-0.00413506212848189
-0.00981997578114868,-0.00432759315610174
-0.0142438344510604,-0.0045201241837216
-0.0186246848884045,-0.00424157669096671
-0.0227269878329938,-0.00396302919821183
-0.0265507432848282,-0.00368448170545694
-0.0300959512439077,-0.00340593421270205
-0.0333626117102323,-0.00312738671994716
-0.036350724683802,-0.00284883922719228
-0.0390602901646168,-0.00257029173443739
-0.0414913081526768,-0.0022917442416825
-0.0436437786479818,-0.00201319674892761
-0.045517701650532,-0.00173464925617273
-0.0471130771603273,-0.00145610176341784
-0.0484299051773677,-0.00117755427066295
-0.0494681857016532,-0.000899006777908063
-0.0502279187331838,-0.000620459285153176
-0.0507091042719595,-0.000341911792398288
-0.0509502737447303,-0.000140427153143257
-0.0509899585782461,6.1057486111774e-05
-0.0508281587725068,0.000262542125366805
-0.0504648743275124,0.000464026764621836
-0.0499001052432631,0.000665511403876867
-0.0491338515197587,0.000866996043131898
-0.0481661131569993,0.00106848068238693
-0.0469968901549849,0.00126996532164196
-0.0456261825137154,0.00147144996089699
-0.0440539902331909,0.00167293460015202
-0.0422803133134113,0.00187441923940705
-0.0403051517543768,0.00207590387866208
-0.0381285055560872,0.00227738851791711
-0.0357503747185425,0.00247887315717214
-0.0331707592417429,0.00268035779642718
-0.0305502811462497,0.00256059839455922
-0.0280495624526244,0.00244083899269127
-0.0256686031608671,0.00232107959082332
-0.0234074032709778,0.00220132018895537
-0.0212659627829564,0.00208156078708742
-0.019244281696803,0.00196180138521947
-0.0173423600125175,0.00184204198335151
-0.0155601977300999,0.00172228258148356
-0.0138977948495503,0.00160252317961561
-0.0122430443947566,0.00170697772997191
-0.0104838393896065,0.00181143228032822
-0.00862017983410014,0.00191588683068452
-0.00665206572823747,0.00202034138104083
-0.00457949707201849,0.00212479593139713
-0.0024024738654432,0.00222925048175344
-0.000389508417799674,0.00179668041353361
0.00119088696162403,0.00136411034531379
0.0023387122728279,0.000931540277093966
0.00305396751581196,0.000498970208874142
0.00333665269057619,6.64001406543177e-05
0.00318676779712059,-0.000366169927565506
0.00254424917876431,-0.000918867309147054
0.00134903317882649,-0.0014715646907286
-0.000398880202692891,-0.00202426207231015
-0.00269949096579381,-0.0025769594538917
-0.00555279911047629,-0.00312965683547325
-0.00895880463674031,-0.0036823542170548
-0.0127366843581783,-0.00387340522582124
-0.0167056150883828,-0.00406445623458768
-0.0208655968273537,-0.00425550724335412
-0.025216629575091,-0.00444655825212056
-0.0297587133315948,-0.00463760926088701
-0.034491848096865,-0.00482866026965345
-0.0394160338709017,-0.00501971127841989
-0.0428163861097082,-0.00178099319919308
-0.0429780202692879,0.00145772488003373
-0.0412862884017829,-0.00029082442845111
-0.044446294439561,-0.00602918764710526
-0.0531225834664165,-0.00777010673337614
-0.0457733732133955,0.0224685272394181
-0.00818552898758038,0.0527071612122123
0.0645317528778744,0.0976182061855426
0.188273584300216,0.149865456659141
0.363586445509147,0.196026720949652
0.572043322783653,0.220887033599361
0.805360512707869,0.24574734624907
0.938232960785863,-0.0516053383764733
0.806518512340518,-0.211823558514217
0.528002959653028,-0.291539083278361
0.277108809366199,-0.210249217295298
0.107504525062432,-0.128959351312236
0.00355452608419184,-0.0828495418086273
-0.058438864502597,-0.0411372393649504
-0.0812794832386868,-0.0109428245896739
-0.0843237802334727,0.00485423060010209
-0.0715710220384826,0.020651285789878
-0.0527160500831849,0.0170586581207175
-0.0374537057970477,0.0134660304515569
-0.0257839891800711,0.00987340278239632
-0.0177069002322551,0.00628077511323575
-0.0132224389535996,0.00268814744407517
-0.0106657114419434,0.00242530757923723
-0.00837182379512514,0.00216246771439929
-0.00634077601314482,0.00189962784956135
-0.00457256809600245,0.0016367879847234
-0.00306720004369801,0.00137394811988546
-0.00182467185623152,0.00111110825504752
-0.000844983533602976,0.000848268390209577
-0.000128135075812371,0.000585428525371634
0.000325873517140292,0.000322588660533692
0.000517042245255014,5.97487956957497e-05
0.000445371108531792,-0.000203091069142193
0.000110860106970628,-0.000465930933980135
-0.000486490759428478,-0.000728770798818077
-0.00134668149066553,-0.000991610663656019
-0.00246971208674052,-0.00125445052849396
-0.00368481959556426,-0.00117576448915352
