ECG_P_Peaks,ECG_P_Onsets,ECG_P_Offsets,ECG_Q_Peaks,ECG_R_Onsets,ECG_R_Offsets,ECG_S_Peaks,ECG_T_Peaks,ECG_T_Onsets,ECG_T_Offsets
-26,-29,-20,-8,-11,11,7,67,63,84
-55,-79,-38,-32,-8,15,7,64,34,91
-30,-38,-29,-8,-11,10,8,66,43,84
-66,-90,-49,-38,-8,15,8,64,34,95
-26,-29,-20,-8,-12,10,7,66,63,83
-37,-39,-35,-60,-6,16,8,64,31,89
-30,-38,-29,-8,-11,10,8,66,43,81
-32,-39,-30,-8,-11,10,7,66,43,80
-32,-40,-31,-8,-12,11,8,66,46,82
-32,-40,-31,-8,-12,11,7,65,46,80
-54,-78,-39,-25,-7,14,8,64,35,89
-27,-38,-21,-9,-13,11,7,66,46,83
-29,-39,-23,-8,-11,10,8,65,49,81
-32,-39,-31,-8,-12,11,8,66,46,82
-33,-38,-31,-8,-13,11,8,66,49,81
-32,-40,-31,-8,-12,10,8,66,47,82
-29,-32,-23,-8,-13,10,8,65,45,81
-28,-31,-22,-8,-12,11,8,66,46,82
-67,-95,-53,-3,-4,15,9,65,43,86
-30,-38,-29,-8,-14,10,8,66,43,81
-60,-88,-46,-26,-7,14,8,64,35,93
-26,-38,-20,-8,-12,11,7,67,46,83
-28,-30,-21,-8,-12,12,7,66,46,83
-32,-38,-30,-8,-11,11,8,66,43,80
-28,-30,-22,-8,-11,10,8,66,64,80
-32,-39,-30,-8,-12,10,7,66,46,82
-28,-31,-22,-8,-13,11,8,66,50,82
-29,-32,-22,-8,-13,11,8,66,60,81
-29,-31,-22,-8,-11,11,7,66,49,81
-32,-39,-30,-8,-11,10,8,66,48,80
-29,-32,-23,-9,-13,10,7,66,43,80
-32,-39,-30,-8,-11,11,8,67,47,83
-33,-38,-31,-9,-13,11,7,66,45,82
-28,-39,-22,-8,-11,11,7,66,43,81
-31,-39,-31,-8,-12,10,7,66,47,80
-28,-39,-22,-8,-13,11,8,67,50,81
-32,-38,-30,-8,-11,12,8,66,47,83
-32,-38,-30,-8,-11,12,7,67,62,89
-28,-31,-22,-8,-12,11,7,66,50,82
-28,-40,-22,-8,-11,10,7,66,44,80
-28,-31,-22,-8,-13,11,7,66,39,82
-28,-38,-22,-8,-11,11,8,67,39,81
-30,-38,-29,-8,-10,11,8,67,44,81
-29,-38,-22,-8,-11,11,7,66,43,81
-31,-39,-30,-8,-11,10,8,66,44,81
-28,-40,-22,-8,-11,11,7,66,44,80
-28,-31,-22,-9,-13,11,7,66,46,82
-28,-39,-23,-8,-11,11,7,66,43,80
-77,-106,-64,-38,-4,14,8,65,33,86
-31,-39,-30,-8,-11,10,7,67,47,84
-28,-39,-22,-8,-11,11,8,66,44,81
-28,-48,-22,-8,-11,11,7,66,64,80
-29,-39,-22,-8,-11,11,7,66,39,81
-28,-30,-21,-8,-12,12,8,66,46,82
-31,-39,-30,-8,-11,11,8,66,47,80
-31,-39,-29,-8,-10,11,8,67,44,80
-31,-39,-30,-8,-11,11,7,66,43,80
-54,-82,-41,-26,-7,16,8,65,36,92
-26,-38,-21,-9,-12,12,7,66,50,88
-32,-39,-30,-8,-11,10,7,66,47,80
-32,-39,-30,-8,-11,12,7,66,47,83
-31,-38,-29,-8,-10,12,8,67,48,81
-32,-39,-30,-8,-11,10,7,66,43,80
-32,-40,-30,-8,-11,10,7,66,47,80
-29,-32,-22,-8,-12,11,7,66,50,81
-32,-39,-31,-9,-11,12,7,66,62,83
-33,-39,-32,-9,-13,11,7,66,40,82
-28,-39,-22,-8,-11,11,8,67,44,81
-48,-72,-34,-25,-6,15,8,66,36,93
-29,-37,-28,-8,-14,12,7,67,60,87
-46,-49,-28,-23,-5,17,7,65,38,90
-26,-28,-19,-9,-11,10,7,67,64,86
-68,-92,-49,-40,-7,15,8,65,36,94
-25,-28,-20,-8,-11,12,8,67,65,82
-27,-30,-21,-8,-11,12,7,66,62,83
-30,-38,-29,-8,-10,12,8,66,45,82
-31,-38,-29,-8,-10,11,8,66,43,81
-42,-66,-28,-24,-6,14,8,66,33,86
-25,-37,-20,-9,-13,12,7,66,46,83
