0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0.08749999999999995,-0.11458333333333329,0.1229166666666667,-0.16041666666666665,-0.0708333333333333,0.039583333333333304,-0.125,0.06666666666666671,-0.1041666666666666,-0.0229166666666666,0.03125,-0.056249999999999994,0.08125,-0.10625000000000001,0.06875,-0.04791666666666666,-0.07708333333333335,0.04583333333333335,-0.033333333333333354,0.07500000000000001,-0.043749999999999956,0.1020833333333333,-0.07500000000000007,-0.10000000000000003,0.09583333333333333,-0.12916666666666665,0.033333333333333326,-0.11249999999999999,0.03125,-0.09166666666666667,-0.01458333333333331,-0.008333333333333304,-0.1145833333333333,0.06458333333333335,-0.08333333333333336,0.0708333333333333,-0.09374999999999994,0.002083333333333298,-0.022916666666666648,-0.056249999999999994,0.04583333333333334,-0.05000000000000002,0.07291666666666671,-0.09375,0.056249999999999994,-0.00833333333333336,-0.024999999999999994,-0.008333333333333304,0.0,-0.016666666666666663,-0.10208333333333333,0.025000000000000022,-0.10416666666666663,0.0854166666666667,-0.03958333333333336,0.03333333333333344,0.012500000000000011,-0.012499999999999956,0.05833333333333335,-0.07708333333333334,0.11041666666666666,-0.060416666666666674,0.04583333333333339,-0.024999999999999967,0.0625,-0.07500000000000001,0.006250000000000033,-0.033333333333333326,0.016666666666666663,0.006249999999999978,-0.03125,0.07291666666666663,-0.027083333333333293,0.08958333333333335,-0.0062500000000000056,0.1645833333333333,-0.07499999999999996,0.09791666666666665,-0.07708333333333331,0.0833333333333333,-0.1,0.037500000000000006,-0.025,-0.06041666666666666
0.06249999999999995,-0.1270833333333333,0.1520833333333333,-0.14791666666666664,-0.0708333333333333,0.0270833333333334,-0.14583333333333331,0.0583333333333333,-0.15000000000000002,-0.07291666666666659,0.0062500000000000056,-0.06041666666666659,0.1020833333333333,-0.12708333333333333,0.06458333333333341,-0.03541666666666668,-0.08125000000000006,0.029166666666666646,-0.058333333333333376,0.06666666666666674,-0.039583333333333304,0.1020833333333333,-0.09583333333333333,-0.09583333333333333,0.08749999999999991,-0.12083333333333335,0.03749999999999992,-0.1291666666666667,0.022916666666666696,-0.09999999999999998,-0.03541666666666671,0.004166666666666707,-0.1645833333333333,0.08124999999999995,-0.06249999999999996,0.058333333333333404,-0.07291666666666666,-0.035416666666666693,-0.027083333333333348,-0.0520833333333334,0.03749999999999995,-0.10416666666666671,0.052083333333333315,-0.1104166666666666,0.022916666666666696,-0.06250000000000006,-0.0416666666666667,-0.029166666666666702,0.004166666666666707,-0.045833333333333365,-0.13125000000000003,0.008333333333333304,-0.11249999999999999,0.06875000000000009,-0.018750000000000044,0.029166666666666785,0.008333333333333304,-0.04166666666666663,0.050000000000000044,-0.07291666666666674,0.11458333333333331,-0.04791666666666666,0.033333333333333326,-0.016666666666666552,0.058333333333333404,-0.08333333333333331,0.03125000000000011,-0.03749999999999998,-0.020833333333333426,0.022916666666666696,-0.05624999999999997,0.060416666666666674,-0.022916666666666696,0.07708333333333334,-0.06875,0.15625,-0.09166666666666665,0.12708333333333335,-0.0645833333333333,0.0708333333333333,-0.0791666666666666,0.0208333333333333,-0.0333333333333334,-0.056250000000000064
0.06249999999999995,-0.16874999999999998,0.14791666666666659,-0.14791666666666664,-0.0708333333333333,0.0270833333333334,-0.1708333333333333,0.0958333333333333,-0.1583333333333333,-0.1104166666666666,0.014583333333333302,-0.0979166666666666,0.11875,-0.13541666666666669,0.06875,-0.031250000000000056,-0.11458333333333336,0.04583333333333335,-0.04999999999999996,0.03333333333333341,-0.039583333333333304,0.0854166666666667,-0.09583333333333333,-0.10000000000000003,0.06666666666666665,-0.1416666666666666,0.03749999999999992,-0.13333333333333336,0.05208333333333337,-0.12083333333333335,-0.01458333333333331,-0.029166666666666702,-0.17708333333333331,0.06458333333333335,-0.054166666666666655,0.02916666666666671,-0.13958333333333336,-0.0520833333333333,-0.035416666666666645,-0.0645833333333334,0.033333333333333354,-0.14583333333333331,0.03541666666666671,-0.0770833333333333,0.0062500000000000056,-0.07500000000000007,-0.04999999999999999,-0.012500000000000011,-0.024999999999999994,-0.03750000000000006,-0.13125000000000003,-0.03333333333333327,-0.12083333333333329,0.04375000000000007,-0.04375000000000007,-0.008333333333333193,0.01666666666666672,-0.07083333333333336,0.04583333333333339,-0.08125000000000004,0.09375000000000006,-0.05208333333333337,-0.004166666666666652,0.004166666666666763,0.07500000000000001,-0.09166666666666662,0.018750000000000044,-0.03749999999999998,-0.04166666666666674,0.07291666666666674,-0.06041666666666662,0.07708333333333328,-0.027083333333333293,0.09791666666666665,-0.0645833333333333,0.15625,-0.08749999999999997,0.11041666666666664,-0.0395833333333333,0.0416666666666666,-0.0791666666666666,0.0416666666666666,-0.0333333333333334,-0.06041666666666666
0.09583333333333326,-0.1604166666666667,0.17708333333333331,-0.15624999999999994,-0.0958333333333333,0.04375,-0.1833333333333333,0.12083333333333329,-0.17500000000000002,-0.08958333333333329,0.039583333333333304,-0.11041666666666661,0.0895833333333333,-0.12708333333333333,0.06875,-0.05625000000000008,-0.12708333333333338,0.05833333333333335,-0.07916666666666664,0.0,-0.05624999999999997,0.05624999999999997,-0.10416666666666674,-0.10000000000000003,0.05416666666666664,-0.1333333333333333,0.04583333333333328,-0.16666666666666669,0.03541666666666665,-0.11249999999999999,-0.01458333333333331,-0.0333333333333333,-0.15625,0.039583333333333345,-0.06666666666666664,0.03333333333333341,-0.16041666666666665,-0.056249999999999994,-0.060416666666666646,-0.0854166666666667,0.03749999999999995,-0.13333333333333341,0.03958333333333333,-0.0729166666666666,-0.022916666666666613,-0.06250000000000006,-0.05833333333333339,-0.024999999999999994,-0.05833333333333329,-0.02500000000000005,-0.11875000000000002,-0.054166666666666696,-0.1291666666666667,0.022916666666666696,-0.07291666666666669,0.004166666666666763,0.008333333333333304,-0.07083333333333336,0.04166666666666674,-0.07291666666666674,0.08541666666666664,-0.04791666666666666,-0.02916666666666673,0.012500000000000122,0.06666666666666671,-0.10833333333333328,-0.0020833333333332704,-0.01666666666666672,-0.050000000000000044,0.08958333333333335,-0.0854166666666667,0.08541666666666659,-0.01041666666666663,0.08541666666666664,-0.04375,0.1479166666666667,-0.08749999999999997,0.11041666666666664,-0.022916666666666696,0.0291666666666666,-0.1,0.05,-0.025,-0.09791666666666665
0.10416666666666666,-0.14375,0.1979166666666666,-0.15208333333333335,-0.1125,0.04375,-0.1833333333333333,0.0958333333333333,-0.1666666666666666,-0.06874999999999999,0.039583333333333304,-0.11875,0.0604166666666667,-0.11041666666666661,0.039583333333333415,-0.04791666666666666,-0.09791666666666667,0.06666666666666665,-0.09166666666666665,0.008333333333333415,-0.05208333333333326,0.06874999999999998,-0.10833333333333339,-0.125,0.06666666666666665,-0.12916666666666665,0.054166666666666585,-0.16250000000000003,0.03125,-0.1166666666666667,-0.04375000000000001,-0.020833333333333287,-0.13541666666666657,0.06458333333333335,-0.07916666666666665,0.016666666666666705,-0.12708333333333335,-0.04375,-0.035416666666666645,-0.11041666666666669,0.04583333333333334,-0.11250000000000002,0.052083333333333315,-0.08958333333333329,-0.02708333333333332,-0.05000000000000007,-0.054166666666666696,-0.024999999999999994,-0.05416666666666661,-0.03750000000000006,-0.12708333333333333,-0.0625,-0.14166666666666672,0.022916666666666696,-0.05208333333333337,0.008333333333333415,0.012500000000000011,-0.07083333333333336,0.025000000000000022,-0.07708333333333334,0.08958333333333329,-0.04375000000000007,0.0,0.012500000000000122,0.0708333333333333,-0.09999999999999992,0.01041666666666674,-0.05833333333333329,-0.025000000000000022,0.04791666666666672,-0.09375,0.07708333333333328,-0.052083333333333315,0.06458333333333333,-0.047916666666666705,0.13125,-0.09166666666666665,0.13124999999999995,-0.03125,0.0375,-0.0833333333333333,0.0208333333333333,-0.029166666666666702,-0.07291666666666666
0.11666666666666665,-0.13125,0.1854166666666666,-0.16041666666666665,-0.1291666666666667,0.0520833333333333,-0.2041666666666666,0.054166666666666696,-0.14583333333333331,-0.0645833333333333,0.018750000000000003,-0.11458333333333329,0.04375,-0.13958333333333328,0.002083333333333409,-0.031250000000000056,-0.10208333333333335,0.020833333333333356,-0.09166666666666665,0.025000000000000022,-0.07291666666666657,0.05624999999999997,-0.10416666666666674,-0.15000000000000002,0.06666666666666665,-0.125,0.04999999999999993,-0.12500000000000006,0.03541666666666665,-0.125,-0.04375000000000001,-0.024999999999999994,-0.13541666666666657,0.07708333333333335,-0.07916666666666665,0.008333333333333408,-0.14791666666666667,-0.04375,-0.018749999999999947,-0.1270833333333334,0.033333333333333354,-0.11250000000000002,0.04791666666666672,-0.09375,0.014583333333333393,-0.045833333333333365,-0.029166666666666688,0.004166666666666707,-0.0625,-0.02500000000000005,-0.16875000000000004,-0.041666666666666685,-0.14166666666666672,0.022916666666666696,-0.05208333333333337,-0.02916666666666662,0.02083333333333337,-0.07499999999999996,0.029166666666666674,-0.09375,0.08124999999999999,-0.022916666666666752,0.02083333333333326,-0.02083333333333326,0.08333333333333331,-0.09583333333333327,0.014583333333333448,-0.1166666666666667,-0.025000000000000022,-0.014583333333333282,-0.09791666666666671,0.08124999999999993,-0.06041666666666662,0.08541666666666664,-0.06875,0.1354166666666667,-0.11249999999999996,0.15624999999999994,-0.0395833333333333,0.0625,-0.0625,0.008333333333333304,-0.058333333333333307,-0.08125000000000006
0.11249999999999995,-0.13125,0.1437499999999999,-0.16874999999999996,-0.1375,0.0604166666666667,-0.2291666666666666,0.075,-0.15000000000000002,-0.07291666666666659,0.0229166666666666,-0.0979166666666666,0.0729166666666667,-0.18125000000000002,0.018750000000000017,-0.05208333333333337,-0.13958333333333334,0.01666666666666665,-0.07916666666666664,0.02916666666666673,-0.06458333333333327,0.03541666666666665,-0.09999999999999998,-0.1708333333333334,0.04583333333333334,-0.11250000000000004,0.025000000000000022,-0.16250000000000003,0.043749999999999956,-0.125,-0.02708333333333332,-0.04583333333333331,-0.1645833333333333,0.039583333333333345,-0.10416666666666664,0.004166666666666707,-0.14791666666666667,-0.0687499999999999,-0.04791666666666665,-0.1270833333333334,-0.004166666666666652,-0.13333333333333341,0.018750000000000017,-0.13125,0.0020833333333333814,-0.06666666666666665,-0.03749999999999999,-0.012500000000000011,-0.0625,-0.029166666666666674,-0.16875000000000004,-0.054166666666666696,-0.1166666666666667,0.018750000000000044,-0.07291666666666669,-0.04999999999999993,-0.004166666666666596,-0.05833333333333335,0.029166666666666674,-0.11041666666666672,0.07708333333333334,-0.022916666666666752,-0.01666666666666672,-0.012499999999999956,0.058333333333333404,-0.07500000000000001,-0.022916666666666585,-0.10416666666666663,-0.008333333333333415,-0.022916666666666696,-0.11874999999999997,0.08958333333333335,-0.05625000000000002,0.08958333333333335,-0.0895833333333333,0.1354166666666667,-0.11666666666666667,0.13958333333333334,-0.052083333333333294,0.0916666666666666,-0.0916666666666666,0.016666666666666594,-0.0666666666666666,-0.08958333333333335
0.10416666666666666,-0.1729166666666667,0.1312499999999999,-0.15624999999999994,-0.1208333333333333,0.0604166666666667,-0.2041666666666666,0.0625,-0.1708333333333333,-0.08958333333333329,0.018750000000000003,-0.08124999999999999,0.0520833333333333,-0.17708333333333331,0.010416666666666713,-0.06875000000000009,-0.15625000000000006,0.01666666666666665,-0.07083333333333333,0.02916666666666673,-0.06458333333333327,0.03125,-0.08750000000000002,-0.15000000000000002,0.012499999999999956,-0.12916666666666665,0.03749999999999992,-0.19583333333333336,0.043749999999999956,-0.10416666666666669,-0.018750000000000017,-0.054166666666666696,-0.20208333333333334,0.022916666666666648,-0.07916666666666665,0.020833333333333405,-0.12708333333333335,-0.056249999999999994,-0.04791666666666665,-0.1229166666666667,-0.02500000000000005,-0.14583333333333331,-0.006249999999999978,-0.09375,-0.018750000000000017,-0.08750000000000006,-0.04999999999999999,-0.024999999999999994,-0.04583333333333331,-0.02083333333333337,-0.13541666666666663,-0.0708333333333333,-0.15833333333333333,0.022916666666666696,-0.10208333333333336,-0.04999999999999993,-0.029166666666666674,-0.04999999999999993,0.008333333333333304,-0.11041666666666672,0.06041666666666662,-0.027083333333333348,-0.04166666666666674,-0.004166666666666541,0.06666666666666671,-0.07916666666666661,-0.03958333333333325,-0.09999999999999998,0.008333333333333304,-0.002083333333333326,-0.12708333333333327,0.09375,-0.06041666666666662,0.08124999999999993,-0.09375,0.1229166666666667,-0.10416666666666666,0.09374999999999994,-0.0645833333333333,0.0541666666666666,-0.1,0.024999999999999994,-0.07916666666666661,-0.08125000000000006
0.09999999999999995,-0.1854166666666667,0.1312499999999999,-0.13125000000000003,-0.12499999999999999,0.0604166666666667,-0.1833333333333333,0.0833333333333333,-0.1666666666666666,-0.0979166666666666,0.002083333333333298,-0.0979166666666666,0.0520833333333333,-0.1604166666666666,0.022916666666666696,-0.05208333333333337,-0.13958333333333334,0.033333333333333354,-0.10833333333333336,0.012500000000000011,-0.05624999999999997,0.014583333333333393,-0.08750000000000002,-0.12083333333333335,0.012499999999999956,-0.1166666666666667,0.04166666666666663,-0.1833333333333334,0.07708333333333336,-0.10833333333333328,-0.052083333333333315,-0.037500000000000006,-0.20208333333333334,0.014583333333333351,-0.037499999999999936,-0.012499999999999886,-0.14374999999999996,-0.0687499999999999,-0.04374999999999995,-0.1229166666666667,-0.02500000000000005,-0.15416666666666662,0.0062500000000000056,-0.0979166666666666,-0.022916666666666613,-0.10000000000000006,-0.0416666666666667,-0.012500000000000011,-0.05416666666666661,-0.02500000000000005,-0.17708333333333334,-0.0666666666666666,-0.15000000000000002,0.027083333333333348,-0.11875000000000008,-0.045833333333333226,-0.016666666666666607,-0.05833333333333335,-0.008333333333333304,-0.13125000000000003,0.02291666666666664,-0.027083333333333348,-0.02916666666666673,-0.03333333333333327,0.09583333333333333,-0.07500000000000001,-0.018749999999999878,-0.09583333333333333,-0.008333333333333415,0.01874999999999999,-0.11874999999999997,0.08541666666666659,-0.06874999999999998,0.08958333333333335,-0.08541666666666671,0.1270833333333333,-0.10416666666666666,0.08541666666666665,-0.05625,0.0333333333333333,-0.0916666666666666,0.058333333333333307,-0.0833333333333333,-0.08541666666666665
0.08749999999999995,-0.1604166666666667,0.1312499999999999,-0.14375000000000004,-0.1083333333333333,0.0729166666666667,-0.1833333333333333,0.0916666666666666,-0.15000000000000002,-0.08124999999999999,0.03125,-0.11875,0.05625000000000001,-0.13541666666666669,0.014583333333333393,-0.031250000000000056,-0.12291666666666666,0.054166666666666655,-0.11249999999999996,0.020833333333333426,-0.05208333333333326,0.027083333333333293,-0.08333333333333337,-0.14166666666666672,0.02499999999999991,-0.12083333333333335,0.03749999999999992,-0.16666666666666669,0.03125,-0.10833333333333328,-0.06458333333333333,-0.020833333333333287,-0.18541666666666662,0.018749999999999947,-0.08749999999999995,-0.020833333333333287,-0.14374999999999996,-0.0937499999999999,-0.06874999999999995,-0.11875,-0.01666666666666665,-0.1416666666666666,0.018750000000000017,-0.08125,-0.0062500000000000056,-0.09583333333333337,-0.04583333333333339,-0.012500000000000011,-0.0625,-0.03750000000000006,-0.19375000000000003,-0.07916666666666661,-0.1916666666666667,0.022916666666666696,-0.10208333333333336,-0.0708333333333333,-0.0625,-0.08749999999999997,-0.012499999999999956,-0.13541666666666674,0.014583333333333337,-0.04375000000000007,-0.01666666666666672,-0.041666666666666574,0.054166666666666696,-0.08749999999999991,-0.006249999999999978,-0.0708333333333333,-0.004166666666666707,0.006249999999999978,-0.10625000000000001,0.08124999999999993,-0.06041666666666662,0.08124999999999993,-0.09375,0.1270833333333333,-0.10416666666666666,0.09791666666666665,-0.022916666666666696,0.0333333333333333,-0.0916666666666666,0.0416666666666666,-0.10833333333333331,-0.10625000000000005
