0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0.012038523274478408,-0.007223113964686778,0.0,0.000802568218298827,0.012038523274478408,-0.0040128410914923585,0.004815409309791185,0.00963081861958237,0.008025682182985605,0.0032102728731939756,-0.0032102728731939756,0.0032102728731944197,-0.0040128410914928025,-0.0024077046548955927,-0.0008025682182983829,0.010433386837881198,0.000802568218298827,-0.007223113964686778,-0.0040128410914928025,0.000802568218298827,0.0,0.0024077046548951486,0.015248796147672383,0.0008025682182983829,0.006420545746388839,-0.005617977528090012,-0.008828250401283988,0.012038523274478408,-0.007223113964687222,-0.0032102728731939756,0.004815409309791185,-0.0016051364365967657,0.017656500802567976,-0.0016051364365972098,-0.019261637239165186,-0.048154093097913186,0.03130016051364359,-0.047351524879614804,0.012038523274478408,0.014446227929374,0.0,-0.004815409309791185,-0.0032102728731944197,-0.01284109149277679,-0.028089887640449618,-0.002407704654896037,0.04895666131621201,-0.0024077046548955927,0.008025682182985605,0.00963081861958237,0.005617977528090012,-0.006420545746388395,-0.004815409309791185,0.0032102728731939756,-0.0008025682182983829,0.000802568218298827,0.006420545746388839,0.0040128410914928025,0.010433386837881198,0.0,0.005617977528090012,0.008025682182985605,0.0008025682182983829,-0.0024077046548955927,0.01284109149277679,0.0016051364365972098,-0.01284109149277679,0.0016051364365972098,0.0048154093097916295,0.0008025682182983829,-0.006420545746388395,-0.0048154093097916295,-0.0032102728731944197,0.0048154093097916295,-0.007223113964687222,0.005617977528090012,0.006420545746388395,-0.011235955056180025
-0.005617977528089568,-0.005617977528089568,-0.012841091492777235,0.015248796147672827,0.015248796147672383,-0.005617977528089568,0.008025682182985605,0.014446227929374,-0.0016051364365972098,0.0016051364365967657,-0.006420545746388395,-0.004815409309791185,0.010433386837881198,-0.0024077046548955927,0.0008025682182983829,0.0008025682182983829,0.008828250401283988,-0.002407704654896037,-0.010433386837881198,0.012038523274478852,0.00963081861958237,-0.0008025682182983829,0.018459069020866803,0.008828250401283988,0.008025682182985605,-0.004012841091493247,-0.02166934189406078,0.016853932584269593,0.0024077046548955927,-0.004815409309791185,0.004815409309791185,0.0032102728731944197,0.02086677367576284,0.01284109149277679,-0.00963081861958237,-0.036918138041733606,0.016853932584269593,-0.042536115569823174,-0.0024077046548955927,-0.0032102728731944197,0.011235955056180025,-0.004815409309791185,0.0016051364365972098,-0.008025682182985605,-0.007223113964687222,-0.03932584269662964,0.028089887640449174,0.0024077046548955927,0.0,0.006420545746387951,0.0040128410914928025,-0.008025682182985605,0.004815409309791185,-4.440892098500626e-16,-0.0024077046548955927,0.010433386837881642,0.00963081861958237,0.008828250401283544,0.008828250401283988,-0.0032102728731948638,0.000802568218298827,0.019261637239165186,0.0008025682182983829,0.0024077046548955927,0.01284109149277679,0.008025682182985161,-0.009630818619582815,0.0032102728731944197,-0.0032102728731939756,-0.010433386837881642,0.0016051364365972098,0.008025682182985161,-0.0048154093097916295,0.00802568218298605,-0.002407704654896037,0.0040128410914928025,0.004815409309791185,-0.011235955056180025
0.0040128410914928025,-0.010433386837880754,-0.009630818619582815,0.020064205457464013,0.012038523274478408,-0.0024077046548955927,0.0,0.02247191011235916,-0.011235955056180025,0.014446227929373556,0.0016051364365972098,-0.0032102728731944197,0.0040128410914928025,0.002407704654896037,-0.015248796147672383,-0.007223113964687666,0.0040128410914928025,-0.005617977528089568,-0.013643659711076062,-0.0008025682182983829,0.014446227929374,-0.007223113964686778,0.026484751203852408,0.005617977528089568,-0.02247191011235916,-0.004012841091493247,-0.018459069020866803,-0.012038523274478408,-0.0040128410914928025,-0.0032102728731939756,0.008025682182985605,0.0016051364365967657,0.00802568218298605,0.01123595505617958,-0.00963081861958237,-0.033707865168539186,-0.018459069020867247,-0.0024077046548955927,0.012038523274478408,0.004815409309791185,0.017656500802567976,0.012841091492777235,0.009630818619582815,-0.01284109149277679,0.007223113964686778,-0.028089887640449618,0.02166934189406078,0.010433386837881198,0.0,-8.881784197001252e-16,-0.0008025682182983829,0.0,0.014446227929374,-0.001605136436597654,-0.008828250401284432,0.013643659711075173,0.00963081861958237,-0.0008025682182983829,0.016853932584269593,-0.006420545746388395,-0.0008025682182983829,0.008025682182985605,0.010433386837881198,-0.0040128410914928025,0.01123595505617958,0.0032102728731939756,-0.008025682182985605,0.006420545746388395,-0.011235955056179137,-0.016853932584269593,0.006420545746388839,0.01284109149277679,-0.0048154093097916295,0.0016051364365972098,0.005617977528089568,-0.000802568218298827,0.0016051364365972098,-0.0032102728731944197
0.000802568218298827,-0.015248796147672383,0.0016051364365967657,0.013643659711075617,0.005617977528090012,-0.0040128410914923585,0.004815409309791185,0.014446227929374,-0.01605136436597121,0.006420545746387951,-0.004815409309791185,0.0,-0.016853932584270037,0.005617977528089568,-0.016853932584269593,-0.015248796147672827,-0.002407704654896037,-0.012038523274477964,-0.008828250401283988,-0.0040128410914923585,0.006420545746388395,0.008828250401283988,0.016853932584269593,-0.008828250401283988,-0.019261637239165186,0.0008025682182983829,-0.0008025682182983829,-0.007223113964687666,-0.015248796147672827,0.0,0.004815409309791185,0.009630818619582815,0.01605136436597121,0.009630818619582815,-0.01284109149277679,-0.05296950240770437,0.015248796147672383,0.015248796147672827,0.013643659711075173,0.01765650080256842,0.008025682182985605,0.011235955056180025,0.006420545746388395,-0.009630818619582815,-0.03772070626003199,0.012038523274477964,0.042536115569823174,0.005617977528090012,0.0048154093097916295,-8.881784197001252e-16,-0.0040128410914928025,-0.0016051364365972098,0.008025682182985605,-0.008025682182985605,-0.0024077046548955927,0.005617977528090012,0.006420545746388839,0.0008025682182983829,0.02166934189406078,-0.0016051364365972098,-0.008828250401283988,0.0016051364365972098,-0.007223113964687222,-0.0024077046548955927,0.017656500802567976,-0.006420545746388395,0.004815409309791185,-0.0016051364365972098,-0.008025682182985161,-0.012038523274478408,0.00963081861958237,0.016051364365970322,-0.006420545746388839,-0.008025682182985161,0.012038523274477964,-0.0040128410914928025,-0.0016051364365967657,-0.0032102728731944197
-0.0008025682182983829,-0.013643659711075173,-0.0016051364365972098,0.012038523274478408,0.005617977528090012,-0.005617977528089568,0.00963081861958237,0.01284109149277679,-0.028892455858748,-0.0048154093097916295,0.008025682182985605,-0.008025682182985605,-0.007223113964686778,0.005617977528089568,-0.016853932584269593,-0.015248796147672827,0.007223113964687222,-0.007223113964686778,-0.007223113964687222,0.005617977528090012,0.0032102728731939756,0.013643659711075173,0.020064205457464013,-0.0024077046548955927,-0.0032102728731939756,-0.012038523274478852,-0.010433386837881642,0.005617977528089568,-0.0040128410914928025,-0.006420545746387951,0.0016051364365972098,0.009630818619582815,0.01926163723916563,0.01123595505617958,-0.008025682182985605,-0.036918138041733606,0.042536115569823174,-0.02327447833065799,0.04093097913322641,0.0032102728731939756,0.0016051364365972098,0.0,0.009630818619582815,-0.009630818619582815,-0.010433386837881198,0.040930979133225964,0.06982343499197441,0.008828250401283988,0.0032102728731944197,0.006420545746387951,-0.0008025682182983829,0.0048154093097916295,0.009630818619582815,-0.0048154093097916295,0.0040128410914928025,0.008828250401284432,0.0048154093097916295,0.008828250401283544,0.020064205457464013,0.0032102728731939756,-0.002407704654896037,0.008025682182985605,-0.0040128410914928025,-0.0008025682182983829,0.030497592295344766,-0.0016051364365972098,-0.0048154093097916295,0.0032102728731944197,-0.004815409309791185,-0.0040128410914928025,0.0032102728731944197,0.004815409309791185,-0.006420545746388839,-0.004815409309791185,0.012038523274477964,-0.000802568218298827,0.0,-0.009630818619583259
0.008828250401284432,-0.008828250401283544,-0.006420545746388839,0.005617977528090012,0.013643659711075617,-0.005617977528089568,0.019261637239165186,0.01284109149277679,-0.020866773675762396,0.0016051364365967657,0.01284109149277679,-0.0032102728731944197,-0.008828250401283988,0.0040128410914928025,-0.0008025682182983829,0.010433386837881198,0.010433386837881198,-0.002407704654896037,-0.010433386837881198,0.0040128410914928025,-0.0016051364365972098,-0.0024077046548955927,0.016853932584269593,0.005617977528089568,-0.0032102728731939756,0.008828250401283988,-0.015248796147672383,0.010433386837881198,0.0024077046548955927,-0.00963081861958237,-0.01605136436597121,-0.0016051364365967657,0.009630818619582815,0.01123595505617958,0.0016051364365972098,-0.022471910112359605,0.042536115569823174,-0.060192616372391594,0.042536115569823174,0.006420545746388395,-0.004815409309791185,0.0,-0.0016051364365972098,-0.004815409309791185,-0.026484751203852408,-0.010433386837881642,0.05056179775280878,0.010433386837881198,0.01765650080256842,0.00963081861958237,-0.0024077046548955927,0.009630818619582815,0.01605136436597121,0.004815409309791185,0.007223113964686778,0.013643659711075173,0.011235955056180025,0.013643659711075617,0.016853932584269593,0.004815409309791185,-0.007223113964686778,0.004815409309791185,-0.008828250401283988,0.007223113964686778,0.014446227929374,-0.006420545746388395,-0.022471910112359605,0.0032102728731944197,-0.0016051364365967657,0.0040128410914928025,-0.006420545746388395,0.006420545746388395,-8.881784197001252e-16,-0.006420545746387951,0.005617977528089568,0.005617977528090012,0.0,-0.008025682182986493
0.0040128410914928025,-0.010433386837880754,-0.0048154093097916295,0.004012841091493247,0.024879614767255198,0.007223113964687222,0.0032102728731935315,0.008025682182985605,-0.014446227929374,0.006420545746387951,0.008025682182985605,-0.0032102728731944197,-0.007223113964686778,0.005617977528089568,-0.013643659711075617,0.012038523274478408,0.002407704654896037,0.0040128410914928025,-0.007223113964687222,0.005617977528090012,0.0,-0.005617977528090012,0.02166934189406078,0.007223113964686778,-0.008025682182985161,0.007223113964686778,-0.012038523274478408,-0.007223113964687666,-0.007223113964687222,0.0,-0.006420545746388395,-0.0016051364365967657,0.01926163723916563,0.019261637239165186,-0.020866773675762396,-0.04494382022471877,0.040930979133225964,-0.053772070626002755,0.029695024077046384,0.008025682182985605,0.0016051364365972098,-0.006420545746387951,-0.004815409309791185,-0.014446227929374,-0.029695024077046828,-0.047351524879614804,0.02166934189406078,0.010433386837881198,0.01284109149277679,0.00963081861958237,0.0024077046548955927,0.0048154093097916295,0.006420545746388395,0.00963081861958237,0.013643659711075617,0.010433386837881642,0.0032102728731944197,0.008828250401283544,0.02166934189406078,0.01284109149277679,-0.007223113964686778,0.00963081861958237,-0.007223113964687222,-0.0024077046548955927,0.006420545746388395,-0.01284109149277679,-0.022471910112359605,0.0016051364365972098,0.001605136436597654,-0.007223113964687222,-0.0032102728731939756,0.01284109149277679,-8.881784197001252e-16,-0.016051364365970766,0.013643659711075173,0.0024077046548955927,-0.0032102728731939756,0.0016051364365967657
-0.0024077046548951486,-0.005617977528089568,0.0032102728731939756,0.008828250401284432,0.028089887640449618,-0.0008025682182983829,0.0016051364365967657,0.01284109149277679,-0.02247191011236005,0.008025682182985161,-0.006420545746388395,-0.0032102728731944197,0.002407704654896037,0.013643659711075617,-0.008828250401283988,-0.0024077046548955927,0.000802568218298827,0.008828250401283988,-0.002407704654896037,0.007223113964687222,0.004815409309791185,0.008828250401283988,0.02166934189406078,-0.0008025682182983829,-0.01123595505617958,0.007223113964686778,-0.007223113964686778,-0.010433386837881198,-0.002407704654896037,0.00802568218298605,0.004815409309791185,0.0048154093097916295,0.011235955056180025,0.022471910112359605,-0.02728731942215079,-0.06260032102728719,0.026484751203851964,-0.03611556982343478,0.03451043338683757,0.008025682182985605,0.0032102728731944197,-0.011235955056180025,0.01284109149277679,-0.0016051364365972098,-0.013643659711076062,0.055377207062599965,0.04895666131621201,-0.0040128410914928025,0.0032102728731944197,0.011235955056179137,0.008828250401283544,-0.0016051364365972098,0.0,0.0032102728731939756,0.015248796147672383,0.008828250401284432,4.440892098500626e-16,-0.013643659711075617,0.026484751203852408,-0.0016051364365972098,-0.005617977528089568,0.011235955056179137,-0.0024077046548955927,-0.0008025682182983829,0.01284109149277679,0.004815409309791185,-0.006420545746388395,0.0048154093097916295,0.00802568218298605,-0.021669341894061667,0.0032102728731944197,0.01123595505617958,-0.0032102728731944197,-0.017656500802567976,0.007223113964686778,-0.000802568218298827,0.0,0.006420545746387951
-0.005617977528089568,-0.013643659711075173,0.009630818619581927,0.012038523274478408,0.024879614767255198,0.002407704654896037,-0.0016051364365972098,0.014446227929374,-0.017656500802567976,0.006420545746387951,0.0016051364365972098,0.0032102728731944197,0.0040128410914928025,0.0040128410914928025,-0.0024077046548955927,-0.0024077046548955927,0.008828250401283988,-0.0008025682182983829,0.0024077046548955927,0.0040128410914928025,0.01605136436597121,0.016853932584269593,0.018459069020866803,0.0040128410914928025,-0.014446227929374,-0.010433386837881642,-0.007223113964686778,-0.008828250401284432,-0.0040128410914928025,-0.004815409309791185,0.01605136436597121,0.008025682182985605,0.009630818619582815,-0.014446227929374,-0.019261637239165186,-0.06260032102728719,0.042536115569823174,-0.0024077046548955927,0.042536115569823174,0.008025682182985605,-0.0016051364365967657,-0.00963081861958237,0.01284109149277679,0.0032102728731944197,-0.028089887640449618,0.02006420545746357,0.06340288924558557,0.007223113964687222,0.006420545746388395,0.00963081861958237,-0.010433386837881198,0.0016051364365972098,0.0016051364365972098,0.0016051364365967657,0.012038523274478408,0.004012841091493247,0.0016051364365972098,-0.010433386837881198,0.020064205457464013,-0.014446227929374,-0.0040128410914928025,0.020866773675762396,0.0008025682182983829,0.0024077046548955927,0.01123595505617958,0.01605136436597121,0.004815409309791185,0.006420545746388395,0.0048154093097916295,-0.023274478330658432,4.440892098500626e-16,0.016051364365970322,-0.00802568218298605,0.0,0.012038523274477964,-0.0040128410914928025,0.004815409309791185,0.004815409309790741
-0.0040128410914923585,0.0008025682182983829,-0.00802568218298605,0.012038523274478408,0.012038523274478408,-0.0024077046548955927,0.008025682182985605,0.014446227929374,-0.02247191011236005,0.006420545746387951,0.01605136436597121,0.0016051364365972098,0.010433386837881198,-0.007223113964686778,0.005617977528089568,0.0040128410914923585,0.002407704654896037,0.002407704654896037,-0.0040128410914928025,0.012038523274478852,0.01284109149277679,0.020064205457464013,0.010433386837881198,0.0040128410914928025,-0.008025682182985161,-0.013643659711076062,-0.018459069020866803,-0.005617977528090012,0.0024077046548955927,-0.0032102728731939756,0.022471910112359605,-0.0032102728731939756,0.0032102728731944197,-0.0032102728731944197,-0.02568218298555358,-0.028892455858748,0.055377207062599965,0.005617977528090012,0.024879614767255198,0.022471910112359605,-0.006420545746387951,-0.0032102728731939756,0.006420545746388395,0.0032102728731944197,0.0040128410914928025,0.040930979133225964,0.03772070626003199,0.01685393258426915,0.014446227929373556,0.0032102728731939756,-0.013643659711075617,0.0048154093097916295,0.0016051364365972098,0.0016051364365967657,0.010433386837881198,0.004012841091493247,0.0016051364365972098,-0.0008025682182983829,0.020064205457464013,0.004815409309791185,0.000802568218298827,0.01605136436597121,0.007223113964686778,0.0008025682182983829,0.014446227929374,0.01605136436597121,-0.0016051364365972098,0.0,-0.011235955056179137,-0.008828250401284432,-0.006420545746388395,0.00963081861958237,-0.006420545746388839,0.006420545746388839,0.010433386837881198,-0.000802568218298827,0.004815409309791185,0.004815409309790741
