0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0.0,0.008828250401284432,-0.01123595505617958,-0.0016051364365967657,0.006420545746388395,0.008025682182985605,-0.005617977528090012,-0.013643659711075617,-0.0024077046548955927,-0.0016051364365972098,-0.007223113964687222,-0.005617977528090012,-0.0040128410914928025,0.01284109149277679,-0.0032102728731944197,0.013643659711075173,-0.0024077046548951486,0.0016051364365967657,0.007223113964686778,-0.015248796147672827,-0.0032102728731939756,0.0024077046548955927,-0.004815409309791185,-0.0032102728731944197,-0.0032102728731944197,-0.004815409309791185,-0.01284109149277679,0.02006420545746357,0.005617977528089568,-0.0008025682182983829,0.005617977528089568,0.017656500802567976,0.0,0.020064205457464013,-0.008025682182985605,0.0040128410914928025,0.011235955056180025,0.005617977528090012,0.010433386837881198,0.004815409309791185,0.02006420545746357,0.021669341894061223,0.002407704654896037,0.0024077046548955927,-0.009630818619582815,-0.02568218298555358,-0.04253611556982362,-0.23434991974317798,-0.03290529695024125,-0.006420545746388395,-0.020064205457464013,-0.008025682182985605,0.008828250401283988,-0.014446227929374,-0.024077046548956815,-0.1484751203852328,-0.020866773675762396,-0.08105939004815399,0.03772070626003243,0.016051364365970766,0.013643659711075617
0.00802568218298605,0.018459069020867247,-0.00963081861958237,-0.009630818619582815,0.008025682182985605,0.004815409309791185,0.0024077046548955927,-0.015248796147672383,-0.008828250401283988,-0.0016051364365972098,0.0040128410914928025,-0.005617977528090012,-0.012038523274478408,0.004815409309791185,0.008025682182985161,0.012038523274478408,0.0024077046548955927,0.0,0.013643659711075173,-0.015248796147672827,-0.01123595505617958,0.0024077046548955927,0.0048154093097916295,-0.011235955056180025,0.0,-0.01765650080256842,-0.0032102728731939756,0.026484751203852408,0.0008025682182983829,0.012038523274478408,0.015248796147672383,0.019261637239165186,0.011235955056180025,0.0329052969502408,0.009630818619582815,0.0024077046548955927,0.011235955056180025,0.012038523274478852,0.018459069020866803,0.004815409309791185,0.010433386837880754,0.021669341894061223,0.013643659711076062,-0.0024077046548955927,-0.01284109149277679,-0.009630818619583259,-0.015248796147672383,-0.22792937399678959,-0.029695024077047272,-0.01123595505617958,-0.0329052969502408,-0.0048154093097916295,0.0008025682182983829,-0.009630818619582815,-0.024077046548956815,-0.16613162118780078,-0.0016051364365967657,-0.0746388443017656,0.029695024077047272,0.019261637239165186,0.010433386837881198
-0.006420545746388395,0.007223113964687222,-0.0032102728731939756,-0.020866773675762396,0.004815409309791185,0.01605136436597121,0.008828250401283988,-0.008828250401283988,-0.008828250401283988,-0.0048154093097916295,-0.000802568218298827,0.0024077046548955927,-0.015248796147672827,0.006420545746388839,0.008025682182985161,0.013643659711075173,-0.008828250401283988,-0.008025682182985605,-0.0024077046548955927,-0.010433386837881642,-0.0016051364365967657,0.005617977528090012,0.008025682182986493,-4.440892098500626e-16,0.0016051364365967657,-0.01926163723916563,0.0016051364365972098,0.028089887640449174,0.010433386837881198,0.012038523274478408,0.02006420545746357,0.004815409309791185,0.019261637239165186,0.03451043338683801,0.014446227929374,0.0024077046548955927,0.012841091492777235,0.016853932584270037,0.02166934189406078,0.004815409309791185,0.007223113964686778,0.021669341894061223,0.021669341894061223,-0.000802568218298827,-0.017656500802567976,-0.016051364365971654,-0.007223113964687222,-0.20545746388442998,-0.016853932584270037,-0.0016051364365972098,-0.03772070626003199,-0.0016051364365972098,-0.010433386837881642,-0.0048154093097916295,-0.017656500802567976,-0.1693418940609952,0.02728731942215079,-0.05216693418940599,0.015248796147672827,0.017656500802567976,0.0040128410914928025
-0.01123595505617958,0.008828250401284432,-0.004815409309791185,-0.020866773675762396,0.0,0.019261637239165186,0.005617977528090012,-0.007223113964687222,-0.012038523274478408,-0.014446227929374,-0.004012841091493247,0.0024077046548955927,-0.016853932584270037,0.014446227929374,0.00963081861958237,0.012038523274478408,-0.010433386837881198,-0.012841091492777235,-0.005617977528090012,-0.005617977528089568,0.004815409309792074,0.007223113964687222,0.0048154093097916295,0.01123595505617958,0.017656500802567976,-0.008025682182985605,-0.006420545746387951,0.02166934189406078,0.005617977528089568,0.008828250401284432,0.015248796147672383,-0.0016051364365972098,0.02728731942215079,0.02327447833065799,0.01284109149277679,-0.000802568218298827,0.01926163723916563,0.013643659711075617,0.024879614767255198,0.0016051364365972098,0.0008025682182983829,0.02006420545746357,0.016853932584270037,0.0040128410914928025,-0.014446227929374,-0.036918138041733606,-0.015248796147672383,-0.18298555377207038,-0.016853932584270037,0.004815409309791185,-0.0329052969502408,0.01284109149277679,-0.013643659711075617,0.0,-0.019261637239165186,-0.19341894060995113,0.04654895666131642,-0.02166934189406078,-0.0008025682182983829,0.019261637239165186,-0.0024077046548955927
-0.01123595505617958,0.013643659711075617,-0.006420545746387951,-0.006420545746388395,0.00963081861958237,0.017656500802567976,-0.0008025682182983829,-0.0040128410914928025,-0.016853932584269593,-0.006420545746387951,-0.010433386837881642,-0.010433386837881198,-0.021669341894061223,0.01605136436597121,0.006420545746388395,0.005617977528090012,-0.005617977528090012,-0.01605136436597121,-0.008828250401284432,-0.018459069020867247,0.0032102728731944197,0.005617977528090012,0.001605136436597654,0.017656500802567976,0.02568218298555358,0.004815409309791185,-0.017656500802567976,0.02006420545746357,0.005617977528089568,0.012038523274478408,0.010433386837880754,0.0016051364365972098,0.032102728731941976,0.028089887640449174,0.0,0.02006420545746357,0.020866773675763284,-0.0024077046548951486,0.015248796147672383,0.00963081861958237,0.005617977528089568,0.012038523274478408,0.013643659711076062,0.013643659711075173,-0.009630818619582815,-0.016051364365971654,0.0024077046548955927,-0.16693418940609916,-0.024879614767255198,0.006420545746388395,-0.03772070626003199,0.00963081861958237,-0.005617977528089568,-0.0016051364365972098,-0.020866773675762396,-0.22070626003210236,0.03210272873194242,0.0040128410914928025,-0.012038523274478408,0.02247191011235916,0.0040128410914928025
-0.0016051364365967657,0.013643659711075617,-0.016051364365970766,0.006420545746388395,0.014446227929374444,0.01605136436597121,0.0024077046548955927,-0.0040128410914928025,-0.010433386837881198,-0.0016051364365972098,-0.002407704654896037,-0.015248796147672383,-0.024879614767255198,0.01605136436597121,-0.0032102728731944197,0.005617977528090012,-0.005617977528090012,-0.009630818619582815,-0.008828250401284432,-0.013643659711075617,0.0,0.007223113964687222,0.008025682182986493,0.028892455858747557,0.02247191011235916,0.008025682182985161,-0.02247191011235916,0.024879614767255198,0.010433386837881198,0.008828250401284432,0.008828250401283988,0.006420545746388395,0.02247191011236005,0.026484751203852852,0.004815409309791185,0.02327447833065799,0.008025682182985605,-0.005617977528089568,0.010433386837881198,0.020866773675762396,0.010433386837880754,0.010433386837881198,0.016853932584270037,0.015248796147672383,-0.01284109149277679,-0.02407704654895726,0.0024077046548955927,-0.14446227929373956,-0.03611556982343522,0.008025682182985605,-0.03772070626003199,4.440892098500626e-16,-0.004012841091493247,-0.01605136436597121,-0.01284109149277679,-0.23354735152487915,0.022471910112359605,0.028089887640449618,-0.013643659711075173,0.00963081861958237,0.007223113964686778
0.006420545746388839,0.000802568218298827,-0.01926163723916474,-0.0016051364365967657,0.008025682182985605,0.0032102728731939756,0.010433386837881198,-0.007223113964687222,-0.008828250401283988,0.004815409309791185,0.005617977528089568,-0.020064205457464013,-0.024879614767255198,0.006420545746388839,-4.440892098500626e-16,0.007223113964686778,-0.0024077046548951486,-0.0016051364365972098,-0.000802568218298827,-0.008828250401284432,-0.008025682182985605,0.0040128410914928025,0.009630818619582815,0.027287319422151235,0.0032102728731939756,0.014446227929374,-0.02407704654895637,0.028089887640449174,0.005617977528089568,-0.0008025682182983829,-0.000802568218298827,0.014446227929374,0.0,0.016853932584269593,0.014446227929374,0.010433386837881198,0.0016051364365972098,0.004012841091493691,-0.0008025682182983829,0.0032102728731939756,0.0040128410914928025,0.016853932584269593,0.020064205457464013,0.018459069020867247,-0.028892455858748,-0.027287319422151235,0.02006420545746357,-0.07704654895666074,-0.03130016051364404,0.009630818619582815,-0.03130016051364315,-0.0016051364365972098,-0.008828250401284432,-0.01284109149277679,-0.014446227929374,-0.23033707865168518,0.04494382022471921,0.018459069020867247,-0.007223113964686778,0.016051364365970766,0.0040128410914928025
0.014446227929374,-0.0008025682182983829,-0.006420545746387951,-0.01123595505617958,-0.014446227929373556,-0.0032102728731944197,0.008828250401283988,-0.008828250401283988,-0.0008025682182983829,-0.0032102728731944197,-0.008828250401284432,-0.010433386837881198,-0.021669341894061223,0.009630818619582815,-4.440892098500626e-16,0.012038523274478408,-0.0024077046548951486,0.0016051364365967657,-0.007223113964686778,-0.018459069020867247,-0.01123595505617958,0.005617977528090012,0.001605136436597654,0.014446227929373556,-0.006420545746388839,0.01123595505617958,-0.02247191011235916,0.026484751203852408,0.0008025682182983829,0.010433386837881642,-0.000802568218298827,0.01605136436597121,-0.01605136436597121,0.0040128410914928025,0.01123595505617958,0.018459069020867247,-0.0016051364365967657,0.012038523274478852,0.0008025682182983829,-0.01605136436597121,-0.002407704654896037,0.016853932584269593,0.013643659711076062,0.015248796147672383,-0.020866773675762396,-0.028892455858748445,0.03130016051364359,-0.004815409309791185,-0.026484751203852852,0.0032102728731948638,-0.0329052969502408,-0.006420545746388395,-0.002407704654896037,-0.011235955056180025,-0.017656500802567976,-0.20144462279293718,0.043338683788122,0.008828250401284432,0.0040128410914928025,0.02568218298555358,0.016853932584269593
0.009630818619582815,0.004012841091493247,0.0032102728731944197,-0.006420545746388395,-0.01605136436597121,-0.008025682182985605,-0.0024077046548951486,-0.021669341894061223,-0.0040128410914923585,-0.022471910112359605,-0.008828250401284432,-0.005617977528090012,-0.026484751203852408,0.017656500802568864,-0.0032102728731944197,0.008828250401283988,-0.000802568218298827,0.006420545746388395,-0.012038523274478408,-0.029695024077046828,-0.006420545746387951,-0.0008025682182983829,-0.0016051364365967657,0.0016051364365967657,0.0016051364365967657,0.008025682182985161,-0.019261637239165186,0.02006420545746357,0.002407704654896037,0.01685393258427048,-0.005617977528089568,0.004815409309791185,-0.011235955056180025,0.007223113964686778,0.014446227929374,0.012038523274478408,-0.004815409309791185,0.012038523274478852,0.012038523274478408,-0.0048154093097916295,0.005617977528089568,0.010433386837881198,0.005617977528090012,0.010433386837881198,0.006420545746388395,-0.01926163723916563,0.024879614767254754,0.03852327447833126,-0.024879614767255198,0.0016051364365972098,-0.03451043338683801,-0.012841091492777235,-0.000802568218298827,-0.008025682182985605,-0.020866773675762396,-0.1886035313001604,0.022471910112359605,0.021669341894061223,-0.0008025682182983829,0.02568218298555358,0.04093097913322685
0.00802568218298605,0.002407704654896037,-0.0032102728731939756,-0.008025682182985605,0.0016051364365972098,-0.006420545746387951,-0.012038523274478408,-0.021669341894061223,-0.013643659711075173,-0.01284109149277679,-0.007223113964687222,-0.012038523274478408,-0.028089887640449618,0.01605136436597121,-0.008025682182985605,0.0024077046548955927,0.005617977528090012,0.0,-0.016853932584269593,-0.018459069020867247,-0.00963081861958237,0.000802568218299271,-0.0016051364365967657,0.008025682182985161,0.008025682182985161,0.01284109149277679,-0.016051364365970766,0.016853932584269593,0.002407704654896037,0.013643659711075617,-0.004012841091493247,0.00963081861958237,0.006420545746388395,0.013643659711075173,0.004815409309791185,0.005617977528089568,0.009630818619583259,0.016853932584270037,0.013643659711075617,0.00963081861958237,0.007223113964686778,0.012038523274478408,0.010433386837881642,0.013643659711075173,0.03049759229534521,-0.016051364365971654,0.026484751203851964,0.056179775280899236,-0.021669341894061667,0.009630818619582815,-0.024879614767255198,-0.014446227929374,-0.004012841091493247,-0.009630818619582815,-0.02728731942215079,-0.18699839486356318,0.014446227929374,0.029695024077047272,-0.0040128410914928025,0.017656500802567976,0.04093097913322685
