0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0.02269043760129663,-0.018638573743922304,0.011345218800648427,-0.03889789303079416,0.072933549432739,0.03889789303079416,0.03808752025931916,-0.025931928687196182,-0.016207455429497752,-0.047811993517017815,0.02998379254457051,-0.021069692058346856,0.017017828200972307,-0.01701782820097253,0.034035656401944836,-0.014586709886547755,0.06482982171799034,-0.02269043760129641,0.03241491085899528,-0.013776337115072979,0.03808752025931916,-0.02269043760129663,0.01620745542949753,-0.02836304700162051,0.06401944894651557,-0.004862236628849104,-0.30794165316045374,-0.0008103727714749986,0.0032414910858995505,-0.024311183144246407,0.0032414910858995505,0.008914100486223653,0.015397082658022754,0.12155591572123181,-0.008914100486223653,-0.06239870340356557,-0.025931928687196404,-0.004051863857374327,-0.0032414910858993284,0.05429497568881714,-0.028363047001620845,0.06564019448946512,-0.017828200972447417,0.04619124797406826,-0.05105348460291714,0.02998379254457051,-0.03241491085899506,0.0786061588330631,0.034846029173419835,0.17260940032414918,-0.015397082658022532,0.074554294975689,-0.02998379254457073,0.0842787682333872,-0.02836304700162051,0.07293354943273922,-0.04376012965964349,0.05510534846029169,-0.025121555915721183,0.0858995137763372,0.01701782820097253,0.06726094003241512,0.016207455429497752,0.04376012965964349,0.13533225283630457,0.007293354943273878,0.07779578606158832,-0.02674230145867096,0.02674230145867096,-0.02674230145867096,0.024311183144246407,0.01701782820097253
0.01296596434359798,-0.015397082658022754,0.011345218800648427,-0.034035656401944836,0.01620745542949753,0.03241491085899506,-0.01701782820097253,-0.025931928687196182,-0.016207455429497752,-0.03322528363047006,-0.028363047001620734,-0.011345218800647983,-0.041329011345218936,-0.025121555915721405,-0.006482982171798879,-0.008103727714748654,-0.004862236628849104,-0.025931928687195738,-0.01620745542949753,-0.018638573743922304,-0.02998379254457051,-0.014586709886547755,-0.037277147487844386,-0.03970826580226894,0.028363047001620734,-0.02269043760129663,-0.2495948136142625,0.012155591572123203,0.072933549432739,-0.004862236628849326,0.011345218800648205,0.03970826580226916,0.034846029173419835,0.043760129659643265,-0.021880064829821633,-0.072123176661264,-0.027552674230145957,-0.01701782820097253,-0.01944894651539708,-0.03970826580226916,-0.02998379254457062,0.015397082658022532,-0.01944894651539697,-0.021880064829821855,-0.05591572123176625,-0.020259319286871857,-0.040518638573743715,0.018638573743922082,0.02998379254457051,0.08346839546191243,-0.02025931928687208,0.006482982171799101,-0.031604538087520284,0.01296596434359798,-0.02674230145867096,0.014586709886547755,-0.047001620745542816,0.006482982171798879,-0.008914100486223653,0.024311183144246407,0.025121555915721183,-0.005672609400324324,-0.0016207455429497752,0.0680713128038899,0.12398703403565636,0.02998379254457051,0.008103727714748654,-0.017017828200972085,-0.020259319286871857,-0.025121555915721183,-0.04538087520259326,0.013776337115072979
0.014586709886547755,-0.01701782820097253,0.014586709886547755,-0.029173419773095732,-0.04213938411669371,0.04213938411669371,-0.026742301458671403,-0.025931928687196182,0.0016207455429495532,-0.018638573743922304,-0.03322528363047006,-0.030794165316045063,-0.05915721231766624,-0.015397082658022754,-0.00972447325769843,-0.00972447325769843,-0.05186385737439214,-0.030794165316045508,-0.02917341977309551,-0.025121555915721405,-0.05105348460291714,-0.027552674230145957,-0.04213938411669371,-0.03322528363047006,0.021880064829821855,-0.024311183144246407,-0.22852512155591564,-0.018638573743922526,0.08265802269043765,0.01296596434359798,0.025931928687196182,0.06564019448946512,0.044570502431118264,-0.025931928687196182,-0.02998379254457073,-0.06888168557536445,0.004862236628849326,-0.05915721231766602,-0.10048622366288451,-0.14181523500810378,-0.03322528363047006,-0.025121555915721405,-0.024311183144246185,-0.08346839546191243,-0.0591572123176658,-0.02836304700162051,-0.03889789303079394,-0.03646677471636939,0.02998379254457051,0.013776337115072756,-0.018638573743922304,-0.05672609400324147,-0.04619124797406848,-0.04051863857374416,-0.02674230145867096,-0.05996758508914102,-0.051863857374392364,-0.037277147487844386,-0.012155591572123203,-0.03889789303079416,0.028363047001620734,-0.07698541329011355,-0.011345218800648205,0.03889789303079416,0.14991896272285232,0.06401944894651534,-0.051863857374392364,-0.01863857374392186,-0.060777957860615794,-0.028363047001620734,-0.05996758508914102,0.005672609400324324
0.017828200972447306,-0.013776337115072979,0.01620745542949753,-0.01944894651539708,-0.0794165316045381,0.051863857374392364,-0.03970826580226938,-0.029173419773095732,-2.220446049250313e-16,-0.02674230145867096,-0.041329011345218936,-0.029173419773095066,-0.06077795786061624,-0.013776337115072979,-0.004862236628849326,-0.01296596434359798,-0.05834683954619124,-0.02269043760129641,-0.02269043760129641,-0.015397082658022532,-0.04943273905996759,-0.037277147487844164,-0.037277147487844386,-0.020259319286871857,0.015397082658022754,-0.0210696920583473,-0.2074554294975688,-0.06401944894651557,0.08265802269043765,0.017828200972447306,0.01944894651539708,0.0850891410048622,0.017017828200972307,-0.07617504051863877,-0.025121555915721405,-0.07698541329011332,0.008103727714748654,-0.10453808752025928,-0.11993517017828181,-0.038087520259319385,-0.02998379254457062,-0.03322528363047006,-0.02269043760129652,-0.10615883306320895,-0.05267423014586692,-0.029983792544570287,-0.037277147487844386,-0.05267423014586714,0.034846029173419835,-0.03646677471636961,-0.025121555915721405,-0.07779578606158832,-0.04294975688816871,-0.08914100486223675,-0.02836304700162051,-0.08589951377633698,-0.05348460291734214,-0.0680713128038899,-0.005672609400324102,-0.10696920583468383,0.021880064829821633,-0.12236628849270659,-0.006482982171798879,0.027552674230145735,0.1515397082658021,0.06401944894651534,-0.06807131280388967,-0.023500810372771186,-0.060777957860615794,-0.02998379254457051,-0.05510534846029169,0.002431118314424996
0.021069692058346856,-0.025121555915721405,0.017828200972447306,-0.014586709886547755,-0.08427876823338742,0.04700162074554304,-0.03646677471636961,-0.030794165316045286,-0.006482982171799101,-0.03808752025931894,-0.03970826580226916,-0.024311183144246185,-0.06401944894651557,-0.018638573743922304,-0.014586709886547755,0.0016207455429497752,-0.04051863857374394,-0.014586709886547755,-0.024311183144246185,-0.018638573743922304,-0.04294975688816871,-0.02269043760129663,-0.04213938411669371,-0.020259319286871857,0.015397082658022754,-0.030794165316045508,-0.21231766612641811,-0.07860615883306332,0.07131280388978922,0.01296596434359798,0.012965964343598202,0.051053484602917365,0.012155591572122981,-0.08914100486223675,-0.02350081037277163,-0.06401944894651534,-0.014586709886547977,-0.11264181523500816,-0.10696920583468383,0.2131280388978931,-0.028363047001620845,-0.034846029173419835,-0.017828200972447417,-0.10453808752025917,-0.057536466774716244,-0.02836304700162051,-0.034035656401944836,-0.07050243111831445,0.03646677471636961,-0.08508914100486242,-0.021880064829821855,-0.07779578606158832,-0.041329011345218936,-0.0988654781199354,-0.02998379254457051,-0.07617504051863855,-0.06158833063209079,-0.07131280388978944,-0.002431118314424552,-0.11507293354943271,0.02674230145867096,-0.12560777957860614,-0.004862236628848882,0.0016207455429497752,0.13695299837925434,-0.00891410048622343,-0.05996758508914102,-0.03160453808752006,-0.057536466774716244,-0.02998379254457051,-0.04862236628849281,0.008914100486223653
0.02269043760129663,-0.018638573743922304,-0.004862236628849326,-0.025931928687196182,-0.08103727714748787,0.037277147487844386,-0.038087520259319385,-0.037277147487844386,-0.016207455429497752,-0.04619124797406804,-0.03970826580226916,-0.03241491085899484,-0.057536466774716466,-0.021880064829822077,-0.021069692058346856,-0.008103727714748654,-0.043760129659643265,-0.017828200972447528,-0.02593192868719596,-0.03646677471636961,-0.03970826580226916,-0.01944894651539708,-0.047001620745542816,-0.02836304700162051,0.04294975688816849,-0.025931928687196182,-0.23500810372771497,-0.04619124797406804,0.04862236628849259,0.004862236628848882,0.008103727714748876,0.018638573743922304,0.018638573743922082,-0.13776337115072956,-0.02025931928687208,-0.07698541329011332,-0.008103727714748876,-0.09967585089140996,-0.037277147487844386,0.23581847649918952,-0.034846029173419835,-0.051053484602917365,-0.00972447325769854,-0.09481361426256063,-0.0656401944894649,-0.029983792544570287,-0.034035656401944836,-0.073743922204214,0.025121555915721183,-0.10129659643435973,-0.005672609400324324,-0.0664505672609399,-0.03970826580226916,-0.09562398703403563,-0.02674230145867096,-0.06482982171799012,-0.055105348460291914,-0.08752025931928697,-0.008914100486223653,-0.08914100486223653,0.01701782820097253,-0.11264181523500794,0.021069692058346856,-0.011345218800648205,0.13695299837925434,-0.03484602917341961,-0.051863857374392364,-0.02836304700162051,-0.044570502431118264,-0.041329011345218936,-0.04213938411669371,0.008914100486223653
0.01620745542949753,-0.015397082658022754,-0.0032414910858995505,-0.02269043760129641,-0.07617504051863855,0.030794165316045508,-0.03646677471636961,-0.029173419773095732,-0.02269043760129663,-0.03970826580226894,-0.041329011345218936,-0.030794165316045063,-0.057536466774716466,-0.012155591572123203,-0.017828200972447306,-0.017828200972447306,-0.05510534846029169,-0.021069692058346634,-0.021069692058346856,-0.03322528363047006,-0.03322528363047006,-0.03241491085899506,-0.05186385737439192,-0.03646677471636961,0.041329011345218936,-0.0210696920583473,-0.2495948136142625,-0.03322528363047006,0.04213938411669371,0.0032414910858993284,0.009724473257698651,0.041329011345218936,0.018638573743922082,-0.1426256077795789,-0.031604538087520506,-0.06564019448946534,0.01944894651539708,-0.07050243111831445,0.04700162074554304,0.16288492706645052,-0.03646677471636961,-0.054294975688816915,-0.01296596434359798,-0.09319286871961108,-0.05591572123176625,-0.04294975688816871,-0.03241491085899506,-0.06564019448946512,0.03322528363046984,-0.09967585089140996,-0.0008103727714749986,-0.07779578606158832,-0.03484602917342006,-0.08265802269043765,-0.025121555915721405,-0.06807131280388967,-0.05024311183144259,-0.08914100486223697,-0.017017828200972307,-0.07779578606158832,0.005672609400324102,-0.1029173419773095,0.006482982171799101,0.0,0.13371150729335501,0.03970826580226938,-0.05024311183144259,-0.03484602917341939,-0.044570502431118264,-0.038087520259319385,-0.04376012965964349,0.007293354943273878
0.021069692058346856,-0.018638573743922304,0.0,-0.021069692058346856,-0.08265802269043787,0.02269043760129663,-0.038087520259319385,-0.024311183144246407,-0.027552674230145957,-0.018638573743922304,-0.04294975688816871,-0.029173419773095066,-0.06077795786061624,-0.007293354943273878,-0.02269043760129641,-0.011345218800648205,-0.05996758508914102,-0.017828200972447528,-0.027552674230145735,-0.03322528363047006,-0.04294975688816871,-0.030794165316045286,-0.04862236628849259,-0.03322528363047006,0.021880064829821855,-0.011345218800648427,-0.2382495948136143,-0.04943273905996759,0.037277147487844386,0.0032414910858993284,0.02269043760129663,0.038087520259319385,0.03970826580226916,-0.06320907617504057,-0.041329011345218936,-0.03808752025931916,0.00972447325769843,-0.05591572123176669,0.024311183144246407,0.1272285251215559,-0.04619124797406826,-0.038087520259319385,-0.0032414910858993284,-0.0964343598055104,-0.0656401944894649,-0.06564019448946512,-0.03565640194489461,-0.06888168557536467,0.028363047001620734,-0.09805510534846018,-0.008914100486223875,-0.07779578606158832,-0.031604538087520284,-0.0923824959481363,-0.02998379254457051,-0.07131280388978944,-0.04376012965964349,-0.08427876823338742,-0.015397082658022532,-0.0842787682333872,0.007293354943273878,-0.10940032414910816,0.0,0.016207455429497752,0.12236628849270659,0.04781199351701759,-0.06158833063209079,-0.03484602917341939,-0.060777957860615794,-0.025121555915721183,-0.04862236628849281,0.015397082658022754
0.021069692058346856,-0.008914100486223875,-0.008103727714748654,-0.024311183144246407,-0.08427876823338742,0.027552674230145957,-0.04619124797406826,-0.01296596434359798,-0.027552674230145957,-0.021880064829821633,-0.057536466774716466,-0.02269043760129641,-0.07860615883306332,-0.018638573743922304,-0.02269043760129641,-0.008103727714748654,-0.06158833063209057,-0.014586709886547755,-0.03565640194489461,-0.02998379254457073,-0.05915721231766624,-0.017828200972447306,-0.05348460291734192,-0.023500810372771408,0.021880064829821855,-0.02269043760129663,-0.24473257698541317,-0.060777957860616016,0.03241491085899506,0.008103727714748654,0.017828200972447528,0.008914100486223653,0.047811993517017815,-0.027552674230145957,-0.03646677471636983,-0.036466774716369166,-0.05024311183144281,-0.04619124797406804,0.0,0.11264181523500816,-0.047811993517017815,-0.051053484602917365,-0.008103727714748765,-0.09319286871961108,-0.06077795786061557,-0.06564019448946512,-0.030794165316045286,-0.07050243111831445,0.023500810372771408,-0.10129659643435973,-0.013776337115072979,-0.08265802269043743,-0.03808752025931961,-0.0923824959481363,-0.025121555915721405,-0.07779578606158832,-0.03889789303079416,-0.08752025931928697,-0.010534846029173428,-0.09562398703403563,0.012155591572123203,-0.10777957860615861,0.009724473257698651,-0.01620745542949753,0.10777957860615861,0.04943273905996759,-0.07293354943273944,-0.02674230145867096,-0.060777957860615794,-0.03322528363046984,-0.04376012965964349,0.008914100486223653
0.017828200972447306,-0.01053484602917365,-0.009724473257698207,-0.025931928687196182,-0.0858995137763372,0.025931928687196182,-0.054294975688816915,-0.024311183144246407,-0.021069692058346856,-0.03484602917341961,-0.07050243111831445,-0.024311183144246185,-0.0867098865478122,-0.005672609400324324,-0.01620745542949753,-0.011345218800648205,-0.06969205834683923,-0.014586709886547755,-0.04213938411669349,-0.02998379254457073,-0.057536466774716466,-0.021069692058346856,-0.06320907617504035,-0.02674230145867096,0.023500810372771852,-0.04700162074554304,-0.24797406807131295,-0.073743922204214,0.034035656401944836,0.008103727714748654,0.02269043760129663,0.004051863857374549,0.008914100486223653,-0.04862236628849259,-0.0008103727714749986,-0.03970826580226894,-0.07779578606158832,-0.0672609400324149,0.01944894651539708,0.08670988654781175,-0.04132901134521905,-0.06239870340356568,-0.004862236628849215,-0.09319286871961108,-0.039708265802268716,-0.06564019448946512,-0.029173419773095732,-0.07050243111831445,0.018638573743922082,-0.09967585089140996,-0.02350081037277163,-0.08752025931928675,-0.03970826580226916,-0.0988654781199354,-0.02674230145867096,-0.08265802269043743,-0.03565640194489483,-0.11507293354943271,-0.015397082658022532,-0.10534846029173406,0.020259319286871857,-0.10777957860615861,0.016207455429497752,-0.043760129659643265,0.11102106969205816,-0.005672609400324102,-0.0794165316045381,-0.02188006482982119,-0.06401944894651534,-0.047811993517017815,-0.06482982171799057,0.002431118314424996
