0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0.003842459173871271,-0.04514889529298771,0.01344860710854956,0.011527377521613813,0.004322766570605374,0.14601344860710852,-0.03410182516810778,0.02017291066282434,-0.03170028818443793,-0.04034582132564868,-0.03170028818443793,0.03121998078770405,0.14409221902017277,0.02161383285302576,0.0,0.04995196926032652,0.019212295869356355,-0.033141210374639796,-0.03170028818443793,0.0004803073967338811,-0.003842459173871271,-0.01104707012487971,0.00672430355427478,-0.018251681075888593,-0.026897214217098897,0.0028818443804035088,-0.03746397694524517,0.0057636887608067955,0.009606147934678289,0.0009606147934677622,-0.020172910662824117,0.0057636887608070175,0.0014409221902016434,-0.012968299711815456,-0.014409221902017322,-0.015850144092218965,0.01729106628242061,-0.0009606147934679843,0.019212295869356355,0.0024015369836696276,-0.007684918347742542,-0.010086455331411948,0.007204610951008661,0.018251681075888593,-0.0019212295869357465,0.014889529298751203,0.0057636887608070175,0.0009606147934679843,-0.014409221902017322,0.008645533141210304,0.004803073967339033,-0.019212295869356355,0.0211335254562921,-0.011527377521614035,0.00672430355427478,-0.004322766570605374,-0.01392891450528344,-0.03362151777137368,-0.023054755043227626,-0.057156580211335184,-0.005283381364072914,-0.0019212295869355245,-0.03218059558117203,-0.03410182516810778,0.029298751200768525,0.025456292026897254
0.030739673390970168,0.02881844380403442,-0.022094140249759642,0.0019212295869357465,0.01488952929875098,0.14985590778098,0.02545629202689703,0.02017291066282434,-0.044188280499519506,-0.06436119116234407,-0.012487992315081353,0.04851104707012488,-0.023054755043227848,-0.021613832853025983,-0.0009606147934679843,0.04899135446685876,-0.02113352545629188,0.03218059558117203,-0.05283381364072981,0.006243996157540677,-0.023054755043227626,0.018731988472622696,-0.009606147934677844,-0.02113352545629188,0.003842459173871271,0.00672430355427478,0.0057636887608070175,-0.01344860710854956,0.004803073967339255,0.02017291066282434,0.025936599423631357,0.0019212295869357465,0.005283381364072914,-0.02545629202689703,-0.008645533141210526,0.00336215177713739,0.023054755043227404,-0.0019212295869355245,-0.0028818443804035088,-0.012007684918347694,0.00672430355427478,0.01008645533141217,0.018731988472622252,0.006724303554275002,0.0057636887608070175,0.01681075888568695,0.023054755043227848,0.0,-0.03170028818443793,0.022094140249759864,0.004803073967339033,-0.01344860710854956,0.022094140249760086,-0.01344860710854956,0.022094140249759864,-0.015850144092219187,-0.026416906820365016,-0.048030739673391,0.0,-0.057156580211335184,-0.04562920268972137,0.0009606147934677622,-0.03698366954851151,-0.09077809798270886,-0.01681075888568695,0.036023054755043304
0.013448607108549782,0.03842459173871271,-0.01633045148895307,0.0057636887608067955,-0.01008645533141217,0.025936599423631135,0.003362151777137168,0.007684918347742542,-0.050912584053794285,-0.06340057636887653,0.0422670509125842,0.0417867435158501,-0.1565802113352548,0.006243996157540899,-0.0009606147934679843,0.060518731988472574,0.01056676272814605,0.005283381364073136,-0.03938520653218047,-0.01392891450528344,0.008645533141210526,0.046589817483189355,-0.02785782901056666,-0.0057636887608067955,0.019212295869356577,-0.0019212295869353024,0.06628242074927981,-0.014409221902017322,-0.020172910662824117,0.025936599423631135,0.008645533141210526,0.0009606147934679843,0.0024015369836696276,0.033141210374639574,-0.019212295869356355,0.0004803073967338811,-0.003842459173871271,0.0028818443804035088,0.01729106628242061,-0.012968299711815456,0.011527377521614035,-0.00336215177713739,0.012007684918347694,-0.00672430355427478,-0.008645533141210304,0.01008645533141217,-0.010566762728145829,0.01056676272814605,-0.019212295869356355,0.019212295869356355,0.00672430355427478,-0.03458213256484144,0.06147934678194056,-0.007684918347742542,-0.00672430355427478,-0.036023054755043304,-0.006243996157540899,-0.04034582132564846,-0.0009606147934675402,-0.01681075888568695,-0.09365994236311237,-0.007684918347742542,-0.02449567723342949,-0.007204610951008661,0.01008645533141217,-0.015850144092218965
0.011527377521613591,-0.029779058597502406,-0.053794428434197794,0.013448607108549782,0.007204610951008439,-0.14505283381364098,-0.056195965417867644,0.008645533141210526,-0.011527377521613813,-0.08837656099903968,0.028818443804034644,0.04755043227665712,-0.23535062439961596,-0.031219980787704493,-0.0009606147934679843,0.0288184438040342,-0.028818443804034644,-0.03698366954851107,-0.019212295869356355,-0.0024015369836696276,-0.007684918347742542,0.01008645533141217,-0.01729106628242061,-0.019212295869356355,0.011527377521613813,-0.010566762728146273,0.07204610951008661,-0.0057636887608070175,0.015369836695485084,0.011527377521613813,0.02401536983669561,0.00672430355427478,-0.011047070124880154,0.018731988472622252,-0.011527377521613813,-0.005283381364072914,-0.00672430355427478,-0.011527377521613813,0.004803073967339033,-0.02161383285302576,-0.0009606147934677622,-0.03121998078770427,-0.0004803073967338811,-0.0019212295869355245,-0.011527377521613813,0.01392891450528344,-0.0028818443804032867,-0.013448607108549337,-0.030739673390970168,0.003842459173871271,0.007684918347742542,-0.027857829010566437,0.028818443804034644,0.030739673390969946,0.015369836695485084,0.0004803073967338811,0.014889529298751203,-0.025936599423631135,0.009606147934678289,0.022574447646493745,-0.05235350624399593,0.020172910662824117,-0.022574447646493745,-0.07060518731988474,-0.04466858789625361,0.05235350624399637
-0.003842459173871271,-0.060518731988472796,-0.054755043227665556,0.009606147934678289,0.005283381364072914,-0.19404418828049952,-0.0542747358309319,0.024975984630163373,-0.0144092219020171,-0.07204610951008683,0.01633045148895307,0.036023054755043304,-0.29875120076849204,-0.0629202689721422,-0.0009606147934679843,0.008645533141210304,0.011527377521613813,0.008165225744476645,0.030739673390970168,-0.012968299711815678,0.0009606147934679843,0.015850144092219187,-0.008645533141210304,-0.016330451488952846,0.01056676272814605,-0.0019212295869353024,0.04322766570605219,0.003842459173871271,-0.0019212295869355245,0.012487992315081353,0.01729106628242083,0.025936599423630913,0.009125840537944407,0.004322766570605152,-0.02401536983669561,-0.012007684918347694,0.02017291066282434,0.0019212295869357465,-0.0028818443804035088,0.015850144092219187,0.010566762728145829,-0.02833813640730054,0.0014409221902016434,-0.00672430355427478,-0.0009606147934677622,0.012007684918347916,0.007684918347742542,0.018251681075888593,-0.015369836695485084,0.023054755043227626,0.01344860710854956,-0.024975984630163373,0.032660902977905915,0.006724303554274558,0.007684918347742542,0.029298751200768303,0.004322766570605152,-0.02785782901056688,-0.0057636887608067955,0.026416906820365238,-0.0004803073967338811,0.013448607108549782,0.006243996157540677,-0.0561959654178672,-0.03121998078770427,0.05523535062439966
0.022094140249759864,-0.09317963496637849,-0.046109510086455474,-0.023054755043227626,0.02161383285302576,-0.3083573487031701,0.02161383285302576,0.025936599423631135,-0.019212295869356355,-0.039385206532180916,0.007684918347742764,0.022574447646493745,-0.28722382324687823,0.027377521613832778,-0.0057636887608070175,0.02497598463016315,-0.008645533141210304,-0.03794428434197883,-0.029779058597502184,-0.007204610951008661,0.00576368876080724,0.014889529298751425,0.0028818443804035088,-0.03458213256484166,0.015369836695485084,0.008645533141210526,0.0422670509125842,-0.022094140249759864,0.0057636887608070175,-0.019212295869356355,0.0624399615754081,0.023054755043227848,0.006243996157540899,0.012007684918347694,-0.019212295869356355,0.005283381364072914,-0.008645533141210304,-0.006724303554274558,0.0009606147934675402,0.036023054755043304,0.0009606147934677622,-0.02833813640730054,0.006243996157540899,-0.011527377521613813,0.0019212295869355245,0.012007684918347916,0.012487992315081797,0.0,-0.03458213256484144,0.0019212295869359686,-0.0057636887608067955,-0.01056676272814605,0.014409221902017322,0.02785782901056666,0.0355427473583092,-0.005283381364073136,0.014889529298751203,-0.030739673390970168,-0.01729106628242061,0.050432276657060404,-0.03218059558117181,0.04034582132564846,-0.014889529298751425,-0.04851104707012488,-0.05619596541786742,0.05427473583093212
0.019212295869356577,-0.11431316042267059,-0.07012487992315064,0.004803073967339033,0.027377521613832778,-0.282420749279539,0.015850144092218965,0.030739673390970168,-0.020172910662824117,-0.04803073967339122,0.011527377521614257,0.03410182516810756,-0.3266090297790587,0.05331412103746391,-0.004803073967339255,0.003842459173871271,0.01633045148895307,-0.060999039385206455,-0.019212295869356355,-0.012968299711815678,-0.008645533141210304,0.005283381364073136,-0.007684918347742542,-0.012487992315081575,0.013448607108549337,-0.00672430355427478,0.04130643611911622,-0.03362151777137368,0.01729106628242083,0.0028818443804035088,0.04514889529298771,0.003842459173871493,-0.005283381364072914,0.01008645533141217,-0.0057636887608070175,-0.019692603266090236,0.0057636887608070175,-0.004803073967339033,-0.009606147934678289,0.008165225744476645,0.0057636887608070175,-0.015850144092218965,-0.014889529298751203,-0.00672430355427478,0.0,0.0014409221902018654,0.0,-0.008645533141210304,-0.03842459173871271,0.015369836695485084,0.011527377521613813,0.015369836695485084,0.02689721421709912,-0.0057636887608070175,0.014409221902017322,-0.019692603266090458,0.022574447646493745,-0.03362151777137368,-0.014409221902017322,0.0715658021133525,0.04851104707012488,0.0019212295869357465,-0.039865513928914575,-0.03410182516810778,-0.027377521613832778,0.004322766570605374
0.0422670509125842,-0.052833813640730254,-0.03266090297790569,-0.01344860710854956,0.023535062439961507,-0.33045148895293,-0.01777137367915471,0.04130643611911622,-0.026897214217098675,-0.029779058597502628,-0.010566762728145829,0.03890489913544659,-0.3179634966378484,0.054274735830931675,-0.018251681075888593,0.011527377521613813,-0.0009606147934677622,-0.03218059558117181,-0.020172910662824117,-0.027377521613832778,-0.0057636887608067955,-0.0024015369836691836,-0.015369836695485084,0.00960614793467851,-0.003842459173871271,-0.018251681075888593,0.04995196926032652,0.009606147934678066,0.025936599423631135,0.019212295869356355,0.03746397694524517,0.012487992315081797,0.005283381364072914,0.0024015369836691836,-0.017291066282421053,-0.02449567723342949,0.028818443804034644,-0.022094140249759864,-0.004803073967339033,-0.003362151777137168,0.036503362151777186,-0.018731988472622474,-0.015850144092218965,-0.008645533141210304,0.0211335254562921,0.012007684918347916,0.0009606147934679843,-0.019212295869356355,-0.025936599423631135,-0.0019212295869355245,0.011527377521613813,-0.024975984630163373,0.014409221902017322,-0.014409221902017322,0.016330451488952846,-0.005283381364073136,0.011047070124879932,-0.036503362151776964,0.02113352545629188,0.07636887608069154,0.043707973102785846,0.029779058597502406,0.0024015369836694056,-0.03698366954851107,-0.042747358309318084,-0.003362151777137168
0.019212295869356577,0.03938520653218047,-0.013448607108549337,-0.01056676272814605,0.01681075888568695,-0.3352545629202688,0.005283381364072914,0.011527377521613813,-0.03362151777137368,-0.14024975984630195,-0.04514889529298749,0.029298751200768525,-0.2968299711815563,0.02833813640730032,-0.00768491834774232,-2.220446049250313e-16,-0.036503362151777186,0.007204610951008661,-0.0028818443804035088,-0.027377521613832778,-0.03362151777137368,0.0014409221902018654,0.0057636887608070175,0.018251681075888593,0.0028818443804035088,-0.052833813640730254,0.03554274735830942,0.008645533141210526,0.024975984630163373,0.028818443804034644,0.008645533141210526,0.018251681075888593,0.005283381364072914,0.005283381364072914,-0.01344860710854956,-0.03698366954851107,0.0211335254562921,-0.016330451488952624,-0.00672430355427478,-0.007204610951008439,-0.01729106628242083,0.026416906820365016,0.008165225744476423,-0.02113352545629188,-0.00672430355427478,0.00336215177713739,-0.003842459173871271,0.003842459173871493,0.0028818443804035088,-0.00672430355427478,0.020172910662824117,-0.022094140249759642,0.007684918347742764,-0.011527377521614035,0.016330451488952846,0.007204610951008439,0.006243996157540899,-0.03170028818443793,0.0,0.08405379442843386,-0.02449567723342927,0.047070124879923236,-0.05907780979827093,-0.05235350624399615,-0.06388088376560996,0.00048030739673410316
0.030739673390970168,-0.0028818443804035088,-0.012487992315081575,-0.011527377521613813,0.0004803073967338811,-0.3237271853986552,0.0014409221902016434,-0.0028818443804032867,-0.06628242074927937,0.00768491834774232,-0.05187319884726205,0.025456292026897254,-0.293948126801153,0.03025936599423651,-0.02017291066282434,0.01344860710854956,-0.057636887608069065,0.03410182516810778,-0.0057636887608067955,-0.021613832853025983,-0.02113352545629188,-0.006243996157540677,0.0009606147934679843,-0.0009606147934677622,0.003842459173871271,-0.04130643611911622,0.03842459173871271,0.016330451488952846,0.01056676272814605,0.02017291066282434,0.023054755043227848,0.003842459173871493,0.006243996157540899,0.007204610951008439,-0.015369836695485084,0.008165225744476423,0.0009606147934679843,-0.003842459173871271,0.0009606147934675402,0.004322766570605374,0.009606147934678289,0.005283381364073136,0.01392891450528344,-0.011527377521613813,0.003842459173871271,-0.004322766570605152,-0.02497598463016315,0.027857829010567103,-0.004803073967339033,-0.0057636887608070175,-0.0009606147934677622,-0.043227665706051965,-0.004803073967339033,-0.0057636887608070175,0.026897214217098675,0.019692603266090236,0.014889529298751203,-0.04610951008645525,0.0009606147934677622,0.09462055715658013,0.027377521613833,-0.003842459173871271,-0.04178674351585032,-0.060999039385206455,-0.03218059558117203,0.008165225744476645
