0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
0.05065359477124165,0.14542483660130667,0.12826797385620914,0.23937908496732074,-0.040849673202614234,-0.2238562091503269,0.04493464052287521,-0.17075163398692794,-0.19526143790849693,-0.017973856209150263,-0.11846405228758217,0.17973856209150352,-0.24264705882352944,0.2753267973856208,-0.12173202614379086,0.01797385620915115,-0.12908496732026142,-0.07843137254901933,0.017156862745097978,0.006535947712418277,0.18300653594771266,-0.231209150326797,0.17156862745098023,0.39542483660130756,-0.10457516339869244,-0.05473856209150352,-0.16911764705882337,-0.03513071895424824,-0.05800653594771221,0.11029411764705843,-0.03267973856209139,-0.058006535947712656,0.08251633986928075,0.24918300653594772,-0.19526143790849648,0.11519607843137258,-0.028594771241829964,-0.25980392156862697,-0.42647058823529393,-0.31944444444444464,-0.17156862745098023,-0.14379084967320255,-0.3366013071895426,0.017973856209150263,0.3464052287581696,-0.3161764705882355,-0.1805555555555558,0.2990196078431371,0.12581699346405184,0.30800653594771177,-0.038398692810456936,-0.14297385620915026,0.062091503267973636,-0.11192810457516345,-0.06781045751633918,0.13807189542483655,-0.07352941176470651,0.08986928104575131,-0.05310457516339895,0.05555555555555536,0.11601307189542442,0.1013071895424833,-0.1462418300653594,-0.017156862745098422,0.12826797385620914,0.005718954248365549,-0.07761437908496749,-0.011437908496731986,0.012254901960783826,-0.1813725490196081,0.0008169934640518406,0.22794117647058787,-0.08986928104575131,0.25816993464052373,0.13888888888888928,-0.2549019607843137,0.3545751633986933,0.07924836601307117,0.017973856209150263,-0.12826797385620914,0.2785947712418304,-0.05800653594771221,-0.11111111111111072,0.05147058823529349,-0.10620915032679701,-0.2026143790849675
0.062091503267973636,0.13725490196078383,-0.19526143790849648,0.4436274509803919,0.04738562091503251,-0.47058823529411775,0.06781045751634007,-0.20343137254901977,-0.22467320261437962,-0.10294117647058831,-0.2785947712418304,0.3774509803921573,-0.11192810457516345,0.2720588235294117,-0.05964052287581634,0.1960784313725501,-0.09967320261437917,-0.02777777777777768,0.12009803921568585,0.0,0.1650326797385624,-0.2344771241830066,0.2549019607843137,0.5228758169934644,0.022875816993464415,-0.0449346405228761,-0.12173202614379086,-0.12336601307189543,-0.05473856209150263,0.10702614379084929,0.037581699346405095,-0.1723856209150334,0.04493464052287566,-0.13153594771241828,-0.18709150326797364,0.1625816993464051,0.03513071895424824,-0.19607843137254832,-0.4444444444444442,-0.16911764705882337,-0.15686274509803955,-0.14379084967320255,-0.24019607843137303,0.18954248366013093,-0.02777777777777768,-0.1446078431372544,-0.1331699346405224,0.5539215686274508,-0.017973856209150263,0.3586601307189534,-0.23774509803921529,-0.10049019607843146,0.031045751633986818,-0.3178104575163401,-0.11192810457516256,-0.11192810457516345,-0.3251633986928111,0.0424836601307188,-0.20179738562091565,-0.0424836601307188,-0.10784313725490247,0.0212418300653594,-0.2949346405228752,-0.13807189542483655,-0.007352941176471006,-0.1299019607843137,-0.1985294117647065,-0.13071895424836555,-0.16258169934640598,-0.28431372549019596,-0.10212418300653692,0.18709150326797364,-0.19281045751634007,0.07352941176470562,0.07516339869281019,-0.3986928104575167,0.27450980392156943,0.14950980392156898,0.20588235294117707,-0.16911764705882337,0.2655228758169934,-0.15277777777777724,-0.013071895424836555,-0.05637254901960809,-0.33986928104575176,-0.1960784313725501
0.07352941176470651,0.117647058823529,-0.33578431372549034,0.4174836601307179,0.11274509803921617,-0.4166666666666665,0.09722222222222232,-0.13153594771241828,-0.16584967320261468,-0.25,-0.25571895424836644,0.3235294117647056,-0.07434640522875835,0.32924836601307206,-0.1576797385620914,0.31045751633986995,-0.1013071895424833,0.13725490196078516,0.0874183006535949,-0.04738562091503251,0.13888888888888884,-0.27532679738562127,0.18464052287581678,0.6013071895424833,0.06372549019607865,-0.0236928104575167,-0.21160130718954262,-0.05637254901960764,-0.08251633986928075,0.06781045751633963,0.09150326797385588,-0.14624183006535985,0.026960784313725394,-0.2867647058823528,-0.11519607843137214,0.05310457516339806,0.053104575163398504,-0.11437908496731986,-0.4330065359477122,-0.1299019607843137,-0.1274509803921573,-0.21405228758169947,-0.16013071895424869,0.39705882352941213,-0.0473856209150334,-0.017156862745097534,-0.07924836601307206,0.35947712418300615,-0.15196078431372584,0.32924836601307117,-0.5187908496732021,-0.0040849673202618675,-0.08006535947712479,-0.590686274509804,-0.05964052287581545,-0.32434640522875835,-0.5473856209150325,-0.21568627450980404,-0.43545751633986995,-0.2826797385620914,-0.3251633986928111,0.004901960784313708,-0.5890522875816986,-0.3848039215686274,-0.3014705882352944,-0.363562091503268,-0.401143790849674,-0.40849673202614323,-0.42565359477124254,-0.5326797385620905,-0.3178104575163401,-0.0040849673202618675,-0.3627450980392153,-0.19444444444444464,-0.009803921568627416,-0.6895424836601309,-0.02941176470588136,0.18218954248366082,0.31209150326797364,-0.1413398692810457,0.28349673202614323,-0.28676470588235325,-0.034313725490195957,-0.2883986928104578,-0.6928104575163401,-0.43954248366013093
0.05065359477124165,0.0637254901960782,-0.4109477124183005,0.3341503267973849,0.13071895424836644,-0.09150326797385633,0.11192810457516345,-0.023692810457516256,-0.12173202614379042,-0.2663398692810457,-0.29330065359477153,0.2777777777777777,-0.15277777777777768,0.40441176470588225,-0.2083333333333326,0.2549019607843146,-0.1013071895424833,0.29084967320261423,0.06127450980392224,0.0686274509803928,0.14215686274509753,-0.2589869281045756,0.1568627450980391,0.6290849673202614,0.052287581699346664,-0.0236928104575167,-0.20506535947712434,0.01225490196078427,-0.04656862745098023,0.035130718954248685,0.06209150326797408,-0.11519607843137258,0.08415032679738532,-0.2965686274509802,-0.06944444444444375,-0.09885620915032689,0.022058823529411686,-0.0833333333333326,-0.2875816993464051,-0.13480392156862742,-0.08006535947712479,-0.2892156862745092,-0.03267973856209183,0.34803921568627416,-0.14705882352941213,-0.041666666666666075,-0.05147058823529438,0.00490196078431282,-0.16339869281045782,0.42075163398692794,-0.719771241830065,0.0563725490196072,0.04575163398692883,-0.6560457516339868,-0.05964052287581545,-0.6168300653594772,-0.56045751633987,-0.5163398692810457,-0.7099673202614385,-0.5800653594771239,-0.5441176470588234,0.034313725490195957,-0.7687908496732025,-0.6821895424836608,-0.6446078431372548,-0.6495098039215685,-0.6691176470588243,-0.6813725490196072,-0.6723856209150334,-0.8006535947712417,-0.553104575163399,-0.3227124183006538,-0.6601307189542487,-0.4673202614379086,-0.05228758169934622,-0.9346405228758172,-0.36928104575163356,0.26552287581699385,0.43790849673202636,-0.23937908496731986,0.3455882352941173,-0.5073529411764701,-0.13888888888888928,-0.6184640522875817,-0.9264705882352944,-0.7679738562091507
0.08986928104575131,0.07189542483660105,-0.36846405228758217,-0.0040849673202618675,0.19281045751634096,0.20588235294117707,0.08741830065359535,0.07598039215686292,-0.1544117647058827,-0.10294117647058831,-0.2834967320261441,0.3464052287581696,-0.1511437908496731,0.3390522875816995,-0.23937908496732074,0.23039215686274606,-0.06535947712418322,0.32352941176470607,0.049836601307189365,0.18137254901960853,0.15032679738562083,-0.24101307189542487,0.3333333333333335,0.31209150326797364,0.017973856209150707,-0.007352941176471006,-0.08415032679738577,0.030228758169934533,0.017156862745098422,0.20833333333333348,0.08333333333333348,-0.14297385620915026,0.08905228758169903,-0.244281045751634,-0.007352941176470562,0.07107843137254921,-0.038398692810457824,-0.07352941176470518,-0.25816993464052285,-0.14297385620915026,-0.07026143790849693,-0.38725490196078427,0.08496732026143716,0.30555555555555536,-0.5359477124183014,-0.06290849673202503,-0.10702614379084974,-0.14542483660130756,-0.20915032679738577,0.47794117647058787,-0.8243464052287579,-0.005718954248366437,0.05228758169934622,-0.7736928104575158,-0.11519607843137258,-0.852124183006536,-0.5571895424836608,-0.8431372549019613,-0.8848039215686274,-0.7745098039215685,-0.6372549019607847,0.004901960784313708,-0.7181372549019605,-0.8047385620915035,-0.8161764705882355,-0.8357843137254912,-0.7834967320261441,-0.7712418300653594,-0.7508169934640536,-0.9607843137254903,-0.7475490196078436,-0.6527777777777786,-0.8251633986928102,-0.5343137254901964,0.040849673202614234,-1.0571895424836604,-0.5620915032679727,0.1037581699346406,0.5392156862745097,-0.4763071895424833,0.3308823529411762,-0.5547385620915031,-0.15196078431372495,-0.8357843137254903,-0.9477124183006538,-0.8594771241830066
0.06535947712418277,0.09803921568627416,-0.23447712418300704,-0.3210784313725501,0.12418300653594905,0.26960784313725483,0.02042483660130756,0.13970588235294112,-0.17565359477124165,-0.004901960784313708,-0.28022875816993587,0.31209150326797364,-0.1446078431372544,0.40441176470588225,-0.18055555555555536,0.2712418300653603,-0.045751633986928386,0.2565359477124187,0.07924836601307206,0.2336601307189543,0.23202614379084974,-0.2066993464052289,0.35620915032679745,-0.08986928104575176,-0.011437908496731986,-0.012254901960784714,-0.04820261437908524,0.0825163398692812,-0.03839869281045738,0.350490196078431,0.04084967320261468,-0.18218954248366037,0.10866013071895386,-0.24754901960784315,0.02205882352941213,0.054738562091503074,-0.036764705882353255,-0.0457516339869275,-0.4117647058823528,-0.11846405228758172,-0.1143790849673203,-0.4542483660130716,0.07352941176470607,0.2336601307189543,-0.7140522875816995,0.002450980392157298,-0.10212418300653603,-0.43300653594771266,-0.2026143790849675,0.5449346405228752,-0.7998366013071889,-0.09558823529411775,-0.034313725490196845,-0.7508169934640518,-0.05800653594771177,-0.8586601307189543,-0.5816993464052294,-0.9215686274509811,-0.8750000000000004,-0.7205882352941178,-0.6258169934640527,0.02777777777777768,-0.6331699346405228,-0.8031045751633985,-0.873366013071895,-0.863562091503268,-0.7410130718954253,-0.7581699346405228,-0.6919934640522882,-0.9983660130718954,-0.8308823529411771,-0.8357843137254903,-0.8022875816993462,-0.4918300653594767,0.11928104575163445,-0.9738562091503269,-0.6372549019607838,0.038398692810457824,0.6846405228758172,-0.6625816993464051,0.3521241830065356,-0.5236928104575163,0.01797385620915115,-0.8504901960784315,-0.8039215686274512,-0.8513071895424833
0.1111111111111116,0.10457516339869244,-0.27532679738562127,-0.5841503267973862,0.0637254901960782,0.08823529411764719,0.04820261437908435,0.17401960784313708,-0.12173202614379042,0.017973856209150263,-0.2361111111111116,0.2663398692810457,-0.03676470588235281,0.3080065359477131,-0.1086601307189543,0.27777777777777857,-0.050653594771242094,0.17973856209150352,0.13970588235294024,0.16993464052287655,0.25,-0.07107843137254921,0.1568627450980391,-0.33986928104575176,0.031045751633986818,0.007352941176470118,-0.054738562091503074,0.05473856209150352,-0.0906862745098036,0.2508169934640523,0.017973856209150707,-0.16748366013071925,0.10866013071895386,-0.2263071895424833,-0.028594771241829964,0.023692810457516256,0.008986928104575131,-0.03758169934640421,-0.5539215686274508,-0.08578431372548945,-0.08823529411764719,-0.4101307189542487,0.050653594771242094,0.22549019607843146,-0.632352941176471,0.02696078431372584,-0.07598039215686292,-0.6666666666666674,-0.13562091503268014,0.34068627450980316,-0.6380718954248366,-0.08088235294117663,0.0032679738562091387,-0.492647058823529,0.0040849673202618675,-0.7704248366013067,-0.5653594771241837,-0.9738562091503273,-0.8357843137254908,-0.640522875816993,-0.6633986928104578,0.04901960784313708,-0.6609477124183005,-0.7818627450980395,-0.8243464052287583,-0.7933006535947715,-0.7165032679738568,-0.7712418300653594,-0.6184640522875826,-0.9558823529411766,-0.7769607843137267,-0.8619281045751643,-0.7418300653594772,-0.4624183006535949,0.06535947712418277,-0.8774509803921569,-0.638888888888888,0.12336601307189543,0.7091503267973858,-0.839052287581699,0.3684640522875813,-0.5694444444444442,0.0931372549019609,-0.8848039215686283,-0.6503267973856213,-0.7728758169934644
0.23202614379084974,0.06862745098039191,-0.2589869281045756,-0.6348039215686283,-0.09150326797385544,-0.10457516339869288,0.09232026143790861,0.15441176470588225,-0.18218954248366037,0.009803921568627416,-0.16911764705882382,0.29575163398692794,0.07598039215686203,0.2933006535947711,-0.22303921568627505,0.2549019607843146,-0.049019607843137525,0.25490196078431415,0.09068627450980404,0.12908496732026142,0.17647058823529438,-0.04166666666666696,0.18137254901960764,-0.43300653594771266,0.027777777777778123,0.005718954248365549,0.004084967320261423,0.005718954248365993,-0.07271241830065334,0.20833333333333348,0.0212418300653594,-0.2066993464052289,0.09232026143790861,-0.27369281045751626,-0.02205882352941213,0.005718954248365993,-0.022058823529411686,-0.08986928104575131,-0.5898692810457513,-0.03839869281045738,-0.047385620915032955,-0.25163398692810457,0.03267973856209094,0.2336601307189543,-0.49019607843137347,-0.05310457516339895,-0.035130718954248685,-0.3333333333333339,-0.17810457516339895,0.22467320261437873,-0.5498366013071898,-0.03186274509803955,0.05392156862745079,-0.4910130718954244,-0.015522875816992965,-0.7900326797385615,-0.5441176470588234,-0.9199346405228761,-0.7622549019607847,-0.6437908496732021,-0.6650326797385624,-0.0032679738562091387,-0.6821895424836599,-0.7622549019607847,-0.8374183006535949,-0.7410130718954253,-0.7017973856209156,-0.7401960784313726,-0.5596405228758172,-0.9689542483660132,-0.7295751633986933,-0.8651960784313735,-0.7124183006535949,-0.45915032679738577,0.008169934640522847,-0.8006535947712417,-0.640522875816993,0.17892156862745123,0.6879084967320264,-0.7246732026143787,0.40441176470588225,-0.7638888888888888,0.14705882352941213,-0.8472222222222223,-0.5669934640522878,-0.6732026143790852
0.12581699346405228,0.04738562091503251,-0.16748366013071925,-0.6053921568627456,-0.4771241830065356,-0.034313725490195957,0.07434640522875835,0.11683006535947671,-0.2622549019607847,-0.11764705882352988,-0.20343137254902022,0.18464052287581723,-0.1037581699346406,0.3308823529411766,-0.16584967320261423,0.0849673202614385,-0.06535947712418322,0.33169934640522936,0.020424836601306673,0.09477124183006547,0.1470588235294117,-0.13153594771241828,0.41013071895424824,-0.3741830065359477,0.05718954248366037,-0.02532679738562127,-0.07598039215686292,0.030228758169934533,-0.07924836601307161,0.15441176470588225,-0.004901960784313708,-0.20833333333333304,0.12173202614379042,-0.3145424836601305,-0.04166666666666652,0.07761437908496704,-0.02696078431372584,-0.09803921568627416,-0.5964052287581696,-0.01225490196078427,0.06699346405228779,-0.2238562091503269,-0.1111111111111116,0.17973856209150352,-0.3382352941176472,-0.11356209150326757,0.018790849673202104,-0.1960784313725492,-0.29901960784313797,-0.012254901960784714,-0.5482026143790844,-0.02532679738562127,-0.08660130718954306,-0.4060457516339868,-0.125,-0.7671568627450975,-0.48202614379084974,-0.8153594771241837,-0.7083333333333339,-0.6388888888888884,-0.5816993464052294,-0.006535947712418277,-0.6495098039215685,-0.7393790849673207,-0.8472222222222223,-0.7066993464052294,-0.6544117647058831,-0.7222222222222223,-0.5482026143790852,-0.9444444444444446,-0.6691176470588243,-0.8570261437908506,-0.6650326797385624,-0.43790849673202636,-0.017973856209150263,-0.7173202614379086,-0.606209150326797,0.24918300653594772,0.5620915032679736,-0.6021241830065356,0.33578431372549034,-0.8014705882352939,0.15032679738562127,-0.768790849673203,-0.5098039215686274,-0.6813725490196081
0.05555555555555536,0.117647058823529,-0.058006535947712656,-0.5580065359477127,-0.3839869281045756,0.18954248366013005,-0.035130718954248685,0.18218954248365993,-0.2361111111111116,-0.11111111111111072,-0.31290849673202636,0.11437908496731986,-0.21160130718954218,0.4452614379084965,-0.04656862745098067,0.15032679738562216,-0.10947712418300659,0.3006535947712421,0.09558823529411775,0.09313725490196045,0.1813725490196081,-0.19526143790849693,0.4183006535947711,-0.3529411764705883,0.017973856209150707,-0.1331699346405233,-0.13153594771241828,0.053104575163398504,-0.09722222222222188,-0.06781045751634007,0.08660130718954306,-0.17728758169934666,0.08905228758169903,-0.2982026143790848,0.012254901960784714,0.1299019607843137,-0.01388888888888884,-0.06209150326797319,-0.5441176470588234,0.033496732026144116,0.13562091503267926,-0.24673202614379086,-0.18464052287581723,0.261437908496732,-0.26797385620915026,0.05637254901960809,0.007352941176470118,-0.16666666666666696,-0.1862745098039218,-0.27696078431372584,-0.5220588235294112,-0.04656862745098067,0.11928104575163356,-0.469771241830065,-0.17075163398692794,-0.6854575163398691,-0.4248366013071898,-0.7549019607843137,-0.6838235294117654,-0.6127450980392144,-0.4950980392156863,0.1339869281045747,-0.6462418300653594,-0.7263071895424842,-0.8194444444444446,-0.6544117647058822,-0.651143790849674,-0.7140522875816995,-0.5269607843137258,-0.9117647058823533,-0.6135620915032689,-0.7933006535947706,-0.5964052287581696,-0.46078431372549034,-0.05228758169934622,-0.6764705882352944,-0.5686274509803915,0.27696078431372584,0.19444444444444509,-0.5465686274509798,0.4011437908496731,-0.81454248366013,0.06045751633986951,-0.7753267973856213,-0.5130718954248366,-0.7124183006535949
