0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
-0.023346303501945442,0.04961089494163495,-0.0077821011673151474,-0.05350194552529164,0.061284046692606786,0.03112840466926059,0.008754863813229541,0.02529182879377423,-0.0009727626459143934,-0.043774319066147704,-0.0009727626459152816,0.05739299610894921,0.07879377431906587,-0.04182879377431892,-0.015564202334630295,-0.030155642023346196,0.06712062256809403,-0.035019455252918164,0.006809338521400754,0.11478599221789842,0.055447470817121314,0.1157587548638137,0.06712062256809403,-0.08171206225680994,-0.04961089494163495,-0.0885214007782098,-0.10992217898832735,0.010700389105058328,0.012645914396887115,0.14202334630350233,0.040856031128404524,-0.017509727626459082,0.0,0.04280155642023331,0.07782101167315147,-0.03599221789883256,-0.07976653696498115,-0.027237354085603904,0.02529182879377423,0.01361867704280062,0.12451361867704236,0.0875486381322963,0.012645914396887115,-0.03988326848249013,-0.055447470817120426,0.09435797665369616,0.10019455252918341,0.02529182879377423,-0.04182879377431892,0.03210116731517498,-0.03599221789883256,0.03112840466926059,0.043774319066147704,0.06322957198443557,0.05739299610894921,-0.024319066147859836,0.0038910505836575737,0.0009727626459143934,0.008754863813229541,-0.015564202334630295,0.06420233463034997,0.02821011673151741,0.02237354085603105,0.04182879377431892,-0.004863813229571967,0.04766536964980528,0.029182879377431803,0.1459143968871599,0.018482490272373475,-0.0894941634241242
-0.0447470817120621,0.05350194552529253,-0.07587548638132269,-0.010700389105058328,-0.024319066147859836,0.06225680933852118,0.03210116731517498,0.052529182879377245,0.03210116731517587,-0.02821011673151741,0.014591439688715901,0.022373540856031937,0.10603112840466888,-0.030155642023346196,0.011673151750972721,0.008754863813229541,0.047665369649806166,-0.10700389105058328,-0.055447470817121314,0.10894941634241206,0.08073929961089554,0.09046692607003948,0.07101167315175161,-0.11673151750972721,-0.03599221789883256,-0.1332684824902728,-0.12354085603112885,-0.010700389105059216,0.030155642023346196,0.05447470817120603,0.03891050583657574,-0.009727626459143934,-0.015564202334630295,0.017509727626459082,0.029182879377430915,-0.1488326848249022,-0.06031128404669328,-0.013618677042801508,0.01945525291828787,0.015564202334630295,0.1342412451361863,0.2918287937743198,-0.03793774319066223,0.018482490272373475,-0.0749027237354083,0.09435797665369616,0.15272373540856066,0.08365758754863784,-0.02821011673151741,0.059338521400778,-0.05155642023346285,0.029182879377431803,0.05350194552529164,0.10992217898832646,0.08463035019455223,-0.09824902723735374,0.035019455252918164,0.04571984435797649,0.004863813229571967,-0.06614785992217964,-0.013618677042802396,0.04182879377431892,-0.04182879377431892,0.18385214007782125,0.012645914396887115,-0.004863813229571967,0.0019455252918287869,0.1322957198443584,-0.010700389105058328,-0.0894941634241242
-0.1614785992217902,0.08073929961089554,-0.15175097276264626,0.07879377431906587,-0.02237354085603105,0.13035019455252872,0.10603112840466888,-0.027237354085603016,0.010700389105058328,-0.08073929961089465,0.06906614785992193,-0.026264591439688623,0.1313229571984431,0.018482490272373475,0.040856031128404524,0.02237354085603105,0.04961089494163495,-0.046692607003890885,-0.08852140077821069,0.05058365758754846,0.018482490272374363,0.06322957198443646,0.09241245136186826,-0.12840466926069993,-0.026264591439688623,-0.13715953307393036,-0.11381322957198492,-0.02626459143968951,0.04182879377431892,0.027237354085603016,-0.011673151750972721,0.017509727626459082,-0.0447470817120621,-0.0019455252918287869,0.02529182879377334,-0.024319066147859836,0.005836575875485472,-0.0077821011673151474,0.035019455252918164,-0.027237354085603016,0.11089494163424085,0.3988326848249031,-0.10019455252918341,0.06712062256809315,-0.02821011673151741,0.09046692607003859,0.3200389105058372,0.16342412451361898,-0.03988326848249013,0.03599221789883256,-0.04766536964980528,0.015564202334630295,0.03210116731517498,0.06712062256809315,0.03988326848249013,-0.02237354085603105,0.03307392996108938,0.06712062256809315,0.006809338521400754,-0.09533073929961144,-0.10505836575875538,0.049610894941634065,-0.0749027237354083,0.20330739299610912,-0.03404669260700377,-0.01653696498054469,-0.0077821011673151474,0.11089494163424174,0.047665369649806166,-0.09533073929961056
-0.17120622568093413,0.07684824902723797,-0.1926070038910508,0.08463035019455223,0.018482490272373475,0.12645914396887115,0.012645914396887115,-0.13813229571984387,-0.018482490272373475,-0.11381322957198403,0.10019455252918341,-0.01653696498054469,0.10603112840466888,0.018482490272373475,0.0019455252918287869,0.04182879377431892,0.03404669260700466,0.01750972762645997,-0.08852140077821069,0.02529182879377423,0.030155642023347085,0.014591439688715901,0.10603112840466977,-0.12645914396887115,-0.05155642023346285,-0.1332684824902728,-0.15466926070039033,-0.0029182879377440685,0.037937743190661344,0.03112840466926059,-0.05642023346303482,-0.0038910505836575737,-0.02529182879377423,-0.007782101167316036,0.017509727626458194,0.014591439688715901,0.01361867704280062,-0.035019455252918164,0.009727626459143934,-0.0447470817120621,0.07976653696498026,0.15758754863813262,-0.030155642023346196,0.0865758754863819,0.043774319066147704,0.06712062256809315,0.4250972762645917,0.14396887159533112,-0.09046692607003859,0.03599221789883256,-0.05155642023346285,-0.0077821011673151474,0.030155642023346196,0.02821011673151741,0.03988326848249013,-0.004863813229571967,-0.021400778210116655,-0.0029182879377431803,-0.014591439688715901,-0.11284046692607053,-0.15758754863813262,0.06322957198443557,-0.05739299610894921,0.08268482490272433,-0.018482490272373475,-0.04571984435797649,-0.009727626459143934,0.07198443579766511,0.041828793774319806,-0.06225680933852029
-0.13813229571984476,0.035992217898833445,-0.2490272373540856,0.030155642023346196,0.024319066147859836,0.09143968871595298,-0.08268482490272344,-0.07782101167315147,-0.05155642023346285,-0.11381322957198403,0.0749027237354083,0.028210116731518298,0.11186770428015524,0.04182879377431892,-0.009727626459143934,0.055447470817121314,-0.008754863813228653,0.08171206225680994,-0.012645914396887115,0.06225680933852118,0.01459143968871679,-0.014591439688715901,0.06322957198443646,-0.08171206225680994,-0.061284046692606786,-0.11964980544747039,-0.28696498054474784,0.0165369649805438,0.02821011673151741,0.058365758754863606,-0.052529182879377245,-0.02529182879377423,-0.0077821011673151474,-0.011673151750972721,-0.038910505836576625,-0.03404669260700377,0.046692607003889997,-0.07198443579766511,0.0019455252918287869,-0.02529182879377423,0.06420233463034997,-0.08560311284046751,0.01653696498054469,0.07879377431906676,0.018482490272373475,0.0749027237354083,0.4717898832684835,0.0038910505836566855,-0.07879377431906587,0.006809338521400754,-0.05739299610894921,-0.023346303501945442,0.02237354085603105,-0.018482490272374363,0.06322957198443557,0.0009727626459143934,0.0,0.004863813229571967,-0.02237354085603105,-0.1614785992217902,-0.14202334630350233,0.024319066147859836,-0.059338521400778,-0.02821011673151741,0.043774319066147704,-0.04766536964980528,-0.017509727626459082,0.08171206225680994,-0.012645914396887115,-0.05836575875486272
-0.11478599221789842,0.006809338521401642,-0.30350194552529164,0.012645914396887115,0.02821011673151741,0.10505836575875449,-0.1157587548638137,-0.10894941634241295,-0.09046692607003859,-0.11186770428015524,0.030155642023346196,-0.11186770428015524,0.061284046692606786,0.026264591439688623,-0.021400778210116655,0.004863813229571967,-0.004863813229571079,0.10505836575875538,-0.006809338521400754,0.07198443579766511,-0.02237354085603105,-0.024319066147859836,0.018482490272374363,-0.08560311284046662,-0.08268482490272344,-0.10603112840466888,-0.37451361867704325,0.010700389105058328,0.05350194552529164,0.06225680933852118,-0.1031128404669257,-0.06809338521400843,-0.06809338521400754,-0.01945525291828787,-0.01750972762645997,-0.004863813229571967,0.09143968871595298,-0.08560311284046751,0.0,-0.005836575875486361,0.0894941634241242,0.10700389105058417,-0.03599221789883256,0.0729571984435804,0.018482490272373475,0.061284046692606786,0.5418287937743198,-0.1595330739299614,-0.07879377431906587,-0.01653696498054469,-0.06517509727626436,-0.013618677042801508,-0.018482490272373475,0.02821011673151741,0.08268482490272344,-0.020428015564202262,-0.013618677042801508,0.04766536964980528,-0.020428015564202262,-0.17315175097276292,-0.1322957198443584,0.043774319066147704,-0.09046692607003859,-0.03599221789883256,0.11186770428015524,0.0009727626459143934,-0.017509727626459082,0.04863813229572056,0.012645914396887115,-0.05058365758754757
-0.09533073929961056,-0.03404669260700377,-0.38715953307393036,0.05350194552529164,-0.004863813229571967,0.06614785992217875,0.09046692607003859,-0.3793774319066143,-0.10214007782101131,-0.06322957198443557,0.030155642023346196,-0.20525291828793701,0.05350194552529164,-0.004863813229571967,-0.021400778210116655,0.03210116731517498,0.030155642023347085,0.10700389105058417,-0.01653696498054469,0.029182879377431803,0.01459143968871679,-0.055447470817120426,0.010700389105059216,-0.05058365758754846,-0.07684824902723708,-0.14299610894941672,-0.2791828793774327,0.049610894941634065,0.10019455252918341,0.01945525291828787,-0.09143968871595298,-0.09143968871595387,-0.058365758754863606,-0.021400778210116655,0.06614785992217787,-0.05350194552529164,0.07976653696498026,-0.07587548638132269,-0.0077821011673151474,0.017509727626459082,0.12840466926069993,0.1303501945525296,-0.0865758754863819,0.04182879377431892,0.037937743190661344,0.07101167315175072,0.4795719844357986,-0.14980544747081748,-0.0009727626459143934,0.014591439688715901,-0.09241245136186738,-0.021400778210116655,-0.01653696498054469,0.043774319066147704,0.043774319066147704,-0.026264591439688623,-0.005836575875486361,0.08268482490272344,-0.018482490272373475,-0.1459143968871599,0.013618677042801508,0.06517509727626436,-0.10019455252918252,0.05155642023346285,0.06517509727626436,0.020428015564202262,-0.0038910505836575737,0.05058365758754935,0.03988326848249102,-0.07392996108949301
-0.06614785992217875,-0.05739299610894921,-0.3929961089494167,0.08073929961089465,-0.02821011673151741,0.02529182879377423,0.08268482490272344,-0.32879377431906587,-0.0749027237354083,-0.055447470817120426,0.03599221789883256,-0.15272373540855977,0.08268482490272344,-0.04571984435797649,0.009727626459143934,0.037937743190661344,0.018482490272374363,0.12645914396887115,0.008754863813229541,-0.04280155642023331,0.07101167315175161,-0.07101167315175072,0.022373540856031937,-0.009727626459143934,-0.059338521400778,-0.16634241245136216,0.061284046692606786,0.08657587548638102,0.08852140077821069,0.005836575875486361,-0.0447470817120621,-0.08949416342412508,-0.05447470817120603,-0.03112840466926059,0.06614785992217787,-0.12937743190661433,0.0311284046692597,-0.07587548638132269,-0.013618677042801508,0.035019455252918164,0.1322957198443575,0.11284046692607053,-0.05350194552529253,0.04961089494163495,0.03988326848249013,0.11964980544747039,0.3200389105058372,-0.013618677042801508,-0.026264591439688623,0.0029182879377431803,-0.07101167315175072,-0.06225680933852207,-0.018482490272373475,0.006809338521400754,0.010700389105058328,-0.06517509727626436,0.0447470817120621,0.061284046692606786,-0.0009727626459143934,-0.11089494163424174,0.0739299610894939,0.004863813229571967,-0.14105058365758705,0.12159533073930007,-0.06322957198443646,-0.05155642023346285,-0.011673151750972721,0.09727626459144023,-0.04182879377431892,-0.12062256809338479
-0.03696498054474695,-0.059338521400778,-0.3521400778210122,0.08463035019455223,0.04766536964980528,0.009727626459143934,-0.043774319066147704,-0.12840466926069993,-0.09046692607003859,-0.10214007782101131,0.02821011673151741,-0.10214007782101131,0.07101167315175072,-0.08463035019455223,0.005836575875486361,-0.012645914396887115,0.006809338521401642,0.15564202334630384,0.02237354085603105,-0.10311284046692659,0.0573929961089501,-0.08073929961089465,0.03988326848249102,-0.03696498054474695,-0.061284046692606786,-0.12937743190661433,0.18190661478599157,0.09824902723735374,0.07684824902723797,-0.01945525291828787,-0.0077821011673151474,-0.08560311284046751,-0.11089494163424085,-0.046692607003890885,0.015564202334629407,-0.07684824902723708,0.04474708171206121,-0.09143968871595387,-0.02529182879377423,0.0038910505836575737,0.1031128404669257,0.058365758754864494,-0.07101167315175161,0.05933852140077889,0.020428015564202262,0.14494163424124462,0.23054474708171302,0.17315175097276292,-0.04182879377431892,-0.004863813229571967,-0.05155642023346285,-0.10311284046692659,-0.008754863813229541,0.03599221789883256,-0.006809338521400754,-0.012645914396887115,0.12645914396887115,-0.02042801556420315,-0.020428015564202262,-0.12451361867704325,-0.06809338521400843,-0.030155642023346196,-0.10797665369649856,0.061284046692606786,-0.06712062256809403,-0.09046692607003948,-0.046692607003890885,0.06225680933852207,-0.03599221789883256,-0.12840466926069993
-0.07198443579766511,-0.09824902723735374,-0.22568093385214016,0.05155642023346285,0.04182879377431892,0.04280155642023331,-0.04766536964980528,-0.1887159533073932,-0.1177042801556416,-0.12159533073929918,0.004863813229571967,-0.02821011673151741,0.06906614785992193,-0.1157587548638137,-0.013618677042801508,0.0009727626459143934,-0.0009727626459135053,0.14007782101167354,-0.004863813229571967,-0.2042801556420235,0.05933852140077889,-0.10797665369649767,0.004863813229572855,-0.09533073929961056,0.0029182879377431803,-0.10019455252918252,0.11575875486381282,0.008754863813229541,0.059338521400778,-0.02529182879377423,-0.046692607003890885,-0.0875486381322963,-0.12645914396887203,-0.06809338521400754,-0.11089494163424174,-0.05350194552529164,0.0739299610894939,-0.09533073929961144,-0.009727626459143934,-0.0019455252918287869,0.023346303501945442,-0.15758754863813174,-0.03210116731517498,0.01653696498054469,-0.0009727626459143934,0.12159533073929918,0.17217898832684853,0.1926070038910508,-0.049610894941634065,0.01653696498054469,-0.04766536964980528,-0.09143968871595387,0.014591439688715901,0.061284046692606786,0.03988326848249013,-0.014591439688715901,0.2665369649805447,-0.09435797665369705,-0.06712062256809315,-0.15564202334630384,-0.11478599221789931,-0.03404669260700377,-0.006809338521400754,-0.06322957198443557,-0.04961089494163495,-0.05155642023346285,-0.06809338521400754,0.025291828793775117,-0.03988326848249013,-0.11089494163424085
