0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
-0.0463709677419355,-0.23387096774193528,0.308467741935484,-0.026209677419354982,-0.020161290322580516,-0.24193548387096775,0.2358870967741935,-0.016129032258064502,0.0,-0.010080645161290258,-0.002016129032258007,-0.022177419354838523,-0.02620967741935476,-0.006048387096774244,0.008064516129032251,-0.03830645161290325,-0.01008064516129048,0.014112903225806495,-0.2923387096774195,0.3951612903225805,-0.002016129032258007,0.002016129032258007,-0.014112903225806495,-0.008064516129032029,-0.028225806451612767,-0.024193548387096975,0.0,-0.012096774193548265,-0.010080645161290258,-0.016129032258064502,0.006048387096774022,-0.288306451612903,0.377016129032258,-0.01008064516129048,-0.026209677419354982,-0.0020161290322582293,-0.276209677419355,0.368951612903226,0.002016129032258007,0.1875,0.002016129032258007,-0.02016129032258074,-0.006048387096774022,-0.02822580645161299,-0.008064516129032251,0.004032258064516014,0.002016129032258007,0.0,-0.006048387096774466,0.01814516129032251,-0.01612903225806428,0.004032258064515792,0.002016129032258007,-0.010080645161290702,-0.028225806451612767,-0.01209677419354871,-0.0020161290322582293
-0.05443548387096775,-0.22983870967741926,0.155241935483871,-0.026209677419354982,-0.024193548387096753,-0.21370967741935498,0.11895161290322553,-0.012096774193548265,0.008064516129032473,-0.002016129032258007,0.006048387096774466,-0.03830645161290347,-0.006048387096774022,0.002016129032258007,0.012096774193548265,-0.030241935483870996,-0.014112903225806717,-0.0020161290322582293,-0.2963709677419353,0.4475806451612905,0.01008064516129048,0.006048387096774022,0.006048387096774022,-0.004032258064516014,-0.036290322580644796,-0.02016129032258074,-0.032258064516129226,0.0,-0.006048387096774244,-0.0040322580645162365,0.014112903225806495,-0.3004032258064513,0.44959677419354804,0.006048387096774466,-0.038306451612903025,0.01814516129032251,-0.2681451612903225,0.4455645161290325,0.014112903225806495,0.21169354838709697,0.014112903225806273,-0.02822580645161299,-0.022177419354838523,-0.02822580645161299,-0.008064516129032251,0.004032258064516014,-0.006048387096774466,-0.024193548387097197,0.006048387096774466,-0.002016129032258007,-0.01612903225806428,0.020161290322580516,-0.006048387096774466,-0.010080645161290702,-0.028225806451612767,-0.016129032258064724,0.006048387096774244
-0.058467741935483986,-0.217741935483871,0.038306451612903025,-0.022177419354838968,-0.024193548387096753,-0.19354838709677447,0.010080645161290036,-0.008064516129032251,-0.008064516129032029,0.022177419354838968,-0.006048387096774466,-0.022177419354838523,0.0020161290322584513,0.006048387096774244,0.012096774193548265,0.006048387096774244,-0.0020161290322582293,-0.026209677419354982,-0.2923387096774195,0.431451612903226,0.014112903225806495,0.010080645161290036,-0.014112903225806495,-0.012096774193548487,-0.03225806451612878,-0.012096774193548487,-0.032258064516129226,0.008064516129032251,-0.0020161290322582293,0.004032258064516014,0.01814516129032251,-0.316532258064516,0.473790322580645,-0.002016129032258007,-0.026209677419354982,0.04637096774193572,-0.28427419354838745,0.4254032258064515,0.01008064516129048,0.23991935483870996,0.01814516129032273,-0.040322580645161255,-0.014112903225806495,-0.004032258064516014,-0.008064516129032251,0.004032258064516014,-0.014112903225806273,-0.032258064516129004,0.014112903225806495,-0.014112903225806273,-0.012096774193548265,0.020161290322580516,-0.002016129032258007,-0.014112903225806717,-0.028225806451612767,-0.016129032258064724,-0.01008064516129048
-0.050403225806451735,-0.21370967741935476,-0.08266129032258074,-0.026209677419354982,-0.020161290322580516,-0.19354838709677447,-0.08266129032258052,-0.012096774193548265,-0.01612903225806428,0.022177419354838968,-0.03830645161290325,0.002016129032258007,-0.02620967741935476,-0.006048387096774244,-0.008064516129032029,0.022177419354838745,0.014112903225806273,-0.01814516129032273,-0.30040322580645173,0.379032258064516,0.01814516129032251,0.010080645161290036,-0.026209677419354982,-0.008064516129032029,-0.03225806451612878,-0.004032258064516014,-0.012096774193548265,-0.0040322580645162365,-0.0020161290322582293,-0.0040322580645162365,0.014112903225806495,-0.32056451612903203,0.44556451612903203,-0.022177419354838745,-0.026209677419354982,0.050403225806451735,-0.2923387096774197,0.35282258064516103,-0.01814516129032251,0.2641129032258065,0.010080645161290258,-0.02822580645161299,0.010080645161290258,-0.008064516129032251,-0.008064516129032251,0.008064516129032251,-0.006048387096774466,-0.032258064516129004,-0.014112903225806717,-0.010080645161290258,-0.008064516129032029,0.012096774193548265,0.01814516129032273,-0.010080645161290702,-0.01612903225806428,-0.020161290322581182,-0.04233870967741926
-0.03830645161290347,-0.217741935483871,-0.1875,-0.01814516129032273,-0.008064516129032251,-0.19354838709677447,-0.12701612903225823,-0.012096774193548265,-0.004032258064516014,0.01814516129032251,-0.022177419354838745,0.010080645161290258,-0.038306451612903025,-0.022177419354838523,-0.02016129032258096,0.014112903225806717,0.014112903225806273,-0.01814516129032273,-0.31653225806451624,0.2661290322580645,0.01008064516129048,0.006048387096774022,-0.002016129032258007,-0.004032258064516014,-0.020161290322580294,-0.012096774193548487,0.004032258064516014,-0.012096774193548265,-0.0020161290322582293,0.0,0.014112903225806495,-0.30846774193548354,0.3689516129032251,-0.03024193548387122,0.0020161290322582293,0.034274193548387455,-0.28427419354838745,0.252016129032258,-0.006048387096774244,0.336693548387097,-0.002016129032258007,-0.032258064516129004,0.014112903225806495,-0.012096774193548265,-0.008064516129032251,0.0,-0.010080645161290258,-0.02822580645161299,-0.014112903225806717,-0.006048387096774022,-0.01612903225806428,0.0,0.01814516129032273,-0.02217741935483919,-0.036290322580644796,-0.02822580645161299,-0.014112903225806495
-0.05443548387096775,-0.22983870967741926,-0.23991935483870996,-0.01814516129032273,-0.016129032258064502,-0.185483870967742,-0.155241935483871,-0.008064516129032251,0.004032258064516014,0.010080645161290036,0.002016129032258007,-0.0020161290322582293,-0.02620967741935476,-0.022177419354838523,0.0,0.01814516129032273,-0.01008064516129048,-0.01814516129032273,-0.3326612903225805,0.10483870967741948,-0.002016129032258007,0.006048387096774022,-0.002016129032258007,-0.004032258064516014,-0.012096774193548265,-0.01612903225806428,0.008064516129032251,-0.016129032258064724,0.0020161290322582293,0.0,0.014112903225806495,-0.316532258064516,0.21572580645161255,-0.022177419354838745,0.026209677419354982,0.026209677419354982,-0.2681451612903225,0.10685483870967705,0.014112903225806495,0.42137096774193505,0.002016129032258007,-0.048387096774193505,-0.002016129032258007,0.008064516129032251,-2.220446049250313e-16,-0.008064516129032473,-0.006048387096774466,-0.01209677419354871,-0.006048387096774466,0.002016129032257785,-0.03629032258064502,0.0,0.010080645161290258,-0.030241935483870996,-0.028225806451612767,-0.02822580645161299,0.014112903225806717
-0.058467741935483986,-0.22580645161290325,-0.2681451612903225,-0.022177419354838968,-0.032258064516129226,-0.19354838709677447,-0.18346774193548399,-0.012096774193548265,-0.004032258064516014,0.010080645161290036,-0.002016129032258007,-0.026209677419354982,-0.006048387096774022,-0.022177419354838523,0.016129032258064502,0.014112903225806717,-0.03024193548387122,-0.0020161290322582293,-0.3326612903225805,-0.02822580645161299,-0.002016129032258007,0.014112903225806495,-0.01814516129032251,-0.004032258064516014,-0.024193548387096753,-0.012096774193548487,0.004032258064516014,0.0,0.010080645161290258,-0.0040322580645162365,-0.010080645161290036,-0.32056451612903203,0.062499999999999556,-0.01814516129032273,0.01814516129032273,0.026209677419354982,-0.2641129032258065,0.006048387096774466,0.022177419354838968,0.522177419354839,0.014112903225806273,-0.03629032258064524,-0.01814516129032251,0.01612903225806428,0.024193548387096975,-0.01612903225806428,-0.006048387096774466,-0.01209677419354871,-0.002016129032258007,0.010080645161290258,-0.01612903225806428,-0.008064516129032251,-0.002016129032258007,-0.030241935483870996,0.012096774193548487,-0.04032258064516148,-0.0020161290322582293
-0.050403225806451735,-0.221774193548387,-0.2963709677419355,-0.03024193548387122,-0.02822580645161299,-0.21370967741935498,-0.19153225806451624,0.0040322580645162365,0.004032258064516014,0.006048387096774022,-0.006048387096774466,-0.006048387096774244,0.0020161290322584513,-0.030241935483870996,0.008064516129032251,0.022177419354838745,-0.006048387096774466,-0.01008064516129048,-0.31653225806451624,-0.14919354838709697,0.002016129032258007,0.014112903225806495,-0.01814516129032251,-0.004032258064516014,-0.028225806451612767,-0.024193548387096975,0.0,0.016129032258064058,-0.0020161290322582293,-0.008064516129032251,-0.0383064516129028,-0.316532258064516,-0.07459677419354849,-0.002016129032258007,0.010080645161290702,0.01814516129032251,-0.2681451612903225,-0.09072580645161299,0.006048387096774022,0.618951612903226,0.014112903225806273,-0.016129032258064724,-0.022177419354838523,0.01612903225806428,0.024193548387096975,-0.004032258064516014,-0.014112903225806273,-0.02822580645161299,-0.006048387096774466,-0.010080645161290258,-0.004032258064516014,0.01612903225806428,-0.010080645161290258,-0.026209677419354982,0.012096774193548487,-0.04435483870967749,-0.006048387096774244
-0.050403225806451735,-0.221774193548387,-0.30443548387096797,-0.01814516129032273,-0.032258064516129226,-0.217741935483871,-0.1995967741935485,0.016129032258064502,0.016129032258064946,0.010080645161290036,-0.01008064516129048,0.006048387096774022,-0.002016129032258007,-0.022177419354838523,-0.016129032258064502,0.006048387096774244,0.022177419354838745,-0.026209677419354982,-0.31653225806451624,-0.24596774193548399,0.002016129032258007,-0.002016129032258007,-0.002016129032258007,-0.004032258064516014,-0.03225806451612878,-0.02822580645161299,0.008064516129032251,0.020161290322580516,0.006048387096774244,-0.012096774193548487,-0.0221774193548383,-0.2963709677419353,-0.18346774193548399,0.014112903225806495,0.006048387096774688,0.01814516129032251,-0.27217741935483897,-0.1713709677419355,0.014112903225806495,0.679435483870968,0.006048387096774022,-0.008064516129032473,-0.022177419354838523,0.0,-0.020161290322580516,0.0,-0.010080645161290258,-0.02822580645161299,-0.006048387096774466,-0.026209677419354538,-2.220446049250313e-16,0.02822580645161299,0.006048387096774022,-0.02217741935483919,0.0040322580645162365,-0.032258064516129226,0.0020161290322582293
-0.0463709677419355,-0.22580645161290325,-0.30443548387096797,-0.014112903225806717,-0.032258064516129226,-0.21370967741935498,-0.22782258064516148,0.016129032258064502,0.02016129032258096,0.022177419354838968,-0.030241935483870996,-0.01008064516129048,-0.014112903225806495,-0.010080645161290258,-0.016129032258064502,-0.0020161290322582293,0.030241935483870774,-0.006048387096774466,-0.30443548387096797,-0.314516129032258,-0.0060483870967738,-0.002016129032258007,0.010080645161290258,0.0,-0.03225806451612878,-0.02016129032258074,0.016129032258064058,0.004032258064516014,0.01814516129032251,-0.012096774193548487,0.014112903225806495,-0.27217741935483875,-0.2600806451612909,0.01008064516129048,0.006048387096774688,0.034274193548387455,-0.27217741935483897,-0.23991935483870952,0.018145161290322953,0.667338709677419,0.002016129032258007,-0.008064516129032473,-0.014112903225806495,-0.008064516129032251,-0.020161290322580516,0.0,-0.006048387096774466,-0.024193548387097197,0.002016129032258007,-0.014112903225806273,0.008064516129032251,0.02822580645161299,0.026209677419355204,-0.02217741935483919,0.008064516129032029,-0.008064516129032695,0.006048387096774244
