I61,I62,I63,I64,I65,I66,I67,I68,I69,I70
0.7601296596434359,0.8501945525291829,0.2918287937743191,1.1848249027237354,3.4735152487961476,-2.2568218298555376,1.78330658105939,1.428294573643411,-1.197674418604651,1.6411290322580645
0.7617504051863857,0.8540856031128404,0.301556420233463,1.1809338521400778,3.4735152487961476,-2.317817014446228,1.8073836276083468,1.439922480620155,-1.191860465116279,1.6088709677419355
0.7601296596434359,0.8560311284046692,0.301556420233463,1.1653696498054475,3.467094703049759,-2.3418940609951844,1.8523274478330658,1.4534883720930232,-1.187984496124031,1.6008064516129032
0.7585089141004863,0.857976653696498,0.311284046692607,1.1556420233463034,3.478330658105939,-2.346709470304976,1.868378812199037,1.445736434108527,-1.186046511627907,1.596774193548387
0.7568881685575365,0.8540856031128404,0.31906614785992216,1.1634241245136188,3.4574638844301764,-2.306581059390048,1.8426966292134832,1.443798449612403,-1.178294573643411,1.5846774193548387
0.7585089141004863,0.8521400778210116,0.31712062256809337,1.1809338521400778,3.4157303370786516,-2.276083467094703,1.8089887640449438,1.434108527131783,-1.1744186046511629,1.5725806451612903
0.7585089141004863,0.8482490272373541,0.321011673151751,1.178988326848249,3.4398073836276084,-2.2568218298555376,1.7656500802568218,1.4186046511627908,-1.1647286821705427,1.5685483870967742
0.7601296596434359,0.8463035019455253,0.31712062256809337,1.1750972762645915,3.4703049759229536,-2.250401284109149,1.7608346709470304,1.4147286821705427,-1.1569767441860466,1.5725806451612903
0.7601296596434359,0.8463035019455253,0.321011673151751,1.1731517509727627,3.4879614767255216,-2.260032102728732,1.7624398073836276,1.4069767441860466,-1.1511627906976745,1.5766129032258065
0.7601296596434359,0.8424124513618677,0.32684824902723736,1.1867704280155642,3.491171749598716,-2.263242375601926,1.7512038523274478,1.3837209302325582,-1.1453488372093024,1.5806451612903225
0.7585089141004863,0.8365758754863813,0.33073929961089493,1.2042801556420233,3.479935794542536,-2.247191011235955,1.7415730337078652,1.377906976744186,-1.1356589147286822,1.5766129032258065
0.7601296596434359,0.830739299610895,0.33852140077821014,1.198443579766537,3.462279293739968,-2.2391653290529696,1.7431781701444622,1.428294573643411,-1.124031007751938,1.5887096774193548
0.7601296596434359,0.8346303501945526,0.33657587548638135,1.188715953307393,3.4430176565008024,-2.2520064205457464,1.7303370786516854,1.565891472868217,-1.1162790697674418,1.5725806451612903
0.7601296596434359,0.8365758754863813,0.32879377431906615,1.1828793774319066,3.4558587479935796,-2.255216693418941,1.7223113964686998,1.7635658914728682,-1.1085271317829457,1.560483870967742
0.7585089141004863,0.8365758754863813,0.33073929961089493,1.1906614785992218,3.4686998394863564,-2.263242375601926,1.7271268057784912,1.9728682170542635,-1.1007751937984496,1.5564516129032258
0.7585089141004863,0.8287937743190662,0.3326848249027237,1.2042801556420233,3.492776886035313,-2.274478330658106,1.7271268057784912,2.127906976744186,-1.0930232558139534,1.564516129032258
0.7585089141004863,0.8287937743190662,0.33852140077821014,1.2178988326848248,3.518459069020867,-2.279293739967897,1.7174959871589086,2.2713178294573644,-1.0833333333333333,1.596774193548387
0.7585089141004863,0.8268482490272373,0.32879377431906615,1.2178988326848248,3.49438202247191,-2.269662921348315,1.7126805778491172,2.377906976744186,-1.0794573643410852,1.657258064516129
0.7585089141004863,0.8287937743190662,0.31906614785992216,1.2140077821011672,3.479935794542536,-2.234349919743178,1.7014446227929374,2.451550387596899,-1.069767441860465,1.721774193548387
