I11,I12,I13,I14,I15,I16,I17,I18,I19,I20
-3.5511811023622046,-1.440842787682334,-1.1507293354943273,3.2220421393841168,0.3451043338683788,3.4763779527559056,0.5748031496062992,-1.184640522875817,-1.6290849673202614,-1.8708333333333333
-3.559055118110236,-1.5283630470016207,-1.152350081037277,3.2236628849270663,0.3467094703049759,3.47244094488189,0.5748031496062992,-1.1928104575163399,-1.6258169934640523,-1.875
-3.562992125984252,-1.5283630470016207,-1.1491085899513775,3.2220421393841168,0.36757624398073835,3.47244094488189,0.5748031496062992,-1.2009803921568627,-1.6241830065359477,-1.8625
-3.562992125984252,-1.5316045380875203,-1.1491085899513775,3.2252836304700163,0.36918138041733545,3.4763779527559056,0.5826771653543307,-1.2042483660130718,-1.6241830065359477,-1.8541666666666667
-3.559055118110236,-1.5526742301458671,-1.1491085899513775,3.226904376012966,0.3595505617977528,3.47244094488189,0.5787401574803149,-1.2156862745098038,-1.6258169934640523,-1.8541666666666667
-3.5669291338582676,-1.5640194489465153,-1.1507293354943273,3.228525121555916,0.39486356340288925,3.468503937007874,0.5748031496062992,-1.2156862745098038,-1.6258169934640523,-1.8666666666666667
-3.578740157480315,-1.4797406807131281,-1.152350081037277,3.228525121555916,0.4028892455858748,3.468503937007874,0.5748031496062992,-1.2320261437908497,-1.6258169934640523,-1.8666666666666667
-3.5866141732283463,-1.3987034035656403,-1.1491085899513775,3.226904376012966,0.3756019261637239,3.468503937007874,0.5708661417322834,-1.1993464052287581,-1.6209150326797386,-1.8583333333333334
-3.6023622047244093,-1.421393841166937,-1.1555915721231766,3.228525121555916,0.3723916532905297,3.47244094488189,0.5669291338582677,-1.1928104575163399,-1.6225490196078431,-1.8541666666666667
-3.62992125984252,-1.4829821717990275,-1.1620745542949757,3.226904376012966,0.38362760834670945,3.47244094488189,0.5708661417322834,-1.2173202614379084,-1.6241830065359477,-1.8541666666666667
-3.6653543307086616,-1.513776337115073,-1.1685575364667746,3.2301458670988654,0.38362760834670945,3.47244094488189,0.5748031496062992,-1.292483660130719,-1.6274509803921569,-1.8541666666666667
-3.6811023622047245,-1.4748784440842788,-1.1717990275526742,3.228525121555916,0.3611556982343499,3.47244094488189,0.5708661417322834,-1.2875816993464053,-1.6274509803921569,-1.85
-3.6850393700787403,-1.4246353322528362,-1.1766612641815235,3.226904376012966,0.3146067415730337,3.47244094488189,0.5748031496062992,-1.2679738562091503,-1.6258169934640523,-1.8333333333333333
-3.688976377952756,-1.421393841166937,-1.1750405186385737,3.2317666126418154,0.2969502407704655,3.47244094488189,0.5748031496062992,-1.2205882352941178,-1.6241830065359477,-1.8458333333333334
-3.688976377952756,-1.421393841166937,-1.173419773095624,3.233387358184765,0.3097913322632424,3.47244094488189,0.5787401574803149,-1.1699346405228759,-1.6241830065359477,-1.85
-3.688976377952756,-1.4051863857374391,-1.173419773095624,3.228525121555916,0.31781701444622795,3.4763779527559056,0.5748031496062992,-1.173202614379085,-1.6258169934640523,-1.8541666666666667
-3.6929133858267718,-1.4149108589951378,-1.1750405186385737,3.233387358184765,0.2985553772070626,3.4763779527559056,0.5748031496062992,-1.1715686274509804,-1.6258169934640523,-1.8458333333333334
