I31,I32,I33,I34,I35,I36,I37,I38,I39,I40
11.518638573743923,0.293354943273906,0.22366288492706646,-1.2820097244732578,2.9019607843137254,4.295751633986928,5.142156862745098,-8.087548638132295,-5.809338521400778,-2.105939004815409
11.53322528363047,0.29497568881685576,0.21555915721231766,-1.280388978930308,2.906862745098039,4.287581699346405,5.13562091503268,-8.151750972762645,-5.881322957198444,-2.101123595505618
11.546191247974068,0.293354943273906,0.21555915721231766,-1.280388978930308,2.9084967320261437,4.240196078431373,5.119281045751634,-8.200389105058365,-5.889105058365759,-2.081861958266453
11.565640194489465,0.29497568881685576,0.2171799027552674,-1.280388978930308,2.911764705882353,4.21078431372549,5.101307189542483,-8.19260700389105,-5.88715953307393,-2.07223113964687
11.583468395461912,0.293354943273906,0.21231766612641814,-1.280388978930308,2.8676470588235294,4.045751633986928,5.086601307189542,-8.202334630350194,-5.8501945525291825,-2.096308186195827
11.588330632090761,0.293354943273906,0.18638573743922204,-1.2771474878444085,2.872549019607843,3.7107843137254903,5.068627450980392,-8.138132295719844,-5.912451361867705,-2.085072231139647
11.54457050243112,0.2917341977309562,0.17990275526742303,-1.2868719611021069,2.8643790849673203,3.6699346405228757,5.044117647058823,-8.105058365758754,-5.928015564202335,-2.073836276083467
11.528363047001621,0.293354943273906,0.17990275526742303,-1.2787682333873582,2.8333333333333335,3.950980392156863,5.014705882352941,-8.085603112840467,-5.873540856031128,-2.0642054574638844
11.54132901134522,0.293354943273906,0.16693679092382496,-1.2836304700162076,2.80718954248366,3.957516339869281,4.98202614379085,-8.077821011673151,-5.85408560311284,-2.0545746388443016
11.570502431118314,0.2917341977309562,0.15883306320907617,-1.2852512155591571,2.8055555555555554,3.8758169934640523,4.959150326797386,-8.062256809338521,-5.819066147859922,-2.0513643659711076
11.557536466774716,0.2917341977309562,0.1426256077795786,-1.280388978930308,2.831699346405229,4.147058823529412,4.934640522875817,-8.091439688715953,-5.752918287937743,-2.052969502407705
11.53322528363047,0.293354943273906,0.1280388978930308,-1.2771474878444085,2.8284313725490198,4.129084967320262,4.908496732026144,-8.1284046692607,-5.614785992217898,-2.043338683788122
11.542949756888168,0.29497568881685576,0.11993517017828201,-1.273905996758509,2.80718954248366,3.954248366013072,4.880718954248366,-8.17704280155642,-5.457198443579767,-2.0401284109149276
11.552674230145866,0.2965964343598055,0.11507293354943274,-1.2771474878444085,2.792483660130719,3.9754901960784315,4.854575163398692,-8.058365758754864,-5.346303501945525,-2.0369181380417336
11.562398703403566,0.2965964343598055,0.11345218800648298,-1.280388978930308,2.8088235294117645,3.988562091503268,4.828431372549019,-7.992217898832685,-5.472762645914397,-2.016051364365971
11.565640194489465,0.29821717990275526,0.11507293354943274,-1.2820097244732578,2.8333333333333335,3.985294117647059,4.812091503267974,-8.025291828793774,-5.71011673151751,-2.016051364365971
