0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.008169934640522847,-0.018790849673202548,0.028594771241830186,0.006535947712418277,0.0,-0.01388888888888884,0.005718954248366215,0.0008169934640525067,-0.011437908496731986,0.008169934640522847,0.0,-0.030228758169934755,-0.0016339869281047914,-0.0032679738562091387,0.0,0.005718954248365993,-0.035947712418300526,-0.008986928104575354,0.004084967320261423,-0.02042483660130734,0.01879084967320277,0.025326797385621047,-0.0032679738562091387,-0.006535947712418277,0.0008169934640522847,-0.004901960784313486,0.019607843137254832,0.0065359477124184995,-0.013071895424836555,0.004901960784313708,0.02042483660130734,-0.031045751633986818,0.02450980392156854,0.0032679738562093608,-0.017973856209150485,-0.007352941176470562,-0.0212418300653594,-0.0008169934640520626,0.002450980392156854,0.011437908496731986,-0.019607843137254832,0.020424836601307117,-0.008169934640523069,-0.033496732026143894,-0.005718954248365993,-0.017156862745097978,0.008986928104575131,-0.005718954248365993,0.023692810457516478,-0.017973856209150263,-0.011437908496731986,-0.017973856209150485,0.005718954248366215,-0.022058823529411686,0.013071895424836333,-0.0106209150326797,-0.013888888888889062,0.0008169934640525067,0.009803921568627416,-0.0008169934640525067,-0.004901960784313708,0.005718954248365993,-0.0008169934640522847,0.02450980392156854
-0.008169934640522847,-0.017156862745097978,0.028594771241830186,0.0016339869281045694,0.0016339869281043473,-0.01388888888888884,-0.010620915032679923,-0.002450980392156632,-0.014705882352941346,0.03267973856209183,-0.006535947712418277,-0.02696078431372584,-4.440892098500626e-16,-0.0016339869281045694,-0.0016339869281043473,0.0008169934640522847,-0.035947712418300526,-0.010620915032679923,0.004084967320261423,-0.02042483660130734,0.015522875816993409,0.007352941176470562,-0.011437908496731986,-0.014705882352941124,-0.002450980392156854,-0.0016339869281045694,0.01797385620915004,0.0065359477124184995,-0.009803921568627416,0.0016339869281045694,0.0040849673202616454,-0.02777777777777768,0.03104575163398704,0.00490196078431393,-0.019607843137254832,-0.004084967320261423,-0.019607843137254832,0.0008169934640522847,0.007352941176470562,0.011437908496731986,-0.022875816993464193,0.02205882352941191,-0.008169934640523069,-0.031862745098039325,-0.005718954248365993,-0.01388888888888884,0.0106209150326797,-0.008986928104575354,0.015522875816993409,-0.017973856209150263,-0.017973856209150485,-0.016339869281045694,0.005718954248366215,-0.030228758169934533,0.013071895424836333,-0.015522875816993631,-0.013888888888889062,-0.0008169934640525067,0.008169934640522625,-0.004084967320261423,-0.006535947712418277,0.007352941176470562,-0.002450980392156854,0.02777777777777768
-0.006535947712418055,-0.018790849673202548,0.030228758169934533,0.004901960784313486,0.0032679738562089167,-0.01225490196078427,-0.03186274509803955,-0.002450980392156632,-0.016339869281045694,0.031045751633987262,-0.004901960784313486,-0.02696078431372584,-0.0016339869281047914,-0.0032679738562091387,-0.0032679738562089167,-0.004084967320261201,-0.032679738562091165,-0.008986928104575354,0.0008169934640525067,-0.023692810457516256,0.013888888888889062,-0.0008169934640522847,-0.006535947712418277,-0.016339869281045916,-0.0008169934640520626,-0.0032679738562091387,0.0212418300653594,0.004901960784313486,-0.008169934640523069,2.220446049250313e-16,-0.013888888888888618,-0.02450980392156854,0.03267973856209139,-0.004901960784313708,-0.02287581699346397,-0.007352941176470562,-0.016339869281045694,-0.0008169934640520626,0.008986928104575131,0.011437908496731986,-0.017973856209150485,0.023692810457516478,-0.004901960784314152,-0.030228758169934755,-0.004084967320261423,-0.01225490196078427,0.007352941176470784,-0.007352941176470784,-0.004084967320261201,-0.0212418300653594,-0.016339869281045916,-0.016339869281045694,0.0040849673202618675,-0.028594771241829964,-0.008169934640523069,-0.012254901960784492,-0.008986928104575131,-0.020424836601307117,0.011437908496731986,-0.00735294117647034,-0.008169934640522625,0.008986928104575131,-0.002450980392156854,0.019607843137255054
-0.006535947712418055,-0.018790849673202548,0.028594771241830186,0.0032679738562091387,0.006535947712417833,-0.018790849673202326,-0.04493464052287588,-0.002450980392156632,-0.013071895424836555,0.014705882352941346,-0.004901960784313486,-0.025326797385620825,-0.00980392156862786,0.0,-0.004901960784313486,-0.007352941176470562,-0.032679738562091165,-0.0171568627450982,0.002450980392156854,-0.023692810457516256,0.012254901960784492,-0.002450980392156854,-0.0032679738562091387,-0.013071895424836555,-0.0008169934640520626,-0.004901960784313486,0.019607843137254832,0.004901960784313486,-0.008169934640523069,0.0032679738562091387,-0.023692810457516256,-0.02287581699346397,0.017973856209150263,-2.220446049250313e-16,-0.0212418300653594,-0.012254901960784048,-0.014705882352941124,0.002450980392157076,0.008986928104575131,0.017973856209150263,-0.016339869281045916,0.013888888888888618,-0.014705882352941346,-0.026960784313725616,-0.007352941176470562,-0.0106209150326797,0.008986928104575131,-0.007352941176470784,-0.0171568627450982,-0.019607843137255054,-0.013071895424836777,-0.014705882352941124,0.002450980392156854,-0.025326797385620825,-0.0277777777777779,-0.0106209150326797,-0.013888888888889062,-0.03676470588235303,0.013071895424836555,-0.008986928104575131,-0.008169934640522625,0.008986928104575131,-0.004084967320261423,-0.0016339869281047914
-0.006535947712418055,-0.022058823529411686,0.023692810457516034,-0.0032679738562091387,0.006535947712417833,-0.026960784313725616,-0.049836601307189365,0.0008169934640525067,-0.011437908496731986,-0.004901960784313486,-0.004901960784313486,-0.030228758169934755,-0.019607843137255054,0.00490196078431393,-0.008169934640522847,-0.007352941176470562,-0.031045751633986818,-0.01879084967320277,0.00735294117647034,-0.02042483660130734,0.012254901960784492,-0.004084967320261201,-0.0016339869281045694,-0.013071895424836555,-0.0008169934640520626,-0.0016339869281045694,0.019607843137254832,0.004901960784313486,-0.013071895424836555,0.0032679738562091387,-0.023692810457516256,-0.02287581699346397,0.017973856209150263,0.008169934640523069,-0.02614379084967311,-0.012254901960784048,-0.014705882352941124,0.0008169934640522847,0.002450980392156854,0.01960784313725461,-0.016339869281045916,0.005718954248365993,-0.0032679738562093608,-0.030228758169934755,-0.008986928104575131,-0.008986928104575354,0.004084967320261423,-0.013888888888889062,-0.020424836601307117,-0.0212418300653594,-0.014705882352941346,-0.016339869281045694,0.007352941176470784,-0.028594771241829964,-0.04248366013071925,-0.008986928104575354,-0.020424836601306895,-0.04983660130718959,0.009803921568627416,-0.005718954248365993,-0.006535947712418277,0.010620915032679479,-0.007352941176470784,-0.021241830065359624
-0.004901960784313486,-0.023692810457516256,0.025326797385620603,0.0,0.006535947712417833,-0.026960784313725616,-0.04820261437908502,-0.005718954248365771,-0.013071895424836555,-0.01797385620915004,-0.0032679738562089167,-0.030228758169934755,-0.019607843137255054,0.0032679738562091387,-0.008169934640522847,-0.004084967320261201,-0.031045751633986818,-0.012254901960784492,0.00735294117647034,-0.025326797385620825,0.010620915032679923,-0.002450980392156854,-0.006535947712418277,-0.016339869281045916,-0.002450980392156854,-0.0016339869281045694,0.019607843137254832,0.0065359477124184995,-0.0212418300653594,0.0016339869281045694,-0.022058823529411686,-0.02450980392156854,0.0212418300653594,0.011437908496732208,-0.02450980392156832,-0.0106209150326797,-0.013071895424836555,-0.004084967320261201,0.002450980392156854,0.017973856209150263,-0.016339869281045916,0.007352941176470562,-0.008169934640523069,-0.028594771241830408,-0.012254901960784492,-0.01225490196078427,0.008986928104575131,-0.007352941176470784,-0.022058823529411686,-0.017973856209150263,-0.017973856209150485,-0.016339869281045694,0.008986928104575354,-0.030228758169934533,-0.04411764705882382,-0.0106209150326797,-0.025326797385621047,-0.054738562091503296,0.004901960784313708,-0.004084967320261423,-0.009803921568627416,0.01225490196078427,-0.008986928104575131,-0.029411764705882693
-0.0032679738562089167,-0.025326797385621047,0.023692810457516034,-0.0016339869281043473,0.0032679738562089167,-0.026960784313725616,-0.04656862745098045,-0.012254901960784048,-0.011437908496731986,-0.01960784313725461,0.0032679738562093608,-0.02696078431372584,-0.019607843137255054,0.0016339869281045694,-0.009803921568627416,-0.004084967320261201,-0.02941176470588225,-0.010620915032679923,0.0008169934640525067,-0.026960784313725394,0.007352941176470562,-0.002450980392156854,-0.006535947712418277,-0.019607843137254832,-0.002450980392156854,-0.0016339869281045694,0.019607843137254832,0.004901960784313486,-0.017973856209150263,-0.0016339869281045694,-0.025326797385620603,-0.02450980392156854,0.017973856209150263,0.014705882352941568,-0.02941176470588225,-0.008986928104575131,-0.013071895424836555,0.002450980392157076,0.0008169934640520626,0.009803921568627416,-0.017973856209150485,0.007352941176470562,-0.016339869281046138,-0.026960784313725616,-0.0106209150326797,-0.01388888888888884,0.01225490196078427,-0.007352941176470784,-0.025326797385620825,-0.017973856209150263,-0.014705882352941346,-0.014705882352941124,0.008986928104575354,-0.025326797385620825,-0.04084967320261468,-0.013888888888889062,-0.023692810457516256,-0.05637254901960809,0.0,-0.005718954248365993,-0.013071895424836777,0.01388888888888884,-0.0106209150326797,-0.02450980392156854
-0.0016339869281043473,-0.023692810457516256,0.025326797385620603,0.0,0.0016339869281043473,-0.025326797385620825,-0.04820261437908502,-0.007352941176470118,-0.013071895424836555,-0.021241830065358958,0.009803921568627638,-0.025326797385620825,-0.021241830065359846,0.0016339869281045694,-0.008169934640522847,-0.005718954248365993,-0.026143790849673332,-0.02042483660130734,-0.0008169934640522847,-0.025326797385620825,0.007352941176470562,-0.0008169934640522847,-0.0016339869281045694,-0.016339869281045916,-0.002450980392156854,-0.0032679738562091387,0.016339869281045694,0.004901960784313486,-0.016339869281045694,-0.004901960784313708,-0.022058823529411686,-0.021241830065359624,0.016339869281045694,0.0065359477124184995,-0.02614379084967311,-0.012254901960784048,-0.013071895424836555,0.007352941176470784,0.004084967320261423,0.008169934640522625,-0.016339869281045916,0.005718954248365993,-0.013071895424836777,-0.028594771241830408,-0.012254901960784492,-0.008986928104575354,0.008986928104575131,-0.0040849673202616454,-0.023692810457516256,-0.017973856209150263,-0.019607843137255054,-0.011437908496731986,0.010620915032679923,-0.023692810457516256,-0.04411764705882382,-0.0171568627450982,-0.017156862745097978,-0.053104575163398726,0.0016339869281047914,-0.00735294117647034,-0.011437908496732208,0.005718954248365993,-0.0106209150326797,-0.02450980392156854
-0.0016339869281043473,-0.023692810457516256,0.026960784313725394,0.0,0.0016339869281043473,-0.02042483660130734,-0.056372549019607865,-0.005718954248365771,-0.017973856209150263,-0.02287581699346375,0.014705882352941346,-0.031862745098039325,-0.021241830065359846,-0.0032679738562091387,-0.008169934640522847,-0.007352941176470562,-0.026143790849673332,-0.02042483660130734,-0.0008169934640522847,-0.025326797385620825,0.008986928104575131,-0.0008169934640522847,-0.004901960784313708,-0.017973856209150263,0.0008169934640522847,-0.0032679738562091387,0.014705882352941124,0.008169934640522847,-0.011437908496731986,-0.0016339869281045694,-0.020424836601307117,-0.021241830065359624,0.0212418300653594,0.00490196078431393,-0.019607843137254832,-0.015522875816993409,-0.011437908496731986,-0.002450980392156632,0.005718954248366215,0.009803921568627416,-0.017973856209150485,0.01225490196078427,-0.014705882352941346,-0.030228758169934755,-0.01388888888888884,-0.007352941176470562,0.0106209150326797,-0.005718954248365993,-0.023692810457516256,-0.017973856209150263,-0.021241830065359624,-0.008169934640522847,0.008986928104575354,-0.025326797385620825,-0.049019607843137525,-0.015522875816993631,-0.013888888888889062,-0.054738562091503296,0.008169934640522625,-0.005718954248365993,-0.014705882352941346,0.007352941176470562,-0.01225490196078427,-0.0277777777777779
-0.0032679738562089167,-0.025326797385621047,0.025326797385620603,0.0016339869281045694,0.0016339869281043473,-0.022058823529411686,-0.058006535947712656,-0.007352941176470118,-0.02287581699346397,-0.02450980392156832,0.011437908496732208,-0.030228758169934755,-0.022875816993464415,-0.004901960784313708,-0.009803921568627416,-0.008986928104575131,-0.02777777777777768,-0.01879084967320277,0.002450980392156854,-0.023692810457516256,0.007352941176470562,0.004084967320261423,-0.009803921568627416,-0.017973856209150263,0.002450980392156854,-0.0032679738562091387,0.014705882352941124,0.004901960784313486,-0.016339869281045694,0.0032679738562091387,-0.023692810457516256,-0.021241830065359624,0.014705882352941124,-2.220446049250313e-16,-0.019607843137254832,-0.01388888888888884,-0.009803921568627416,0.0008169934640522847,0.005718954248366215,0.016339869281045694,-0.014705882352941346,0.01225490196078427,-0.008169934640523069,-0.031862745098039325,-0.015522875816993409,-0.007352941176470562,0.005718954248365993,-0.010620915032679923,-0.022058823529411686,-0.014705882352941124,-0.017973856209150485,-0.011437908496731986,0.012254901960784492,-0.026960784313725616,-0.04411764705882382,-0.0171568627450982,-0.015522875816993409,-0.053104575163398726,-0.0016339869281045694,-0.00735294117647034,-0.016339869281045916,0.010620915032679479,-0.005718954248365993,-0.026143790849673332
