0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
-0.007751937984496138,0.007751937984496138,0.1647286821705427,-0.027131782945736482,-0.057170542635658794,-0.06492248062015493,0.018410852713178327,-0.06976744186046502,0.04457364341085279,-0.02422480620155043,0.0029069767441860517,0.032945736434108586,0.10368217054263584,0.03585271317829464,0.004844961240310086,-0.0009689922480620172,0.03875968992248047,0.02034883720930214,-0.02422480620155021,-0.09883720930232553,-0.008720930232558155,0.06782945736434098,0.04844961240310086,0.07751937984496138,0.0620155038759691,-0.07461240310077533,-0.05232558139534893,0.061046511627907085,0.07751937984496116,0.07170542635658927,0.03585271317829464,-0.026162790697674465,-0.054263565891472965,0.024224806201550653,0.0348837209302324,0.009689922480620172,0.016472868217054293,0.06492248062015515,-0.05135658914728691,0.005813953488372103,0.029069767441860517,0.026162790697674465,-0.04941860465116288,-0.02422480620155043,0.011627906976743985,0.09593023255813948,-0.050387596899224674,-0.029069767441860295,0.011627906976744429,0.023255813953488413,0.025193798449612226,0.07267441860465107,-0.0348837209302324,-0.0281007751937985,0.04748062015503862,0.029069767441860517,-0.0019379844961240345,-0.019379844961240345,0.02131782945736438,-0.22965116279069764,0.06298449612403112,-0.0281007751937985,0.0019379844961240345,0.046511627906976605,-0.028100775193798277,-0.018410852713178327,-0.004844961240310086,-0.0019379844961240345,0.0,-0.008720930232558155,-0.007751937984496138,0.004844961240310086,-0.0009689922480620172,-0.013565891472868241,-0.04554263565891481,0.005813953488372103,0.05135658914728691,0.05329457364341095,0.0,0.0009689922480620172,-0.0009689922480620172
0.0019379844961240345,-0.0019379844961238124,0.14922480620155043,-0.02131782945736438,-0.053294573643410725,-0.05523255813953476,0.0009689922480620172,-0.07751937984496116,0.08333333333333348,-0.047480620155039066,-0.014534883720930258,0.03100775193798455,0.08236434108527169,0.05329457364341095,-0.01453488372093048,-0.02034883720930236,-0.021317829457364157,0.008720930232558155,0.008720930232558155,-0.09302325581395343,-0.014534883720930036,0.054263565891472965,0.04263565891472876,0.05620155038759722,0.054263565891472965,-0.05910852713178283,-0.04844961240310086,0.043604651162790775,0.0620155038759691,0.07558139534883734,0.03972868217054293,-0.030038759689922534,-0.05232558139534893,0.01841085271317855,0.03682170542635643,-0.007751937984495916,0.006782945736434121,0.06298449612403112,-0.09205426356589164,-0.007751937984496138,0.0406976744186045,0.02422480620155043,-0.06298449612403112,-0.07073643410852704,0.00968992248061995,0.07267441860465129,-0.04844961240310064,-0.05813953488372081,-0.0019379844961238124,0.003875968992248069,0.03682170542635643,0.0746124031007751,-0.04069767441860428,-0.0339147286821706,0.022286821705426396,0.025193798449612226,-0.02906976744186074,-0.03100775193798455,0.023255813953488413,-0.31686046511627897,-0.08817829457364335,-0.026162790697674465,-0.0019379844961240345,0.05232558139534871,-0.0029069767441860517,-0.02034883720930214,-0.006782945736434121,-0.007751937984496138,-0.015503875968992054,-0.008720930232558155,-0.015503875968992276,-0.0009689922480620172,-0.010658914728681967,-0.013565891472868241,-0.04554263565891481,0.005813953488372103,0.03585271317829464,0.057170542635659016,0.007751937984496138,-0.004844961240310086,0.0009689922480620172
0.019379844961240345,0.0,0.10271317829457338,-0.050387596899224674,-0.04166666666666652,-0.035852713178294415,-0.006782945736434121,-0.04457364341085257,0.056201550387597,-0.004844961240310308,-0.006782945736434343,0.04651162790697683,0.07073643410852726,0.0029069767441860517,-0.01453488372093048,-0.02034883720930236,-0.07170542635658927,0.014534883720930258,0.06686046511627897,-0.08139534883720922,-0.01065891472868219,0.02131782945736438,0.04844961240310086,0.02713178294573626,0.04651162790697683,-0.05329457364341095,-0.04069767441860472,0.02810077519379872,0.05038759689922512,0.058139534883721034,0.030038759689922534,-0.04166666666666696,-0.029069767441860517,0.028100775193798944,0.032945736434108364,-0.005813953488371659,-0.0009689922480620172,0.05135658914728669,-0.09786821705426374,0.003875968992248069,0.0348837209302324,0.022286821705426396,-0.06492248062015515,-0.10949612403100772,-0.005813953488372103,0.07655038759689936,-0.027131782945736482,-0.046511627906976605,0.08527131782945752,-0.013565891472868019,0.0406976744186045,0.07848837209302317,-0.04069767441860428,-0.04166666666666674,-0.0009689922480620172,0.04844961240310064,-0.05038759689922512,-0.00775193798449636,0.017441860465116088,-0.1637596899224807,-0.16957364341085257,-0.031976744186046346,-0.007751937984496138,0.03682170542635643,0.0067829457364338985,-0.022286821705426174,0.0029069767441860517,-0.02131782945736438,-0.013565891472868241,-0.012596899224806224,-0.029069767441860517,-0.004844961240309864,-0.014534883720930036,-0.005813953488372103,-0.05523255813953498,0.003875968992248069,0.0339147286821706,0.05523255813953498,-0.0019379844961238124,-0.010658914728681967,0.004844961240309864
0.019379844961240345,0.0,0.10077519379844957,-0.08139534883720922,-0.03779069767441823,-0.022286821705426174,0.0029069767441860517,-0.056201550387596555,0.04457364341085279,0.010658914728681745,0.022286821705426396,0.04651162790697683,0.08236434108527169,-0.039728682170542706,-0.0029069767441864958,-0.022286821705426396,-0.07364341085271353,0.012596899224806224,-0.03197674418604679,-0.08333333333333348,-0.016472868217054293,-0.005813953488372103,0.029069767441860517,0.015503875968992276,0.029069767441860517,-0.06298449612403112,-0.04457364341085279,0.014534883720930258,0.032945736434108364,0.0678294573643412,0.008720930232557933,-0.039728682170542706,-0.025193798449612448,0.028100775193798944,0.021317829457364157,0.003875968992248291,0.008720930232558155,0.05329457364341095,-0.08042635658914765,0.011627906976744207,0.05426356589147274,0.0067829457364338985,-0.06879844961240322,-0.09011627906976738,-0.023255813953488413,0.07073643410852726,-0.027131782945736482,-0.052325581395348486,-0.019379844961240345,-0.007751937984496138,0.056201550387597,0.07655038759689914,-0.04457364341085257,-0.03972868217054293,0.0029069767441860517,0.036821705426356655,-0.02906976744186074,-0.07170542635658927,0.03875968992248047,-0.09205426356589164,-0.11724806201550364,-0.049418604651162656,-0.007751937984496138,0.025193798449612226,-0.0009689922480622393,-0.02034883720930214,-0.004844961240310086,-0.007751937984496138,0.0,-0.004844961240310086,-0.036821705426356655,-0.0067829457364338985,-0.010658914728681967,0.003875968992247847,-0.04554263565891481,0.007751937984496138,0.030038759689922534,0.057170542635659016,-0.01744186046511631,-0.008720930232558155,0.008720930232558155
0.011627906976744429,0.0019379844961240345,0.21317829457364357,-0.1027131782945736,-0.053294573643410725,-0.04941860465116288,0.01065891472868219,-0.08139534883720922,0.03875968992248069,-0.01453488372093048,0.039728682170542706,0.03875968992248069,0.07655038759689936,-0.03585271317829464,0.01647286821705407,-0.043604651162790775,-0.05232558139534893,-0.008720930232557933,-0.1579457364341088,-0.09496124031007747,-0.02422480620155043,-0.011627906976743985,0.011627906976744207,0.009689922480620172,-0.003875968992248069,-0.05910852713178283,-0.050387596899224896,0.018410852713178327,0.029069767441860295,0.09108527131782962,0.0009689922480620172,-0.03391472868217038,-0.03488372093023262,0.028100775193798944,0.038759689922480245,0.005813953488372325,0.03585271317829486,0.04941860465116288,-0.05135658914728691,0.04069767441860428,0.08720930232558155,0.01453488372093048,-0.08042635658914721,-0.05523255813953498,-0.01744186046511631,0.03585271317829486,-0.04844961240310064,-0.050387596899224674,-0.02131782945736438,0.09496124031007747,0.011627906976743763,0.07267441860465107,-0.05620155038759678,-0.043604651162790775,0.0009689922480620172,-0.003875968992248069,0.0019379844961240345,-0.11434108527131781,0.011627906976744207,-0.10368217054263562,-0.03391472868217038,-0.026162790697674465,0.005813953488372103,0.015503875968992054,-0.02422480620155043,-0.030038759689922312,-0.008720930232558155,0.005813953488372103,0.0019379844961240345,0.0029069767441860517,-0.027131782945736482,-0.0067829457364338985,-0.014534883720930036,0.00968992248061995,-0.05135658914728691,0.007751937984496138,0.04166666666666674,0.05135658914728691,-0.011627906976744207,-0.008720930232558155,0.006782945736434121
0.0019379844961240345,0.0019379844961240345,0.20736434108527124,-0.1027131782945736,-0.05523255813953476,-0.04941860465116288,-0.004844961240310086,-0.06395348837209314,0.04844961240310086,0.03779069767441845,0.03779069767441845,0.04651162790697683,0.061046511627907085,-0.022286821705426396,-0.0009689922480622393,-0.03585271317829464,-0.003875968992248069,-0.0009689922480620172,-0.10949612403100772,-0.07751937984496116,-0.02422480620155043,-0.025193798449612448,0.0019379844961242565,0.0,-0.013565891472868241,-0.057170542635659016,-0.050387596899224896,-0.020348837209302584,0.03875968992248069,0.10077519379844979,-0.0009689922480620172,-0.03391472868217038,-0.050387596899224896,0.033914728682170825,0.038759689922480245,0.003875968992248291,0.039728682170542706,0.04166666666666674,-0.07655038759689936,0.05813953488372081,0.0910852713178294,0.0281007751937985,-0.08042635658914721,-0.03585271317829464,-0.023255813953488413,0.03197674418604679,-0.05232558139534871,-0.025193798449612226,-0.013565891472868241,0.1298449612403101,0.06782945736434098,0.07267441860465107,-0.05813953488372081,-0.043604651162790775,0.004844961240310086,0.01744186046511631,0.02325581395348819,-0.08527131782945752,0.005813953488372103,-0.11724806201550386,-0.09011627906976738,-0.035852713178294415,-0.0019379844961240345,0.011627906976743985,-0.02422480620155043,-0.03391472868217016,0.0029069767441860517,0.007751937984496138,-0.005813953488372103,0.006782945736434121,-0.02131782945736438,-0.018410852713178105,-0.018410852713178105,0.005813953488371881,-0.05523255813953498,0.005813953488372103,0.043604651162790775,0.05135658914728691,-0.009689922480620394,-0.006782945736434121,-0.004844961240310086
0.003875968992247847,-0.005813953488372103,-0.1589147286821706,-0.08333333333333348,-0.04554263565891481,-0.04554263565891459,-0.01065891472868219,-0.10852713178294571,0.029069767441860517,0.01647286821705407,0.018410852713178327,0.04457364341085279,0.047480620155038844,-0.004844961240310086,-0.022286821705426618,-0.012596899224806224,0.007751937984495916,0.014534883720930258,-0.030038759689922534,-0.06007751937984507,-0.014534883720930036,-0.027131782945736482,-0.009689922480620172,-0.017441860465116532,-0.01744186046511631,-0.05135658914728691,-0.04069767441860472,-0.04166666666666674,0.01744186046511631,0.08914728682170558,0.004844961240310086,-0.043604651162790775,-0.05620155038759722,0.04166666666666674,0.029069767441860295,0.0019379844961242565,0.014534883720930258,0.05329457364341095,-0.07461240310077533,0.05813953488372081,0.08139534883720922,0.030038759689922312,-0.07461240310077533,-0.03585271317829464,0.013565891472868019,0.03585271317829486,-0.060077519379844846,-0.005813953488371881,-0.06782945736434076,0.046511627906976605,0.0910852713178294,0.07267441860465107,-0.06782945736434098,-0.03972868217054293,0.01065891472868219,0.03100775193798455,0.050387596899224674,-0.09689922480620172,-0.06395348837209291,-0.17732558139534915,-0.10368217054263584,-0.04554263565891459,-0.01744186046511631,0.021317829457364157,-0.02422480620155043,-0.031976744186046346,0.008720930232558155,-0.009689922480620172,-0.005813953488372103,-0.004844961240310086,-0.03100775193798433,-0.008720930232557933,-0.018410852713178105,-0.015503875968992276,-0.047480620155038844,0.009689922480620172,0.043604651162790775,0.07073643410852726,-0.007751937984496138,-0.012596899224806224,0.004844961240309864
0.007751937984496138,0.005813953488372103,-0.23449612403100772,-0.052325581395348486,-0.028100775193798277,-0.05135658914728669,-0.0009689922480620172,-0.08333333333333326,0.025193798449612448,0.008720930232557933,-0.008720930232558155,0.025193798449612448,0.05329457364341095,-0.012596899224806224,-0.02810077519379872,-0.026162790697674687,-0.015503875968992276,0.004844961240310086,-0.0339147286821706,-0.06007751937984507,-0.02422480620155043,-0.023255813953488413,-0.027131782945736482,-0.032945736434108586,-0.0348837209302324,-0.04941860465116288,-0.03875968992248069,-0.04166666666666674,-0.009689922480620172,0.07364341085271331,0.01065891472868219,-0.061046511627907085,-0.04651162790697683,0.04166666666666674,0.011627906976744207,-0.005813953488371659,0.008720930232558155,0.05910852713178327,-0.07461240310077533,0.032945736434108364,0.060077519379844846,0.02034883720930236,-0.06686046511627919,-0.047480620155038844,0.025193798449612226,0.03197674418604679,-0.08139534883720922,-0.015503875968992054,-0.03875968992248047,0.005813953488371881,0.0755813953488369,0.0746124031007751,-0.06976744186046524,-0.057170542635659016,0.016472868217054515,0.058139534883721034,0.0406976744186045,-0.14922480620155043,-0.08527131782945752,-0.1424418604651163,-0.11531007751937983,-0.06104651162790686,-0.011627906976744207,0.03875968992248069,-0.012596899224806224,-0.028100775193798277,0.008720930232558155,-0.0019379844961240345,-0.003875968992248069,-0.008720930232558155,-0.015503875968992276,0.01065891472868219,-0.008720930232557933,-0.029069767441860517,-0.039728682170542706,0.007751937984496138,0.039728682170542706,0.05910852713178305,-0.011627906976744207,-0.012596899224806224,-0.0009689922480620172
0.013565891472868241,0.011627906976744207,-0.14728682170542662,-0.04457364341085257,-0.04166666666666652,-0.030038759689922312,-0.014534883720930258,-0.11240310077519355,0.01744186046511631,-0.006782945736434343,-0.014534883720930258,0.02131782945736438,0.06879844961240322,-0.02422480620155043,-0.024224806201550653,-0.030038759689922534,-0.02906976744186074,-0.026162790697674243,-0.07655038759689936,-0.07751937984496116,-0.0281007751937985,-0.032945736434108364,-0.0406976744186045,-0.029069767441860517,-0.04844961240310064,-0.06492248062015515,-0.04844961240310086,-0.03585271317829464,-0.0058139534883725474,0.06589147286821717,0.01065891472868219,-0.061046511627907085,-0.04651162790697683,0.01841085271317855,0.025193798449612226,-0.011627906976743985,0.012596899224806446,0.06298449612403112,-0.06686046511627919,0.02325581395348819,0.06201550387596888,0.016472868217054293,-0.05329457364341095,-0.05329457364341095,0.0019379844961240345,0.041666666666667185,-0.09496124031007747,-0.019379844961240122,-0.0406976744186045,-0.05620155038759722,0.0406976744186045,0.07655038759689914,-0.06395348837209291,-0.04941860465116288,0.018410852713178327,0.054263565891472965,0.0348837209302324,-0.12790697674418605,0.013565891472868241,-0.030038759689922756,-0.09011627906976738,-0.08236434108527124,-0.01744186046511631,0.03875968992248069,-0.004844961240310086,-0.026162790697674243,-0.004844961240310086,0.0019379844961240345,0.0019379844961240345,0.0029069767441860517,-0.007751937984496138,0.008720930232558155,-0.02034883720930214,-0.013565891472868241,-0.04941860465116288,0.003875968992248069,0.03197674418604657,0.047480620155039066,-0.015503875968992276,-0.012596899224806224,-0.008720930232557933
0.011627906976744429,0.003875968992248069,-0.07364341085271309,-0.10465116279069786,-0.04360465116279055,-0.0067829457364338985,-0.04941860465116288,-0.08720930232558155,0.03875968992248069,-0.03197674418604657,-0.047480620155038844,0.02131782945736438,0.05329457364341095,-0.03585271317829464,0.012596899224806002,0.0009689922480620172,-0.025193798449612448,-0.039728682170542484,-0.08430232558139528,-0.07751937984496116,-0.039728682170542706,-0.03875968992248069,-0.050387596899224674,-0.032945736434108586,-0.06201550387596888,-0.0784883720930234,-0.05232558139534893,-0.03779069767441867,-0.01744186046511631,0.050387596899224896,0.01065891472868219,-0.04166666666666696,-0.050387596899224896,0.008720930232558377,0.011627906976744207,0.005813953488372325,0.016472868217054293,0.07267441860465107,-0.09399224806201567,0.03875968992248047,0.050387596899224674,0.0029069767441860517,-0.05523255813953498,-0.07655038759689914,-0.06395348837209314,0.0339147286821706,-0.11240310077519355,-0.04457364341085257,-0.12596899224806202,-0.003875968992248069,0.06201550387596888,0.08624031007751931,-0.04069767441860428,-0.05135658914728691,-0.004844961240310086,0.015503875968992276,0.019379844961240122,-0.054263565891472965,0.06589147286821717,0.09593023255813948,-0.10368217054263584,-0.06686046511627897,-0.02131782945736438,0.029069767441860295,-0.006782945736434121,-0.022286821705426174,-0.004844961240310086,-0.003875968992248069,-0.003875968992248069,0.008720930232558155,-0.005813953488372103,0.01065891472868219,-0.018410852713178105,-2.220446049250313e-16,-0.05329457364341095,0.007751937984496138,0.026162790697674465,0.04166666666666696,-0.009689922480620394,-0.010658914728681967,-0.0029069767441860517
