0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0.0,0.004862236628849298,0.007293354943273898,-0.004051863857374403,-0.0040518638573743965,0.012155591572123155,0.02431118314424635,-0.018638573743922207,0.019448946515397095,-0.0016207455429497475,0.009724473257698547,-0.0024311183144246525,-0.0226904376012966,0.0040518638573743965,-0.023500810372771505,-0.0016207455429497475,0.03241491085899515,-0.006482982171798997,-0.005672609400324147,0.020259319286871996,-0.0113452188006483,-0.005672609400324151,0.0081037277147488,-0.008914100486223653,-0.019448946515397053,0.007293354943273905,-0.01377633711507295,-0.025121555915721246,0.007293354943273905,0.0178282009724473,0.005672609400324151,-0.0024311183144246004,-0.018638573743922204,0.0008103727714748529,0.005672609400324151,0.001620745542949803,-0.006482982171799052,-0.0008103727714749015,0.0040518638573744,0.0186385737439222,-0.0137763371150729,-0.05024311183144244,0.017828200972447347,0.01377633711507291,0.007293354943273905,0.01620745542949755,0.0,-0.024311183144246355,-0.006482982171798997,0.004862236628849249,0.020259319286871948,0.0162074554294976,-0.0032414910858994984,0.005672609400324151,0.008103727714748751,-0.004051863857374398,-0.0259319286871961,0.011345218800648302,0.0097244732576985
-0.004862236628849298,0.008103727714748807,0.008914100486223604,0.013776337115072902,-0.01701782820097239,-0.017017828200972446,0.016207455429497655,-0.012155591572123203,0.011345218800648302,4.163336342344337e-17,-0.004862236628849256,0.0008103727714748495,-0.025931928687196102,0.0008103727714749015,-0.00405186385737441,-0.0016207455429497475,0.03241491085899515,0.006482982171799004,-0.02512155591572115,0.015397082658022698,0.0,-0.005672609400324151,0.0162074554294976,-0.017017828200972453,-0.021069692058346856,-0.0008103727714749015,-0.008914100486223653,-0.010534846029173442,0.007293354943273905,0.011345218800648295,0.00891410048622375,-0.008914100486223698,-0.018638573743922204,0.002431118314424656,-0.002431118314424649,0.004862236628849305,-0.0016207455429497475,-0.008914100486223698,0.0040518638573744,0.0121555915721231,-0.0089141004862237,-0.059967585089141046,0.02917341977309565,0.0056726094003241995,0.0056726094003241995,0.025931928687196147,0.0,-0.021069692058346856,0.006482982171799004,0.004862236628849249,-0.013776337115072944,0.014586709886547797,-0.014586709886547797,-0.004051863857374348,0.01620745542949745,-0.007293354943273898,-0.0324149108589951,0.016207455429497503,0.0178282009724472
-0.00648298217179899,0.006482982171799004,0.010534846029173393,0.026742301458671,-0.028363047001620692,-0.002431118314424649,0.012965964343598056,-0.0170178282009725,0.012965964343598091,-0.011345218800648253,-0.009724473257698554,-0.0024311183144246525,-0.0307941653160454,0.0056726094003241995,-0.012155591572123217,-0.022690437601296548,0.024311183144246344,0.003241491085899502,-0.00729335494327385,0.0008103727714748946,0.0081037277147487,-0.005672609400324151,0.003241491085899495,-0.020259319286871948,-0.017828200972447354,-0.0056726094003241995,-0.020259319286871955,-0.012155591572123245,0.0040518638573743965,0.0,0.010534846029173449,0.004051863857374403,-0.025121555915721204,-0.010534846029173445,0.005672609400324151,0.011345218800648302,0.0016207455429497475,-0.0008103727714749015,0.0170178282009724,0.0040518638573743965,-0.0024311183144246993,-0.056726094003241544,0.04213938411669364,0.0008103727714749015,0.0105348460291734,0.027552674230145853,0.0016207455429497059,-0.016207455429497558,0.006482982171799004,0.009724473257698547,-0.007293354943273947,-0.0048622366288493014,0.001620745542949803,-0.012155591572123148,0.01782820097244725,-0.013776337115072899,-0.0372771474878443,0.011345218800648302,0.016207455429497503
0.0016207455429497059,0.009724473257698596,0.010534846029173393,0.0316045380875202,-0.020259319286871885,-0.028363047001620748,0.008103727714748855,-0.025121555915721204,0.017828200972447292,-0.01296596434359805,-0.004862236628849256,0.008914100486223646,-0.0356564019448946,-0.0008103727714749015,-0.018638573743922207,-0.014586709886547741,0.017828200972447354,-0.004862236628849298,0.020259319286871955,-0.0024311183144246004,0.006482982171799,-0.005672609400324151,0.003241491085899495,-0.020259319286871948,-0.016207455429497558,-0.0040518638573743965,-0.02188006482982175,-0.005672609400324144,-0.0072933549432738914,0.016207455429497607,0.01863857374392225,0.012155591572123203,-0.0380875202593193,-0.020259319286871948,0.010534846029173352,0.009724473257698506,-0.004862236628849249,0.007293354943273898,0.026742301458671004,0.002431118314424597,0.020259319286871903,-0.06645056726094004,0.03889789303079415,-0.0008103727714749015,0.013776337115072992,0.030794165316045445,0.011345218800648302,-0.017828200972447354,0.012965964343598105,0.01620745542949755,0.005672609400324151,0.001620745542949796,0.006482982171799101,-0.004051863857374348,0.00486223662884915,-0.010534846029173399,-0.0291734197730956,0.009724473257698502,0.016207455429497503
0.008103727714748807,0.014586709886547797,0.0040518638573743965,0.025121555915721197,-0.013776337115072895,-0.038087520259319246,0.01134521880064835,-0.0348460291734198,0.017828200972447292,-0.01620745542949755,-0.017828200972447354,0.010534846029173449,-0.0291734197730956,0.0170178282009725,-0.018638573743922207,-0.008103727714748737,0.011345218800648253,0.009724473257698499,0.0008103727714749501,0.0024311183144246004,0.009724473257698499,-0.002431118314424649,0.006482982171799094,-0.01539708265802265,-0.016207455429497558,-0.0056726094003241995,-0.01377633711507295,0.00729335494327385,-0.015397082658022698,0.030794165316045403,0.023500810372771547,0.0105348460291734,-0.0316045380875202,-0.004051863857374445,0.005672609400324151,-0.001620745542949796,-0.009724473257698547,-0.0024311183144246976,0.018638573743922204,0.008914100486223597,0.0186385737439221,-0.06807131280388984,0.04051863857374395,0.0024311183144246074,0.0170178282009725,0.027552674230145853,0.003241491085899502,-0.011345218800648253,-0.009724473257698499,0.02106969205834685,0.0008103727714748529,0.0178282009724473,-0.004862236628849197,0.0008103727714749501,-0.0032414910858995496,-0.004051863857374398,-0.0275526742301459,0.0178282009724473,0.016207455429497503
-0.0016207455429497891,0.022690437601296604,0.0008103727714747974,0.018638573743922193,-0.015397082658022684,-0.017017828200972446,0.016207455429497655,-0.0348460291734198,0.008103727714748793,-0.006482982171798955,-0.012965964343598053,0.010534846029173449,-0.0226904376012966,0.023500810372771505,-0.018638573743922207,-0.008103727714748737,0.02593192868719605,0.022690437601296604,0.004051863857374452,0.0105348460291734,-0.0048622366288493,-0.01539708265802265,0.001620745542949796,-0.01377633711507295,-0.012965964343598056,-0.007293354943273905,-0.01377633711507295,0.008914100486223653,-0.015397082658022698,0.025931928687196105,0.02188006482982175,0.008914100486223701,-0.028363047001620706,0.01377633711507295,0.017017828200972453,-0.006482982171798997,-0.006482982171799052,-0.0024311183144246976,0.007293354943273902,0.0121555915721231,0.015397082658022601,-0.05510534846029175,0.04051863857374395,0.007293354943273905,0.0040518638573743965,0.012965964343598056,0.012965964343598008,0.0048622366288492425,-0.006482982171798997,0.009724473257698547,0.015397082658022657,0.022690437601296597,0.009724473257698603,-0.005672609400324149,0.0032414910858994507,-0.0024311183144246993,-0.0259319286871961,0.027552674230145804,0.0145867098865477
0.004862236628849298,0.022690437601296604,0.010534846029173393,0.0202593192868719,-0.028363047001620692,0.01377633711507295,0.014586709886547852,-0.0380875202593193,0.012965964343598091,-0.0016207455429497475,0.0016207455429497475,0.008914100486223646,-0.025931928687196102,0.023500810372771505,-0.02025931928687201,0.0032414910858995505,0.030794165316045348,0.0259319286871961,0.02188006482982175,0.007293354943273898,-0.0081037277147488,-0.012155591572123148,0.0,-0.010534846029173449,-0.006482982171799052,0.0040518638573743965,-0.017017828200972453,0.008914100486223653,-0.0040518638573743965,0.021069692058346808,0.002431118314424649,0.015397082658022698,-0.023500810372771505,0.012155591572123155,0.01539708265802265,-0.001620745542949796,-0.0032414910858995505,-0.0040518638573743965,0.005672609400324102,0.0105348460291734,0.0170178282009724,-0.061588330632090744,0.03889789303079415,0.0024311183144246074,0.0040518638573743965,0.014586709886547845,0.0210696920583468,-0.0016207455429497544,0.0162074554294976,-0.0016207455429497475,0.039708265802269056,0.006482982171798997,0.008103727714748803,-0.00891410048622365,-0.0016207455429498498,-0.0056726094003241995,-0.0194489465153971,0.0324149108589951,0.012965964343598
0.0016207455429497059,0.017828200972447306,0.005672609400324102,0.023500810372771505,-0.021880064829821688,0.02674230145867096,0.014586709886547852,-0.0364667747163695,0.019448946515397095,0.008103727714748848,0.004862236628849249,-0.00729335494327395,-0.0291734197730956,0.012155591572123203,-0.018638573743922207,-0.0016207455429497475,0.030794165316045348,0.019448946515397095,0.025121555915721253,-0.0105348460291734,0.0032414910858994984,0.004051863857374355,0.006482982171799094,-0.012155591572123148,-0.012965964343598056,0.017017828200972404,-0.020259319286871955,0.005672609400324158,-0.015397082658022698,0.03727714748784441,-0.0008103727714748495,0.008914100486223701,-0.017017828200972404,0.023500810372771457,-0.0040518638573744485,0.014586709886547804,-4.85722573273506e-17,0.0024311183144246004,0.012155591572123103,0.0040518638573743965,0.013776337115072899,-0.06482982171799025,0.027552674230145846,-0.01215559157212319,0.0024311183144247045,0.019448946515397157,0.014586709886547797,-0.014586709886547755,0.003241491085899509,-0.030794165316045348,0.04132901134521875,-3.469446951953614e-18,0.006482982171799101,-0.010534846029173348,0.00486223662884915,-0.0024311183144246993,-0.0194489465153971,0.0388978930307941,0.0081037277147488
-0.0016207455429497891,0.017828200972447306,0.0040518638573743965,0.028363047001620706,-0.031604538087520194,0.025121555915721253,-0.011345218800648246,-0.0056726094003241995,0.0421393841166937,0.011345218800648343,-0.0016207455429497544,-0.008914100486223653,-0.0210696920583468,0.0040518638573743965,-0.017017828200972418,-0.0048622366288492425,0.030794165316045348,0.014586709886547804,0.023500810372771554,-0.012155591572123203,0.012965964343598,0.0008103727714748529,0.004862236628849298,-0.008914100486223653,-0.012965964343598056,0.021880064829821702,-0.02350081037277145,0.005672609400324158,-0.034846029173419696,0.0453808752025932,0.005672609400324151,0.007293354943273898,-0.023500810372771505,0.023500810372771457,-0.005672609400324151,0.012965964343598105,-0.0032414910858995505,0.0105348460291734,0.0040518638573744,0.002431118314424597,0.0089141004862236,-0.05834683954619124,0.009724473257698554,-0.008914100486223694,0.0024311183144247045,0.024311183144246358,0.009724473257698506,-0.008103727714748758,-0.032414910858995095,-0.042139384116693546,0.03646677471636955,0.022690437601296597,0.011345218800648302,-0.007293354943273848,0.008103727714748751,0.007293354943273902,-0.0243111831442464,0.048622366288492695,0.011345218800648201
0.0162074554294976,0.01944894651539711,0.0121555915721231,0.028363047001620706,-0.025121555915721197,-0.015397082658022747,5.551115123125783e-17,0.018638573743922193,0.053484602917341986,4.163336342344337e-17,4.85722573273506e-17,-0.005672609400324151,-0.011345218800648302,0.0008103727714749015,-0.008914100486223708,-0.00972447325769854,0.03403565640194484,0.009724473257698499,0.02188006482982175,-0.012155591572123203,0.019448946515397,-0.002431118314424649,-0.009724473257698506,-0.012155591572123148,-0.019448946515397053,0.029983792544570495,-0.017017828200972453,0.010534846029173359,-0.0316045380875202,0.048622366288492695,0.007293354943273947,0.008914100486223701,-0.025121555915721204,0.023500810372771457,0.008914100486223653,0.017828200972447306,-0.006482982171799052,0.0105348460291734,0.010534846029173404,0.0105348460291734,0.015397082658022601,-0.048622366288492744,0.009724473257698554,0.0170178282009725,0.0008103727714749015,0.030794165316045445,0.014586709886547797,-0.014586709886547755,0.01458670988654781,-0.01134521880064835,0.020259319286871948,0.04213938411669369,0.0162074554294976,-0.010534846029173348,0.0032414910858994507,0.007293354943273902,-0.0243111831442464,0.0453808752025932,-0.0032414910858995
