0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
-0.028089887640449396,-0.04414125200642055,-0.0746388443017657,-0.017656500802568253,0.028892455858747945,0.03290529695024075,0.02086677367576241,-0.08507223113964685,-0.0016051364365970988,0.0304975922953451,0.012841091492776902,-0.003210272873194253,0.005617977528089901,0.04975922953451045,-0.00882825040128414,-0.00240770465489569,0.013643659711075451,0.007223113964687,-0.0160513643659711,-0.014446227929374,0.026484751203852352,0.0296950240770465,-0.01605136436597105,0.02086677367576241,0.037720706260032044,-0.00240770465489565,0.0762439807383627,-0.028892455858748,0.0449438202247191,-0.008025682182985543,0.035313001605136396,-0.021669341894060952,-0.0232744783306581,-0.023274478330658106,0.0008025682182985494,0.012841091492776902,-0.03130016051364369,0.013643659711075451,0.007223113964687,0.0,0.021669341894061,-0.007223113964687,0.0449438202247191,-0.0064205457463884,-0.0080256821829855,-0.014446227929373999,-0.004012841091492796,-0.05537720706260029,-0.0232744783306581,-0.014446227929373993,0.02969502407704655,-0.0016051364365970988,0.0,-0.016853932584269656,0.013643659711075451,0.00802568218298555,0.00802568218298555,0.002407704654895697,-0.010433386837881246,-0.0377207062600321,0.010433386837881253,-0.036115569823435,-0.0955056179775281,0.0489566613162119,0.003210272873194253,-0.0738362760834671,-0.005617977528089846,0.05698234349919745,0.012841091492776846,-0.014446227929373986,0.005617977528089901,0.012038523274478352,0.012038523274478352,-0.0016051364365971404,0.02247191011235955,0.0008025682182985563,0.012841091492776902,0.0104333868378812,0.02006420545746385,-0.009630818619582652,-0.02648475120385225,-0.0024077046548956482,-0.06019261637239165,0.021669341894061,0.0024077046548957037
-0.0393258426966292,-0.037720706260032044,-0.0409309791332263,0.004815409309791352,0.019261637239165352,0.024879614767255254,0.02086677367576241,-0.08828250401284105,0.0,0.0417335473515249,0.008025682182985605,-0.014446227929374042,-0.008828250401284099,0.05296950240770465,-0.01685393258426965,0.0024077046548957037,-0.0024077046548956482,0.012038523274478304,-0.0256821829855537,-0.027287319422150895,-0.04895666131621175,0.013643659711075399,-0.02247191011235955,0.008025682182985605,0.023274478330658054,-0.00240770465489565,0.0569823434991975,-0.0626003210272873,0.0449438202247191,-0.004815409309791345,0.035313001605136396,-0.03130016051364355,-0.0313001605136437,-0.016853932584269607,0.005617977528089943,1.3877787807814457e-17,-0.036115569823435,0.007223113964686945,0.015248796147672605,0.016051364365971085,0.021669341894061,-0.004012841091492705,0.03531300160513641,0.0064205457463884005,-0.0032102728731942002,-0.014446227929373999,-0.023274478330658096,-0.045746388443017594,-0.0200642054574639,-0.027287319422150895,0.024879614767255254,-0.0160513643659711,-0.008025682182985598,-0.0072231139646869585,0.005617977528089943,0.00802568218298555,0.009630818619582648,-0.0008025682182986014,-0.026484751203852346,-0.0280898876404495,0.005617977528089957,-0.042536115569823396,-0.1163723916532905,0.1468699839486356,0.006420545746388451,-0.0786516853932584,-0.018459069020866747,0.04895666131621185,0.003210272873194253,-0.012841091492776888,0.005617977528089901,-0.005617977528089846,0.004012841091492747,-0.030497592295345148,0.032102728731942254,-0.007223113964687049,0.006420545746388499,-0.0040128410914928,0.01524879614767255,-0.016051364365971047,-0.02648475120385225,0.0008025682182985529,-0.06179775280898875,0.0345104333868379,0.012038523274478297
-0.04574638844301769,-0.07303370786516854,-0.0024077046548957037,0.07865168539325845,-0.003210272873194253,0.023274478330658155,0.0160513643659711,-0.08507223113964685,0.008025682182985494,0.036918138041733606,0.012841091492776902,-0.017656500802568253,-0.018459069020866692,0.08186195826645265,-0.004012841091492747,-0.00240770465489569,0.021669341894061056,0.024879614767255198,0.008025682182985598,-0.0321027287319422,-0.12760834670947024,0.013643659711075399,-0.02247191011235955,-0.0032102728731941976,0.010433386837881153,-0.00401284109149275,0.0585874799357946,-0.1412520064205457,0.04012841091492769,0.006420545746388451,0.04012841091492769,-0.029695024077046453,-0.021669341894061,-0.008828250401284106,0.004012841091492844,-0.0048154093097912964,-0.0393258426966292,-0.0024077046548956482,-0.0024077046548955927,0.02568218298555379,0.015248796147672591,-0.004012841091492705,0.024077046548956704,0.0224719101123595,-0.0080256821829855,-0.014446227929373999,-0.026484751203852398,-0.0730337078651685,-0.0280898876404495,-0.025682182985553796,0.01845906902086676,-0.006420545746388399,-0.0224719101123596,0.00401284109149274,-0.008828250401284057,-0.0032102728731942393,0.014446227929373959,0.004012841091492796,-0.024879614767255247,-0.018459069020866803,0.0008025682182985633,-0.04414125200642059,-0.1131621187800963,0.1420545746388443,0.00802568218298555,-0.06741573033707869,-0.02969502407704655,0.021669341894060945,0.012841091492776846,-0.011235955056179692,0.024879614767255198,0.0008025682182985494,-0.007223113964687042,-0.027287319422150846,0.004815409309791352,-0.013643659711075444,-0.0032102728731941976,0.0088282504012841,0.023274478330658047,-0.016051364365971047,-0.01203852327447825,0.018459069020866754,-0.06019261637239165,0.0200642054574639,0.015248796147672508
-0.0377207062600321,-0.08587479935794534,-0.031300160513643704,0.08828250401284105,0.009630818619582648,0.024879614767255254,0.009630818619582704,-0.07865168539325845,0.019261637239165297,0.022471910112359605,0.025682182985553803,-0.009630818619582648,-0.007223113964687,0.08186195826645265,-0.0024077046548956482,-0.005617977528089901,0.02808988764044945,0.020064205457463798,0.0626003210272873,-0.0385232744783307,-0.09229534510433374,0.0168539325842696,-0.01765650080256815,-0.016051364365971092,-0.00080256821829865,-0.00240770465489565,0.0601926163723917,-0.2423756019261636,0.022471910112359494,5.551115123125783e-17,0.04012841091492769,-0.02648475120385225,-0.0280898876404495,-0.0040128410914928095,-0.0024077046548956482,0.0032102728731942115,-0.045746388443017594,-0.004012841091492747,-0.010433386837881198,0.006420545746388492,0.021669341894061,-0.0008025682182985078,0.008025682182985501,0.0176565008025681,-0.0016051364365971001,0.003210272873194201,-0.000802568218298598,-0.0666131621187801,-0.021669341894061,-0.03370786516853929,0.012038523274478352,0.011235955056179803,-0.0176565008025683,0.015248796147672536,-0.0008025682182985494,-0.006420545746388451,0.019261637239165352,0.010433386837881198,-0.0024077046548956482,-0.0232744783306581,0.005617977528089957,-0.0377207062600321,-0.1067415730337079,0.1003210272873194,0.011235955056179747,-0.06902086677367579,-0.06179775280898875,0.010433386837881142,0.016051364365971155,0.0016051364365970988,0.0200642054574639,0.013643659711075451,0.004012841091492747,0.0016051364365971543,0.006420545746388451,-0.01524879614767255,0.006420545746388499,0.0136436597110754,0.03611556982343485,-0.024077046548956652,-0.021669341894060952,0.005617977528089853,-0.058587479935794544,0.028089887640449396,0.007223113964687
-0.024879614767255198,-0.09390048154093095,-0.042536115569823396,0.04975922953451045,0.019261637239165352,0.018459069020866747,0.0160513643659711,-0.07383627608346705,0.0321027287319422,0.017656500802568198,0.025682182985553803,-0.00802568218298555,-0.012038523274478297,0.06581059390048155,-0.004012841091492747,-0.008828250401284099,0.026484751203852352,0.032905296950240706,0.09470304975922961,-0.024077046548956697,0.02808988764044945,0.0120385232744783,-0.011235955056179749,-0.03852327447833069,-0.01043338683788125,-0.005617977528089849,0.0457463884430177,-0.2985553772070625,0.019261637239165297,-0.004815409309791345,0.036918138041733495,-0.012038523274478352,-0.036115569823435,-0.0024077046548956066,-0.0072231139646869585,-0.009630818619582593,-0.058587479935794495,-0.0024077046548956482,0.012038523274478408,0.011235955056179789,0.024879614767255198,0.004012841091492789,0.012841091492776902,0.0096308186195826,-0.0048154093097913,0.003210272873194201,0.0040128410914928025,-0.05216693418940609,-0.008828250401284099,-0.01926163723916529,0.005617977528089957,0.0048154093097914005,-0.019261637239165397,0.0024077046548956413,0.0024077046548957454,-0.00802568218298555,0.01284109149277686,0.013643659711075395,0.005617977528089853,-0.032905296950240796,0.008828250401284155,-0.03290529695024079,-0.065008025682183,0.0746388443017657,0.004815409309791352,-0.0770465489566613,-0.06019261637239165,0.01364365971107534,0.009630818619582648,0.0032102728731943087,0.0040128410914926915,0.013643659711075451,0.012038523274478352,0.009630818619582648,0.01605136436597105,-0.01685393258426965,0.017656500802568302,0.0104333868378812,0.028089887640449347,-0.020866773675762448,-0.021669341894060952,-0.005617977528089948,-0.05377207062600324,0.0232744783306581,-0.007223113964687
-0.0393258426966292,-0.04414125200642055,-0.0409309791332263,-0.12520064205457465,0.019261637239165352,0.00561797752808986,0.00481540930979131,-0.07383627608346705,0.0337078651685393,0.019261637239165408,-0.0016051364365970988,-0.004815409309791352,-0.026484751203852297,0.06260032102728724,-0.005617977528089846,0.0008025682182985078,0.004012841091492761,0.029695024077046495,0.1203852327447833,-0.019261637239165297,0.05858747993579455,0.0120385232744783,-0.01284109149277685,-0.041733547351524895,-0.01043338683788125,0.01043338683788115,0.0521669341894061,-0.2231139646869983,0.035313001605136396,0.004815409309791352,0.0272873194221508,0.0024077046548956482,-0.0329052969502408,0.015248796147672591,-0.0072231139646869585,-0.028892455858747994,-0.0553772070626003,-0.007223113964687056,0.007223113964687,0.0016051364365970988,0.013643659711075493,0.0056179775280898875,0.0160513643659711,0.0016051364365971003,-0.0016051364365971001,-0.0128410914927769,-0.007223113964687,-0.058587479935794495,-0.007223113964687,-0.0032102728731941976,0.016853932584269662,0.009630818619582704,-0.024077046548956697,-0.01043338683788126,0.0008025682182985494,-0.024077046548956642,0.017656500802568253,0.002407704654895697,-0.0024077046548956482,-0.0425361155698235,0.007223113964687056,-0.0521669341894061,-0.021669341894061,0.060192616372391705,-0.0016051364365971404,-0.0786516853932584,-0.02808988764044945,0.018459069020866747,0.011235955056179747,-0.0016051364365970988,-0.007223113964687,0.013643659711075451,0.00561797752808986,0.009630818619582648,0.02086677367576245,-0.020064205457463947,0.0048154093097914005,0.021669341894061,0.02166934189406095,-0.017656500802568146,-0.02327447833065805,-0.012038523274478349,-0.058587479935794544,0.026484751203852297,-0.005617977528089901
-0.0393258426966292,0.03290529695024086,-0.0714285714285714,-0.28250401284109145,0.017656500802568253,0.0024077046548956482,-0.011235955056179796,-0.07383627608346705,0.043338683788122,0.024077046548956704,-0.0032102728731941976,0.017656500802568253,-0.018459069020866692,0.08186195826645265,-0.018459069020866747,0.0040128410914928025,0.0008025682182985633,0.029695024077046495,0.12199036918138051,-0.014446227929374,0.012038523274478352,0.004012841091492801,-0.025682182985553748,-0.043338683788121994,-0.008828250401284148,0.005617977528089849,0.0730337078651685,-0.043338683788121994,0.04012841091492769,0.003210272873194253,0.030497592295345,0.023274478330658047,-0.0136436597110755,0.0232744783306581,-0.0024077046548956482,0.0016051364365971127,-0.04735152487961479,0.021669341894060945,0.0008025682182986049,0.012841091492776888,0.013643659711075493,0.007223113964687,-0.006420545746388499,0.016051364365971,0.0,-0.0032102728731941976,-0.020064205457463898,-0.045746388443017594,-0.000802568218298591,-0.009630818619582593,0.02969502407704655,0.012841091492776902,-0.0176565008025683,-0.002407704654895655,-0.0072231139646869585,-0.014446227929373945,0.014446227929373959,0.002407704654895697,-0.018459069020866747,-0.0377207062600321,0.004012841091492761,-0.0682182985553772,-0.0858747993579454,0.0393258426966292,-0.0016051364365971404,-0.0802568218298555,-0.08266452648475114,0.01524879614767255,0.009630818619582648,-0.0048154093097912964,0.024879614767255198,0.012038523274478352,-0.005617977528089943,0.003210272873194253,0.032102728731942254,-0.018459069020866747,-0.009630818619582596,0.0088282504012841,0.018459069020866747,-0.01123595505617975,-0.020064205457463853,-0.005617977528089948,-0.058587479935794544,0.0232744783306581,0.005617977528089901
-0.0377207062600321,0.01524879614767255,-0.0489566613162119,-0.15569823434991964,-0.006420545746388451,0.0024077046548956482,-0.0048154093097912964,-0.08186195826645265,0.006420545746388395,0.0160513643659711,0.014446227929374,0.014446227929373945,-0.0008025682182984939,0.07062600321027285,-0.050561797752808946,0.0024077046548957037,0.012038523274478352,0.028089887640449396,0.10914927768860361,-0.0032102728731941976,-0.0056179775280899465,0.013643659711075399,-0.03210272873194215,-0.049759229534510396,-0.01685393258426975,-0.00882825040128405,0.0682182985553772,-0.020866773675762396,0.035313001605136396,-0.008025682182985543,0.030497592295345,0.015248796147672546,-0.0425361155698235,0.0056179775280898875,0.0024077046548957454,0.0016051364365971127,-0.045746388443017594,0.007223113964686945,0.0040128410914928025,0.0016051364365970988,0.007223113964687,-0.0008025682182985078,-0.017656500802568198,0.0240770465489566,0.0064205457463884005,0.0016051364365971023,-0.008828250401284099,-0.048956661316211895,0.0200642054574639,-0.016051364365971092,0.02969502407704655,0.014446227929374,-0.0160513643659711,-0.0072231139646869585,-0.016853932584269656,-0.014446227929373945,0.009630818619582648,0.008828250401284099,-0.013643659711075447,-0.0296950240770466,0.005617977528089957,-0.0634028892455859,-0.2078651685393259,0.005617977528089901,0.003210272873194253,-0.08186195826645269,-0.08105939004815405,0.01685393258426965,0.00802568218298555,-0.016051364365971085,0.0232744783306581,-0.007223113964687042,-0.00882825040128414,0.003210272873194253,0.025682182985553748,-0.028089887640449448,0.009630818619582704,0.0008025682182985008,0.02166934189406095,-0.022471910112359546,-0.018459069020866747,-0.0024077046548956482,-0.055377207062600346,0.0377207062600321,0.010433386837881198
-0.0377207062600321,-0.04093097913322624,-0.0024077046548957037,0.07865168539325845,0.016051364365971155,-0.004012841091492747,0.00481540930979131,-0.07062600321027285,-0.0465489566613162,0.011235955056179803,0.0321027287319422,-5.551115123125783e-17,0.0040128410914928025,0.06741573033707865,-0.06340288924558585,-0.007223113964687,0.023274478330658155,0.020064205457463798,0.09309791332263251,-0.0160513643659711,0.016853932584269656,0.0216693418940609,-0.025682182985553748,-0.06099518459069019,-0.03451043338683785,-0.00882825040128405,0.0521669341894061,-0.18459069020866758,0.038523274478330594,-0.006420545746388444,0.0321027287319422,-0.005617977528089952,-0.0650080256821829,-0.04093097913322631,-0.004012841091492761,-0.008025682182985494,-0.0393258426966292,0.013643659711075451,-0.0040128410914926915,0.0,0.015248796147672591,0.000802568218298591,-0.008025682182985598,0.0545746388443017,0.012841091492776902,-0.006420545746388399,-0.002407704654895697,-0.065008025682183,0.0232744783306581,-0.0032102728731941976,0.020064205457463957,0.006420545746388499,-0.012841091492776902,-0.008828250401284057,-0.016853932584269656,-0.012841091492776846,0.011235955056179747,0.007223113964687,0.004012841091492754,-0.0232744783306581,-0.0024077046548956482,-0.024879614767255198,-0.2158908507223114,0.005617977528089901,-0.00802568218298555,-0.09791332263242379,0.012038523274478352,0.01524879614767255,0.00802568218298555,-0.022471910112359494,0.018459069020866692,-0.004012841091492747,-0.005617977528089943,0.003210272873194253,0.01605136436597105,-0.029695024077046547,0.0208667736757625,0.0024077046548955996,0.02006420545746385,-0.009630818619582652,-0.015248796147672551,0.005617977528089853,-0.05377207062600324,0.044141252006420606,0.007223113964687
-0.031300160513643704,-0.07784911717495985,-0.013643659711075395,0.17656500802568215,0.027287319422150846,-0.004012841091492747,0.006420545746388506,-0.05617977528089885,-0.049759229534510396,0.009630818619582704,0.0321027287319422,-5.551115123125783e-17,0.0040128410914928025,0.059390048154093045,-0.05377207062600324,-0.015248796147672591,0.020064205457463957,0.005617977528089797,0.0898876404494382,-0.0369181380417336,0.02808988764044945,0.0248796147672552,-0.02247191011235955,-0.0674157303370786,-0.03451043338683785,-0.01364365971107535,0.032905296950240796,-0.276083467094703,0.036918138041733495,0.003210272873194253,0.035313001605136396,-0.0008025682182985494,-0.058587479935794495,-0.04895666131621191,0.0024077046548957454,0.0032102728731942115,-0.056982343499197396,0.020064205457463846,-0.0024077046548955927,0.0032102728731941976,0.020064205457463888,0.000802568218298591,-0.0032102728731941976,0.060995184590690095,0.0032102728731941994,-0.0128410914927769,-0.012038523274478397,-0.06179775280898879,0.021669341894061,0.006420545746388506,0.008828250401284155,0.0160513643659711,-0.0208667736757625,-0.00561797752808986,-0.00561797752808986,-0.016051364365971148,0.011235955056179747,0.012038523274478297,0.005617977528089853,-0.0200642054574639,-0.012038523274478338,-0.013643659711075395,-0.1902086677367577,0.0537720706260032,-0.00802568218298555,-0.1428571428571429,0.04414125200642055,0.018459069020866747,0.006420545746388451,-0.038523274478330594,0.028089887640449396,-0.013643659711075451,0.0024077046548956482,0.006420545746388451,0.02407704654895665,-0.029695024077046547,0.024077046548956704,0.0040128410914927,0.010433386837881248,-0.0016051364365970502,-0.021669341894060952,-0.0024077046548956482,-0.050561797752808946,0.026484751203852297,0.008828250401284099
