0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
-0.027287319422151235,0.0024077046548955927,-0.015248796147672827,-0.009630818619582815,-0.04895666131621201,-0.0032102728731939756,0.008828250401283988,-0.0040128410914928025,-0.01926163723916563,-0.041733547351525235,-0.028089887640449618,-0.0008025682182983829,0.05939004815409277,0.022471910112359605,0.0040128410914928025,-0.008025682182985605,0.011235955056180025,0.016853932584269593,0.008828250401283988,-0.024077046548956815,-0.016051364365970766,-0.014446227929374,0.0032102728731944197,-0.00963081861958237,-0.0048154093097916295,-0.006420545746388395,-0.033707865168539186,-0.021669341894061223,-0.005617977528089568,-0.0329052969502408,-0.03370786516853963,-0.05698234349919762,-0.024879614767255198,0.005617977528089568,0.05939004815409277,-0.016853932584269593,-0.018459069020866803,-0.0032102728731944197,-0.008025682182985605,0.012038523274478408,-0.019261637239165186,0.013643659711075617,-0.0040128410914923585,-0.020866773675762396,-0.03210272873194242,-0.07142857142857117,-0.035313001605136396,0.014446227929374,-0.0008025682182983829,0.043338683788122,-0.06741573033707882,-0.007223113964687222,0.028892455858748,0.017656500802567976,0.004815409309791185,0.028892455858748,-0.002407704654896037,0.05939004815409321,0.0016051364365972098,-0.1709470304975924,-0.06661316211877999,-0.01605136436597121,-0.03451043338683757,0.0032102728731944197,-0.013643659711075173,-0.01926163723916563,-0.0016051364365972098,-0.014446227929374,0.0032102728731939756,0.0,0.012038523274478408,-0.025682182985554025,0.008828250401283988,0.007223113964686778,0.002407704654896037,0.019261637239165186,-0.008828250401283988,0.012038523274478408,0.007223113964686778,-0.029695024077046828
-0.02247191011236005,0.0024077046548955927,-0.016853932584269593,-4.440892098500626e-16,-0.01524879614767194,-0.0016051364365967657,0.015248796147672383,0.026484751203852852,-0.012841091492777679,-0.03531300160513684,-0.03451043338683846,-0.026484751203851964,0.0,0.04494382022471921,-0.013643659711075617,4.440892098500626e-16,0.009630818619582815,0.013643659711075617,-0.008828250401283988,-0.011235955056180025,-0.01123595505617958,-0.006420545746388839,0.014446227929374444,-0.019261637239165186,-0.011235955056180025,-0.017656500802567976,-0.033707865168539186,-0.029695024077046828,-0.012038523274478408,-0.03130016051364359,-0.03531300160513684,-0.013643659711075173,-0.026484751203851964,0.0024077046548955927,-0.006420545746388395,-0.021669341894061667,-0.0906902086677368,-0.0048154093097916295,0.0,0.03130016051364359,-0.01123595505617958,-0.03451043338683801,-0.0040128410914923585,-0.014446227929374,-0.01765650080256842,-0.06821829855537764,0.0,0.02247191011235916,-0.0056179775280904565,0.05136436597110716,0.009630818619582815,-0.0040128410914928025,0.030497592295345655,0.033707865168539186,-0.006420545746388395,0.038523274478330816,-0.0040128410914928025,0.004815409309791185,0.04654895666131642,-0.17897271268057802,0.1324237560192616,-0.011235955056180025,-0.06340288924558557,-0.006420545746388839,0.0056179775280904565,-0.009630818619582815,-0.019261637239165186,-0.022471910112359605,-0.0016051364365972098,-0.0048154093097916295,0.024879614767255198,-0.046548956661316865,0.007223113964686778,-0.004012841091493247,-0.026484751203851964,0.02407704654895637,0.010433386837881198,-0.015248796147672383,-0.002407704654896037,-0.013643659711075617
-0.01926163723916563,-0.0024077046548955927,-0.0329052969502408,-0.009630818619582815,-0.005617977528089568,0.0016051364365972098,-0.007223113964687222,0.03772070626003243,-0.01765650080256842,0.030497592295344766,-0.06340288924558646,-0.03451043338683757,-0.01765650080256842,0.04494382022471921,-0.02327447833065799,0.011235955056180025,-0.01284109149277679,0.0040128410914928025,-0.0024077046548955927,-0.0032102728731939756,-0.0032102728731939756,0.0,0.01926163723916563,-0.019261637239165186,-0.011235955056180025,-0.016051364365970766,-0.043338683788122,-0.03130016051364404,-0.012038523274478408,-0.024879614767255198,-0.024077046548956815,0.013643659711075617,-0.015248796147672383,0.0008025682182983829,-0.08186195826645282,-0.013643659711075617,-0.1195826645264848,-0.0048154093097916295,0.0032102728731939756,0.0393258426966292,-0.019261637239165186,-0.0393258426966292,0.0040128410914928025,-0.001605136436597654,0.01123595505617958,-0.05537720706260041,0.04494382022471921,0.0032102728731944197,-0.0024077046548955927,0.043338683788122,0.024077046548956815,-0.07303370786516838,0.019261637239166074,0.04012841091492758,-0.009630818619583259,0.052969502407704816,-0.007223113964686778,-0.022471910112359605,0.06420545746388484,-0.1693418940609952,0.23675762439807357,-0.014446227929374,-0.08105939004815399,-0.019261637239165186,0.0008025682182983829,-0.012841091492777235,-0.01123595505617958,-0.036918138041733606,-0.008025682182985605,-0.008025682182985605,0.010433386837881198,-0.08346709470305003,-0.000802568218298827,-0.004012841091493247,-0.058587479935794384,0.02247191011235916,0.0040128410914928025,-0.02327447833065799,-0.015248796147672827,0.0024077046548951486
-0.01605136436597121,0.0024077046548955927,-0.026484751203852852,-0.02086677367576284,-0.010433386837880754,0.0032102728731944197,-0.04093097913322641,0.04414125200642127,-0.028892455858748445,0.057784911717496,-0.06179775280898969,-0.029695024077046384,0.033707865168539186,0.043338683788122,-0.03130016051364359,0.011235955056180025,-0.04494382022471877,-0.005617977528090012,0.000802568218298827,-0.008025682182985605,-0.0016051364365972098,0.014446227929374,0.0048154093097916295,-0.011235955056180025,-0.01605136436597121,-0.006420545746388395,-0.04012841091492758,-0.015248796147672827,-0.012038523274478408,-0.012038523274478852,-0.022471910112359605,0.020064205457464457,-0.044141252006420384,0.0040128410914928025,-0.06741573033707926,-0.012038523274478408,-0.1340288924558588,-0.001605136436597654,0.01284109149277679,0.042536115569823174,-0.0032102728731939756,-0.03130016051364359,0.002407704654896037,-0.009630818619582815,0.019261637239165186,-0.047351524879614804,0.049759229534510396,-0.01284109149277679,0.007223113964686778,0.048154093097913186,0.051364365971107606,-0.1179775280898876,0.059390048154093655,0.06902086677367558,-0.006420545746388395,0.04173354735152479,-0.005617977528089568,-0.006420545746388839,0.07062600321027324,-0.167736757624398,0.028089887640449174,-0.022471910112359605,-0.09550561797752799,-0.0032102728731939756,-0.007223113964686778,-0.01926163723916563,0.0016051364365972098,-0.035313001605136396,-0.004815409309791185,-0.0032102728731944197,-0.02166934189406078,-0.12841091492776924,0.0024077046548955927,-0.018459069020867247,-0.055377207062599965,0.008025682182985605,-0.02327447833065799,-0.0040128410914928025,-0.03772070626003243,0.010433386837880754
-0.01926163723916563,0.013643659711075617,-0.016853932584269593,-0.030497592295345655,-0.012038523274477964,0.0032102728731944197,-0.05377207062600364,0.03130016051364404,-0.03370786516853963,0.03852327447833037,-0.06661316211878043,-0.02327447833065799,0.030497592295344766,0.028892455858748,-0.0329052969502408,0.03531300160513684,-0.06741573033707837,-0.010433386837881198,0.021669341894061223,-0.019261637239165186,-0.0032102728731939756,0.017656500802567976,-0.016051364365970766,-0.017656500802567976,-0.01765650080256842,-0.006420545746388395,-0.043338683788122,-0.010433386837881642,-0.010433386837881198,-0.016853932584269593,-0.01926163723916563,0.012038523274478408,-0.047351524879614804,-0.007223113964687222,-0.03049759229534521,-0.012038523274478408,-0.13081861958266483,-8.881784197001252e-16,0.022471910112359605,0.028089887640449174,0.0016051364365972098,-0.015248796147672383,-0.0040128410914923585,-0.043338683788122,-0.0048154093097916295,-0.04093097913322641,0.02568218298555358,-0.024077046548956815,0.005617977528089568,0.04012841091492714,0.08828250401284121,-0.0971107544141252,0.10593900481540963,0.10272873194221521,-0.01284109149277679,0.024077046548956815,-0.010433386837881198,0.02728731942215079,0.0786516853932584,-0.1629213483146068,-0.17415730337078683,-0.01926163723916563,-0.09550561797752799,0.011235955056180025,-0.007223113964686778,-0.012841091492777235,0.004815409309791185,-0.024077046548956815,0.0016051364365967657,-0.006420545746388395,-0.013643659711075173,-0.11075441412520082,-0.012038523274478408,-0.020064205457464013,-0.042536115569823174,0.0,-0.042536115569823174,0.0024077046548955927,-0.05056179775280922,0.012038523274477964
-0.025682182985554025,0.01845906902086636,-0.015248796147672827,-0.04654895666131642,-0.013643659711075173,-0.004815409309791185,-0.05056179775280922,0.03130016051364404,-0.01926163723916563,0.03531300160513595,-0.10513643659711125,0.008828250401284432,-0.08988764044943842,0.01284109149277679,-0.02327447833065799,0.028892455858748445,-0.05939004815409277,-0.0024077046548955927,0.03772070626003199,-0.017656500802567976,-0.004815409309791185,0.017656500802567976,-0.02568218298555358,-0.02086677367576195,-0.014446227929374444,0.0048154093097916295,-0.05136436597110716,-0.020064205457464013,-0.012038523274478408,-0.0393258426966292,-0.030497592295345655,0.010433386837881642,-0.028089887640449174,-0.008828250401283988,-0.051364365971107606,-0.020064205457464013,-0.12921348314606762,-0.00802568218298605,0.02568218298555358,-0.016853932584269593,-0.01284109149277679,-0.010433386837881198,-0.010433386837880754,-0.036918138041733606,-0.024077046548956815,-0.045746388443017594,0.0048154093097916295,-0.032102728731941976,0.0008025682182983829,0.0,0.057784911717496,-0.08587479935794562,0.03691813804173405,0.08828250401284077,-0.014446227929374,0.022471910112359605,-0.020064205457464013,0.04012841091492714,0.025682182985554025,-0.16452648475120402,-0.09229534510433401,-0.05939004815409321,-0.09871589085072197,0.009630818619582815,-0.010433386837880754,-0.016051364365971654,0.009630818619582815,-0.020866773675762396,0.0016051364365967657,0.006420545746388395,-0.012038523274477964,-0.001605136436597654,-0.04093097913322641,-0.024879614767256086,-0.015248796147672383,-0.0048154093097916295,-0.060192616372391594,-0.0040128410914928025,-0.05698234349919762,0.005617977528089568
-0.028892455858748445,0.008828250401284432,-0.007223113964686778,-0.03370786516853963,0.000802568218298827,-0.014446227929374,-0.021669341894061223,0.04093097913322685,-0.01605136436597121,0.019261637239165186,-0.12439807383627643,0.008828250401284432,-0.1781701444622792,0.025682182985553137,-0.008828250401284432,0.03210272873194242,-0.02728731942215079,0.018459069020866803,-0.012038523274478408,-0.0032102728731939756,-0.0032102728731939756,0.01605136436597121,-0.028892455858748,-0.02568218298555358,-0.014446227929374444,0.0,-0.049759229534510396,-0.021669341894061223,-0.016853932584269593,-0.02327447833065799,-0.036918138041733606,0.020064205457464457,-0.005617977528090012,-0.008828250401283988,-0.09951845906902079,-0.000802568218298827,-0.1276083467094704,-0.006420545746388839,0.02728731942215079,-0.0329052969502408,-0.043338683788122,-0.016853932584269593,-0.007223113964686334,-0.001605136436597654,-0.01926163723916563,-0.06500802568218278,0.0016051364365972098,-0.033707865168539186,0.007223113964686778,-0.0032102728731944197,0.04975922953450995,-0.058587479935794384,-0.09149277688603474,0.06741573033707882,-0.006420545746388395,0.030497592295344766,-0.013643659711075173,0.02568218298555358,-0.020866773675762396,-0.1773675762439808,0.01845906902086636,-0.09470304975922961,-0.09871589085072197,0.033707865168539186,-0.029695024077046384,-0.016051364365971654,0.004815409309791185,-0.03370786516853963,-0.0016051364365972098,-0.01123595505617958,-0.0040128410914928025,-0.07062600321027324,-0.03130016051364404,-0.03130016051364404,0.002407704654896037,0.0032102728731939756,-0.09550561797752799,-0.018459069020866803,-0.05216693418940643,-0.013643659711075617
-0.024077046548956815,-0.0008025682182983829,-0.007223113964686778,-0.01605136436597121,0.007223113964687222,-0.00963081861958237,0.03290529695024036,0.03772070626003243,-0.030497592295345655,0.020866773675762396,-0.06982343499197485,-0.0537720706260032,-0.2086677367576244,0.033707865168539186,-0.010433386837881198,0.03049759229534521,0.0,0.013643659711075617,-0.021669341894061223,0.014446227929374,0.0,0.017656500802567976,-0.02728731942215079,-0.02247191011235916,-0.020866773675762396,-0.004815409309791185,-0.05296950240770437,-0.026484751203852408,-0.01845906902086636,-0.024879614767255198,-0.01765650080256842,0.015248796147672827,0.007223113964687222,-0.007223113964687222,-0.13964686998394882,0.0040128410914928025,-0.07784911717496001,-0.0032102728731944197,0.032102728731941976,0.0040128410914928025,-0.07544141252006398,-0.02327447833065799,-0.005617977528089124,0.0,-0.0032102728731944197,-0.10995184590690199,0.028892455858748,-0.019261637239165186,0.0008025682182983829,0.008025682182985605,0.10754414125200595,-0.04093097913322641,-0.09951845906902035,0.04173354735152479,-0.0032102728731944197,0.02728731942215079,-0.024879614767255198,-0.01926163723916563,0.0048154093097916295,-0.2207062600321028,0.04735152487961436,-0.009630818619582815,-0.08105939004815399,0.03210272873194242,-0.016853932584269593,-0.016051364365971654,0.009630818619582815,-0.043338683788122,0.0016051364365967657,-0.0032102728731944197,0.000802568218298827,-0.08186195826645282,-0.028089887640449618,-0.023274478330658432,-0.008828250401283988,0.006420545746388395,-0.1276083467094704,-0.02327447833065799,-0.06179775280898925,-0.05858747993579483
-0.02247191011236005,0.0024077046548955927,-0.008828250401283988,-0.01926163723916563,0.004012841091493247,-0.0016051364365967657,0.056982343499197174,0.007223113964687222,-0.040128410914928025,0.020866773675762396,0.010433386837880754,-0.026484751203851964,-0.19101123595505642,0.04173354735152479,-0.010433386837881198,0.03852327447833037,0.0016051364365972098,0.0008025682182983829,-0.007223113964686778,-0.0016051364365972098,-0.0032102728731939756,0.020866773675762396,-0.032102728731941976,-0.02086677367576195,-0.02568218298555447,-0.004815409309791185,-0.04654895666131598,-0.01685393258427048,-0.02006420545746357,-0.029695024077046828,-0.02086677367576284,0.024879614767255642,0.008828250401284432,-0.008828250401283988,-0.14285714285714324,-0.008828250401284432,-0.06500802568218278,-0.0032102728731944197,0.04815409309791274,0.0682182985553772,-0.06902086677367558,-0.026484751203852408,-0.005617977528089124,-0.009630818619582815,-0.009630818619582815,-0.12921348314606718,0.1653290529695024,-0.01123595505617958,-0.0056179775280904565,0.01284109149277679,0.14125200642054558,-0.029695024077046384,0.011235955056180025,0.032102728731941976,-0.009630818619583259,-0.0032102728731944197,-0.02327447833065799,-0.07383627608346721,-0.01123595505617958,-0.27528089887640483,0.10513643659711036,0.05296950240770437,-0.055377207062599965,0.01605136436597121,-0.008828250401283544,-0.009630818619582815,0.004815409309791185,-0.03370786516853963,0.0016051364365967657,-0.01765650080256842,0.005617977528090012,-0.059390048154093655,-0.028089887640449618,-0.015248796147672827,-0.005617977528089568,0.008025682182985605,-0.06982343499197441,-0.02166934189406078,-0.04253611556982406,-0.06340288924558601
-0.01765650080256842,0.012038523274478408,-0.013643659711075617,-0.014446227929374444,0.002407704654896037,0.0016051364365972098,0.058587479935794384,-0.0008025682182979388,-0.025682182985554025,0.016051364365970766,0.01845906902086636,0.028089887640449618,-0.17656500802568242,0.03852327447833037,-0.012038523274478408,0.049759229534510396,0.0,0.0024077046548955927,0.007223113964686778,0.0,-0.004815409309791185,0.02728731942215079,-0.028892455858748,-0.016051364365970766,-0.020866773675762396,-0.01123595505617958,-0.043338683788122,-0.015248796147672827,-0.02006420545746357,-0.05216693418940599,-0.027287319422151235,0.029695024077046384,0.008828250401284432,-0.010433386837881198,-0.1348314606741572,-0.015248796147672827,-0.09871589085072241,-0.00802568218298605,0.04494382022471921,0.07945425361155678,-0.05617977528089879,-0.024879614767255198,-0.0008025682182979388,-0.01765650080256842,-0.01926163723916563,-0.1404494382022472,0.3274478330658106,-0.01284109149277679,-0.0024077046548955927,0.02247191011235916,0.1348314606741572,-0.018459069020866803,0.03531300160513684,0.04654895666131598,-0.020866773675762396,-0.020866773675762396,-0.0040128410914928025,-0.12680577849117203,-0.08507223113964679,-0.19502407704654923,0.1548956661316212,0.02407704654895637,-0.03130016051364315,0.043338683788122,0.010433386837881642,-0.0048154093097916295,0.008025682182985605,-0.01765650080256842,0.004815409309791185,-0.01284109149277679,0.008828250401283988,-0.059390048154093655,-0.03290529695024125,-0.018459069020867247,0.020064205457464013,0.008025682182985605,0.010433386837881198,-0.015248796147672383,-0.005617977528090012,-0.0056179775280904565
