0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.025121555915721405,0.017828200972447306,-0.04051863857374394,-0.04943273905996759,0.027552674230145957,-0.01620745542949753,0.05105348460291714,-0.03160453808752006,-0.0032414910858995505,-0.05267423014586714,-0.06239870340356579,-0.021069692058346856,0.024311183144246185,-0.006482982171799101,0.02350081037277163,0.021880064829821633,-0.025121555915721183,-0.037277147487844386,-0.02593192868719596,-0.015397082658022532,-0.004051863857374327,-0.03565640194489461,-0.01620745542949753,-0.0032414910858995505,0.03565640194489483,-0.01296596434359798,0.008914100486223653,0.017828200972447306,0.02188006482982141,-0.028363047001620734,-0.02917341977309551,0.029173419773095732,-0.05429497568881669,0.017017828200972307,-0.004862236628849326
0.015397082658022754,-0.006482982171799101,-0.05672609400324147,-0.11102106969205838,0.0016207455429497752,0.0032414910858995505,-0.03646677471636961,0.041329011345218714,0.004862236628849326,0.002431118314424552,-0.1029173419773095,-0.07131280388978944,0.0016207455429495532,-0.02269043760129663,0.047811993517017815,-0.012155591572122981,-0.03322528363047006,-0.13776337115072912,-0.034035656401944836,0.02025931928687208,-0.057536466774716466,-0.012965964343598202,-0.053484602917341695,-0.014586709886547755,0.05348460291734236,-0.02269043760129663,-0.018638573743922304,0.047001620745542816,-0.012155591572123203,-0.02025931928687208,-0.017828200972447528,0.01944894651539708,-0.023500810372771408,0.018638573743922304,0.03565640194489461
0.05267423014586692,-0.01944894651539708,-0.11507293354943271,-0.06888168557536489,-0.01944894651539686,0.04213938411669371,-0.01701782820097275,0.038087520259319385,0.019448946515397303,0.04943273905996759,-0.20340356564019446,-0.10534846029173428,-0.022690437601296853,-0.04538087520259326,0.018638573743922304,0.012155591572123203,-0.07698541329011377,-0.10858995137763361,-0.05348460291734192,0.008914100486223875,-0.0915721231766613,-0.004862236628849548,-0.0842787682333872,-0.037277147487844386,0.021069692058346856,-0.03241491085899506,-0.04294975688816849,0.03889789303079394,-0.04619124797406804,-0.010534846029173428,-0.038897893030794384,0.03889789303079416,0.09481361426256085,-0.017017828200972307,0.017828200972447306
0.02998379254457051,-0.04051863857374394,-0.17179902755267418,0.012155591572122981,-0.027552674230145735,0.05186385737439214,0.09157212317666086,0.010534846029173428,0.04862236628849281,0.09319286871961108,-0.206645056726094,-0.13938411669367912,-0.04051863857374416,-0.037277147487844164,-0.031604538087520284,0.017017828200972307,-0.09319286871961108,-0.004862236628849104,-0.00972447325769843,-0.03970826580226894,-0.10129659643435973,0.006482982171798879,-0.0794165316045381,-0.04538087520259326,0.03889789303079416,-0.03403565640194506,-0.05591572123176669,0.024311183144246185,-0.0915721231766613,-0.01701782820097275,-0.061588330632091015,0.03565640194489483,0.18071312803889805,-0.05429497568881669,-0.07455429497568877
-0.008914100486223653,-0.05024311183144259,-0.11507293354943271,0.052674230145866696,-0.072933549432739,0.05348460291734214,0.08346839546191265,-0.013776337115072979,0.0858995137763372,0.13047001620745546,-0.0850891410048622,-0.1345218800648298,-0.029173419773095732,-0.021069692058346856,-0.03322528363046984,-0.01701782820097275,0.0008103727714747766,0.04376012965964371,0.029173419773095732,-0.06888168557536467,-0.038087520259319385,-0.02431118314424663,-0.07617504051863855,-0.01620745542949753,0.12317666126418136,-0.017828200972447306,-0.025121555915721183,-0.012965964343598202,-0.10615883306320906,-0.012155591572122981,-0.04051863857374416,-0.01944894651539708,0.148298217179903,-0.03646677471636939,-0.15072933549432754
-0.010534846029173428,0.008103727714748654,-0.05510534846029169,0.09805510534846018,-0.0664505672609399,0.06482982171799012,0.06888168557536445,-0.012155591572123203,0.08103727714748787,0.11102106969205838,-0.008914100486223653,-0.09886547811993518,-0.0016207455429499973,-0.024311183144246185,0.005672609400324324,-0.04294975688816849,0.0964343598055104,0.008103727714748876,-0.006482982171798879,-0.06401944894651534,0.031604538087520284,-0.058346839546191465,-0.0794165316045381,0.00972447325769843,0.10534846029173428,0.05672609400324147,0.020259319286871635,-0.07617504051863877,-0.11750405186385726,-0.02674230145867096,-0.058346839546191465,-0.06482982171799012,0.10940032414910883,-0.0072933549432741,-0.10534846029173428
0.0202593192868723,0.01944894651539708,-0.04862236628849281,0.1272285251215559,-0.06158833063209057,0.06807131280388967,0.05267423014586692,0.028363047001620734,0.05510534846029169,0.023500810372771408,0.0137763371150732,-0.05996758508914102,0.05510534846029169,2.220446049250313e-16,0.047811993517017815,-0.044570502431118264,0.0899513776337113,-0.043760129659643265,-0.040518638573743715,-0.018638573743922082,-0.010534846029173428,-0.06482982171799057,-0.03565640194489461,0.006482982171799101,-0.03565640194489461,0.15721231766612642,0.051053484602917365,-0.04538087520259326,-0.12560777957860614,0.015397082658022754,-0.08427876823338765,-0.043760129659643265,0.10940032414910883,-0.03322528363046984,-0.04213938411669371
0.021880064829821855,-0.0016207455429497752,-0.0664505672609399,0.14181523500810367,-0.07455429497568877,0.030794165316045286,0.0072933549432736555,0.06888168557536467,0.06158833063209079,-0.023500810372771408,-0.015397082658022532,-0.06158833063209057,0.08103727714748743,0.012965964343598202,0.07212317666126422,-0.05591572123176669,0.03646677471636961,-0.027552674230145735,-0.014586709886547533,0.005672609400324324,-0.06888168557536489,-0.0032414910858999946,-0.008103727714748654,0.030794165316045508,-0.11021069692058338,0.12641815235008114,0.051053484602917365,0.017828200972447306,-0.10777957860615883,0.07212317666126422,-0.10696920583468428,-0.017828200972447306,0.10615883306320928,-0.05591572123176647,-0.051863857374392364
-0.07050243111831422,-0.011345218800648205,-0.047001620745542816,0.1272285251215559,-0.10858995137763383,0.0,-0.004051863857374549,0.04619124797406804,0.03241491085899528,-0.018638573743922304,-0.03484602917341961,-0.06645056726094012,0.04213938411669349,0.011345218800648205,0.03970826580226894,-0.031604538087520284,0.010534846029173206,0.03403565640194506,-0.01620745542949753,0.038087520259319385,-0.031604538087520284,0.05510534846029147,-0.06158833063209079,0.06158833063209079,-0.12155591572123181,0.11993517017828204,0.017017828200972307,0.008103727714748654,-0.08508914100486198,0.03970826580226894,-0.1053484602917345,-0.037277147487844386,0.10291734197730973,0.0008103727714749986,-0.0875202593192872
-0.10129659643435973,-0.004862236628849326,-0.037277147487844386,0.1029173419773095,-0.12641815235008091,0.03565640194489461,-0.025121555915721405,0.010534846029173428,-0.05348460291734192,0.04294975688816849,-0.007293354943273878,-0.04862236628849259,0.01296596434359798,0.0032414910858995505,-0.015397082658022532,0.012155591572123203,0.004051863857374327,0.07131280388978944,-0.05348460291734192,0.005672609400324324,-0.004051863857374327,0.10534846029173406,-0.14748784440842777,0.017828200972447528,-0.12317666126418136,0.1410048622366291,-0.007293354943273878,-0.042139384116693934,-0.06401944894651534,-0.06239870340356557,-0.06482982171799034,-0.01296596434359798,0.09157212317666152,0.018638573743922304,-0.08427876823338742
