0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
-0.018638573743922304,0.0016207455429499973,0.03889789303079416,0.031604538087520506,-0.005672609400324102,0.0032414910858995505,0.016207455429497752,-0.10129659643435929,-0.0072933549432736555,-0.022690437601296853,-0.019448946515397303,-0.04376012965964371,0.01701782820097275,-0.046191247974068705,0.0,0.02674230145867096,0.005672609400324102,0.0008103727714749986,-0.016207455429497752,0.015397082658022754,-0.05915721231766602,-0.209076175040519,-0.05915721231766646,-0.013776337115072756,-0.03403565640194506,-0.016207455429497752,-0.013776337115072756,-0.01620745542949731,-0.03646677471636961,-0.12641815235008114,-0.002431118314424552,0.021880064829821855,0.023500810372771408,-0.023500810372771852,0.0072933549432741,-0.10372771474878473,0.011345218800648205,-0.004862236628849104,0.004862236628849548,-0.08103727714748787,-0.10777957860615883,-0.002431118314424552,0.01620745542949731,0.0072933549432736555,0.006482982171798657,0.02998379254457051,-0.08022690437601288,0.051863857374392364,0.03160453808752006,0.08752025931928697,0.03808752025931916,-0.06077795786061557,-0.1353322528363048,-0.08508914100486198,-0.08184764991896287,-0.0032414910858995505,0.002431118314424552,-0.07941653160453788,0.005672609400324102,-0.017017828200972307,-0.024311183144246407,0.051863857374392364,-0.011345218800648649,0.004051863857374549,0.024311183144246407,0.025121555915721405,0.015397082658022754,0.017828200972447306,0.0008103727714745546,-0.0032414910858995505,0.024311183144245962
-0.03484602917342006,0.06482982171799057,-0.03565640194489461,0.08508914100486242,-0.02674230145867096,0.0016207455429499973,0.03403565640194506,-0.06564019448946468,0.0008103727714745546,-0.02431118314424685,-0.034035656401944614,-0.030794165316045508,0.021880064829821855,-0.036466774716370054,-0.022690437601295965,0.03970826580226916,0.01053484602917365,0.008914100486223653,-0.012965964343598202,0.008914100486223653,-0.07212317666126422,-0.1572123176661262,-0.062398703403566014,-0.023500810372770964,-0.042139384116694156,-0.019448946515397303,0.008914100486223653,-0.011345218800648205,-0.04294975688816871,-0.08103727714748787,0.0008103727714749986,0.021880064829821855,0.01053484602917365,-0.0283630470016214,0.01053484602917365,-0.08914100486223697,0.0032414910858995505,-0.01944894651539686,0.014586709886547755,-0.08589951377633742,-0.24554294975688862,0.008914100486223653,0.024311183144245962,-0.002431118314424996,0.011345218800648205,0.03160453808752006,-0.07698541329011332,0.05996758508914102,0.09481361426256063,0.09400324149108608,0.06239870340356557,-0.09805510534846018,-0.10129659643435973,-0.08995137763371153,-0.018638573743922304,-0.008103727714749098,-0.01053484602917365,-0.030794165316045508,-0.03970826580226916,-0.012155591572123647,-0.0210696920583473,0.058346839546191465,-0.012965964343598646,-0.008914100486223653,0.024311183144246407,0.033225283630470503,0.01215559157212276,0.012965964343597314,-0.0137763371150732,-0.0032414910858995505,0.017828200972447306
-0.08022690437601332,-0.01944894651539686,-0.03889789303079372,0.1418152350081039,-0.03484602917342006,0.021069692058346856,-0.01944894651539686,-0.02188006482982141,-0.017017828200972307,-0.03079416531604595,-0.006482982171799101,-0.04862236628849281,0.021880064829821855,-0.03484602917342006,-0.02593192868719596,0.0202593192868723,0.021880064829821855,0.008914100486223653,-0.009724473257698207,0.012155591572123203,-0.07536466774716333,-0.1523500810372771,-0.05753646677471691,-0.04457050243111782,-0.038897893030794606,-0.030794165316045508,0.008914100486223653,-0.0016207455429499973,-0.03646677471636961,-0.02431118314424685,-0.002431118314424552,0.015397082658022754,0.01053484602917365,-0.029983792544570953,0.008914100486223653,-0.07779578606158877,0.004862236628849104,-0.03889789303079416,0.008103727714748654,-0.07617504051863877,-0.31685575364667784,-0.01539708265802231,0.03241491085899462,0.008914100486223209,0.037277147487844164,0.03646677471636961,-0.06401944894651512,0.06482982171799057,0.05915721231766602,0.10534846029173428,0.047811993517017815,-0.10940032414910839,-0.051053484602917365,-0.14505672609400255,0.060777957860616016,0.014586709886547755,-0.041329011345218714,-0.011345218800648205,-0.018638573743922304,0.008914100486223653,-0.01944894651539686,0.06320907617504101,-0.011345218800648649,-0.010534846029173206,0.022690437601296853,0.028363047001620956,0.01215559157212276,0.01134521880064776,-0.021880064829821855,-0.006482982171799101,0.016207455429497752
-0.08833063209076242,-0.058346839546190576,-0.027552674230145957,0.10940032414910883,-0.012155591572123203,0.03241491085899506,-0.06807131280388967,0.03484602917342006,-0.052674230145866474,-0.04051863857374416,-0.024311183144246407,-0.04862236628849281,0.025121555915721405,-0.04457050243111915,0.008103727714748654,0.002431118314424552,0.0137763371150732,0.004051863857374549,-0.017828200972447306,0.012155591572123203,-0.06239870340356557,-0.145867098865478,-0.05915721231766646,-0.02836304700162051,-0.035656401944895055,-0.030794165316045508,-0.004051863857374105,-0.0032414910858999946,-0.03970826580226916,0.011345218800648205,-0.002431118314424552,0.02674230145867096,0.025121555915721405,-0.03646677471636961,-0.002431118314424552,-0.06645056726094056,-0.0032414910858999946,-0.047001620745542816,-0.0032414910858995505,-0.08752025931928653,-0.3087520259319292,-0.01539708265802231,0.030794165316045063,0.01215559157212276,0.050243111831442366,0.03646677471636961,-0.07698541329011332,0.07455429497568922,0.02674230145867096,0.07941653160453832,0.047811993517017815,-0.010534846029173206,0.047811993517017815,-0.12560777957860614,0.02674230145867096,0.01944894651539686,-0.03160453808752006,0.011345218800648649,0.02512155591572096,0.01863857374392186,-0.014586709886547755,0.055105348460291914,-0.012965964343598646,-0.012155591572123203,0.019448946515397747,0.0202593192868723,0.010534846029173206,0.009724473257697763,-0.03970826580226916,-0.016207455429497752,0.01944894651539686
-0.0218800648298223,-0.11993517017828159,-0.024311183144246407,0.049432739059968256,0.012155591572123203,0.009724473257698651,-0.02917341977309551,0.033225283630470503,-0.052674230145866474,-0.035656401944895055,-0.04051863857374327,-0.03889789303079416,0.025121555915721405,-0.062398703403566014,0.03403565640194506,-0.0072933549432741,-0.0008103727714745546,-0.0008103727714745546,-0.029173419773095954,0.012155591572123203,-0.05915721231766602,-0.1393841166936789,-0.06401944894651557,-0.02998379254457051,-0.042139384116694156,-0.022690437601296853,-0.0072933549432736555,-0.01620745542949731,-0.044570502431118264,0.030794165316045063,-0.0008103727714749986,0.021880064829821855,0.03646677471636961,-0.062398703403566014,-0.010534846029173206,-0.04376012965964371,-0.01944894651539686,-0.02269043760129641,-0.009724473257698651,-0.10210696920583473,-0.2601296596434364,-0.021880064829821855,0.01620745542949731,-0.008914100486224097,0.047001620745542816,0.02998379254457051,-0.07698541329011332,0.09238249594813608,0.02512155591572096,0.07779578606158877,0.06401944894651557,0.11102106969205838,0.03808752025931916,-0.08995137763371153,-0.023500810372771408,0.027552674230145513,-0.06239870340356557,0.035656401944895055,0.05753646677471602,0.017017828200972307,-0.024311183144246407,0.055105348460291914,-0.0145867098865482,-0.015397082658022754,0.024311183144246407,0.031604538087520506,0.0008103727714749986,0.014586709886547755,-0.03322528363047006,-0.021069692058346856,0.02593192868719596
-0.008914100486224097,-0.10534846029173384,-0.030794165316045508,0.012155591572123203,0.018638573743922304,-0.01944894651539686,-0.04213938411669371,0.02512155591572185,-0.017017828200972307,-0.04700162074554326,-0.014586709886547311,-0.04051863857374416,0.0202593192868723,-0.07860615883306377,0.04051863857374416,-0.010534846029173206,0.0008103727714749986,0.0008103727714749986,-0.027552674230145957,0.012155591572123203,-0.05267423014586692,-0.1329011345218798,-0.05915721231766646,-0.033225283630469615,-0.038897893030794606,-0.04862236628849281,-0.012155591572123203,-0.024311183144246407,-0.047811993517017815,0.04213938411669327,-0.008914100486223653,0.020259319286871857,0.02998379254457051,-0.07698541329011377,-0.01215559157212276,-0.025931928687196404,-0.03727714748784461,0.008103727714748654,-0.012965964343598202,-0.10210696920583473,-0.2001620745542949,-0.02674230145867096,0.014586709886547311,-0.02512155591572096,0.04051863857374327,0.023500810372771408,-0.07860615883306332,0.10048622366288518,0.03646677471636961,0.08752025931928697,0.10777957860615883,0.04619124797406826,-0.015397082658022754,-0.1871961102106967,-0.057536466774716466,0.034035656401944614,-0.11750405186385748,0.01620745542949731,0.08833063209076153,0.013776337115072756,-0.02917341977309551,0.050243111831443255,-0.011345218800648649,-0.012155591572123203,0.022690437601296853,0.031604538087520506,0.005672609400324102,0.01134521880064776,-0.025121555915721405,-0.022690437601296853,0.030794165316045063
-0.012155591572123203,0.011345218800648649,0.008103727714748654,0.017017828200972307,0.013776337115072756,-0.02917341977309551,0.004862236628849548,0.04457050243111871,0.0008103727714745546,-0.053484602917342805,-0.008103727714748654,-0.051863857374392364,0.0202593192868723,-0.08184764991896332,0.03889789303079416,-0.017017828200972307,0.0072933549432741,-0.0008103727714745546,-0.014586709886547755,0.002431118314424552,-0.05591572123176647,-0.11345218800648293,-0.04619124797406826,-0.06888168557536378,-0.035656401944895055,-0.08265802269043743,-0.02188006482982141,-0.047001620745542816,-0.047811993517017815,0.04051863857374416,-0.023500810372771408,0.023500810372770964,0.017017828200972307,-0.04943273905996781,-0.008914100486223653,-0.025931928687196404,-0.04538087520259282,0.027552674230145957,0.0016207455429495532,-0.07617504051863877,-0.14505672609400388,-0.02998379254457051,0.00810372771474821,-0.015397082658023198,0.04213938411669327,0.02998379254457051,-0.07860615883306332,0.07779578606158832,0.041329011345218714,0.09076175040518653,0.1369529983792548,-0.06726094003241467,0.004051863857374993,-0.20502431118314401,-0.06888168557536467,0.037277147487844164,-0.1320907617504048,0.038897893030794606,0.08346839546191287,-0.0072933549432741,-0.017828200972447306,0.04538087520259371,0.00486223662884866,-0.004051863857374549,0.0145867098865482,0.018638573743922304,0.008914100486223653,0.01134521880064776,-0.010534846029173206,-0.021069692058346856,0.037277147487844164
0.0024311183144241078,0.10696920583468428,-0.004862236628849548,0.025121555915721405,0.018638573743922304,-0.006482982171799101,0.09076175040518653,0.04132901134521916,0.03970826580226916,-0.0340356564019455,-0.009724473257698207,-0.051863857374392364,0.023500810372771408,-0.08508914100486287,0.030794165316045508,-0.015397082658022754,-0.013776337115072756,-0.013776337115072756,0.0032414910858995505,-0.01053484602917365,-0.06077795786061557,-0.07455429497568833,-0.0202593192868723,-0.05267423014586692,-0.04051863857374416,-0.06645056726094056,-0.02674230145867096,-0.07131280388978922,-0.057536466774716466,0.034035656401944614,-0.02674230145867096,0.021880064829821855,0.01053484602917365,-0.04943273905996781,-0.010534846029173206,-0.0275526742301464,-0.03403565640194506,0.03403565640194506,0.01620745542949731,-0.05348460291734236,-0.12560777957860658,-0.031604538087520506,0.009724473257698651,-0.008914100486224097,0.04051863857374327,0.03484602917341961,-0.07212317666126422,0.06482982171799057,0.03322528363047006,0.07617504051863877,0.1401944894651539,-0.04294975688816827,0.029983792544570953,-0.1807131280388976,-0.06564019448946512,0.050243111831442366,-0.21636952998379266,0.03727714748784461,0.04294975688816827,-0.029983792544570953,-0.0032414910858995505,0.050243111831443255,-0.006482982171799545,-0.002431118314424552,-0.0032414910858986623,0.010534846029174094,0.0072933549432736555,-4.440892098500626e-16,-0.02674230145867096,-0.016207455429497752,0.03241491085899506
0.005672609400323658,0.11345218800648338,-0.03889789303079372,0.04619124797406826,0.02674230145867096,-0.014586709886547755,0.009724473257698651,0.02512155591572185,0.11588330632090749,-0.03079416531604595,-0.014586709886547311,-0.051863857374392364,0.028363047001620956,-0.07050243111831467,0.029173419773095954,0.015397082658022754,-0.036466774716369166,-0.028363047001620956,0.008103727714748654,0.0008103727714745546,-0.05753646677471602,0.0,-0.021880064829821855,-0.005672609400323658,-0.04700162074554326,-0.03565640194489461,-0.03646677471636872,-0.06969205834683967,-0.06726094003241423,0.04213938411669327,-0.010534846029173206,0.01053484602917365,0.012155591572123203,-0.03484602917342006,-0.01215559157212276,-0.0210696920583473,-0.024311183144246407,0.04538087520259326,0.021069692058346412,-0.04538087520259326,-0.14019448946515434,-0.02998379254457051,0.012965964343598202,-0.012155591572124091,0.021069692058346412,0.02674230145867096,-0.06401944894651512,0.06807131280389012,0.02188006482982141,0.09076175040518653,0.1353322528363048,0.03160453808752006,0.013776337115072756,-0.2001620745542949,-0.04943273905996737,0.05186385737439192,-0.22447325769854132,0.04376012965964371,0.03970826580226916,-0.03322528363047006,-0.006482982171799101,0.04538087520259371,-0.008103727714749098,-0.0008103727714749986,0.0016207455429499973,0.0137763371150732,0.013776337115072756,0.0032414910858995505,-0.05591572123176647,-0.0016207455429499973,0.03565640194489461
-0.008914100486224097,0.14100486223662934,-0.03241491085899506,0.005672609400324102,0.05267423014586692,-0.037277147487844164,-0.008103727714748654,-0.02512155591572096,0.04294975688816871,-0.05024311183144281,-0.014586709886547311,-0.05348460291734192,0.028363047001620956,-0.062398703403566014,0.03565640194489461,0.015397082658022754,-0.04294975688816827,-0.03808752025931916,0.008103727714748654,-0.005672609400324102,-0.044570502431118264,0.05672609400324102,-0.029983792544570953,0.015397082658023198,-0.03727714748784461,-0.03403565640194506,-0.04943273905996781,-0.050243111831442366,-0.07536466774716377,0.06158833063209057,-0.012155591572123203,0.004051863857374105,0.013776337115072756,-0.005672609400324546,-0.010534846029173206,-0.038897893030794606,-0.024311183144246407,0.04051863857374416,0.01944894651539686,-0.03727714748784461,-0.15153970826580254,-0.01701782820097275,-4.440892098500626e-16,-0.002431118314424996,0.0032414910858991064,0.023500810372771408,-0.07374392220421333,0.06969205834683967,0.012155591572123203,0.17017828200972485,0.17423014586709895,0.04619124797406826,-0.02512155591572096,-0.1580226904376012,-0.04294975688816871,0.059967585089140574,-0.10777957860615883,0.061588330632091015,0.05591572123176647,0.01215559157212276,-0.01620745542949731,0.04538087520259371,-0.004862236628849548,0.004051863857374549,0.0275526742301464,0.04457050243111871,0.0202593192868723,-0.0016207455429504414,-0.060777957860616016,0.008103727714748654,0.05186385737439192
