0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
-0.08560311284046707,0.04863813229571978,0.008754863813229541,-0.0009727626459143934,0.012645914396887115,-0.0077821011673151474,-0.11284046692606997,0.0,-0.14494163424124518,0.2519455252918288,-0.015564202334630406,0.009727626459143934,0.017509727626459193,0.0029182879377431803,0.03599221789883267,0.0038910505836575737,0.030155642023346307,-0.035019455252918275,0.0,0.0009727626459143934,0.03307392996108949,-0.19649805447470814,0.06906614785992216,0.0019455252918287869,-0.02821011673151752,-0.015564202334630406,-0.03404669260700388,0.014591439688715901,0.02237354085603105,0.06128404669260701,0.0311284046692607,-0.07392996108949412,0.060311284046692615,0.004863813229571967,-0.026264591439688734,0.040856031128404635,0.026264591439688734,0.03891050583657585,0.037937743190661455,-0.16245136186770437,0.037937743190661566,-0.018482490272373475,-0.05252918287937747,-0.010700389105058328,0.017509727626459193,0.043774319066147815,0.06517509727626458,-0.0019455252918287869,0.051556420233463074,-0.2344357976653696,0.0165369649805448,-0.01945525291828787,0.03599221789883278,0.0,0.02529182879377434,0.04280155642023342,-0.0165369649805448,0.015564202334630295,-0.03988326848249035,-0.015564202334630295,-0.02821011673151741,0.012645914396887115,0.0165369649805448,0.05058365758754857,0.0457198443579766,0.014591439688716012,-0.029182879377431914,-0.0077821011673152585,-0.05544747081712054,-0.03599221789883256,0.06809338521400776,0.06614785992217898,0.0019455252918287869,-0.1585603112840468,0.04961089494163429,0.07684824902723753,0.2616731517509727,0.07879377431906609,-0.06712062256809337,-0.024319066147859947,-0.0038910505836575737,0.11770428015564205,0.06712062256809337,0.07587548638132297,0.005836575875486416,0.024319066147859947,-0.050583657587548625,-0.021400778210116767,-0.060311284046692615,-0.005836575875486361,-0.010700389105058328,0.02529182879377423,0.043774319066147926,-0.008754863813229541,-0.03599221789883267,0.014591439688716012,0.16536964980544755,-0.009727626459143934,0.05350194552529186,-0.0077821011673152585,0.05642023346303504,-0.03599221789883267,0.023346303501945553
-0.10311284046692637,0.04280155642023342,0.010700389105058328,0.010700389105058328,0.0165369649805448,0.005836575875486361,-0.13424124513618663,-0.0019455252918287869,-0.1741245136186771,0.26361867704280173,-0.015564202334630406,0.0058365758754862496,0.015564202334630406,0.010700389105058328,0.04182879377431903,0.013618677042801508,0.03599221789883267,-0.02529182879377434,-0.0019455252918287869,0.0029182879377431803,0.03891050583657585,-0.21011673151750976,0.07101167315175094,0.009727626459143934,-0.024319066147859947,-0.009727626459143934,-0.03599221789883267,0.020428015564202262,0.032101167315175094,0.06128404669260701,0.03891050583657585,-0.06420233463035019,0.05836575875486383,0.010700389105058328,-0.020428015564202373,0.03696498054474706,0.03599221789883267,0.04280155642023342,0.043774319066147815,-0.1896887159533075,0.03988326848249035,-0.0029182879377430693,-0.04474708171206232,0.0009727626459143934,0.013618677042801619,0.05350194552529175,0.06906614785992216,-0.0019455252918287869,0.05350194552529186,-0.2519455252918287,0.020428015564202373,-0.015564202334630295,0.03404669260700399,-0.0019455252918287869,0.023346303501945553,0.052529182879377356,-0.0165369649805448,0.017509727626459193,-0.037937743190661455,-0.015564202334630295,-0.02821011673151741,0.012645914396887115,0.02237354085603127,0.04863813229571978,0.049610894941634176,0.010700389105058439,-0.023346303501945553,-0.013618677042801619,-0.0787937743190662,-0.04182879377431892,0.10700389105058372,0.06809338521400776,1.1102230246251565e-16,-0.18968871595330739,0.05933852140077811,0.07490272373540874,0.2636186770428015,0.0807392996108951,-0.06712062256809337,-0.020428015564202373,-0.0019455252918287869,0.11770428015564205,0.06712062256809337,0.0797665369649806,0.011673151750972832,0.024319066147859947,-0.050583657587548625,-0.021400778210116767,-0.06420233463035019,-0.005836575875486361,-0.0029182879377431803,0.021400778210116655,0.03404669260700377,-0.014591439688716012,-0.026264591439688734,0.0165369649805448,0.15953307392996097,-0.011673151750972721,0.05739299610894966,-0.017509727626459193,0.054474708171206254,-0.02821011673151752,0.021400778210116767
-0.12451361867704325,0.03891050583657574,0.018482490272373475,0.020428015564202373,0.030155642023346307,0.013618677042801508,-0.1536964980544746,0.0019455252918287869,-0.19552529182879375,0.27140077821011666,-0.023346303501945664,0.009727626459143934,0.015564202334630406,0.018482490272373586,0.03988326848249024,0.02529182879377434,0.043774319066147815,-0.015564202334630295,0.0038910505836575737,0.004863813229571967,0.04280155642023342,-0.22373540856031127,0.06906614785992216,0.013618677042801508,-0.02237354085603116,-0.011673151750972832,-0.03599221789883267,0.026264591439688623,0.030155642023346196,0.06128404669260701,0.04474708171206221,-0.05836575875486383,0.05058365758754868,0.010700389105058328,-0.020428015564202373,0.04669260700389111,0.03988326848249024,0.046692607003890996,0.043774319066147815,-0.20719844357976658,0.03404669260700399,0.004863813229572078,-0.04280155642023353,0.008754863813229541,0.013618677042801619,0.05933852140077822,0.06712062256809337,-0.009727626459143934,0.04961089494163429,-0.277237354085603,0.02237354085603116,-0.011673151750972721,0.03404669260700399,-0.0077821011673151474,0.02529182879377434,0.052529182879377356,-0.012645914396887226,0.017509727626459193,-0.03599221789883267,-0.013618677042801508,-0.024319066147859836,0.024319066147860058,0.024319066147860058,0.04280155642023353,0.05350194552529175,0.0165369649805448,-0.02529182879377434,-0.009727626459144045,-0.08657587548638135,-0.004863813229571745,0.1108949416342413,0.07003891050583655,0.005836575875486361,-0.20330739299610912,0.05933852140077811,0.0632295719844358,0.27140077821011666,0.0768482490272373,-0.07101167315175094,-0.018482490272373586,-0.0038910505836575737,0.11381322957198448,0.06128404669260701,0.08171206225680938,0.019455252918288035,0.022373540856031104,-0.054474708171206254,-0.017509727626459137,-0.06420233463035019,-0.011673151750972721,-0.0029182879377431803,0.013618677042801508,0.018482490272373475,-0.020428015564202373,-0.026264591439688734,0.008754863813229652,0.16147859922178975,-0.021400778210116767,0.05544747081712065,-0.011673151750972832,0.05836575875486383,-0.02237354085603116,0.027237354085603127
-0.14591439688715946,0.03112840466926059,0.03210116731517498,0.026264591439688734,0.04182879377431903,0.015564202334630295,-0.1712062256809338,0.005836575875486361,-0.21303501945525294,0.26167315175097294,-0.027237354085603238,0.015564202334630295,0.017509727626459193,0.018482490272373586,0.03599221789883267,0.029182879377431914,0.043774319066147815,-0.017509727626459082,0.005836575875486361,0.010700389105058439,0.03891050583657585,-0.2529182879377432,0.0632295719844358,0.011673151750972721,-0.020428015564202373,-0.005836575875486361,-0.03599221789883267,0.026264591439688623,0.02821011673151741,0.06906614785992216,0.040856031128404635,-0.05058365758754868,0.04280155642023342,0.014591439688715901,-0.008754863813229541,0.05252918287937747,0.0457198443579766,0.048638132295719894,0.037937743190661455,-0.22470817120622577,0.02237354085603116,0.008754863813229652,-0.040856031128404746,0.0165369649805448,0.015564202334630406,0.06517509727626458,0.06517509727626458,-0.011673151750972721,0.04571984435797671,-0.3083657587548637,0.008754863813229652,-0.009727626459143934,0.02821011673151752,-0.009727626459143934,0.0311284046692607,0.04863813229571978,-0.0165369649805448,0.015564202334630295,-0.037937743190661455,-0.01945525291828787,-0.03404669260700388,0.020428015564202373,0.020428015564202484,0.040856031128404746,0.05155642023346296,0.020428015564202373,-0.0311284046692607,-0.011673151750972832,-0.08657587548638135,0.012645914396887337,0.11673151750972766,0.07198443579766534,0.0038910505836575737,-0.20330739299610912,0.05739299610894932,0.04961089494163451,0.27334630350194544,0.07295719844357973,-0.0768482490272373,-0.020428015564202373,0.0019455252918287869,0.10019455252918286,0.06128404669260701,0.07392996108949418,0.01556420233463035,0.016536964980544744,-0.06031128404669256,-0.013618677042801564,-0.054474708171206254,-0.01945525291828787,-0.008754863813229541,0.013618677042801508,-0.004863813229572189,-0.032101167315175094,-0.032101167315175094,0.004863813229572078,0.15953307392996097,-0.02529182879377434,0.051556420233463074,-0.0077821011673152585,0.05642023346303504,-0.024319066147859947,0.023346303501945553
-0.16147859922178998,0.035019455252918164,0.04182879377431903,0.026264591439688734,0.04182879377431903,0.017509727626459082,-0.19260700389105045,0.0,-0.23054474708171202,0.25583657587548636,-0.031128404669260812,0.017509727626459082,0.017509727626459193,0.014591439688715901,0.037937743190661455,0.021400778210116655,0.04182879377431903,-0.017509727626459082,0.0077821011673151474,0.0165369649805448,0.04280155642023342,-0.27626459143968873,0.057392996108949434,0.013618677042801508,-0.024319066147859947,0.0,-0.030155642023346307,0.02821011673151741,0.03988326848249024,0.0787937743190662,0.03696498054474706,-0.035019455252918275,0.040856031128404635,0.024319066147859836,-0.0009727626459143934,0.05252918287937747,0.043774319066147815,0.04280155642023342,0.030155642023346307,-0.24221789883268485,0.02237354085603116,0.008754863813229652,-0.04669260700389111,0.014591439688716012,0.013618677042801619,0.06712062256809337,0.06906614785992216,-0.0077821011673151474,0.04182879377431903,-0.3278210116731517,-0.0029182879377431803,-0.0019455252918286758,0.02821011673151752,-0.0038910505836575737,0.029182879377431914,0.04280155642023342,-0.020428015564202373,0.011673151750972721,-0.04182879377431914,-0.023346303501945553,-0.03599221789883267,0.020428015564202373,0.020428015564202484,0.04474708171206232,0.043774319066147815,0.0165369649805448,-0.03307392996108949,-0.009727626459144045,-0.08463035019455256,-0.014591439688715457,0.10116731517509736,0.06809338521400776,0.0019455252918287869,-0.2188715953307394,0.05544747081712065,0.04571984435797671,0.26945525291828787,0.07295719844357973,-0.0768482490272373,-0.02821011673151752,-0.0038910505836575737,0.10019455252918286,0.06712062256809337,0.06225680933852146,0.0077821011673152585,0.010700389105058328,-0.06031128404669256,-0.009727626459143934,-0.05642023346303504,-0.017509727626459082,-0.012645914396887115,0.01945525291828787,-0.018482490272373586,-0.032101167315175094,-0.03404669260700388,0.004863813229572078,0.15175097276264604,-0.01945525291828798,0.04182879377431914,-0.005836575875486472,0.054474708171206254,-0.030155642023346307,0.01945525291828798
-0.17315175097276292,0.03696498054474695,0.05155642023346296,0.02821011673151752,0.037937743190661455,0.021400778210116767,-0.2178988326848248,-0.005836575875486361,-0.25,0.24416342412451364,-0.029182879377432025,0.0077821011673151474,0.017509727626459193,0.010700389105058328,0.043774319066147815,0.01945525291828787,0.04182879377431903,-0.017509727626459082,0.017509727626459082,0.0165369649805448,0.04863813229571978,-0.28988326848249024,0.05544747081712065,0.017509727626459082,-0.024319066147859947,0.0077821011673151474,-0.02821011673151752,0.03404669260700388,0.043774319066147815,0.07101167315175094,0.035019455252918275,-0.015564202334630406,0.04280155642023342,0.030155642023346196,0.0009727626459143934,0.05058365758754868,0.04182879377431903,0.046692607003890996,0.032101167315175094,-0.2636186770428016,0.02821011673151763,0.004863813229572078,-0.04474708171206232,0.010700389105058328,0.015564202334630406,0.05933852140077822,0.07295719844357973,-0.005836575875486361,0.04571984435797671,-0.34922178988326835,-0.0009727626459142824,0.0019455252918288979,0.03404669260700399,0.0019455252918287869,0.023346303501945553,0.04474708171206221,-0.024319066147859947,0.015564202334630295,-0.0476653696498055,-0.015564202334630295,-0.032101167315175094,0.0165369649805448,0.024319066147860058,0.046692607003890996,0.043774319066147815,0.010700389105058439,-0.035019455252918275,-0.0019455252918288979,-0.09046692607003892,-0.059338521400778,0.0622568093385214,0.04863813229571967,0.009727626459143934,-0.22470817120622577,0.04961089494163429,0.04182879377431914,0.25972762645914393,0.0768482490272373,-0.07295719844357973,-0.030155642023346307,-0.005836575875486361,0.10408560311284043,0.05933852140077822,0.05836575875486377,0.0019455252918288424,0.012645914396887115,-0.05836575875486383,-0.01556420233463035,-0.05836575875486383,-0.009727626459143934,-0.014591439688715901,0.015564202334630295,-0.032101167315175205,-0.032101167315175094,-0.03404669260700388,0.0029182879377431803,0.12256809338521402,-0.011673151750972721,0.02821011673151763,-0.011673151750972832,0.05836575875486383,-0.032101167315175094,0.013618677042801619
-0.1887159533073932,0.03696498054474695,0.05155642023346296,0.032101167315175094,0.037937743190661455,0.027237354085603127,-0.24513618677042792,-0.009727626459143934,-0.27140077821011677,0.2538910505836576,-0.027237354085603238,0.0038910505836574627,0.0077821011673152585,0.014591439688715901,0.0457198443579766,0.023346303501945442,0.03988326848249024,-0.015564202334630295,0.017509727626459082,0.020428015564202373,0.05252918287937747,-0.30544747081712065,0.05544747081712065,0.01945525291828787,-0.020428015564202373,0.013618677042801508,-0.02821011673151752,0.03599221789883267,0.03988326848249024,0.06517509727626458,0.03696498054474706,-0.0077821011673151474,0.048638132295719894,0.030155642023346196,0.0029182879377431803,0.04474708171206221,0.03988326848249024,0.05058365758754868,0.03404669260700388,-0.2947470817120623,0.032101167315175205,0.012645914396887226,-0.03307392996108949,0.0165369649805448,0.013618677042801619,0.05933852140077822,0.06712062256809337,-0.0077821011673151474,0.04961089494163429,-0.36478599221789876,0.004863813229572078,0.0019455252918288979,0.032101167315175205,-0.0019455252918287869,0.023346303501945553,0.05058365758754857,-0.02237354085603116,0.01945525291828798,-0.04182879377431914,-0.017509727626459082,-0.02237354085603105,0.0165369649805448,0.024319066147860058,0.04474708171206232,0.043774319066147815,0.004863813229572078,-0.03891050583657596,-0.015564202334630406,-0.0787937743190662,-0.06906614785992193,0.09727626459143979,0.04280155642023331,0.013618677042801508,-0.2363813229571986,0.04961089494163429,0.024319066147860058,0.25,0.08268482490272389,-0.07101167315175094,-0.026264591439688734,-0.0077821011673151474,0.10019455252918286,0.04961089494163429,0.05836575875486377,5.551115123125783e-17,0.012645914396887115,-0.06031128404669256,-0.021400778210116767,-0.0622568093385214,-0.013618677042801508,-0.010700389105058328,0.0077821011673151474,-0.0457198443579766,-0.032101167315175094,-0.03599221789883267,0.004863813229572078,0.09338521400778199,-0.011673151750972721,0.01653696498054469,-0.015564202334630406,0.0622568093385214,-0.02821011673151752,0.011673151750972721
-0.21595330739299634,0.029182879377431803,0.05155642023346296,0.037937743190661455,0.03988326848249024,0.03307392996108949,-0.27237354085603105,-0.005836575875486361,-0.2947470817120622,0.2519455252918288,-0.035019455252918386,0.0077821011673151474,0.0038910505836576847,0.014591439688715901,0.04182879377431903,0.023346303501945442,0.043774319066147815,-0.01945525291828787,0.0038910505836575737,0.018482490272373586,0.04863813229571978,-0.32295719844357973,0.05933852140077822,0.01945525291828787,-0.02237354085603116,0.009727626459143934,-0.032101167315175094,0.030155642023346307,0.03599221789883267,0.06712062256809337,0.03891050583657585,-0.005836575875486361,0.040856031128404635,0.024319066147859836,-0.0029182879377431803,0.04280155642023342,0.043774319066147815,0.048638132295719894,0.03599221789883267,-0.32198443579766545,0.03015564202334642,0.018482490272373586,-0.03696498054474706,0.03404669260700388,0.009727626459144045,0.05933852140077822,0.05933852140077822,-0.013618677042801508,0.03988326848249024,-0.3861867704280155,0.004863813229572078,1.1102230246251565e-16,0.020428015564202373,-0.0077821011673151474,0.021400778210116767,0.05058365758754857,-0.020428015564202373,0.013618677042801508,-0.04182879377431914,-0.023346303501945553,-0.026264591439688623,0.02237354085603116,0.0165369649805448,0.03696498054474717,0.04766536964980539,0.0009727626459145045,-0.03307392996108949,-0.029182879377431914,-0.07490272373540863,-0.06322957198443557,0.11284046692607008,0.029182879377431803,0.005836575875486361,-0.2363813229571986,0.0476653696498055,0.006809338521401198,0.2538910505836578,0.08852140077821025,-0.07490272373540852,-0.024319066147859947,-0.011673151750972721,0.09046692607003892,0.04961089494163429,0.056420233463034986,5.551115123125783e-17,0.004863813229572023,-0.062256809338521346,-0.01556420233463035,-0.0622568093385214,-0.021400778210116655,-0.014591439688715901,0.0019455252918287869,-0.0632295719844358,-0.03404669260700388,-0.03599221789883267,0.0029182879377431803,0.09533073929961078,-0.017509727626459193,0.004863813229571967,-0.013618677042801619,0.07003891050583655,-0.024319066147859947,0.0077821011673151474
-0.2354085603112842,0.02529182879377423,0.05544747081712054,0.0476653696498055,0.04571984435797671,0.029182879377431914,-0.2918287937743189,0.0,-0.316147859922179,0.22665369649805456,-0.035019455252918386,0.013618677042801508,0.005836575875486472,0.014591439688715901,0.037937743190661455,0.027237354085603127,0.04182879377431903,-0.01945525291828787,0.005836575875486361,0.012645914396887226,0.03891050583657585,-0.3463035019455253,0.05544747081712065,0.013618677042801508,-0.032101167315175094,0.005836575875486361,-0.032101167315175094,0.026264591439688623,0.03599221789883267,0.06712062256809337,0.03696498054474706,-0.0038910505836575737,0.029182879377431914,0.02237354085603105,-0.0029182879377431803,0.04280155642023342,0.04766536964980539,0.04474708171206221,0.02821011673151752,-0.33949416342412464,0.02237354085603116,0.0165369649805448,-0.048638132295719894,0.03599221789883267,0.011673151750972832,0.06128404669260701,0.05544747081712065,-0.01945525291828787,0.032101167315175094,-0.4134241245136186,-0.0009727626459142824,-0.0038910505836574627,0.014591439688716012,-0.013618677042801508,0.02529182879377434,0.04280155642023342,-0.026264591439688734,0.005836575875486361,-0.0476653696498055,-0.027237354085603127,-0.032101167315175094,0.012645914396887115,0.0165369649805448,0.027237354085603127,0.043774319066147815,0.004863813229572078,-0.03307392996108949,-0.01945525291828798,-0.08268482490272377,-0.022373540856030827,0.09143968871595343,0.023346303501945442,0.0077821011673151474,-0.23443579766536982,0.02237354085603105,-0.0009727626459141714,0.2538910505836578,0.08657587548638146,-0.0768482490272373,-0.030155642023346307,-0.0077821011673151474,0.08463035019455256,0.05350194552529186,0.05058365758754868,-0.0019455252918287869,-0.006809338521400754,-0.06614785992217903,-0.01556420233463035,-0.060311284046692615,-0.029182879377431914,-0.020428015564202262,-1.1102230246251565e-16,-0.08268482490272377,-0.04182879377431914,-0.04182879377431903,-0.008754863813229652,0.10116731517509736,-0.017509727626459193,-0.006809338521400754,-0.013618677042801619,0.06420233463035019,-0.024319066147859947,0.0019455252918287869
-0.24902723735408594,0.02529182879377423,0.0612840466926069,0.04182879377431903,0.04571984435797671,0.021400778210116767,-0.3073929961089493,-0.0019455252918287869,-0.3317120622568094,0.20914396887159548,-0.0330739299610896,0.01945525291828787,0.005836575875486472,0.008754863813229541,0.03599221789883267,0.01945525291828787,0.03599221789883267,-0.02529182879377434,0.0077821011673151474,0.012645914396887226,0.03891050583657585,-0.36575875486381326,0.04961089494163429,0.005836575875486361,-0.03404669260700388,0.0077821011673151474,-0.024319066147859836,0.030155642023346307,0.04182879377431903,0.06906614785992216,0.02529182879377423,0.005836575875486361,0.03307392996108949,0.024319066147859836,-0.0009727626459143934,0.04669260700389111,0.043774319066147815,0.035019455252918275,0.018482490272373475,-0.3589494163424125,0.020428015564202373,0.004863813229572078,-0.04280155642023353,0.024319066147859947,0.013618677042801619,0.05933852140077822,0.05933852140077822,-0.01945525291828787,0.030155642023346307,-0.42315175097276253,-0.012645914396887115,0.0038910505836576847,0.02237354085603116,-0.011673151750972721,0.021400778210116767,0.03696498054474695,-0.032101167315175094,0.0019455252918287869,-0.05544747081712065,-0.03696498054474706,-0.026264591439688623,0.012645914396887115,0.020428015564202484,0.02529182879377434,0.03404669260700388,0.0009727626459145045,-0.040856031128404746,-0.009727626459144045,-0.0943579766536965,-0.0262645914396884,0.08949416342412464,0.02529182879377423,0.0077821011673151474,-0.2383268482490274,0.026264591439688623,-0.004863813229571745,0.24221789883268485,0.09435797665369638,-0.07490272373540852,-0.043774319066147926,-0.011673151750972721,0.09046692607003892,0.0476653696498055,0.044747081712062264,-0.009727626459143879,-0.006809338521400754,-0.07003891050583655,-0.013618677042801564,-0.05252918287937747,-0.029182879377431914,-0.02237354085603105,-1.1102230246251565e-16,-0.10603112840466933,-0.037937743190661455,-0.04766536964980539,-0.012645914396887226,0.09727626459143957,-0.013618677042801508,-0.018482490272373475,-0.009727626459144045,0.046692607003890885,-0.026264591439688734,0.0
