0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
0.01053484602917365,-0.03322528363047006,0.04943273905996648,0.0072933549432736555,0.04700162074554548,0.01944894651539819,-0.042139384116692824,0.0502431118314437,-0.014586709886547311,-0.1855753646677467,-0.07050243111831378,0.002431118314424552,0.011345218800649093,-0.002431118314426328,-0.05348460291734192,0.029173419773094622,-0.05105348460291914,0.021880064829820967,-0.014586709886549087,0.02512155591572096,-0.05915721231766824,-0.014586709886549087,-0.017828200972449082,0.03322528363047006,-0.01863857374392275,-0.014586709886547311,-0.068071312803891,-0.012965964343596426,-0.004862236628849104,0.00567260940032277,-0.008103727714750875,0.009724473257699984,-0.12398703403565747,0.13290113452188024,0.01215559157212276,0.10940032414910839,-0.04376012965964371,-0.19611021069692036,0.05834683954619102,-0.09238249594813652,0.01053484602917365,0.010534846029171874,0.05915721231766646,-0.03322528363047006,-0.006482982171799989,0.03727714748784372,0.021880064829822743,-0.01944894651539819,-0.07293354943274011,-0.004051863857373661,0.04862236628849281,-0.06320907617504012,0.12479740680713292,-0.015397082658020977,0.13290113452188024,0.015397082658022754,0.08427876823338742,0.008914100486224541,-0.09076175040518564,0.12479740680713114,-0.06320907617504012,0.14586709886548022,0.06645056726094012,-0.05591572123176647,0.1547811993517012,-0.1320907617504048,0.09643435980551196,0.020259319286871857,-0.051053484602917365,0.019448946515396415,-0.05672609400324191,0.06645056726094012,0.01701782820097364,0.06239870340356468,-0.028363047001620956,0.14424635332252755,0.002431118314424552,-0.012965964343598202,-0.01215559157212276,-0.014586709886549087,-0.008914100486224541,-0.021880064829820967,-0.025931928687196404,0.08265802269043832,-0.03160453808752095,-0.06077795786061735,0.10696920583468383,-0.09481361426256107,0.10291734197731017,0.004862236628847327,0.05591572123176647,0.04294975688816827,0.012965964343599978,-0.1726094003241485,0.30713128038897963,0.0072933549432736555,-0.017828200972447306,-0.17990275526742217,0.09076175040518741,-0.02512155591572096,-0.05105348460291559,0.01215559157212276,0.011345218800649093,0.1158833063209066
0.012155591572124536,-0.044570502431117376,0.05591572123176469,0.004051863857375437,0.059967585089141906,0.05672609400324191,-0.030794165316045508,0.047001620745543704,0.009724473257698207,-0.1645056726094012,-0.05915721231766646,-0.0072933549432736555,0.006482982171798213,0.01215559157212276,-0.0632090761750419,0.04862236628849281,-0.05105348460291914,0.02998379254456829,-0.006482982171799989,0.023500810372770076,-0.062398703403568234,0.0,-0.014586709886549087,0.03970826580226827,-0.015397082658022754,-0.019448946515396415,-0.06320907617504368,0.016207455429498197,0.003241491085901771,0.015397082658020977,-1.7763568394002505e-15,0.02431118314424907,-0.11426256077795749,0.14100486223662934,-0.00081037277147189,0.1207455429497557,-0.05672609400324191,-0.18962722852512215,0.05348460291734014,-0.0664505672609419,0.02998379254456829,0.018638573743920972,0.06726094003241556,-0.05429497568881558,0.01944894651539819,0.03079416531604373,0.05267423014586825,-0.01944894651539819,-0.08265802269043832,0.013776337115075421,0.05834683954619102,-0.05348460291734547,0.1280388978930329,-0.02512155591572096,0.10858995137763472,0.008914100486222765,0.0810372771474892,-0.010534846029171874,-0.09400324149108563,0.13776337115073112,-0.08427876823338565,0.14424635332252755,0.07617504051863833,-0.04132901134521916,0.145056726094003,-0.13857374392220478,0.11426256077796104,0.020259319286871857,-0.03646677471636828,0.012965964343596426,-0.05672609400324191,0.0875202593192892,0.023500810372770076,0.06239870340356468,-0.010534846029175426,0.14748784440842755,0.0008103727714736664,-0.0016207455429526618,-0.010534846029171874,-0.009724473257699984,-0.008914100486224541,-0.04619124797406826,-0.0421393841166946,0.0632090761750419,-0.010534846029175426,-0.05915721231766824,0.09886547811993474,-0.08022690437601376,0.10129659643435929,0.0,0.05105348460291914,0.03970826580226827,-0.021069692058349077,-0.16612641815234852,0.2844408427876832,-0.005672609400324546,-0.008103727714747322,-0.18638573743922215,0.09562398703403652,-0.0072933549432736555,-0.021880064829817414,-0.005672609400324546,0.02431118314424907,0.11912479740680659
0.03322528363047006,-0.07374392220421377,0.0688816855753629,0.0072933549432736555,0.0583468395461928,0.06645056726094012,-0.004862236628849104,0.0372771474878455,0.01944894651539464,-0.1547811993517012,0.017017828200971863,-0.0072933549432736555,0.006482982171798213,0.01053484602917365,-0.0664505672609419,0.03565640194489461,-0.08508914100486287,0.03970826580226827,-0.0032414910858999946,0.02674230145867007,-0.051053484602917365,0.0032414910858999946,-0.016207455429498197,0.04619124797406826,-0.013776337115073645,-0.03241491085899639,-0.06645056726094367,0.03889789303079638,0.011345218800647316,0.008914100486222765,-0.03889789303079638,0.021069692058349077,-0.10777957860616283,0.13452188006483112,-0.007293354943271879,0.11912479740680659,-0.07941653160453832,-0.18800648298217126,0.05834683954619102,-0.061588330632091015,0.05915721231766469,0.00081037277147189,0.05753646677471558,-0.0526742301458647,0.04700162074554193,0.0032414910858999946,0.04457050243111915,-0.014586709886549087,-0.09886547811993651,-0.0008103727714736664,0.056726094003240135,-0.04051863857374549,0.10696920583468561,-0.04619124797406826,0.11183144246353471,-0.002431118314426328,0.09886547811993474,-0.004051863857373661,-0.09400324149108563,0.16045380875202575,-0.11669367909238204,0.13614262560778023,0.08427876823338742,-0.052674230145866474,0.1515397082658012,-0.1434359805510539,0.10940032414911016,0.02512155591572096,-0.02998379254456829,0.021069692058345524,-0.07293354943274011,0.10372771474878384,0.02674230145867007,0.07374392220421555,-0.017017828200975416,0.14748784440842755,0.008914100486224541,0.0291734197730964,-0.021880064829820967,-0.03241491085899817,-0.03160453808752095,-0.07860615883306288,-0.006482982171799989,0.05348460291734192,0.015397082658020977,-0.06888168557536467,0.10534846029173472,-0.05915721231766646,0.10129659643435929,-0.012965964343598202,0.03322528363047006,0.04943273905996648,-0.0372771474878455,-0.1596434359805503,0.27633711507293235,-0.013776337115075421,-0.025931928687196404,-0.20421393841167124,0.09076175040518741,0.033225283630471836,-0.004051863857371885,-0.008914100486222765,-0.008103727714747322,0.11912479740680659
0.04132901134521916,-0.07374392220421377,0.08670988654780842,0.0008103727714754427,0.0583468395461928,0.06158833063208924,0.022690437601299962,0.042139384116692824,0.029173419773094622,-0.1564019448946521,0.08346839546191198,-0.0008103727714736664,-0.006482982171799989,0.008914100486222765,-0.07617504051863655,0.011345218800649093,-0.09643435980551196,0.031604538087519174,-0.0016207455429508855,0.02512155591572096,-0.033225283630471836,0.0,-0.012965964343598202,0.041329011345215605,-0.0072933549432736555,-0.03565640194489639,-0.050243111831445475,0.0372771474878455,0.011345218800647316,0.00081037277147189,0.008103727714749098,-0.006482982171799989,-0.12560777957860836,0.12965964343598202,-0.00567260940032277,0.11750405186385571,-0.07131280388978745,-0.15721231766612576,0.05996758508914013,-0.068071312803891,0.08833063209076109,-0.007293354943275432,0.06564019448946645,-0.073743922204212,0.02593192868719818,-0.006482982171799989,0.049432739059968256,-0.017828200972449082,-0.0891410048622383,-0.008914100486220988,0.050243111831440146,-0.04862236628849459,0.10858995137763294,-0.05429497568881736,0.1021069692058365,-0.020259319286871857,0.10372771474878562,-0.00567260940032277,-0.07131280388978922,0.16207455429497486,-0.11183144246353471,0.12803889789303113,0.09724473257698563,-0.0656401944894629,0.1693679092382503,-0.14667747163695388,0.10777957860616105,0.052674230145866474,-0.026742301458673623,0.03079416531604373,-0.07131280388978745,0.09238249594813652,0.029983792544570065,0.07698541329011555,-0.034846029173420945,0.14424635332252755,0.005672609400324546,0.05186385737439103,-0.028363047001620956,-0.04862236628849281,0.013776337115071868,-0.07374392220421377,0.004862236628847327,0.05672609400324191,0.031604538087519174,-0.08022690437601376,0.09886547811993474,-0.04294975688817004,0.09319286871961197,-0.0291734197730964,0.026742301458671847,0.047811993517015594,-0.04538087520259282,-0.14505672609400477,0.26985413290113236,-0.010534846029175426,-0.019448946515396415,-0.20745542949757123,0.09886547811993474,0.051053484602917365,-0.007293354943271879,0.004051863857373661,-0.025931928687196404,0.1158833063209066
0.026742301458671847,-0.08022690437601376,0.08346839546190843,0.00567260940032277,0.05348460291734192,0.07131280388978922,0.016207455429499973,0.05348460291734369,0.05186385737439281,-0.1401944894651539,0.08833063209076109,0.005672609400324546,-0.009724473257699984,0.008914100486222765,-0.07941653160453654,-0.012965964343599978,-0.09643435980551196,0.02836304700161918,-0.008103727714749098,0.02674230145867007,-0.020259319286871857,-0.011345218800649093,-0.014586709886549087,0.041329011345215605,-0.0072933549432736555,-0.030794165316045508,-0.04862236628849459,0.03241491085899639,1.7763568394002505e-15,0.023500810372770076,0.09400324149108386,-0.017828200972447306,-0.10453808752026283,0.12803889789303113,0.0008103727714754427,0.11750405186385571,-0.04538087520259282,-0.15072933549432754,0.06645056726093834,-0.040518638573743715,0.08670988654781375,-0.004051863857375437,0.10777957860615928,-0.08833063209075931,0.045380875202594595,-0.008103727714747322,0.025121555915722737,0.006482982171796436,-0.056726094003240135,-0.005672609400320994,0.05348460291734014,-0.05348460291734547,0.12317666126418203,-0.06401944894651557,0.10696920583468561,-0.012155591572120983,0.09724473257698563,-0.004051863857373661,-0.04538087520259282,0.16207455429497486,-0.07941653160453832,0.12317666126418203,0.10372771474878384,-0.03808752025931916,0.18233387358184494,-0.13857374392220478,0.11750405186385571,0.08833063209076109,-0.02350081037277363,0.034035656401943726,-0.06482982171799279,0.08914100486223653,0.023500810372770076,0.06401944894651734,-0.057536466774717354,0.13776337115072756,-0.002431118314426328,0.04213938411669105,-0.018638573743920972,-0.0502431118314437,0.028363047001620956,-0.07698541329011377,0.02431118314424552,0.0583468395461928,0.03646677471636828,-0.08022690437601376,0.09400324149108563,-0.04457050243111915,0.08833063209076109,-0.030794165316045508,0.023500810372771852,0.03970826580226827,-0.07941653160453832,-0.1369529983792539,0.25202593192868683,-0.023500810372770076,-0.012965964343599978,-0.20421393841167124,0.13452188006483112,0.06888168557536467,0.0008103727714772191,0.01215559157212276,-0.021069692058345524,0.11426256077795749
0.02836304700161918,-0.0818476499189611,0.07536466774716288,0.004051863857375437,0.02755267423014729,0.07455429497568922,0.016207455429499973,0.035656401944892835,0.0502431118314437,-0.11912479740680837,0.07536466774716111,0.03322528363047006,0.004862236628849104,0.01053484602917365,-0.059967585089141906,-0.03241491085899462,-0.09319286871961197,0.03808752025931916,-0.008103727714749098,0.023500810372770076,-0.01701782820097364,-0.004862236628849104,-0.017828200972449082,0.034846029173420945,-0.025121555915722737,-0.03241491085899639,-0.045380875202594595,0.03565640194489639,1.7763568394002505e-15,-0.0008103727714754427,0.17828200972447306,-0.006482982171799989,-0.10940032414911016,0.09400324149108563,0.01863857374392275,0.1158833063209066,-0.07455429497568744,-0.12155591572123114,0.09076175040518386,-0.02593192868719818,0.03484602917341917,0.017017828200971863,0.1434359805510539,-0.0867098865478102,0.08752025931928564,-0.02431118314424552,0.005672609400324546,0.035656401944892835,-0.01944894651539819,-0.0072933549432736555,0.030794165316045508,-0.06320907617504012,0.12479740680713292,-0.057536466774717354,0.09562398703403652,-0.012155591572120983,0.10372771474878562,-0.01215559157212276,-0.04376012965964371,0.17017828200972396,-0.07617504051863833,0.11993517017828204,0.10534846029173472,-0.008914100486224541,0.17909238249594495,-0.1320907617504048,0.11588330632090837,0.07374392220421377,-0.028363047001620956,0.0421393841166946,-0.06807131280389278,0.10210696920583473,0.03808752025931916,0.05267423014587003,-0.05267423014586825,0.13614262560777846,0.0008103727714736664,0.040518638573743715,-0.015397082658022754,-0.04862236628849281,0.023500810372771852,-0.1045380875202575,0.03889789303079105,0.0421393841166946,0.04132901134521738,-0.08670988654781198,0.10372771474878562,-0.04943273905997003,0.08833063209076109,-0.027552674230145513,0.029983792544570065,0.034846029173420945,-0.08265802269043832,-0.1401944894651539,0.24554294975688862,-0.036466774716370054,0.017828200972449082,-0.20259319286872035,0.14262560777957844,0.08833063209076109,0.01539708265802453,-0.007293354943271879,-0.008103727714747322,0.1077795786061575
0.04457050243111915,-0.07050243111831378,0.03808752025931739,-0.00081037277147189,0.04538087520259282,0.06482982171798923,0.021069692058349077,0.01620745542949642,0.07131280388978922,-0.12560777957860836,0.05105348460291559,0.055915721231768245,0.024311183144243742,-0.0008103727714754427,-0.03565640194489461,-0.0340356564019455,-0.08184764991896465,0.04457050243111915,0.0032414910858999946,0.023500810372770076,-0.020259319286871857,-0.003241491085898218,-0.014586709886549087,0.04943273905996648,-0.04781199351701915,-0.02431118314424552,-0.05834683954619457,0.030794165316045508,0.006482982171796436,0.015397082658020977,0.2236628849270641,-0.011345218800647316,-0.14181523500810655,0.07293354943274011,0.02836304700161918,0.08022690437601199,-0.10048622366288384,-0.07455429497568744,0.08589951377633653,-0.0372771474878455,-0.046191247974066485,0.034846029173420945,0.1401944894651539,-0.09805510534845929,0.10858995137763472,-0.05186385737439103,0.015397082658022754,0.04862236628849104,-0.040518638573743715,-0.023500810372770076,0.021069692058349077,-0.061588330632091015,0.11345218800648382,-0.04457050243111915,0.08265802269044009,-0.01053484602917365,0.13128038897893113,-0.02512155591572096,-0.034035656401943726,0.16693679092382396,-0.09076175040518564,0.11345218800648205,0.12155591572122937,-0.004051863857373661,0.17423014586709762,-0.1320907617504048,0.11912479740680837,0.051053484602917365,-0.021880064829822743,0.04376012965964193,-0.059967585089141906,0.09724473257698385,0.018638573743920972,0.041329011345220934,-0.04294975688816827,0.14100486223662756,0.02674230145867007,0.05996758508914013,-0.029983792544570065,-0.04700162074554548,0.005672609400324546,-0.12236628849270659,0.01782820097244553,0.0551053484602928,0.04132901134521738,-0.10129659643436106,0.11021069692058383,-0.03970826580227005,0.10291734197731017,-0.025931928687196404,0.03484602917341917,0.047811993517015594,-0.05672609400324191,-0.1353322528363048,0.2439222042139395,-0.04619124797407004,0.017828200972449082,-0.21069692058347123,0.16045380875202753,0.09967585089141018,0.03646677471637183,0.015397082658022754,-0.01782820097244553,0.1077795786061575
0.06888168557536467,-0.07050243111831378,0.03322528363046828,-0.00081037277147189,0.07455429497568922,0.05672609400324191,0.009724473257699984,0.025931928687196404,0.09724473257698563,-0.10940032414910839,0.08833063209076109,0.05915721231766646,0.06645056726093834,0.015397082658022754,-0.05024311183144192,-0.030794165316045508,-0.08022690437601554,0.03808752025931916,-0.009724473257699984,0.021880064829820967,-0.033225283630471836,-0.008103727714749098,-0.011345218800649093,0.03160453808752095,-0.05105348460291914,-0.0210696920583473,-0.05834683954619457,0.0291734197730964,0.011345218800647316,0.05105348460291559,0.2609400324149078,-0.02269043760129641,-0.14505672609400655,0.068071312803891,0.031604538087519174,0.07212317666126289,-0.12641815235008025,-0.040518638573743715,0.07293354943273833,-0.030794165316045508,-0.07050243111831556,0.046191247974066485,0.1353322528363048,-0.10940032414910483,0.13128038897892935,-0.06320907617504012,0.021880064829822743,0.05672609400324191,-0.07293354943274011,-0.021880064829820967,0.03241491085899462,-0.07455429497568922,0.15721231766612753,-0.051053484602917365,0.0551053484602928,-0.015397082658020977,0.15072933549432754,-0.017017828200971863,-0.025931928687194628,0.16855753646677485,-0.11345218800648205,0.11507293354943116,0.11507293354943471,-0.01053484602917365,0.14991896272285388,-0.1369529983792539,0.12560777957860658,0.07536466774716288,-0.03484602917341917,0.03079416531604373,-0.07617504051863833,0.10696920583468383,-0.004051863857375437,0.03808752025932094,-0.02512155591572096,0.13290113452187846,0.03646677471636828,0.06969205834684011,-0.052674230145866474,-0.0632090761750419,-0.004051863857373661,-0.138573743922203,-0.017828200972449082,0.038897893030794606,0.03808752025931739,-0.10129659643436106,0.09238249594813652,-0.03322528363047006,0.10777957860615928,-0.03241491085899639,0.04457050243111915,0.047811993517015594,-0.0421393841166946,-0.1239870340356557,0.24068071312803951,-0.054294975688819136,0.040518638573743715,-0.19935170178282036,0.16369529983792752,0.11750405186385748,0.038087520259322716,0.020259319286871857,-0.01620745542949642,0.10291734197731017
0.09967585089141018,-0.09319286871961019,0.052674230145866474,0.0024311183144227755,0.071312803889791,0.07293354943273833,-0.019448946515396415,0.0340356564019455,0.10858995137763294,-0.10940032414910839,0.09805510534845929,0.06239870340356646,0.07455429497568922,0.029983792544570065,-0.06807131280388923,-0.0210696920583473,-0.08184764991896465,0.025121555915719185,0.0,0.007293354943275432,-0.039708265802271825,-0.009724473257698207,-0.004862236628849104,0.041329011345215605,-0.03322528363047006,-0.016207455429498197,-0.04051863857374549,0.012965964343598202,0.0210696920583473,0.03970826580226827,0.2658022690437587,-0.027552674230145513,-0.09481361426256285,0.04538087520259637,0.03808752025931916,0.08833063209076109,-0.15072933549432754,-0.006482982171798213,0.056726094003240135,-1.7763568394002505e-15,-0.039708265802271825,0.08670988654781198,0.14505672609400477,-0.11912479740680482,0.12803889789302936,-0.0761750405186401,0.005672609400324546,0.10372771474878562,-0.04376012965964371,-0.013776337115071868,0.038897893030794606,-0.06969205834684011,0.1620745542949784,-0.049432739059968256,0.05996758508914013,-0.01053484602917365,0.15721231766612753,-0.02674230145867007,-0.01944894651539464,0.15559157212317665,-0.11183144246353471,0.11507293354943116,0.10696920583468383,-0.01053484602917365,0.1515397082658012,-0.13371150729335568,0.15478119935170476,0.07212317666126467,-0.01053484602917365,0.03079416531604373,-0.08265802269043832,0.09562398703403474,0.015397082658020977,0.03160453808752095,0.002431118314424552,0.12803889789302758,0.02674230145867007,0.07941653160453654,-0.04294975688816827,-0.05672609400324369,0.004051863857375437,-0.11750405186385748,-0.014586709886549087,0.030794165316045508,0.04943273905996648,-0.09805510534846107,0.07617504051863833,-0.026742301458673623,0.08833063209076109,-0.027552674230145513,0.05915721231766646,0.046191247974066485,-0.03241491085899639,-0.1077795786061575,0.23257698541329042,-0.06239870340356646,0.059967585089141906,-0.19773095623987125,0.15883306320907664,0.12236628849270659,0.06564019448946823,0.015397082658022754,-0.0291734197730964,0.07860615883306288
0.12560777957860836,-0.0818476499189611,0.05429497568881736,0.008914100486222765,0.0551053484602928,0.08103727714748743,-0.001620745542949109,0.0372771474878455,0.11831442463533115,-0.13371150729335568,0.1077795786061575,0.04781199351701915,0.04538087520259282,0.01215559157212276,-0.08265802269043654,-0.014586709886549087,-0.07536466774716466,0.02998379254456829,0.0,-0.004051863857373661,-0.03160453808752095,-0.006482982171798213,-0.0032414910858999946,0.03160453808752095,-0.0072933549432736555,-0.027552674230145513,-0.032414910858999946,0.0016207455429526618,0.014586709886547311,0.029983792544570065,0.3047001620745533,-0.030794165316045508,-0.08508914100486464,0.03565640194489461,0.05429497568881736,0.08833063209076109,-0.16369529983792575,0.004862236628847327,0.056726094003240135,-0.004862236628849104,-0.039708265802271825,0.1256077795786048,0.14505672609400477,-0.10129659643435751,0.12317666126418025,-0.09076175040518564,0.020259319286871857,0.10372771474878562,-0.017828200972449082,-0.03322528363047006,0.0340356564019455,-0.06645056726094012,0.12641815235008202,-0.05591572123176647,0.0583468395461928,-0.004051863857375437,0.1491085899513802,0.013776337115075421,-0.014586709886547311,0.15559157212317665,-0.11993517017828204,0.11993517017828204,0.09076175040518564,-0.013776337115071868,0.1580226904376012,-0.13371150729335568,0.1790923824959485,0.07212317666126467,-0.0008103727714754427,0.011345218800647316,-0.07617504051863833,0.05348460291734192,0.015397082658020977,0.015397082658026306,0.03484602917341917,0.11669367909238204,0.023500810372770076,0.09238249594813652,-0.03322528363047006,-0.03403565640194728,0.03160453808752095,-0.12884927066450658,-0.021069692058349077,0.009724473257699984,0.052674230145866474,-0.11102106969205927,0.07617504051863833,-0.020259319286873634,0.06401944894651557,-0.030794165316045508,0.05753646677471913,0.03808752025932094,-0.012965964343598202,-0.09805510534845929,0.22123176661264132,-0.07374392220421555,0.07941653160453832,-0.18638573743922215,0.15397082658022754,0.13047001620745569,0.07212317666126644,0.020259319286871857,-0.025931928687196404,0.07374392220421377
