0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0.002431118314424649,0.006482982171799059,0.008103727714748793,0.000810372771474846,0.003241491085899495,-0.0008103727714749015,-0.001620745542949803,0.007293354943273905,0.0105348460291734,0.0040518638573743965,0.007293354943273898,0.0040518638573743965,0.0,0.0016207455429497475,0.004051863857374348,0.0024311183144246004,-0.003241491085899502,-0.0008103727714748529,-0.0032414910858994984,-0.006482982171799049,0.001620745542949751,-0.006482982171799051,-0.0008103727714748495,-0.0024311183144246507,-0.005672609400324149,0.0016207455429497492,0.0089141004862236,0.004862236628849249,-0.005672609400324147,-0.012965964343598,0.0016207455429497499,0.00405186385737435,-0.0024311183144245987,0.0081037277147488,-0.004051863857374351,-0.0040518638573744,0.001620745542949751,-0.004862236628849298,-0.005672609400324151,-0.012965964343598051,-0.001620745542949751,0.0016207455429498013,-0.012965964343598051,-0.005672609400324101,-0.0032414910858995,0.00648298217179895,-0.008103727714748751,0.0024311183144246,0.0032414910858995505,0.004862236628849249,-0.00972447325769855,-0.0008103727714748495,0.0008103727714748495
0.004051863857374452,0.011345218800648357,0.00648298217179899,0.000810372771474846,0.0016207455429497891,-0.0008103727714749015,-0.001620745542949803,0.0056726094003241995,0.0105348460291734,0.005672609400324102,0.007293354943273898,0.0024311183144246976,0.001620745542949699,0.0032414910858995505,0.002431118314424649,0.0024311183144246004,-0.004862236628849303,0.0008103727714748495,-0.001620745542949699,-0.006482982171799049,0.0032414910858995505,-0.004862236628849249,-0.002431118314424649,-0.00405186385737435,-0.00405186385737445,0.0016207455429497492,0.0089141004862236,0.0016207455429497475,-0.005672609400324147,-0.011345218800648298,-5.0306980803327406e-17,0.00243111831442465,-0.0024311183144245987,0.0081037277147488,-0.004051863857374351,-0.0024311183144246004,0.001620745542949751,-0.004862236628849298,-0.007293354943273954,-0.009724473257698549,-4.85722573273506e-17,0.0016207455429498013,-0.011345218800648349,-0.0024311183144246004,-0.0016207455429497,0.004862236628849249,-0.008103727714748751,0.0040518638573743,0.0032414910858995505,0.0032414910858995505,-0.014586709886547849,0.0008103727714748495,-0.0008103727714748495
0.004051863857374452,0.006482982171799059,0.004862236628849284,0.000810372771474846,0.0016207455429497891,-0.0024311183144245935,-0.003241491085899509,0.0040518638573743965,0.01215559157212319,0.0072933549432738914,0.007293354943273898,-0.0008103727714748044,-0.0016207455429497995,0.0016207455429497475,0.002431118314424649,0.0008103727714749015,-0.008103727714748803,0.002431118314424649,-0.0032414910858994984,-0.006482982171799049,0.004862236628849253,-0.006482982171799051,-0.004051863857374351,-0.0024311183144246507,-0.00405186385737445,-0.00162074554294975,0.0089141004862236,4.85722573273506e-17,-0.004051863857374348,-0.011345218800648298,-5.0306980803327406e-17,0.0008103727714748495,-0.0024311183144245987,0.006482982171799,-0.004051863857374351,-0.0024311183144246004,0.001620745542949751,-0.004862236628849298,-0.007293354943273954,-0.00810372771474875,-4.85722573273506e-17,0.0,-0.009724473257698549,-0.0008103727714748,0.0,0.004862236628849249,-0.01134521880064825,0.0024311183144246,0.0016207455429497492,0.001620745542949751,-0.012965964343598053,0.00243111831442465,-0.0008103727714748495
0.005672609400324158,0.004862236628849256,0.003241491085899495,0.002431118314424649,0.004862236628849298,-0.0024311183144245935,-0.003241491085899509,-0.0008103727714748044,0.0105348460291734,0.0072933549432738914,0.0040518638573743965,0.0008103727714748946,-0.0016207455429497995,0.0032414910858995505,0.0008103727714748495,0.0024311183144246004,-0.009724473257698502,0.004051863857374348,-0.004862236628849197,-0.006482982171799049,0.001620745542949751,-0.004862236628849249,-0.004051863857374351,-0.0024311183144246507,-0.005672609400324149,5.0306980803327406e-17,0.007293354943273901,4.85722573273506e-17,-0.005672609400324147,-0.009724473257698499,0.00324149108589945,-0.0008103727714748495,-0.0040518638573744,0.006482982171799,-0.0024311183144246525,-0.005672609400324102,0.001620745542949751,-0.006482982171798997,-0.005672609400324151,-0.00810372771474875,-4.85722573273506e-17,0.0,-0.00810372771474875,-0.0024311183144246004,-0.0016207455429497,0.004862236628849249,-0.012965964343597949,0.0024311183144246,5.0306980803327406e-17,0.004862236628849249,-0.00972447325769855,0.0008103727714748495,-0.0008103727714748495
0.002431118314424649,0.004862236628849256,0.003241491085899495,0.000810372771474846,0.004862236628849298,-0.0040518638573743965,-0.004862236628849312,0.0008103727714749015,0.0072933549432738914,0.0072933549432738914,0.0040518638573743965,0.0008103727714748946,-0.0016207455429497995,0.0016207455429497475,0.0008103727714748495,0.0024311183144246004,-0.009724473257698502,0.004051863857374348,-0.0032414910858994984,-0.004862236628849249,0.001620745542949751,-0.006482982171799051,-0.004051863857374351,-0.0024311183144246507,-0.005672609400324149,-0.00324149108589945,0.005672609400324101,0.0016207455429497475,-0.005672609400324147,-0.011345218800648298,0.00486223662884915,-0.0008103727714748495,-0.0040518638573744,0.0048622366288493014,-0.0008103727714748495,-0.005672609400324102,0.0032414910858995505,-0.009724473257698499,-0.005672609400324151,-0.006482982171799051,-0.001620745542949751,0.0032414910858995,-0.009724473257698549,-0.004051863857374299,-0.0048622366288492,0.004862236628849249,-0.00972447325769845,0.005672609400324101,0.0032414910858995505,0.004862236628849249,-0.00972447325769855,0.00243111831442465,0.002431118314424649
0.004051863857374452,0.004862236628849256,0.004862236628849284,-0.000810372771474846,0.003241491085899495,-0.0040518638573743965,-0.003241491085899509,0.0040518638573743965,0.008914100486223597,0.0072933549432738914,0.0040518638573743965,-0.0008103727714748044,0.0,4.85722573273506e-17,-0.0008103727714748529,0.0024311183144246004,-0.009724473257698502,0.005672609400324147,-0.0032414910858994984,-0.006482982171799049,0.001620745542949751,-0.00972447325769855,-0.005672609400324151,-0.0024311183144246507,-0.00405186385737445,-0.00324149108589945,0.007293354943273901,0.0016207455429497475,-0.005672609400324147,-0.012965964343598,0.00486223662884915,0.0008103727714748495,-0.0040518638573744,0.0048622366288493014,-0.0024311183144246525,-0.0040518638573744,0.0032414910858995505,-0.009724473257698499,-0.005672609400324151,-0.006482982171799051,-4.85722573273506e-17,0.0032414910858995,-0.011345218800648349,-0.0008103727714748,-0.0048622366288492,0.004862236628849249,-0.008103727714748751,0.005672609400324101,0.004862236628849249,0.004862236628849249,-0.00972447325769855,0.00405186385737435,0.002431118314424649
0.002431118314424649,0.006482982171799059,0.003241491085899495,-0.002431118314424649,0.004862236628849298,-0.0040518638573743965,-0.004862236628849312,0.0056726094003241995,0.0105348460291734,0.0024311183144246004,0.005672609400324102,-0.0024311183144246074,0.0,4.85722573273506e-17,-0.0008103727714748529,0.0008103727714749015,-0.011345218800648302,0.007293354943273947,-0.008103727714748798,-0.006482982171799049,0.001620745542949751,-0.00810372771474875,-0.005672609400324151,-0.0024311183144246507,-0.00405186385737445,-0.00324149108589945,0.005672609400324101,-0.001620745542949751,-0.00891410048622365,-0.011345218800648298,0.00324149108589945,0.0008103727714748495,-0.0056726094003241995,0.0048622366288493014,-0.0024311183144246525,-0.005672609400324102,0.0032414910858995505,-0.006482982171798997,-0.007293354943273954,-0.0032414910858995487,-4.85722573273506e-17,-0.0016207455429497995,-0.011345218800648349,0.0024311183144247,-0.0016207455429497,0.00324149108589945,-0.01134521880064825,0.0040518638573743,0.0016207455429497492,0.004862236628849249,-0.008103727714748852,0.0008103727714748495,0.0008103727714748495
0.002431118314424649,0.004862236628849256,0.001620745542949692,0.002431118314424649,0.004862236628849298,-0.0024311183144245935,-0.006482982171799004,0.0024311183144247045,0.01215559157212319,0.0040518638573743965,0.005672609400324102,-0.0024311183144246074,0.0,0.004862236628849249,-0.0008103727714748529,-0.000810372771474898,-0.009724473257698502,0.00891410048622365,-0.006482982171798997,-0.004862236628849249,0.001620745542949751,-0.00810372771474875,-0.005672609400324151,-0.00405186385737435,-0.005672609400324149,-0.00486223662884925,0.004051863857374401,-0.001620745542949751,-0.00891410048622365,-0.011345218800648298,0.00486223662884915,-0.0008103727714748495,-0.0056726094003241995,0.0048622366288493014,-0.005672609400324147,-0.005672609400324102,0.0032414910858995505,-0.0081037277147488,-0.008914100486223653,-0.006482982171799051,-4.85722573273506e-17,-0.0016207455429497995,-0.009724473257698549,0.0040518638573744,-0.0032414910858995,0.0016207455429497497,-0.008103727714748751,0.0040518638573743,0.0016207455429497492,0.001620745542949751,-0.011345218800648354,0.00243111831442465,-0.0008103727714748495
0.004051863857374452,0.0032414910858995644,0.001620745542949692,-0.002431118314424649,-1.3877787807814457e-17,-0.0024311183144245935,-0.008103727714748807,0.0024311183144247045,0.01215559157212319,0.0072933549432738914,0.005672609400324102,-0.0024311183144246074,-0.0048622366288493014,0.0064829821717990455,0.002431118314424649,-0.0024311183144246004,-0.009724473257698502,0.005672609400324147,-0.006482982171798997,-0.004862236628849249,0.001620745542949751,-0.00972447325769855,-0.004051863857374351,-0.00405186385737435,-0.005672609400324149,-0.00486223662884925,0.005672609400324101,4.85722573273506e-17,-0.00891410048622365,-0.012965964343598,0.00324149108589945,0.0008103727714748495,-0.0040518638573744,0.003241491085899502,-0.005672609400324147,-0.005672609400324102,0.001620745542949751,-0.009724473257698499,-0.008914100486223653,-0.004862236628849251,-0.001620745542949751,-0.0016207455429497995,-0.011345218800648349,0.0040518638573744,-0.0048622366288492,0.0016207455429497497,-0.00972447325769845,0.005672609400324101,0.0016207455429497492,0.0032414910858995505,-0.012965964343598053,0.0008103727714748495,-0.0008103727714748495
0.002431118314424649,0.006482982171799059,0.003241491085899495,-0.004051863857374355,0.0016207455429497891,-0.0024311183144245935,-0.006482982171799004,0.0008103727714749015,0.01215559157212319,0.005672609400324102,0.005672609400324102,-0.0024311183144246074,-0.0048622366288493014,0.004862236628849249,0.0008103727714748495,-0.000810372771474898,-0.009724473257698502,0.002431118314424649,-0.008103727714748798,-0.006482982171799049,-4.85722573273506e-17,-0.01296596434359805,-0.005672609400324151,-0.00405186385737435,-0.00405186385737445,-0.00486223662884925,0.004051863857374401,4.85722573273506e-17,-0.007293354943273947,-0.012965964343598,0.0016207455429497499,0.0008103727714748495,-0.0056726094003241995,0.0016207455429497995,-0.00729335494327395,-0.005672609400324102,-0.001620745542949751,-0.0081037277147488,-0.008914100486223653,-0.006482982171799051,-0.0032414910858995505,-0.0016207455429497995,-0.011345218800648349,0.0072933549432739,-0.0032414910858995,0.0016207455429497497,-0.00972447325769845,0.005672609400324101,0.0032414910858995505,0.004862236628849249,-0.011345218800648354,0.0008103727714748495,-0.0008103727714748495
