0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
-0.023346303501945498,-0.060311284046692615,-0.07392996108949418,-0.06225680933852143,-0.0894941634241245,-0.09533073929961092,-0.051556420233463074,-0.043774319066147815,-0.08171206225680935,-0.08852140077821008,-0.03793774319066151,-0.04961089494163423,-0.07587548638132297,-0.07782101167315175,-0.056420233463034986,-0.0700389105058366,-0.08949416342412456,0.0029182879377431803,-0.010700389105058383,-0.01556420233463035,-0.004863813229572023,-0.0038910505836575737,-0.0038910505836575737,-0.005836575875486361,-0.005836575875486416,-0.014591439688715957,-0.0029182879377431803,0.013618677042801564,0.0077821011673151474,0.0,0.014591439688715957,0.0019455252918288424,-0.0038910505836576292,-0.0009727626459143934,0.0038910505836575737,-0.0038910505836576292,-0.013618677042801564,-0.010700389105058383,0.0038910505836575737,0.011673151750972721,0.0009727626459143934,0.004863813229572023,-0.00972762645914399,-0.02431906614785989,0.0019455252918287869,0.008754863813229541,0.0,0.013618677042801508,0.005836575875486361,0.009727626459143934,-0.0029182879377431248,0.004863813229572023,0.005836575875486361,0.0009727626459143934,-0.0029182879377431803,0.004863813229571967,0.01556420233463035,0.0019455252918287869,-0.0068093385214008095,-0.010700389105058383,-0.0068093385214008095,0.0009727626459143934,0.0077821011673151474,-0.010700389105058383,0.008754863813229596,0.0009727626459143934,0.005836575875486361,-0.0029182879377431803
-0.013618677042801508,-0.05252918287937741,-0.09143968871595329,-0.07782101167315172,-0.0933852140077821,-0.10700389105058364,-0.0671206225680934,-0.0632295719844358,-0.08365758754863817,-0.09435797665369647,-0.04766536964980539,-0.047665369649805445,-0.09143968871595337,-0.08171206225680938,-0.05252918287937741,-0.07392996108949418,-0.08365758754863817,-0.004863813229572023,-0.008754863813229652,-0.00972762645914399,0.0009727626459143934,0.005836575875486416,-5.551115123125783e-17,5.551115123125783e-17,0.0,-0.018482490272373475,0.004863813229571912,0.017509727626459082,-5.551115123125783e-17,0.005836575875486305,0.006809338521400865,0.0019455252918288424,-0.013618677042801619,-0.004863813229572023,0.0,-0.011673151750972777,-0.011673151750972721,-0.010700389105058383,0.007782101167315203,0.0038910505836576292,0.0068093385214006985,-0.006809338521400754,-0.00972762645914399,-0.026264591439688734,-0.003891050583657518,0.0009727626459143379,0.003891050583657518,0.019455252918287924,0.009727626459143934,0.011673151750972721,-0.0029182879377431248,0.012645914396887115,-0.0019455252918287314,0.0068093385214008095,-0.006809338521400754,-0.0009727626459144489,0.009727626459143934,-0.0019455252918287869,-0.012645914396887115,-0.006809338521400865,0.002918287937743236,-0.0009727626459143934,0.0019455252918287314,-0.008754863813229485,0.012645914396887226,0.008754863813229596,0.013618677042801564,-0.006809338521400782
-0.005836575875486416,-0.05252918287937741,-0.10116731517509728,-0.09338521400778213,-0.1070038910505837,-0.12840466926070043,-0.08463035019455259,-0.0768482490272373,-0.09727626459143968,-0.08657587548638127,-0.0632295719844358,-0.05544747081712065,-0.10505836575875488,-0.10311284046692606,-0.06614785992217898,-0.07392996108949418,-0.06420233463035024,-0.014591439688716012,-0.006809338521400865,0.003891050583657518,-0.0009727626459144489,0.003891050583657518,0.011673151750972721,-0.0038910505836576292,-0.0038910505836576292,-0.01653696498054469,0.0068093385214006985,0.011673151750972777,-0.0038910505836576292,0.0077821011673151474,0.0029182879377431803,0.011673151750972721,-0.005836575875486416,0.0009727626459143934,0.0019455252918287869,-0.01556420233463035,-0.003891050583657518,-0.004863813229571912,0.013618677042801619,-0.0019455252918287869,0.01653696498054469,-0.008754863813229541,0.0,-0.022373540856031104,-0.011673151750972777,-0.004863813229572078,0.013618677042801508,0.015564202334630295,0.013618677042801564,0.0077821011673151474,-0.0009727626459143934,0.016536964980544744,-0.003891050583657518,0.008754863813229596,-0.0009727626459143379,0.0009727626459143379,0.0019455252918288424,0.0038910505836576292,-0.004863813229572023,0.008754863813229541,0.0068093385214008095,0.008754863813229596,-0.0038910505836576292,0.004863813229572023,0.008754863813229596,0.014591439688716012,0.009727626459144045,-0.008754863813229596
-0.007782101167315203,-0.07782101167315172,-0.11089494163424127,-0.10116731517509733,-0.1225680933852141,-0.13035019455252922,-0.0943579766536965,-0.0846303501945525,-0.11089494163424127,-0.10408560311284046,-0.07295719844357978,-0.07295719844357973,-0.10894941634241248,-0.11673151750972766,-0.0778210116731517,-0.07782101167315181,-0.05058365758754868,-0.01848249027237353,-0.002918287937743236,0.013618677042801508,-0.010700389105058439,-0.00972762645914399,0.013618677042801508,-0.011673151750972721,-0.009727626459143934,-0.010700389105058272,-0.0009727626459143934,0.0038910505836575737,0.0038910505836575737,0.009727626459143934,0.0029182879377431803,0.01556420233463035,0.0019455252918287869,-0.0009727626459143934,0.011673151750972777,-0.005836575875486472,5.551115123125783e-17,-0.0009727626459143934,0.015564202334630406,0.0038910505836576292,0.014591439688715901,-0.0009727626459143379,0.005836575875486416,-0.0165369649805448,-0.015564202334630295,-0.004863813229572078,0.017509727626459137,0.003891050583657518,0.0077821011673151474,0.003891050583657518,0.0029182879377431803,0.008754863813229541,0.005836575875486361,0.0009727626459143934,0.006809338521400865,0.010700389105058328,0.0019455252918288424,0.00972762645914399,0.0029182879377431803,0.010700389105058328,0.004863813229572023,0.014591439688716012,-0.0019455252918288424,0.004863813229572023,0.004863813229572023,0.010700389105058383,0.0019455252918288424,-0.008754863813229596
-0.003891050583657518,-0.11478599221789881,-0.11284046692607008,-0.09922178988326844,-0.1342412451361868,-0.12256809338521404,-0.0904669260700389,-0.0846303501945525,-0.11867704280155647,-0.11770428015564197,-0.08073929961089499,-0.08268482490272372,-0.10311284046692609,-0.11867704280155647,-0.08754863813229569,-0.09143968871595332,-0.04669260700389105,-0.008754863813229596,0.0029182879377431248,0.009727626459143934,-0.012645914396887226,-0.005836575875486361,0.009727626459143934,-0.013618677042801564,-0.013618677042801508,-0.010700389105058272,-0.008754863813229596,0.0038910505836575737,0.00972762645914399,0.005836575875486305,0.010700389105058439,0.009727626459143934,0.0,0.008754863813229485,0.011673151750972777,0.0019455252918287314,-0.005836575875486361,-0.004863813229571912,0.005836575875486416,0.00972762645914399,0.0029182879377431803,0.006809338521400865,0.0038910505836575737,-0.01848249027237353,-0.005836575875486305,0.0029182879377431248,0.005836575875486305,0.0,5.551115123125783e-17,0.003891050583657518,0.0029182879377431803,-0.0009727626459144489,0.011673151750972777,-0.004863813229572023,0.002918287937743236,0.014591439688715957,0.011673151750972777,0.0038910505836576292,0.0009727626459143934,0.0009727626459143379,-0.0009727626459143934,0.012645914396887115,0.0077821011673151474,-0.0009727626459143934,0.004863813229572023,0.0029182879377432913,-0.0019455252918287314,0.0068093385214008095
-0.007782101167315203,-0.10894941634241243,-0.11089494163424127,-0.09533073929961092,-0.1264591439688716,-0.12645914396887162,-0.0943579766536965,-0.09046692607003892,-0.11478599221789887,-0.12354085603112838,-0.07879377431906609,-0.09241245136186765,-0.1070038910505837,-0.11284046692607008,-0.09143968871595332,-0.1011673151750973,-0.04280155642023348,0.0009727626459143934,0.01848249027237353,0.003891050583657518,-0.0068093385214008095,0.003891050583657518,0.0019455252918287314,-0.0019455252918288424,-0.005836575875486416,-0.01653696498054469,-0.004863813229572023,0.011673151750972777,0.0077821011673151474,-0.0019455252918287869,0.016536964980544744,0.0038910505836576292,-0.007782101167315203,0.0009727626459143934,0.0019455252918287869,-0.0019455252918288424,-0.011673151750972721,-0.012645914396887115,-0.005836575875486305,0.011673151750972721,-0.0029182879377431803,0.002918287937743236,-0.011673151750972721,-0.026264591439688734,0.0019455252918287869,0.008754863813229541,-0.0019455252918287869,0.00972762645914399,5.551115123125783e-17,0.011673151750972721,-0.0068093385214008095,0.002918287937743236,0.005836575875486361,-0.002918287937743236,-0.004863813229571967,0.014591439688715957,0.017509727626459137,-0.0019455252918287869,-0.0068093385214008095,-0.0029182879377432913,-0.0029182879377431803,0.002918287937743236,0.0077821011673151474,-0.008754863813229485,0.014591439688716012,-0.0029182879377431248,0.0038910505836575737,0.012645914396887115
-0.003891050583657518,-0.06420233463035022,-0.1264591439688716,-0.10700389105058364,-0.1206225680933852,-0.13618677042801564,-0.1021400778210117,-0.10214007782101162,-0.11478599221789887,-0.11964980544747078,-0.08268482490272377,-0.09046692607003892,-0.12062256809338529,-0.11673151750972766,-0.0856031128404669,-0.09922178988326849,-0.03307392996108954,0.0009727626459143934,0.01848249027237353,0.0077821011673151474,-0.0009727626459144489,0.00972762645914399,0.005836575875486416,0.0019455252918288424,0.0019455252918287869,-0.018482490272373475,0.0068093385214006985,0.015564202334630295,-0.0038910505836576292,-0.0019455252918287869,0.006809338521400865,0.0038910505836576292,-0.011673151750972832,-0.012645914396887226,-0.0019455252918287869,-0.009727626459144045,-0.011673151750972721,-0.012645914396887115,0.0038910505836575737,0.0038910505836576292,0.004863813229571912,-0.004863813229571967,-0.00972762645914399,-0.026264591439688734,-0.003891050583657518,0.0029182879377431248,0.0019455252918287314,0.017509727626459137,0.0077821011673151474,0.013618677042801508,-0.010700389105058328,0.014591439688715957,-0.003891050583657518,0.004863813229571967,-0.010700389105058272,0.0029182879377431248,0.011673151750972777,-0.005836575875486416,-0.012645914396887115,-0.0009727626459144489,0.008754863813229596,0.0009727626459143934,0.0019455252918287314,-0.0068093385214006985,0.018482490272373586,0.0009727626459143934,0.009727626459144045,0.0009727626459143934
0.0019455252918287869,-0.03696498054474712,-0.1264591439688716,-0.11673151750972763,-0.1186770428015565,-0.14396887159533073,-0.10797665369649809,-0.11381322957198442,-0.11867704280155647,-0.11575875486381318,-0.1021400778210117,-0.09435797665369644,-0.1303501945525292,-0.11478599221789887,-0.09143968871595332,-0.09143968871595332,-0.01556420233463035,-0.0165369649805448,0.01848249027237353,0.019455252918287924,-0.002918287937743236,-0.0019455252918287869,0.01556420233463035,-0.005836575875486361,-0.0038910505836576292,-0.014591439688715957,0.008754863813229596,0.011673151750972777,-0.0038910505836576292,0.011673151750972721,0.0029182879377431803,0.011673151750972721,-0.00972762645914399,-0.008754863813229596,0.0019455252918287869,-0.013618677042801564,-0.003891050583657518,-0.0068093385214006985,0.00972762645914399,-0.0019455252918287869,0.01264591439688717,-0.006809338521400754,-0.0038910505836576292,-0.020428015564202318,-0.00972762645914399,-0.004863813229572078,0.011673151750972721,0.015564202334630295,0.013618677042801564,0.003891050583657518,-0.0029182879377431248,0.016536964980544744,-0.005836575875486361,0.0068093385214008095,-0.0029182879377431803,0.0009727626459143379,0.005836575875486361,0.0019455252918287869,-0.008754863813229596,0.008754863813229541,0.0165369649805448,0.002918287937743236,-0.005836575875486361,0.0009727626459143934,0.012645914396887226,0.010700389105058383,0.009727626459144045,-0.006809338521400782
0.005836575875486361,-0.027237354085603127,-0.1264591439688716,-0.12256809338521402,-0.1303501945525292,-0.14007782101167324,-0.10797665369649809,-0.12354085603112841,-0.13035019455252916,-0.11575875486381318,-0.10992217898832679,-0.10603112840466924,-0.12840466926070038,-0.12062256809338526,-0.09143968871595332,-0.09143968871595332,-5.551115123125783e-17,-0.014591439688716012,0.01848249027237353,0.029182879377431914,-0.012645914396887226,-0.00972762645914399,0.01556420233463035,-0.0077821011673151474,-0.007782101167315203,-0.008754863813229485,-0.0009727626459143934,0.005836575875486305,0.0038910505836575737,0.011673151750972721,0.0029182879377431803,0.01556420233463035,0.0019455252918287869,-0.004863813229572023,0.011673151750972777,-0.0077821011673152585,5.551115123125783e-17,-0.0009727626459143934,0.011673151750972777,0.0,0.014591439688715901,0.0009727626459144489,0.0019455252918287869,-0.014591439688716012,-0.00972762645914399,-0.004863813229572078,0.013618677042801508,0.005836575875486416,0.009727626459143934,-5.551115123125783e-17,0.004863813229571967,0.006809338521400754,5.551115123125783e-17,-0.0009727626459143934,0.004863813229572023,0.004863813229571967,0.0019455252918288424,0.007782101167315203,-0.0009727626459143934,0.012645914396887115,0.012645914396887115,0.008754863813229596,-0.0038910505836576292,0.004863813229572023,0.004863813229572023,0.010700389105058383,0.005836575875486361,0.0009727626459143934
0.013618677042801564,-0.046692607003891023,-0.12062256809338529,-0.11478599221789884,-0.13618677042801558,-0.11867704280155644,-0.11381322957198448,-0.12159533073929962,-0.13035019455252916,-0.12548638132295717,-0.11964980544747078,-0.11575875486381323,-0.11867704280155647,-0.12451361867704278,-0.09727626459143968,-0.0972762645914397,0.009727626459143934,-0.014591439688716012,0.034046692607003826,0.027237354085603127,-0.016536964980544744,-0.005836575875486361,0.007782101167315203,-0.011673151750972721,-0.011673151750972721,-0.008754863813229485,-0.004863813229572023,0.0019455252918287869,0.011673151750972777,0.003891050583657518,0.010700389105058439,0.011673151750972721,0.0019455252918287869,0.004863813229571967,0.015564202334630295,0.0019455252918287314,-0.003891050583657518,-0.008754863813229596,0.005836575875486416,0.00972762645914399,0.004863813229571912,0.004863813229572023,-0.0038910505836576292,-0.0165369649805448,-0.003891050583657518,0.0029182879377431248,0.0077821011673151474,0.0,5.551115123125783e-17,0.0019455252918287314,0.0009727626459143934,-0.0009727626459144489,0.005836575875486361,-0.0068093385214008095,0.0009727626459144489,0.014591439688715957,0.009727626459143934,0.007782101167315203,0.0009727626459143934,0.0029182879377431248,0.0009727626459143934,0.010700389105058328,0.0038910505836575737,-0.0068093385214006985,0.004863813229572023,0.0029182879377432913,0.0019455252918288424,0.0068093385214008095
