"Smoothed_data","First_derivative"
-0.0129228502135388,0.000163290319521596
-0.0127807559707106,0.000120898166134779
-0.0126810538812693,7.85060127479618e-05
-0.0126237439452147,3.61138593611447e-05
-0.012608826162547,-6.27829402567254e-06
-0.0126363005332661,-4.86704474124896e-05
-0.012706167057372,-9.10626007993069e-05
-0.0128184257348647,-0.000133454754186124
-0.0129730765657442,-0.000175846907572941
-0.0131701195500105,-0.000218239060959758
-0.0134095546876637,-0.000260631214346575
-0.0136913819787037,-0.000303023367733392
-0.0140156014231305,-0.00034541552112021
-0.0143822130209441,-0.000387807674507027
-0.0147912167721446,-0.000430199827893844
-0.0152426126767318,-0.000472591981280661
-0.0157364007347059,-0.000514984134667478
-0.0162725809460668,-0.000557376288054295
-0.0168511533108145,-0.000599768441441112
-0.017472117828949,-0.00064216059482793
-0.0181354745004703,-0.000684552748214747
-0.0188412233253785,-0.000726944901601564
-0.0195893643036735,-0.000769337054988381
-0.0203798974353552,-0.000811729208375198
-0.0212128227204238,-0.000854121361762016
-0.0220881401588793,-0.000896513515148832
-0.0229511754393849,-0.000829557045862433
-0.0237472542506041,-0.000762600576576034
-0.024476376592537,-0.000695644107289635
-0.0251385424651834,-0.000628687638003236
-0.0257337518685434,-0.000561731168716837
-0.0262620048026171,-0.000494774699430437
-0.0267233012674043,-0.000427818230144038
-0.0271176412629052,-0.000360861760857639
-0.0274450247891196,-0.00029390529157124
-0.0277054518460476,-0.00022694882228484
-0.0278989224336893,-0.000159992352998441
-0.0280254365520445,-9.30358837120422e-05
-0.0280849942011134,-2.60794144256428e-05
-0.0280775953808958,4.08770548607563e-05
-0.0280032400913919,0.000107833524147156
-0.0278619283326015,0.000174789993433555
-0.0276536601045247,0.000241746462719954
-0.0273784354071616,0.000308702932006353
-0.027036254240512,0.000375659401292752
-0.0266271166045761,0.000442615870579152
-0.0261510224993537,0.000509572339865551
-0.025607971924845,0.00057652880915195
-0.0249979648810498,0.000643485278438349
-0.0243210013679683,0.000710441747724748
-0.0235770813856003,0.000777398217011148
-0.022766204933946,0.000844354686297547
-0.0219622039671222,0.00076364724735005
-0.0212389104392459,0.000682939808402553
-0.0205963243503171,0.000602232369455057
-0.0200344457003358,0.00052152493050756
-0.019553274489302,0.000440817491560063
-0.0191528107172156,0.000360110052612567
-0.0188330543840768,0.00027940261366507
-0.0185940054898855,0.000198695174717573
-0.0184356640346417,0.000117987735770077
-0.0183580300183454,3.728029682258e-05
-0.0183611034409965,-4.34271421249164e-05
-0.0184448843025952,-0.000124134581072413
-0.0186093726031413,-0.00020484202001991
-0.018854568342635,-0.000285549458967406
-0.0191804715210762,-0.000366256897914903
-0.0195870821384648,-0.0004469643368624
-0.020074400194801,-0.000527671775809897
-0.0206424256900846,-0.000608379214757393
-0.0212911586243157,-0.00068908665370489
-0.0215930781128192,8.52476766979074e-05
-0.0211206632709199,0.000859582007100705
-0.0198739140986178,0.0016339163375035
-0.0178528305959129,0.0024082506679063
-0.0150574127628052,0.0031825849983091
-0.0114876605992947,0.00395691932871189
-0.00714357410538144,0.00473125365911469
-0.00202515328106535,0.00550558798951749
0.00386760187365353,0.00627992231992029
0.00940055755389236,0.00478598904055737
0.0134395799547683,0.00329205576119445
0.0159846690762813,0.00179812248183153
0.0170358249184313,0.000304189202468609
0.0165930474812185,-0.00118974407689431
0.0146563367646427,-0.00268367735625723
0.011225692768704,-0.00417761063562015
0.0063011154934024,-0.00567154391498307
-0.000117395061262127,-0.00716547719434599
-0.00686880820841863,-0.00633734909996702
-0.0127920932611962,-0.00550922100558806
-0.0178872502195947,-0.00468109291120909
-0.0221542790836144,-0.00385296481683013
-0.025593179853255,-0.00302483672245116
-0.0282039525285167,-0.0021967086280722
-0.0299865971093994,-0.00136858053369323
-0.0309411135959032,-0.000540452439314268
-0.0310675019880279,0.000287675655064697
-0.0305426379955598,0.000762052329871613
-0.0295433973282847,0.00123642900467853
-0.0280697799862027,0.00171080567948544
-0.0261217859693138,0.00218518235429236
-0.023699415277618,0.00265955902909928
-0.0208026679111153,0.00313393570390619
-0.0174315438698056,0.00360831237871311
-0.0129314144818968,0.00539194639710458
-0.00664765107559647,0.00717558041549605
0.00141974634909532,0.00895921443388753
0.0112707777921786,0.010742848452279
0.0185746233114934,0.0038648425863506
0.0190004629648798,-0.00301316327957779
0.0159647962678174,0.0010416293040286
0.0223136613985096,0.0116561009573559
0.0405660742642903,0.0325831812647726
0.0990817086639054,0.0844480875344577
0.209462249333206,0.136312993804143
0.330919869663514,0.0949485821111379
0.398527008930815,0.0402656964234631
0.292457650474327,-0.148917351857525
0.152435835955222,-0.131126277180685
0.0304362723248092,-0.109636383114209
-0.0555092958924325,-0.0622547533202749
-0.0940732343157406,-0.0148731235263412
-0.10868525070392,-0.0299707144225541
-0.156617964022938,-0.0658947122154825
-0.234707045725841,-0.0710580198268454
-0.28271281087373,-0.0249535104689323
-0.284614066663706,0.0211509988889808
-0.26395979792852,0.0201575385813914
-0.244298989500923,0.019164078273802
-0.225631641380916,0.0181706179662126
-0.207957753568498,0.0171771576586231
-0.19127732606367,0.0161836973510337
-0.175590358866431,0.0151902370434443
-0.160896851976781,0.0141967767358549
-0.147196805394721,0.0132033164282655
-0.13449021912025,0.0122098561206761
-0.122777093153369,0.0112163958130867
-0.112057427494077,0.0102229355054973
-0.102331222142374,0.00922947519790789
-0.0935984770982607,0.00823601489031849
-0.0858591923617369,0.00724255458272908
-0.0791133679328026,0.00624909427513967
-0.0733610038114576,0.00525563396755027
-0.068602099997702,0.00426217365996086
-0.0648366564915359,0.00326871335237145
-0.0620646732929591,0.00227525304478205
-0.0602861504019718,0.00128179273719264
-0.0595010878185738,0.000288332429603234
-0.0597094855427653,-0.000705127877986173
-0.0609113435745462,-0.00169858818557558
-0.0622517241885302,-0.000982173042392465
-0.0628756896593311,-0.00026575789920935
-0.0627832399869489,0.000450657243973765
-0.0619743751713836,0.00116707238715688
-0.0604490952126352,0.00188348753033999
-0.0582074001107036,0.00259990267352311
-0.0552492898655889,0.00331631781670622
-0.0515747644772912,0.00403273295988934
-0.0471838239458103,0.00474914810307245
-0.0420764682711463,0.00546556324625557
-0.0362526974532991,0.00618197838943868
-0.0297125114922689,0.0068983935326218
-0.0224559103880555,0.00761480867580491
-0.0144828941406591,0.00833122381898803
-0.00579346275007949,0.00904763896217114
0.00361238378368321,0.00976405410535426
0.0133601012688899,0.00973138086505918
0.0230751455138016,0.0096987076247641
0.0327575165184181,0.00966603438446903
0.0424072142827396,0.00963336114417395
0.052024238806766,0.00960068790387887
0.0616085900904974,0.0095680146635838
0.0711602681339337,0.00953534142328872
0.0806792729370748,0.00950266818299365
0.0901656044999209,0.00946999494269857
0.099619262822472,0.00943732170240349
0.109040247904728,0.00940464846210842
0.118428559746689,0.00937197522181334
0.126803930114823,0.00737876551445446
0.133186090775598,0.00538555580709558
0.137575041729014,0.0033923460997367
0.139970782975071,0.00139913639237782
0.14037331451377,-0.000594073314981057
0.138782636345109,-0.00258728302233994
0.13519874846909,-0.00458049272969882
0.129621650885711,-0.0065737024370577
0.122051343594974,-0.00856691214441658
0.112487826596878,-0.0105601218517755
0.100931099891423,-0.0125533315591343
0.0873811634786096,-0.0145465412664932
0.0732917779158808,-0.0136322298589644
0.0601167037606808,-0.0127179184514356
0.0478559410130096,-0.0118036070439068
0.0365094896728673,-0.0108892956363779
0.0260773497402537,-0.00997498422884912
0.016559521215169,-0.0090606728213203
0.00795600409761313,-0.00814636141379148
0.000266798387586061,-0.00723205000626266
-0.00650809591491219,-0.00631773859873384
-0.0123686788098816,-0.00540342719120502
-0.0173149502973222,-0.0044891157836762
-0.021346910377234,-0.00357480437614738
-0.0246215872386261,-0.00297454934663667
-0.0272960090705074,-0.00237429431712596
-0.029370175872878,-0.00177403928761525
-0.0308440876457379,-0.00117378425810454
-0.0317177443890871,-0.000573529228593835
-0.0319911461029256,2.67258009168751e-05
-0.0316642927872533,0.000626980830427585
-0.0307371844420704,0.00122723585993829
-0.0292098210673767,0.001827490889449
-0.0270822026631724,0.00242774591895971
-0.0246530332326814,0.00243059294202223
-0.0222210167791279,0.00243343996508475
-0.0197861533025119,0.00243628698814727
-0.0173484428028334,0.00243913401120978
-0.0149078852800923,0.0024419810342723
-0.0124644807342888,0.00244482805733482
-0.0100182291654227,0.00244767508039733
-0.00756913057349411,0.00245052210345985
-0.005117184958503,0.00245336912652237
-0.00266239232044937,0.00245621614958489
-0.00020475265933323,0.0024590631726474
0.00225573402484543,0.00246191019570992
0.00471906773208661,0.00246475721877244
0.00718524846239031,0.00246760424183495
0.00965427621575652,0.00247045126489747
0.0121261509921853,0.00247329828795999
0.0146008727916765,0.00247614531102251
0.0170784416142303,0.00247899233408502
0.0195588574598465,0.00248183935714754
0.0220421203285253,0.00248468638021006
0.0245282302202667,0.00248753340327258
0.0270171871350705,0.00249038042633509
