0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
-0.03793774319066223,0.040856031128404524,0.25,-0.08560311284046662,-0.038910505836577514,0.21400778210116744,-0.1011673151750987,-0.04961089494163318,0.10214007782101042,-0.17120622568093502,0.05350194552529075,-0.0573929961089501,-0.015564202334630295,0.14007782101167354,-0.32587548638132446,0.0612840466926059,-0.12548638132295764,0.020428015564201374,-0.6420233463035014,-0.04182879377431803,0.03793774319066223,0.024319066147860724,0.12256809338521446,0.010700389105058328,0.20330739299611,0.33073929961089554,-0.28501945525291816,-0.3278210116731515,0.09630350194552495,-0.02237354085603105,-0.04863813229571967,0.10019455252918252,-0.1040856031128401,-0.06031128404669239,-0.03210116731517498,0.10700389105058328,-0.030155642023346196,-0.18579766536965003,0.0739299610894939,0.24319066147859925,-0.006809338521400754,-0.1916342412451355,0.27237354085603105,-0.11575875486381282,-0.030155642023346196,-0.002918287937742292,0.03307392996108938,0.071984435797666,0.02237354085603105,0.05058365758754846,-0.23151750972762652,0.3044747081712069,0.01653696498054469,-0.018482490272373475,-0.020428015564202262,0.03599221789883256,0.040856031128404524,0.03599221789883256,-0.12159533073929918,-0.12256809338521357,-0.31614785992217964,-0.08754863813229541
-0.04571984435797738,-0.009727626459143934,0.2538910505836576,0.015564202334630295,0.009727626459142158,0.16731517509727567,-0.10894941634241384,0.04961089494163495,0.0904669260700377,-0.10894941634241384,0.002918287937742292,-0.131322957198444,-0.10700389105058328,0.17315175097276203,-0.32976653696498204,0.02821011673151652,-0.12159533073930007,0.008754863813228653,-0.6536964980544742,-0.03988326848248924,-0.05350194552529075,0.08073929961089554,-0.05058365758754846,-0.07879377431906587,0.30252918287937813,0.2801556420233471,-0.02821011673151652,-0.0612840466926059,0.09046692607003859,-0.05933852140077889,-0.02529182879377334,0.06906614785992193,-0.10797665369649767,-0.08754863813229541,-0.026264591439688623,0.11673151750972721,-0.03599221789883256,-0.19747081712062275,0.23929961089494167,0.33463035019455223,-0.07295719844357951,-0.19747081712062187,0.2762645914396886,-0.12743190661478465,-0.055447470817120426,-0.012645914396886226,0.05447470817120692,0.1478599221789878,0.008754863813229541,0.04863813229571967,-0.2217898832684826,0.3044747081712069,0.008754863813230429,-0.01653696498054469,-0.03404669260700288,0.03988326848249013,0.05058365758754846,0.02821011673151741,-0.08268482490272344,-0.1478599221789878,-0.3842412451361872,-0.1614785992217902
-0.030155642023347085,0.03307392996108938,0.24027237354085607,0.009727626459143934,0.05447470817120603,0.09338521400778177,-0.20038910505836682,0.07101167315175161,0.0009727626459135053,-0.14202334630350322,-0.047665369649806166,-0.31420233463035174,-0.11478599221789842,-0.029182879377431803,-0.4056420233463047,0.02237354085603016,-0.3064202334630366,0.020428015564201374,-0.700389105058365,0.04961089494163495,-0.07684824902723619,0.29863813229572145,-0.05447470817120603,-0.03210116731517498,0.39007782101167354,0.43385214007782213,0.2636186770428024,0.08073929961089554,0.07295719844357951,-0.03599221789883256,-0.03307392996108849,0.07295719844357951,-0.08657587548638102,-0.09143968871595298,-0.026264591439688623,0.09922178988326813,-0.043774319066147704,-0.18190661478599157,0.25486381322957197,0.48054474708171124,-0.09046692607003859,-0.14105058365758705,0.2607003891050583,-0.12743190661478465,-0.10214007782101131,-0.024319066147859836,0.05447470817120692,0.1614785992217893,-0.03210116731517498,0.02529182879377423,-0.21789883268482413,0.14299610894941672,0.004863813229571967,-0.020428015564202262,-0.03988326848249013,0.04571984435797649,0.0739299610894939,0.02821011673151741,-0.04182879377431892,-0.12451361867704236,-0.3200389105058372,-0.07198443579766511
0.0165369649805438,0.10894941634241206,0.24416342412451364,-0.1303501945525305,-0.02334630350194722,0.0739299610894939,-0.19844357976653804,0.018482490272374363,-0.030155642023347085,-0.18093385214007895,-0.09630350194552584,-0.3180933852140093,-0.1478599221789878,-0.09533073929961056,-0.366731517509729,0.002918287937742292,-0.40175097276264715,0.04961089494163318,-0.7023346303501938,0.03793774319066223,0.0029182879377440685,0.2033073929961109,0.09922178988326813,0.02237354085603105,0.37451361867704325,0.46303501945525394,-0.10408560311283921,-0.10797665369649856,0.04961089494163495,-0.012645914396887115,-0.011673151750971833,0.09046692607003859,-0.061284046692606786,-0.07782101167315147,-0.020428015564202262,0.14007782101167265,-0.01653696498054469,-0.2344357976653697,0.2684824902723735,0.6420233463035023,-0.11964980544747039,-0.21303501945525216,0.24319066147859925,-0.11186770428015524,-0.11381322957198403,-0.02821011673151741,0.04863813229571967,0.1614785992217893,-0.049610894941634065,0.06420233463035085,-0.21789883268482413,-0.07295719844357951,0.024319066147859836,-0.030155642023346196,-0.018482490272373475,0.04766536964980528,0.06031128404669239,0.024319066147859836,-0.09435797665369616,-0.11478599221789842,-0.24221789883268485,-0.021400778210116655
-0.010700389105059216,0.07003891050583633,0.2636186770428015,-0.12062256809338656,0.023346303501943666,0.0447470817120621,-0.13424124513618807,0.03988326848249102,0.02237354085603016,-0.13229571984435928,-0.22276264591439876,-0.035992217898833445,-0.10505836575875449,0.08365758754863784,-0.16439688715953338,0.06712062256809226,-0.4114785992217911,0.051556420233461964,-0.6848249027237348,0.2344357976653706,-0.0009727626459135053,0.27140077821011843,-0.05447470817120603,-0.07684824902723708,0.3764591439688729,0.3774319066147864,-0.17801556420233489,-0.1624513618677046,-0.030155642023346196,-0.03404669260700377,0.007782101167316036,0.08657587548638102,-0.03404669260700377,-0.06225680933852118,0.0029182879377431803,0.16536964980544777,-0.014591439688715901,-0.25,0.16731517509727745,0.6575875486381326,-0.1916342412451355,-0.21692607003890974,0.2062256809338523,-0.12159533073929918,-0.1468871595330743,-0.02237354085603105,0.0447470817120621,0.15369649805447505,-0.018482490272373475,0.08171206225680994,-0.19649805447470836,-0.21887159533073852,0.030155642023346196,-0.03599221789883256,-0.014591439688715901,0.024319066147859836,0.06614785992217875,0.030155642023346196,-0.12743190661478643,-0.1322957198443575,-0.2227626459143961,0.015564202334630295
-0.02042801556420315,0.08171206225680905,0.2208171206225682,-0.07587548638132269,0.15369649805447416,-0.021400778210116655,-0.14007782101167443,0.010700389105059216,0.02237354085603016,-0.08949416342412597,-0.23638132295720027,0.024319066147858948,-0.2334630350194562,0.027237354085603016,0.08852140077820891,-0.016536964980545577,-0.27334630350194544,-0.06712062256809403,-0.6634241245136181,0.25778210116731604,-0.04766536964980439,0.2791828793774336,-0.4260700389105061,-0.19747081712062187,0.2480544747081712,0.14785992217898958,0.22470817120622577,-0.08268482490272433,-0.026264591439688623,-0.03599221789883256,0.009727626459144822,0.04182879377431892,-0.03404669260700377,-0.04280155642023331,-0.01653696498054469,0.14007782101167265,0.004863813229572855,-0.21303501945525305,-0.027237354085603016,0.7217898832684826,-0.24221789883268396,-0.21303501945525216,0.13618677042801597,-0.1643968871595325,-0.19357976653696518,-0.03404669260700377,0.052529182879377245,0.14202334630350144,-0.01653696498054469,0.058365758754864494,-0.2042801556420235,-0.2363813229571976,0.049610894941634065,-0.018482490272373475,-0.014591439688715901,0.03404669260700377,0.1031128404669257,0.03210116731517498,-0.11381322957198403,-0.11284046692606875,-0.21692607003891062,0.08365758754863784
0.0457198443579756,0.040856031128404524,0.2071984435797667,-0.01945525291828787,0.10116731517509692,0.10894941634241206,-0.18482490272373653,0.022373540856031937,-0.0865758754863819,-0.12256809338521535,-0.0029182879377440685,0.0612840466926059,-0.3521400778210122,-0.015564202334630295,0.2227626459143952,-0.06906614785992282,-0.1157587548638137,-0.02626459143968951,-0.6361867704280151,0.3064202334630357,-0.043774319066146816,0.20914396887159725,-0.25875486381322865,-0.08463035019455223,0.12937743190661521,0.3073929961089501,0.2811284046692615,-0.02821011673151652,-0.03404669260700377,-0.06712062256809403,-0.011673151750971833,0.020428015564202262,-0.030155642023346196,-0.035019455252918164,-0.01653696498054469,0.1498054474708166,-0.02237354085603016,-0.20330739299610912,-0.10700389105058328,0.7140077821011674,-0.19552529182879308,-0.2071984435797658,0.013618677042801508,-0.20136186770427944,-0.19941634241245154,-0.04766536964980528,0.07587548638132269,0.1614785992217893,0.0029182879377431803,0.0447470817120621,-0.20817120622568108,-0.18579766536964915,0.05739299610894921,-0.0009727626459143934,-0.02237354085603105,0.04766536964980528,0.13618677042801597,0.030155642023346196,-0.11575875486381282,-0.12062256809338479,-0.25583657587548636,0.0894941634241242
0.030155642023345308,0.14396887159533023,0.24027237354085607,-0.14785992217898958,-0.021400778210118432,0.17315175097276203,-0.1906614785992229,0.03210116731517587,-0.18579766536965003,-0.1011673151750987,0.002918287937742292,-0.15272373540856066,-0.06614785992217875,0.0019455252918287869,0.20525291828793613,-0.04961089494163495,0.014591439688715013,-0.010700389105059216,-0.6634241245136181,0.4134241245136199,-0.04961089494163318,0.248054474708173,0.03696498054474695,0.02237354085603105,0.3959143968871599,0.4124513618677055,-0.2928015564202333,0.030155642023347085,-0.05155642023346285,-0.043774319066147704,-0.03696498054474606,-0.0009727626459143934,-0.020428015564202262,-0.03307392996108938,-0.004863813229571967,0.15953307392996052,-0.06906614785992193,-0.24416342412451364,-0.07587548638132269,0.7431906614785992,-0.1935797665369643,-0.1760700389105052,-0.13813229571984387,-0.20136186770427944,-0.15856031128404702,-0.037937743190661344,0.09727626459143934,0.1906614785992211,0.024319066147859836,0.03307392996108938,-0.21206225680933866,-0.19747081712062187,0.030155642023346196,-0.020428015564202262,-0.020428015564202262,0.04961089494163495,0.17120622568093413,0.04571984435797649,-0.08657587548638102,-0.11089494163424085,-0.2636186770428015,-0.005836575875486361
-0.0029182879377440685,0.23151750972762564,0.23054474708171213,-0.13229571984435928,0.017509727626457305,0.0739299610894939,-0.15175097276264715,0.07490272373540918,-0.21498054474708184,-0.0856031128404684,-0.1449416342412455,-0.29863813229572145,0.017509727626459082,0.029182879377431803,0.18579766536964826,-0.06712062256809403,-0.041828793774319806,-0.04961089494163495,-0.7178988326848241,0.40369649805447505,-0.05350194552529075,0.3180933852140093,-0.07976653696498026,0.012645914396887115,0.576848249027238,0.16342412451361987,-0.32976653696498026,0.04961089494163495,-0.055447470817120426,0.03404669260700377,8.881784197001252e-16,-0.030155642023346196,0.02821011673151741,-0.0447470817120621,0.03210116731517498,0.18871595330739233,-0.061284046692606786,-0.28696498054474695,-0.0038910505836575737,0.6498054474708175,-0.21108949416342337,-0.17217898832684764,-0.24319066147859925,-0.178015564202334,-0.1177042801556425,-0.05350194552529164,0.09727626459143934,0.23929961089494167,0.049610894941634065,0.011673151750972721,-0.19649805447470836,-0.23249027237354003,0.008754863813230429,-0.055447470817120426,0.006809338521400754,0.04961089494163495,0.1770428015564205,0.05350194552529164,-0.08073929961089465,-0.10116731517509692,-0.2811284046692615,0.009727626459143934
-0.03404669260700466,0.1789883268482484,0.17217898832684853,-0.03696498054474695,0.08560311284046662,-0.01945525291828787,-0.15175097276264715,0.07879377431906676,-0.14105058365758794,-0.07392996108949568,-0.14299610894941672,-0.09435797665369705,-0.0894941634241242,-0.04863813229571967,0.09824902723735285,-0.07879377431906853,-0.1157587548638137,0.07295719844357862,-0.7490272373540847,0.2169260700389115,-0.01070038910505744,0.07684824902723797,-0.09338521400778177,-0.02237354085603105,0.4114785992217902,0.10894941634241384,-0.08073929961089377,0.06322957198443646,-0.10019455252918252,0.043774319066147704,0.003891050583658462,-0.05739299610894921,0.04571984435797649,-0.05058365758754846,0.04571984435797649,0.2081712062256802,-0.008754863813229541,-0.22859922178988334,-0.035019455252918164,0.4435797665369652,-0.20330739299610823,-0.17023346303501885,-0.33463035019455223,-0.15466926070038767,-0.08657587548638102,-0.06906614785992193,0.10700389105058417,0.2490272373540856,0.08268482490272344,0.011673151750972721,-0.21400778210116744,-0.2519455252918279,0.02821011673151741,-0.04766536964980528,-0.0009727626459143934,0.043774319066147704,0.14980544747081748,0.03988326848249013,-0.037937743190661344,-0.15564202334630295,-0.294747081712063,0.1614785992217902
