0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
-0.016853932584269593,-0.038523274478330816,0.0,-0.047351524879614804,-0.008828250401284432,-0.06340288924558601,-0.0642054574638844,-0.047351524879614804,-0.05056179775280878,0.005617977528090012,0.008025682182985605,-0.03691813804173405,0.020064205457464013,0.0032102728731944197,-0.04173354735152479,0.024879614767255198,0.032102728731941976,-0.05056179775280922,-0.06340288924558601,-0.012841091492777235,0.002407704654896037,-0.01926163723916563,0.06179775280898836,-0.0393258426966292,0.0,-0.02166934189406078,-0.0040128410914923585,-0.0040128410914928025,-0.0682182985553772,0.0032102728731939756,0.07383627608346677,-0.0024077046548955927,0.0048154093097916295,0.03210272873194242,-0.04654895666131598,0.015248796147672827,0.045746388443017594,-0.03130016051364359,0.006420545746388395,0.04173354735152479,-0.01284109149277679,0.0,-0.013643659711075617,0.026484751203852852,-0.028892455858747557,-0.0040128410914928025,0.03370786516853874,-0.02728731942215079,-0.0040128410914928025,-0.04414125200642083,-0.006420545746388395,0.0008025682182983829,0.019261637239165186,0.012038523274477964,-0.018459069020866803,0.025682182985553137,0.035313001605136396,-0.03130016051364359,0.01123595505617958,0.028892455858748,0.0008025682182983829,-0.049759229534510396,0.015248796147672827,-0.0032102728731939756,0.05136436597110672,0.026484751203852408,0.05457463884430158,-0.0906902086677368,0.048154093097913186,-0.03451043338683801,-0.02247191011235916,-0.04654895666131598,0.049759229534510396,-0.07544141252006398,0.02728731942215079,0.04494382022471921,-0.06982343499197441,0.0024077046548955927,0.007223113964687222,-0.03691813804173316,0.028089887640449174,-0.0393258426966292,-0.012038523274478408,0.07303370786516838,0.03611556982343478,-0.0016051364365972098,-0.047351524879614804,0.03049759229534521,0.013643659711076062,-0.0393258426966292,0.05537720706260041,0.017656500802567976,-0.0393258426966292,0.015248796147672827,0.024879614767254754,0.029695024077046384,-0.024077046548956815,0.028892455858748,0.01605136436597121,0.07062600321027235,0.03049759229534521,-0.03130016051364359,0.010433386837881198,-0.01284109149277679,0.016853932584270037,0.02728731942215079,-0.0537720706260032,0.02327447833065799,0.08828250401284077,-0.028892455858748,0.02327447833065799,-0.06340288924558601,-0.008025682182985605,0.004815409309791185,-0.012038523274477964,-0.017656500802567976,0.047351524879614804,-0.0024077046548955927,0.01605136436597121,0.0008025682182983829,0.01605136436597121,0.0393258426966292,0.06099518459069042,-0.03772070626003243,0.00963081861958237,0.048154093097913186,0.0024077046548955927,-0.016051364365970766,0.0393258426966292,0.115569823434992,-0.05056179775280922,-0.020866773675762396,-0.043338683788122,0.03611556982343478,0.0048154093097916295,-0.03772070626003199,0.0008025682182979388,0.032102728731941976,-0.033707865168539186,0.022471910112359605
-0.029695024077046828,-0.040128410914928025,0.00963081861958237,-0.03772070626003199,-0.024879614767255642,-0.06982343499197396,-0.051364365971107606,-0.04414125200642083,-0.0906902086677368,-0.005617977528090012,0.0048154093097916295,-0.004815409309790741,-0.012038523274478408,0.0048154093097916295,-0.03852327447832993,0.015248796147672383,0.06741573033707837,-0.05698234349919762,-0.06340288924558601,0.02086677367576195,-0.010433386837881198,-0.027287319422152123,0.07303370786516838,-0.05056179775280922,0.01123595505617958,-0.028089887640449174,-0.012038523274477964,0.015248796147672383,-0.05216693418940599,-0.014446227929374444,0.032102728731941976,0.010433386837881198,0.009630818619583259,0.030497592295344766,-0.04494382022471877,0.028089887640449618,0.047351524879614804,-0.06340288924558601,0.014446227929374,0.08507223113964679,-0.01123595505617958,0.004815409309791185,-0.01203852327447974,0.03611556982343478,-0.02247191011235916,0.013643659711075173,0.04012841091492714,-0.020866773675761507,-0.007223113964686778,-0.05216693418940643,0.01926163723916563,0.010433386837880754,0.0032102728731944197,0.023274478330657544,-0.005617977528090012,0.03691813804173316,0.03049759229534388,-0.02006420545746357,0.02407704654895637,0.019261637239165186,-0.026484751203852408,-0.049759229534510396,0.018459069020866803,-0.004815409309791185,0.101123595505618,0.0008025682182983829,0.043338683788122445,-0.08105939004815399,0.08507223113964724,-0.03611556982343522,-0.02247191011235916,-0.032102728731941976,0.048154093097913186,-0.07544141252006398,0.022471910112359605,0.03691813804173316,-0.06500802568218322,-0.007223113964687222,0.002407704654896037,-0.035313001605136396,0.05537720706260041,-0.04093097913322641,-0.007223113964686778,0.024879614767255198,0.03611556982343478,-0.0032102728731944197,-0.07142857142857162,0.008025682182986493,0.012038523274478408,-0.029695024077046828,0.03451043338683801,-0.00963081861958237,-0.056982343499197174,0.007223113964687222,0.026484751203851964,0.03451043338683846,-0.027287319422151235,0.03852327447833037,0.011235955056180025,0.05136436597110716,0.024077046548956815,-0.05216693418940599,0.015248796147672383,-0.0016051364365972098,0.04253611556982406,0.019261637239165186,-0.03611556982343478,0.03611556982343478,-0.011235955056179137,-0.01926163723916563,0.028089887640449174,-0.06500802568218322,0.033707865168539186,-0.0032102728731944197,0.021669341894061223,-0.016051364365970322,0.06661316211877999,0.0024077046548955927,0.02247191011235916,0.02166934189406078,0.030497592295345655,0.0040128410914928025,0.06260032102728763,-0.028089887640449618,0.027287319422151235,0.043338683788122445,-0.000802568218298827,-0.00963081861958237,0.04574638844301804,0.1492776886035312,-0.026484751203852852,-0.019261637239165186,-0.051364365971107606,0.045746388443017594,0.011235955056180025,-0.04093097913322552,-0.002407704654896037,0.019261637239165186,-0.04975922953451084,0.01284109149277679
-0.0329052969502408,-0.04333868378812156,0.0032102728731939756,-0.03611556982343478,-0.0746388443017656,-0.08587479935794562,-0.05617977528089879,-0.04093097913322641,-0.1051364365971108,-0.010433386837882086,0.035313001605136396,-0.01926163723916474,0.002407704654896037,0.009630818619582815,-0.03049759229534521,-0.0008025682182979388,0.02086677367576195,-0.06179775280898925,-0.06982343499197441,-0.04815409309791363,-0.01524879614767194,-0.040128410914928025,0.07784911717495957,-0.061797752808988804,0.02728731942215079,-0.02166934189406078,0.002407704654896037,0.016853932584268705,-0.05216693418940599,-0.033707865168539186,-0.006420545746388839,-0.028089887640449618,-0.017656500802567088,0.024077046548956815,-0.036918138041733606,0.015248796147672827,0.04253611556982362,-0.05698234349919762,0.024077046548956815,0.17977528089887596,-0.009630818619581927,0.0,-0.013643659711075617,0.05216693418940599,-0.016051364365970766,0.02327447833065799,0.030497592295344766,-0.03210272873194153,0.008828250401284432,-0.04735152487961436,0.036918138041733606,0.024879614767254754,0.006420545746388395,0.0024077046548955927,-0.013643659711075173,0.04494382022471832,0.014446227929374444,0.002407704654896037,0.02568218298555358,0.020866773675762396,-0.010433386837881198,-0.038523274478330816,0.02166934189406078,-0.01284109149277679,-0.08346709470304958,-0.021669341894061223,0.048154093097913186,-0.1035313001605136,0.12359550561797672,-0.060192616372391594,-0.02728731942215079,-0.0032102728731939756,0.04494382022471877,-0.08025682182985605,0.04012841091492758,0.027287319422151235,-0.05056179775280878,0.0024077046548955927,-0.01845906902086636,-0.04494382022471832,0.08105939004815443,-0.045746388443017594,-0.005617977528089568,-0.04574638844301804,-0.005617977528089568,0.0016051364365967657,-0.0826645264847512,-0.03210272873194153,0.020064205457464013,-0.024879614767255198,-0.007223113964686334,0.008025682182985605,-0.010433386837881198,-0.015248796147672383,0.03451043338683757,0.03611556982343478,-0.02086677367576284,0.030497592295344766,0.009630818619582815,0.033707865168539186,0.025682182985554025,-0.0329052969502408,0.010433386837881198,-0.011235955056180025,0.03611556982343522,0.017656500802567976,-0.013643659711075173,0.028089887640450062,-0.04654895666131598,-0.01926163723916563,0.028089887640449174,-0.05858747993579483,0.15088282504012795,-0.01926163723916563,0.03772070626003243,-0.004815409309790297,0.1629213483146068,0.000802568218298827,0.03852327447832993,0.028089887640449174,0.05296950240770437,-0.005617977528090012,0.07865168539325929,-0.002407704654896037,0.017656500802567976,0.035313001605136396,-0.005617977528089568,-0.004815409309791185,0.03451043338683801,0.16853932584269682,-0.028089887640450062,-0.014446227929374,-0.04173354735152479,0.055377207062599965,-0.017656500802567976,-0.02006420545746357,0.010433386837880754,0.02247191011235916,-0.041733547351525235,0.014446227929374
-0.0393258426966292,-0.04654895666131642,-0.006420545746388839,-0.042536115569823174,-0.06821829855537764,-0.09229534510433401,-0.040128410914928025,-0.03451043338683801,-0.1051364365971108,-0.016853932584269593,0.0786516853932584,-0.04494382022471877,0.007223113964686778,0.014446227929374,-0.04975922953450995,0.005617977528090012,-0.08346709470305003,-0.05056179775280922,-0.06500802568218322,-0.11235955056179803,-0.03451043338683801,-0.04494382022471921,0.05698234349919762,-0.061797752808988804,0.022471910112359605,-0.012038523274477964,0.026484751203852852,-0.0040128410914928025,-0.045746388443017594,-0.05136436597110805,-0.049759229534510396,-0.047351524879614804,-0.04012841091492714,0.020866773675762396,-0.02568218298555358,0.01685393258427048,0.036115569823434335,-0.05537720706260041,0.03852327447833126,0.13964686998394882,-0.01123595505617958,-0.014446227929374,-0.021669341894061223,0.026484751203852852,-0.02086677367576195,0.010433386837881642,0.02247191011235916,-0.03691813804173316,0.015248796147672827,-0.05056179775280922,0.036918138041733606,0.0040128410914928025,0.014446227929374,-0.008828250401284432,-0.020064205457464013,0.025682182985553137,0.01284109149277679,0.04895666131621201,0.027287319422151235,0.032102728731941976,0.0329052969502408,-0.048154093097913186,0.0329052969502408,-0.014446227929373556,-0.1861958266452648,-0.008828250401283988,0.04012841091492758,-0.11476725521669318,0.06741573033707926,-0.06661316211877999,-0.017656500802567976,0.020866773675763284,0.048154093097913186,-0.07865168539325884,0.115569823434992,0.019261637239165186,-0.060192616372391594,0.013643659711075173,-0.008828250401283544,-0.05939004815409277,0.07945425361155589,-0.04253611556982362,0.000802568218298827,-0.05216693418940643,-0.023274478330658432,0.006420545746388395,-0.0826645264847512,-0.030497592295344766,0.0329052969502408,-0.03772070626003243,-0.029695024077046384,0.022471910112359605,0.021669341894061223,-0.008828250401283988,0.03130016051364315,0.029695024077046384,-0.01926163723916563,0.028892455858748,0.008025682182986493,0.03691813804173316,0.033707865168539186,-0.016853932584269593,0.007223113964686778,-0.01926163723916563,0.04093097913322641,0.017656500802567976,0.000802568218298827,0.03451043338683801,-0.0016051364365967657,0.0032102728731939756,0.03611556982343478,-0.0537720706260032,0.19582664526484805,-0.027287319422151235,0.04895666131621201,-0.016051364365970322,0.167736757624398,-0.012038523274478408,0.014446227929373556,0.03772070626003199,0.07704654895666163,0.015248796147672383,0.07704654895666163,0.029695024077046384,0.02407704654895637,0.020866773675762396,-0.010433386837881642,-0.008025682182985161,-0.007223113964686778,0.1926163723916532,-0.04414125200642083,-0.006420545746388395,-0.04173354735152479,0.0537720706260032,-0.04012841091492758,0.000802568218298827,0.016853932584269593,0.02568218298555358,-0.028892455858748445,0.01123595505617958
-0.0537720706260032,-0.04333868378812156,-0.02407704654895726,-0.03451043338683801,-0.07784911717496001,-0.06982343499197396,-0.03370786516853874,-0.03772070626003243,-0.11637239165329039,-0.026484751203852408,-0.027287319422150347,-0.05136436597110716,0.007223113964686778,0.014446227929374,-0.07544141252006398,0.005617977528090012,-0.07383627608346721,-0.03611556982343522,-0.04895666131621201,-0.07383627608346721,-0.03772070626003199,-0.056179775280899236,0.03772070626003199,-0.04895666131621201,-0.036918138041733606,-0.02166934189406078,0.0040128410914923585,-0.02166934189406078,-0.04253611556982362,-0.05296950240770526,-0.006420545746388839,-0.03451043338683801,-0.012841091492776346,0.014446227929374,-0.04975922953450951,0.024879614767255642,0.024879614767255198,-0.05216693418940599,0.04654895666131598,0.03852327447833037,-0.02407704654895637,0.0016051364365967657,-0.024879614767255642,0.0008025682182983829,-0.02247191011235916,0.012038523274478408,0.02247191011235916,-0.016051364365970766,0.018459069020867247,-0.04574638844301804,0.036918138041733606,0.008828250401283544,0.012841091492776346,0.008828250401283988,-0.024879614767255198,0.025682182985553137,-0.02086677367576284,0.03451043338683801,0.027287319422151235,0.025682182985553137,0.045746388443017594,-0.04654895666131553,0.03130016051364359,-0.03691813804173316,-0.17817014446227875,-0.021669341894061223,0.01284109149277679,-0.11637239165329039,-0.051364365971107606,-0.0826645264847512,-0.01284109149277679,0.10914927768860405,0.033707865168539186,-0.07865168539325884,0.18298555377207038,0.008025682182985161,-0.08105939004815443,0.012038523274478408,-0.008828250401283544,-0.05617977528089835,0.0393258426966292,-0.04895666131621157,-0.026484751203852408,0.0008025682182983829,-0.03130016051364404,0.0016051364365967657,-0.0826645264847512,-0.01284109149277679,0.028089887640449618,-0.024879614767255198,-0.04574638844301715,0.01123595505617958,0.0329052969502408,0.0040128410914928025,0.01685393258426915,0.018459069020866803,-0.024077046548956815,0.02728731942215079,-0.0032102728731935315,0.02086677367576195,0.035313001605136396,-0.02006420545746357,0.012038523274477964,-0.01765650080256842,0.029695024077046828,0.004815409309791185,-0.0040128410914928025,0.029695024077046384,0.09309791332263284,0.04333868378812156,0.07303370786516838,-0.06500802568218322,0.1284109149277688,-0.01284109149277679,0.047351524879614804,-0.025682182985553137,0.007223113964686778,-0.03772070626003199,0.03691813804173316,0.03611556982343478,0.01605136436597121,0.02166934189406078,0.06741573033707926,0.02166934189406078,0.02568218298555358,0.00963081861958237,-0.010433386837881642,-0.006420545746387951,0.008828250401284876,0.20545746388443042,-0.05216693418940643,-0.01284109149277679,-0.04012841091492758,0.042536115569823174,-0.04654895666131598,0.008828250401284432,-0.0008025682182983829,0.008025682182985161,-0.025682182985554025,0.0032102728731948638
-0.060192616372391594,-0.04654895666131642,-0.040128410914928025,-0.026484751203852408,-0.11155698234349964,-0.03932584269662964,-0.032102728731941976,-0.045746388443017594,-0.08426966292134797,-0.0329052969502408,-0.12680577849117158,-0.06581059390048116,0.02166934189406078,-0.008025682182985605,-0.0802568218298556,-0.026484751203852408,-0.03370786516853963,-0.04093097913322685,-0.028089887640449618,-0.027287319422151235,-0.021669341894061223,-0.06420545746388484,0.008828250401283988,-0.061797752808988804,-0.04654895666131642,-0.028089887640449174,-0.01043338683788031,-0.016853932584270037,-0.03451043338683801,-0.07062600321027324,0.06420545746388395,-0.024879614767255642,0.02247191011236005,0.001605136436597654,-0.05617977528089879,0.018459069020866803,0.016853932584269593,-0.05216693418940599,0.033707865168539186,0.04815409309791363,-0.028892455858748,0.028892455858748,-0.03130016051364404,0.008828250401283988,-0.02247191011235916,0.0040128410914928025,0.006420545746387951,-0.016051364365970766,0.002407704654896037,-0.023274478330658432,0.04173354735152568,0.008828250401283544,0.02407704654895726,0.02166934189406078,-0.028089887640449618,0.02407704654895637,-0.02086677367576284,-0.045746388443017594,0.00963081861958237,-0.0016051364365972098,0.029695024077046384,-0.05778491171749556,0.05056179775280878,-0.048154093097913186,-0.19743178170144438,-0.023274478330657544,0.0016051364365967657,-0.11316211878009641,-0.0786516853932584,-0.0906902086677368,-0.016051364365970766,0.19743178170144482,-0.0016051364365972098,-0.07383627608346766,0.2102728731942216,-0.01926163723916563,-0.06661316211878043,-0.005617977528090012,-0.026484751203851964,-0.04494382022471832,0.029695024077046384,-0.060192616372391594,-0.029695024077046384,0.013643659711075173,-0.015248796147672827,-0.0016051364365972098,-0.06500802568218322,-0.014446227929373556,0.016853932584269593,-0.008828250401284432,0.004012841091493691,0.01605136436597121,-0.0008025682182983829,0.000802568218298827,0.010433386837880754,0.018459069020866803,-0.03531300160513684,0.017656500802567976,-0.017656500802567976,0.014446227929373556,0.022471910112359605,-0.028089887640449174,-0.002407704654896037,-0.0032102728731939756,0.0329052969502408,-0.0048154093097916295,-0.029695024077046384,0.020064205457464013,0.16211878009630842,0.03691813804173316,0.0762439807383628,-0.05056179775280922,0.014446227929374,0.0016051364365967657,0.04895666131621201,-0.027287319422150347,-0.03772070626003199,-0.01364365971107473,0.06260032102728719,0.026484751203852852,0.0,0.060192616372391594,0.049759229534511284,0.0008025682182983829,0.027287319422151235,0.006420545746388395,-0.016853932584269593,-0.004815409309791185,0.024879614767255198,0.18298555377207126,-0.03772070626003199,-0.02728731942215079,-0.04012841091492758,0.05216693418940599,-0.03691813804173272,0.000802568218298827,-0.004012841091493247,0.008025682182985161,-0.028892455858748445,0.0032102728731948638
-0.0682182985553772,-0.038523274478330816,-0.044943820224719655,-0.018459069020866803,-0.1998394863563404,-0.06179775280898925,-0.03049759229534521,-0.042536115569823174,-0.09550561797752799,-0.02327447833065799,-0.1075441412520064,-0.07704654895666074,0.01524879614767194,-0.033707865168539186,-0.08186195826645237,-0.05056179775280922,-0.03691813804173405,-0.05216693418940643,-0.024879614767255642,-0.07544141252006487,-0.0329052969502408,-0.07062600321027324,0.044141252006420384,-0.0746388443017656,-0.04173354735152479,-0.04895666131621157,-0.01043338683788031,-0.02166934189406078,-0.04253611556982362,-0.07062600321027324,0.03531300160513684,-0.008828250401283544,0.014446227929374444,0.006420545746388839,-0.04173354735152479,0.013643659711075617,0.016853932584269593,-0.060192616372391594,0.009630818619583259,0.14125200642054558,-0.02407704654895637,0.014446227929374,-0.04093097913322685,0.010433386837881642,-0.02407704654895637,0.008828250401283988,-0.006420545746388839,-0.019261637239165186,-0.02006420545746357,-0.01845906902086636,0.04654895666131642,-0.013643659711075173,-0.0048154093097916295,0.026484751203851076,-0.023274478330658432,-0.0048154093097916295,-0.024077046548956815,-0.056982343499197174,-0.008025682182985605,0.0,0.012038523274478408,-0.06099518459068998,0.0537720706260032,-0.04333868378812156,-0.11878009630818598,-0.021669341894061223,0.01123595505617958,-0.10995184590690199,-0.043338683788122,-0.0762439807383628,-0.028892455858748,0.04654895666131642,0.004815409309791185,-0.08507223113964724,0.1942215088282504,-0.04173354735152479,-0.0746388443017656,-0.012038523274478408,-0.040930979133225964,-0.05457463884430158,0.008828250401283988,-0.058587479935794384,-0.028089887640449174,0.03772070626003199,-0.008828250401284432,-0.008025682182985605,-0.07463884430176515,-0.048154093097913186,0.0040128410914928025,-0.018459069020866803,0.018459069020867247,0.0,-0.018459069020866803,-0.0040128410914928025,0.007223113964686778,-0.005617977528089568,-0.041733547351525235,0.0032102728731944197,-0.02728731942215079,-4.440892098500626e-16,0.02086677367576284,-0.03451043338683757,-0.008828250401284432,-0.0032102728731939756,0.005617977528090012,-0.024077046548956815,-0.03451043338683757,0.016853932584270037,0.056179775280899236,-0.01926163723916563,0.07142857142857117,-0.05056179775280922,-0.0032102728731944197,-0.006420545746388839,0.05216693418940643,-0.04012841091492714,-0.0024077046548955927,0.008828250401284432,-0.02086677367576284,0.0040128410914928025,0.017656500802567976,0.12118780096308202,0.040128410914928025,-0.015248796147672827,0.014446227929373556,0.0016051364365967657,-0.012038523274478408,-0.006420545746387951,0.008828250401284876,0.17014446227929358,-0.029695024077046828,-0.02728731942215079,-0.04012841091492758,0.055377207062599965,-0.033707865168539186,-0.015248796147672383,-0.004012841091493247,0.006420545746388839,-0.041733547351525235,0.0016051364365972098
-0.08105939004815399,-0.05457463884430158,-0.03531300160513684,-0.02808988764044873,-0.26083467094703083,-0.06982343499197396,-0.016051364365970766,-0.03130016051364315,-0.14205457463884397,-0.0329052969502408,-0.08507223113964635,-0.08186195826645148,-0.0008025682182983829,-0.032102728731941976,-0.09149277688603519,-0.044141252006420384,-0.03370786516853963,-0.06982343499197485,-0.028089887640449618,-0.11396468699839524,-0.045746388443017594,-0.086677367576244,0.06500802568218278,-0.08587479935794562,-0.049759229534510396,-0.06982343499197396,-0.021669341894061223,-0.028089887640449618,-0.03611556982343478,-0.08507223113964724,-0.0032102728731944197,-0.04253611556982362,0.0048154093097916295,-0.004815409309791185,-0.048154093097913186,0.024879614767255642,0.013643659711075617,-0.06661316211877999,0.011235955056180025,0.19101123595505598,-0.017656500802567976,-0.012841091492777235,-0.04735152487961525,-0.005617977528090012,-0.030497592295344766,0.02487961476725431,-0.02247191011236005,-0.02247191011235916,-0.012038523274477964,-0.026484751203852408,0.035313001605136396,-0.018459069020867247,-0.01284109149277679,-0.0040128410914928025,-0.024879614767255198,-0.012841091492777679,-0.009630818619582815,-0.03611556982343478,-0.01765650080256842,-0.01284109149277679,0.023274478330658432,-0.04173354735152479,0.03611556982343478,-0.05617977528089879,-0.043338683788122,-0.024879614767255198,0.019261637239165186,-0.10513643659711036,0.008025682182985605,-0.07303370786516794,-0.05136436597110716,0.0016051364365972098,0.01123595505617958,-0.086677367576244,0.17014446227929358,-0.04654895666131642,-0.0826645264847512,-0.016853932584269593,-0.045746388443016706,-0.06099518459068998,-0.020064205457464013,-0.060192616372391594,-0.047351524879614804,0.0537720706260032,-0.03130016051364404,-0.0016051364365972098,-0.07142857142857162,-0.05939004815409277,-0.012038523274478408,-0.03130016051364404,0.013643659711075617,-0.035313001605136396,-0.040930979133225964,-0.0024077046548951486,-0.008828250401284432,-0.023274478330657544,-0.028892455858748445,0.0,-0.03531300160513595,-0.011235955056180469,0.006420545746388395,-0.047351524879614804,-0.016853932584270037,-0.009630818619582815,0.000802568218298827,-0.02086677367576195,-0.015248796147672383,0.02327447833065799,-0.13001605136436556,-0.030497592295345655,0.05537720706260041,-0.06500802568218322,0.043338683788122,-0.01605136436597121,0.03932584269662964,-0.04654895666131598,0.09550561797752799,0.000802568218298827,-0.05457463884430247,0.015248796147672827,0.024077046548956815,0.12921348314606762,0.036918138041733606,-0.012038523274478852,0.0016051364365967657,-0.009630818619582815,-0.024879614767255642,-0.00963081861958237,-0.013643659711075173,0.158908507223114,-0.04093097913322685,-0.04494382022471877,-0.04012841091492758,0.07303370786516838,-0.03852327447833037,-0.01845906902086636,-0.002407704654896037,-0.014446227929374,-0.056179775280899236,-0.0032102728731944197
-0.09229534510433401,-0.057784911717496,-0.02086677367576284,-0.029695024077046384,-0.21107544141252044,-0.08105939004815399,-0.0032102728731948638,-0.020064205457464013,-0.13563402889245557,-0.047351524879614804,-0.046548956661316865,-0.08828250401284077,0.016853932584269593,-0.01123595505617958,-0.09791332263242358,-0.05056179775280922,-0.011235955056180025,-0.08908507223114004,-0.010433386837881642,-0.09951845906902124,-0.047351524879614804,-0.07865168539325884,0.03772070626003199,-0.10192616372391683,-0.043338683788122,-0.06500802568218278,-0.01845906902086636,-0.03451043338683801,-0.013643659711075617,-0.09309791332263284,-0.0032102728731944197,-0.08747993579454283,0.0032102728731948638,-0.01605136436597121,-0.05457463884430158,0.0329052969502408,-0.004012841091493691,-0.0762439807383628,0.0032102728731939756,0.09309791332263284,-0.022471910112359605,-0.022471910112359605,-0.04735152487961525,0.010433386837881642,-0.04333868378812156,0.008828250401283988,-0.00802568218298605,-0.020866773675761507,-0.0024077046548951486,-0.0329052969502408,0.027287319422151235,-0.02648475120385374,-0.028892455858747557,-0.023274478330658432,-0.029695024077046828,0.017656500802567976,-0.012841091492777235,-0.01845906902086636,-0.012841091492777235,-0.028892455858748,0.03772070626003199,-0.04654895666131553,0.026484751203852852,-0.07865168539325795,-0.048154093097913186,-0.028089887640449618,0.00963081861958237,-0.0971107544141252,0.02568218298555358,-0.07303370786516794,-0.06581059390048072,0.022471910112359605,-0.012841091492777235,-0.08988764044943842,0.14125200642054558,-0.028892455858748445,-0.0826645264847512,-0.024879614767255198,-0.052166934189405545,-0.0642054574638844,-0.021669341894061223,-0.08587479935794562,-0.07142857142857117,-0.023274478330658432,-0.06019261637239204,0.008025682182985605,-0.06340288924558601,-0.06099518459068953,-0.03611556982343478,-0.03451043338683801,0.016853932584270037,-0.054574638844302026,-0.015248796147672383,-0.04093097913322641,-0.013643659711075173,-0.016853932584269593,-0.02247191011235916,-0.011235955056180025,-0.04494382022471877,-0.014446227929374444,0.0032102728731948638,-0.061797752808988804,-0.013643659711075617,-0.022471910112359605,0.008828250401284432,-0.014446227929374,-0.008828250401283988,0.024879614767255198,-0.1123595505617967,-0.02247191011236005,0.047351524879614804,-0.08426966292134841,0.13162118780096277,-0.006420545746388839,0.04253611556982406,-0.0626003210272863,0.13723916532905278,-0.008828250401283988,-0.03852327447833126,0.02327447833065799,0.014446227929374,0.03130016051364359,0.04494382022471921,-0.026484751203852852,-0.0048154093097916295,-0.012841091492777235,-0.015248796147672827,-0.004815409309791185,-0.024879614767255198,0.15569823434991958,-0.05216693418940643,-0.06099518459068998,-0.032102728731941976,0.05216693418940599,-0.04012841091492758,-0.023274478330657544,-0.008828250401284432,-0.014446227929374,-0.043338683788122445,-0.01605136436597121
-0.09390048154093122,-0.04654895666131642,-0.02247191011236005,-0.024879614767255198,-0.0746388443017656,-0.11476725521669362,-0.0016051364365972098,-0.005617977528090012,-0.13081861958266439,-0.02006420545746357,-0.048154093097913186,-0.08186195826645148,0.02166934189406078,-0.004815409309791185,-0.11075441412520037,-0.05698234349919762,-4.440892098500626e-16,-0.10032102728731918,0.008828250401283988,-0.08346709470305047,-0.06982343499197441,-0.07544141252006442,0.024879614767255198,-0.09550561797752843,-0.04173354735152479,-0.02327447833065799,-0.03290529695024036,-0.04895666131621201,-0.0008025682182983829,-0.10272873194221566,0.011235955056180025,-0.10032102728731962,-0.00963081861958237,-0.01284109149277679,-0.04975922953450951,0.024879614767255642,-0.013643659711075173,-0.09069020866773636,-0.004815409309791185,0.024077046548956815,-0.033707865168539186,-0.022471910112359605,-0.05858747993579483,0.008828250401283988,-0.04494382022471877,0.0040128410914928025,-0.006420545746388839,-0.02247191011235916,-0.005617977528089568,-0.04574638844301804,0.009630818619582815,-0.03772070626003243,-0.04173354735152479,-0.0329052969502408,-0.03130016051364315,0.014446227929373556,-0.041733547351525235,-0.016853932584269593,-0.01765650080256842,-0.024077046548956815,0.058587479935794384,-0.06099518459068998,-0.000802568218298827,-0.06099518459068998,-0.14125200642054558,-0.0329052969502408,-0.02086677367576284,-0.1035313001605136,-0.04654895666131642,-0.0762439807383628,-0.0642054574638844,-0.01123595505617958,-0.025682182985554025,-0.08828250401284166,0.130016051364366,-0.04494382022471921,-0.09711075441412476,-0.039325842696628754,-0.04735152487961436,-0.06581059390048116,-0.020064205457464013,-0.08587479935794562,-0.07945425361155678,-0.11476725521669362,-0.06500802568218322,-0.01605136436597121,-0.0762439807383628,-0.05136436597110716,-0.03611556982343478,-0.03772070626003243,0.008828250401284432,-0.048154093097913186,0.03451043338683801,-0.06982343499197396,-0.029695024077046828,-0.03130016051364359,-0.028892455858748445,-0.014446227929373556,-0.05296950240770437,-0.009630818619583259,0.006420545746388395,-0.05537720706260041,-0.010433386837881198,-0.024077046548956815,-0.012038523274477964,-0.011235955056180025,-0.012038523274477964,0.015248796147672383,-0.06099518459068998,-0.03531300160513684,0.04093097913322685,-0.0906902086677368,0.2504012841091492,-0.02086677367576284,0.03932584269662964,-0.06902086677367514,0.0329052969502408,-0.018459069020866803,-0.030497592295345655,-0.0024077046548951486,0.01123595505617958,-0.0762439807383628,0.07383627608346721,-0.03772070626003243,-0.008025682182985605,-0.03049759229534521,-0.029695024077046828,-0.008025682182985161,-0.02327447833065799,0.12680577849117158,-0.06179775280898925,-0.06099518459068998,-0.032102728731941976,0.024879614767255198,-0.05296950240770437,-0.02166934189406078,-0.029695024077046384,-0.004815409309791185,-0.04815409309791363,-0.024077046548956815
