0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
-0.07973102785782904,0.3035542747358309,-0.047070124879923125,-0.08885686839577334,-0.04562920268972137,0.12343900096061478,-0.01440922190201721,-0.170509125840538,-0.15129682997118155,-0.12055715658021138,0.1613832853025936,0.09029779058597509,-0.013448607108549449,0.1306436119116235,-0.1589817483189241,-0.026416906820365127,-0.18683957732949086,0.032660902977905915,-0.026897214217098897,-0.07060518731988474,-0.009125840537944296,-0.01777137367915471,-0.04899135446685887,0.03121998078770416,-0.016330451488952846,0.05955811719500481,0.10566762728146017,-0.0715658021133525,0.01729106628242072
-0.03554274735830931,0.14505283381364076,0.3631123919308357,0.11767531219980787,0.14361191162343906,0.1618635926993276,-0.060518731988472574,0.1493756003842459,-0.22814601344860708,-0.12728146013448616,0.10662824207492783,0.1585014409221902,-0.05475504322766567,-0.2094140249759846,-0.08309317963496654,0.0744476464937559,0.15129682997118143,0.05091258405379451,-0.02497598463016326,-0.26464937560038415,0.05139289145052828,-0.1138328530259366,-0.15754082612872244,-0.06195965417867433,-0.11623439000960611,-0.014409221902017322,0.07108549471661862,0.10134486071085491,0.03170028818443804
0.30259365994236315,0.06916426512968299,0.4034582132564841,0.10038424591738715,0.14553314121037475,0.1733909702209414,0.048030739673391,0.2300672430355427,0.32804995196926034,-0.10614793467819406,0.191162343900096,-0.032660902977905804,-0.08261287223823244,-0.27953890489913547,0.015850144092218854,-0.05235350624399626,0.12055715658021127,0.07492795389049,0.004803073967339144,-0.06676272814601347,-0.015850144092219076,-0.10999039385206533,-0.03458213256484155,-0.07540826128722389,0.025936599423631246,-0.04899135446685876,0.10662824207492794,0.1618635926993276,0.0566762728146013
0.16906820365033626,-0.09125840537944285,0.4591738712776177,-0.021613832853025983,0.07829010566762729,0.10230547550432278,-0.043227665706051854,0.17915465898174832,-0.1023054755043229,-0.3895292987512011,-0.40922190201729136,0.096061479346782,0.05859750240153705,-0.24111431316042264,-0.07636887608069176,-0.0389048991354467,-0.10422670509125853,0.03362151777137379,0.0720461095100865,-0.23871277617675313,0.0389048991354467,-0.06964457252641687,-0.012487992315081686,-0.022574447646493745,-0.12391930835734866,-0.00672430355427478,-0.047070124879923125,0.17243035542747354,0.07877041306436117
-0.10374639769452454,0.07973102785782893,0.20461095100864557,-0.20413064361191158,0.05139289145052839,0.0898174831892411,0.13928914505283385,-0.12439961575408265,-0.6171950048030739,-0.03121998078770416,-0.3448607108549473,0.08741594620557158,-0.11335254562920272,-0.45725264169068214,-0.13688760806916456,0.03121998078770405,0.2483189241114312,0.009606147934678289,0.0240153698366955,-0.04947166186359275,0.07444764649375601,-0.025456292026897254,-0.07012487992315086,0.046589817483189244,-0.11143131604226697,0.02785782901056677,0.15465898174831894,0.06964457252641687,0.0566762728146013
-0.15369836695485106,0.1671469740634005,0.31027857829010563,-0.009125840537944296,0.04466858789625361,0.07540826128722389,0.07012487992315086,0.164745437079731,-0.015850144092218965,-0.14745437079731039,0.12295869356388078,0.05283381364073014,-0.3208453410182517,-0.32564841498559083,-0.11287223823246895,-0.08789625360230557,-0.14265129682997135,0.14313160422670512,0.02017291066282423,-0.2214217098943324,0.03698366954851107,-0.057156580211335295,-0.07877041306436128,-0.0629202689721422,-0.07108549471661851,-0.08645533141210382,0.19020172910662825,0.08501440922190207,0.007684918347742542
-0.41018251681075857,0.29202689721421715,0.13640730067243034,-0.0004803073967338811,0.05619596541786753,0.0004803073967338811,0.0019212295869356355,-0.15129682997118166,-0.3655139289145053,-0.15706051873198856,0.20268972142170982,0.018251681075888593,0.09702209414024976,0.11431316042267048,-0.14265129682997135,-0.026416906820365127,0.27041306436119106,0.35350624399615765,0.09702209414024976,0.07829010566762729,0.09462055715658013,-0.04082612872238234,-0.08453410182516818,-0.08885686839577334,-0.057636887608069065,0.1373679154658981,0.3170028818443804,-0.03602305475504319,0.08357348703170031
-0.06532180595581172,0.23535062439961574,0.043227665706051854,0.22526416906820362,0.09173871277617685,0.18780019212295873,0.1200768491834775,0.1436119116234389,0.4903938520653219,-0.3299711815561961,-0.03170028818443815,-0.01056676272814594,-0.06147934678194045,-0.3650336215177713,-0.060038424591738804,0.025456292026897143,-0.03506243996157554,-0.10374639769452443,0.05475504322766567,-0.00336215177713739,0.0004803073967338811,-0.12632084534101828,-0.4034582132564841,0.10422670509125842,-0.07973102785782893,0.043227665706051854,0.25168107588856875,0.03506243996157543,-0.09414024975984636
-0.11239193083573484,0.21709894332372714,0.07973102785782904,0.14169068203650342,0.24831892411143136,0.08789625360230546,0.14313160422670512,0.2031700288184437,0.20028818443804042,-0.3299711815561961,-0.08165225744476479,0.009606147934678178,0.03362151777137368,0.06243996157540832,-0.09269932756964472,-0.009125840537944296,-0.28001921229586935,-0.21421709894332364,-0.018251681075888593,-0.04562920268972137,0.022574447646493745,-0.25024015369836694,0.1738712776176753,0.07444764649375601,-0.16618635926993264,0.33717579250720464,0.03458213256484155,-0.06003842459173869,-0.015369836695485084
0.23439000960614792,0.2814601344860711,0.25840537944284336,0.1512968299711816,0.22526416906820373,0.10038424591738715,-0.043227665706051854,-0.01777137367915471,-0.3703170028818443,-0.17627281460134492,0.116234390009606,-0.08549471661863595,0.05571565802113354,-0.1287223823246878,-0.0513928914505285,-0.04755043227665712,-0.18491834774255533,0.2872238232468781,0.15658021133525457,0.012007684918347694,0.04466858789625361,-0.20220941402497594,-0.08357348703170031,0.06964457252641687,-0.08645533141210371,0.25552353506244,0.23727185398655137,0.1195965417867435,0.007684918347742542
0.22574447646493756,0.18443804034582134,0.4130643611911624,0.1695485110470702,0.17723342939481274,0.24351585014409227,0.2363112391930836,0.07732949087415941,-0.5000000000000002,-0.10422670509125842,-0.2305475504322767,0.08741594620557158,-0.08837656099903946,-0.2603266090297791,0.027377521613832667,0.0014409221902016434,-0.2704130643611913,-0.006724303554274669,0.17002881844380402,0.03121998078770416,0.029298751200768414,-0.1560999039385207,-0.17579250720461104,0.10902977905859745,-0.00384245917387116,0.4245917387127762,0.09990393852065327,0.05523535062439966,-0.06532180595581172
0.15561959654178675,0.15465898174831894,0.6320845341018252,0.12343900096061478,0.0389048991354467,0.10614793467819406,0.08741594620557158,0.10134486071085491,0.046589817483189244,-0.060999039385206566,0.33621517771373666,0.08645533141210382,-0.012487992315081575,-0.5648414985590777,0.03890489913544659,-0.04755043227665712,0.10230547550432267,-0.4159462055715655,0.11719500480307399,0.1320845341018252,-0.05619596541786742,-0.10614793467819406,-0.03362151777137368,0.10902977905859745,-0.17483189241114305,0.11719500480307399,-0.03554274735830931,0.11287223823246872,0.04418828049951962
0.7319884726224783,-0.02017291066282423,0.7089337175792507,0.2867435158501441,0.03410182516810767,-0.029298751200768414,0.19308357348703176,-0.015850144092219076,-0.1464937560038425,-0.026416906820365127,0.0893371757925071,-0.04514889529298749,0.14024975984630172,0.08165225744476462,0.010086455331411948,-0.05139289145052839,-0.08213256484149867,-0.0009606147934677622,0.09702209414024976,0.07732949087415941,-0.03218059558117203,-0.07925072046109505,-0.1258405379442844,-0.02065321805955811,-0.06916426512968288,0.22190201729106634,0.12968299711815567,0.10710854947166182,-0.013448607108549449
0.5878962536023056,0.11623439000960611,0.9932756964457252,0.3078770413064361,0.07732949087415952,0.0024015369836696276,0.15465898174831894,0.11095100864553309,-0.06484149855907773,-0.04178674351585021,0.24303554274735817,0.014409221902017322,0.1344860710854947,-0.03938520653218058,-0.030259365994236398,-0.09269932756964461,-0.07444764649375613,0.24975984630163317,0.13832853025936598,0.012007684918347694,0.07444764649375601,-0.1407300672430355,-0.05475504322766578,0.03410182516810756,0.018251681075888593,0.24399615754082615,0.12968299711815567,0.006243996157540788,-0.24399615754082615
0.14505283381364076,0.43900096061479343,1.10566762728146,-0.10902977905859756,0.11095100864553326,0.03410182516810767,-0.04995196926032652,0.1224783861671469,0.28001921229586935,-0.2704130643611913,-0.20268972142171005,0.09029779058597509,-0.06340057636887608,-0.22958693563880883,-0.04562920268972159,-0.09269932756964461,-0.21950048030739677,0.04130643611911633,0.26512968299711814,-0.011047070124879932,0.07252641690682038,-0.10134486071085491,-0.11143131604226708,0.005283381364073025,-0.009606147934678066,0.27857829010566765,0.12776176753122004,0.03698366954851107,-0.06820365033621523
0.6215177713736793,0.30739673390970224,0.56388088376561,-0.010086455331412059,0.11095100864553326,0.1407300672430356,0.10086455331412103,-0.026416906820365127,-0.21661863592699326,-0.13976945244956773,-0.36983669548511067,-0.04226705091258398,-0.043227665706051854,-0.20845341018251684,-0.09750240153698375,-0.025456292026897254,0.3924111431316042,0.0989433237271855,0.21133525456292035,-0.01777137367915471,-0.05235350624399615,0.004322766570605152,0.04418828049951962,-0.06964457252641698,-0.07396733909702202,0.15658021133525457,0.10662824207492794,-0.0024015369836695166,-0.09798270893371763
0.36503362151777136,0.36407300672430354,0.3804034582132565,0.36743515850144093,0.15417867435158505,0.04178674351585021,-0.16330451488952913,0.07060518731988463,0.3318924111431316,-0.05619596541786753,0.09606147934678189,0.013448607108549449,0.10662824207492805,-0.39673390970220934,-0.03121998078770427,-0.03794428434197894,-0.2339097022094141,0.24015369836695488,0.17483189241114316,0.10134486071085491,-0.03121998078770416,-0.02449567723342938,-0.009606147934678178,0.05619596541786742,-0.04418828049951962,0.25360230547550433,0.049951969260326634,0.057156580211335295,-0.2007684918347743
