0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
-0.0016339869281045694,0.0694444444444442,-0.10947712418300659,0.07352941176470607,-0.04738562091503251,0.031045751633986818,-0.07679738562091476,0.11111111111111072,-0.1568627450980391,0.045751633986928386,0.039215686274509665,0.06454248366013093,0.18218954248366037,0.07516339869281063,0.04166666666666652,0.016339869281045694,0.06699346405228779,0.0,-0.0694444444444442,0.05065359477124165,0.14379084967320255,0.16339869281045738,0.17810457516339895,0.09395424836601318,0.07107843137254921,0.04411764705882382,0.02287581699346397,-0.005718954248365993,0.08169934640522891,0.03267973856209183,0.0874183006535949,0.10212418300653603,0.04003267973856239,0.04330065359477153,-0.013071895424836555,-0.020424836601307117,-0.07271241830065378,-0.0032679738562091387,0.06699346405228779,0.0343137254901964,0.023692810457516256,0.03921568627451011,0.07761437908496749,0.0343137254901964,0.2549019607843137,0.2001633986928102,-0.0343137254901964,0.027777777777778123,0.09068627450980404,0.10947712418300659,0.125,-0.11029411764705888,-0.0449346405228761,-0.06045751633986951,-0.0032679738562091387,-0.10947712418300659,-0.005718954248365993,0.08169934640522891,0.07352941176470562,0.10457516339869288,0.125,0.10212418300653558,0.09558823529411731,0.10947712418300659,0.18137254901960764,-0.15441176470588225,0.08660130718954262,0.05555555555555536,0.21486928104575131,-0.06045751633986951,-0.004901960784313708,0.2696078431372553,-0.10620915032679701,0.04330065359477153,0.07271241830065334,0.07352941176470607,0.034313725490195957,0.03839869281045738,0.017156862745097978,-0.013071895424836999,-0.034313725490195957,0.2344771241830066,0.13153594771241828,-0.006535947712418277,-0.09150326797385633,-0.15522875816993453,0.08088235294117663,0.008169934640522847,0.054738562091503074,0.08088235294117618,-0.0016339869281045694,0.2393790849673203,-0.1576797385620914,0.07026143790849648,0.17156862745098023,0.17238562091503296,0.005718954248365993,0.12418300653594772,0.008169934640522847,0.01388888888888884,0.13235294117647056,0.04575163398692794,0.16748366013071925,0.16013071895424824,0.11601307189542487,0.061274509803921795
-0.013071895424836555,0.07924836601307117,-0.22549019607843146,-0.08169934640522847,-0.11928104575163401,-0.02941176470588225,-0.09477124183006547,0.1225490196078427,-0.18464052287581678,-0.060457516339869066,0.011437908496731986,0.04983660130718981,0.14787581699346486,0.13235294117647056,0.04656862745098023,0.07026143790849648,0.004901960784314152,0.08986928104575176,-0.0694444444444442,-0.0343137254901964,0.17156862745098067,0.1388888888888884,0.16176470588235325,0.12990196078431415,0.10702614379084974,0.034313725490195957,0.052287581699345775,-0.0449346405228761,0.08823529411764719,0.05392156862745079,0.028594771241829964,0.13316993464052285,0.007352941176471006,0.02042483660130756,-0.022875816993464415,-0.040032679738561505,-0.09232026143790817,-0.05392156862745123,0.05718954248365993,0.04411764705882426,0.015522875816993409,0.037581699346405095,0.0694444444444442,0.04411764705882382,0.24183006535947715,0.26715686274509753,-0.10620915032679745,0.027777777777778123,0.07271241830065378,0.10457516339869288,0.13807189542483655,-0.10049019607843146,-0.007352941176470562,0.011437908496731986,-0.017973856209150707,-0.1356209150326797,-0.022058823529411686,0.08169934640522891,0.05392156862745079,0.16013071895424824,0.18382352941176494,0.06944444444444375,0.2540849673202614,0.130718954248366,0.25816993464052285,-0.18055555555555625,0.11274509803921573,0.08823529411764675,0.2066993464052289,-0.024509803921568984,-0.03758169934640554,0.17320261437908524,-0.060457516339869066,0.004084967320261423,0.10375816993464015,0.05392156862745079,-0.0016339869281045694,0.0318627450980391,0.015522875816993409,0.008169934640522847,-0.0637254901960791,0.13480392156862786,0.1037581699346406,0.011437908496731986,-0.15032679738562127,-0.13235294117647056,0.19526143790849693,0.037581699346405095,0.04656862745098067,0.08251633986928075,0.031045751633986818,0.5351307189542482,-0.038398692810457824,0.16339869281045738,0.20588235294117618,0.03513071895424824,0.022058823529411686,0.15849673202614412,-0.02941176470588225,-0.028594771241829964,0.23039215686274472,-0.0016339869281045694,0.0008169934640522847,0.18464052287581723,0.08986928104575131,0.10375816993464149
-0.03431372549019551,0.09885620915032645,-0.2075163398692812,-0.17973856209150307,-0.08823529411764719,-0.0849673202614385,-0.10784313725490202,0.11111111111111072,-0.11764705882352944,-0.09313725490196045,0.0032679738562091387,0.0661764705882355,0.1429738562091507,0.20751633986928075,0.012254901960783826,0.060457516339869066,-0.07352941176470562,0.08169934640522847,-0.053104575163398504,-0.06535947712418322,0.16013071895424869,0.19281045751633918,0.04738562091503251,0.11683006535947715,0.15604575163398726,-0.05555555555555536,0.009803921568626972,-0.061274509803921795,0.06372549019607865,0.09150326797385588,-0.020424836601306673,0.10049019607843146,-0.015522875816993409,-0.02532679738562127,-0.009803921568627416,-0.03349673202614367,-0.12173202614379042,-0.0718954248366015,0.06535947712418322,0.03921568627451011,0.004084967320261423,0.03267973856209183,0.1037581699346406,0.02287581699346397,0.18790849673202636,0.4076797385620914,-0.06045751633986951,0.006535947712418277,0.06944444444444464,0.08169934640522891,0.11519607843137258,-0.07271241830065378,-0.09232026143790861,0.0555555555555558,-0.013071895424836999,-0.21895424836601318,-0.01879084967320299,0.0931372549019609,0.02777777777777768,0.1895424836601305,0.16421568627450922,0.09885620915032689,0.14460784313725483,0.130718954248366,0.3856209150326797,-0.15604575163398726,0.11928104575163356,0.16666666666666607,0.20016339869281063,-0.0343137254901964,0.04411764705882337,0.17320261437908524,-0.034313725490195957,0.04166666666666696,0.13970588235294112,0.04901960784313708,-0.00980392156862786,0.012254901960783826,0.07924836601307206,0.011437908496731986,-0.06045751633986951,0.08905228758169947,0.17401960784313708,0.07843137254902022,-0.08006535947712434,-0.1470588235294117,0.07598039215686336,0.10294117647058831,0.07598039215686292,0.16584967320261423,0.011437908496731986,0.34722222222222276,0.11356209150326757,0.0980392156862746,0.29084967320261423,-0.08415032679738577,0.12173202614379042,0.11111111111111116,-0.05718954248365993,-0.012254901960784714,0.2728758169934635,0.014705882352941124,-0.19199346405228734,0.130718954248366,0.07352941176470562,0.20343137254901977
-0.013071895424836555,0.0694444444444442,-0.2124183006535949,-0.10457516339869244,0.011437908496731541,-0.1143790849673203,-0.11601307189542487,0.10620915032679701,-0.10620915032679701,-0.09477124183006502,-0.004901960784313708,0.0661764705882355,0.138071895424837,0.17156862745098023,0.020424836601306673,0.10620915032679745,-0.11111111111111072,-0.004901960784314152,0.05637254901960809,0.05228758169934622,0.08823529411764719,0.15522875816993453,-0.0588235294117645,0.07271241830065378,0.22957516339869288,-0.09640522875817004,0.03758169934640465,-0.04656862745098067,0.06209150326797408,0.09313725490196045,-0.015522875816993853,0.04166666666666696,-0.005718954248365993,-0.02532679738562127,0.02777777777777768,-0.02859477124182952,-0.11846405228758128,-0.06535947712418322,0.05392156862745123,0.037581699346405095,-0.007352941176471006,0.016339869281046138,0.17565359477124165,-0.003267973856209583,0.1356209150326797,0.40931372549019596,0.02450980392156854,0.0016339869281054575,0.04983660130718892,0.052287581699346664,0.06781045751633963,-0.048202614379084796,-0.23774509803921573,0.08660130718954262,-0.0032679738562091387,-0.21405228758169903,0.002450980392156854,0.04901960784313708,0.07679738562091476,0.20915032679738577,0.13153594771241828,0.09232026143790817,-0.04003267973856239,0.12418300653594772,0.26797385620915026,-0.11192810457516389,0.0718954248366015,0.09967320261437873,0.1544117647058827,-0.04411764705882382,0.21568627450980404,0.2026143790849675,-0.019607843137254832,0.07761437908496749,0.12336601307189543,0.05228758169934622,0.02614379084967311,0.022058823529411686,0.12173202614379086,0.02450980392156854,-0.10294117647058831,0.16584967320261423,0.14787581699346397,0.11928104575163401,0.040849673202614234,-0.11111111111111072,-0.002450980392156854,0.08169934640522891,0.10212418300653603,0.18709150326797364,0.004901960784313708,-0.16421568627450922,0.0906862745098036,0.08006535947712434,0.22875816993464015,-0.12173202614379086,0.07761437908496704,0.09640522875817004,-0.10294117647058787,-0.007352941176470562,-0.003267973856209583,0.03758169934640465,-0.22303921568627416,0.13725490196078427,0.09313725490196045,0.2769607843137263
-0.011437908496731541,0.007352941176470562,-0.08496732026143805,-0.07679738562091476,0.0931372549019609,-0.09967320261437917,-0.08823529411764675,0.11437908496731986,-0.1143790849673203,-0.10457516339869244,0.0016339869281045694,0.0449346405228761,0.1168300653594776,0.16503267973856195,0.0694444444444442,0.09967320261437873,-0.0637254901960782,-0.14052287581699385,0.19035947712418277,0.09313725490196045,0.037581699346405095,0.12254901960784359,-0.034313725490195957,0.07271241830065378,0.11846405228758172,-0.0800653594771239,0.06045751633986862,-0.07924836601307206,0.06372549019607865,-0.019607843137255276,-0.017156862745097978,0.030228758169934533,0.005718954248366437,-0.03676470588235281,0.062091503267973636,-0.01225490196078427,-0.12336601307189499,-0.029411764705882693,0.05718954248365993,0.04411764705882426,-0.01879084967320299,0.0016339869281054575,0.21160130718954218,-0.01633986928104525,0.09640522875817004,0.14297385620915026,-0.019607843137255276,-0.01470588235294068,0.038398692810456936,0.0343137254901964,0.06617647058823506,-0.08088235294117618,-0.18218954248366037,0.11274509803921573,0.004901960784313264,-0.16666666666666652,0.03839869281045738,0.0,0.0588235294117645,0.130718954248366,0.09068627450980404,0.09885620915032689,-0.11029411764705888,0.0931372549019609,0.08169934640522891,-0.11356209150326846,-0.05065359477124165,0.006535947712418277,0.13316993464052285,-0.047385620915032955,0.20098039215686248,0.1862745098039218,0.016339869281045694,0.09395424836601318,0.09232026143790817,0.09150326797385588,0.07516339869281063,0.07761437908496749,0.13480392156862742,-0.027777777777778123,-0.17320261437908524,0.05637254901960764,0.051470588235293935,0.08823529411764719,0.10457516339869244,-0.10947712418300704,0.13153594771241828,0.09803921568627416,0.0874183006535949,0.15604575163398682,0.017973856209150263,-0.31617647058823506,-0.08251633986928164,0.14215686274509798,0.11437908496731986,-0.13153594771241828,-0.07434640522875835,0.130718954248366,-0.132352941176471,0.022058823529411242,-0.28758169934640554,-0.03921568627451011,-0.19035947712418277,0.16013071895424824,0.04901960784313708,0.2263071895424842
-0.03431372549019551,0.05473856209150352,-0.008169934640522847,-0.05882352941176405,-0.09477124183006547,-0.0718954248366015,0.035947712418300526,0.13235294117647012,-0.062091503267973636,-0.10784313725490158,0.0016339869281045694,0.0449346405228761,0.09722222222222276,0.10620915032679745,0.048202614379084796,0.014705882352941124,-0.08823529411764675,-0.1143790849673203,0.23937908496732074,0.06862745098039191,0.014705882352941124,0.11601307189542442,0.03758169934640554,0.1217320261437913,0.01879084967320299,-0.016339869281045694,0.053921568627450345,-0.08415032679738577,0.035947712418300526,-0.08333333333333348,-0.09395424836601318,0.04983660130718981,-0.005718954248365993,-0.04003267973856195,0.09803921568627416,-0.01225490196078427,-0.12499999999999956,-0.0032679738562091387,0.039215686274509665,0.017973856209150707,-0.02696078431372584,-0.01797385620914982,0.13153594771241828,-0.02450980392156854,0.08333333333333348,-0.1756535947712421,-0.11274509803921573,-0.029411764705881804,0.051470588235293935,0.0212418300653594,0.051470588235293935,-0.05310457516339895,-0.2704248366013071,0.11764705882352944,-0.0016339869281050134,-0.09477124183006547,0.054738562091503074,-0.03594771241830097,0.039215686274509665,0.062091503267973636,0.08251633986928164,0.07271241830065334,-0.04656862745098067,0.08823529411764719,0.06535947712418322,-0.10539215686274561,-0.09640522875817004,-0.052287581699346664,0.15114379084967355,-0.026143790849673554,0.15359477124182996,0.21078431372549034,0.049019607843137525,0.08415032679738577,0.11192810457516345,0.07679738562091476,0.11111111111111116,0.08088235294117618,0.12826797385620914,-0.049019607843137525,-0.13562091503268014,0.10049019607843146,0.08251633986928075,-0.017973856209150263,0.1486928104575158,-0.09803921568627505,0.25735294117647056,0.10620915032679745,0.0874183006535949,0.12173202614379086,0.07679738562091476,-0.09068627450980404,-0.10375816993464104,0.09150326797385633,0.11111111111111072,-0.14624183006535896,-0.06781045751634007,0.11274509803921573,-0.06045751633986951,0.03676470588235281,-0.31699346405228823,-0.130718954248366,-0.11356209150326801,0.10784313725490202,0.04738562091503251,0.14297385620915026
-0.05882352941176494,0.0694444444444442,-0.035947712418300526,0.009803921568628304,0.004901960784313708,-0.07843137254901977,0.1470588235294117,0.13725490196078427,0.019607843137255276,-0.11928104575163356,0.011437908496731986,0.02696078431372584,0.0825163398692812,0.0032679738562091387,-0.013888888888889284,-0.06045751633986951,-0.039215686274509665,0.016339869281045694,0.21813725490196134,0.06862745098039191,0.022875816993464415,0.10457516339869244,-0.0032679738562086946,0.02532679738562127,0.05637254901960809,0.008169934640522847,0.04411764705882293,-0.11519607843137258,0.035947712418300526,-0.0767973856209152,-0.06454248366013049,0.023692810457516256,-0.03839869281045738,-0.04330065359477109,0.07516339869281019,0.012254901960784714,-0.12336601307189499,-0.04084967320261468,0.037581699346405095,-0.039215686274509665,-0.010620915032680145,-0.03594771241830008,0.015522875816993409,-0.04411764705882337,0.10947712418300704,-0.11846405228758172,-0.1650326797385624,-0.004901960784313708,0.05637254901960764,0.016339869281045694,0.028594771241829964,-0.03349673202614367,-0.3374183006535949,0.1470588235294117,-0.008169934640523291,-0.02777777777777768,0.06617647058823506,-0.039215686274509665,0.03758169934640465,0.05392156862745079,0.08741830065359446,0.07271241830065334,0.12826797385620914,0.07843137254901977,0.1470588235294117,-0.08415032679738665,-0.08333333333333348,-0.022875816993464415,0.13316993464052285,-0.047385620915032955,0.12091503267973813,0.19281045751634007,0.04084967320261468,0.058006535947712656,0.08741830065359446,-0.006535947712418277,0.08660130718954262,0.10375816993464015,0.0008169934640522847,-0.047385620915032955,-0.11437908496732074,0.25735294117647056,0.1707516339869275,0.060457516339869066,0.024509803921568096,-0.06699346405228734,0.1919934640522878,0.11111111111111116,0.08905228758169947,0.16584967320261423,0.1339869281045747,-0.08905228758169947,-0.03186274509803955,0.017973856209150263,0.08986928104575131,-0.12336601307189499,-0.005718954248366437,-0.008169934640522403,-0.02450980392156854,0.03676470588235281,-0.2205882352941182,-0.08986928104575176,0.06290849673202636,0.06535947712418322,0.05555555555555536,0.15767973856209183
-0.05392156862745123,0.0106209150326797,0.013071895424836555,0.0065359477124187215,0.016339869281045694,-0.08986928104575176,0.011437908496731986,0.13235294117647012,0.031045751633987262,-0.12581699346405228,0.016339869281045694,0.028594771241830408,0.1004901960784319,-0.045751633986928386,-0.02532679738562127,-0.03758169934640554,-0.01797385620914982,0.07352941176470562,0.1919934640522878,0.040849673202614234,-0.0016339869281045694,0.0849673202614376,0.0065359477124187215,-0.07761437908496704,0.10539215686274517,0.0016339869281045694,0.039215686274508776,-0.1168300653594776,0.011437908496731986,-0.0718954248366015,-0.08415032679738577,-0.0106209150326797,-0.04493464052287521,-0.017156862745097978,0.062091503267973636,-0.040032679738561505,-0.111928104575163,-0.045751633986928386,0.050653594771242094,-0.019607843137254832,-0.0008169934640527288,-0.04084967320261379,-0.09232026143790861,-0.0588235294117645,0.10457516339869288,0.08415032679738532,-0.1274509803921573,0.00980392156862786,0.05800653594771221,-0.01470588235294068,0.028594771241829964,-0.04003267973856195,-0.28676470588235325,0.2026143790849675,-4.440892098500626e-16,0.0032679738562091387,0.1838235294117645,0.009803921568626972,0.011437908496731541,0.04738562091503251,0.09558823529411775,0.08578431372548989,0.1576797385620914,0.06535947712418277,0.16666666666666652,-0.08088235294117707,-0.0767973856209152,0.011437908496731986,0.08741830065359535,-0.062091503267973636,0.20424836601307206,0.12581699346405273,0.06209150326797408,0.1086601307189543,0.07761437908496704,-0.05718954248366037,0.034313725490195957,0.07271241830065334,-0.005718954248365993,0.04411764705882337,-0.15032679738562127,0.1544117647058827,0.13316993464052285,0.13235294117647056,-0.1813725490196081,-0.14869281045751626,0.1968954248366015,0.12091503267973813,0.08088235294117663,0.14624183006535985,0.16993464052287566,-0.22957516339869288,0.03349673202614323,0.1143790849673203,0.09803921568627416,-0.13480392156862697,0.03022875816993409,-0.09803921568627416,-0.10620915032679745,0.04166666666666652,-0.12581699346405273,-0.10784313725490202,0.0825163398692812,0.05392156862745123,0.060457516339869066,0.2312091503267979
-0.06535947712418322,0.017156862745097978,0.031045751633986818,0.009803921568628304,-0.09640522875817004,-0.10947712418300615,-0.04901960784313708,0.10947712418300615,-0.009803921568627416,-0.12091503267973858,-0.06699346405228779,0.033496732026144116,0.1004901960784319,0.035947712418300526,-0.02696078431372584,0.011437908496731541,-0.04738562091503251,-0.10620915032679745,0.14787581699346397,0.06699346405228734,0.031045751633986818,0.0849673202614376,0.01960784313725572,-0.14133986928104525,0.03186274509803955,-0.02941176470588225,0.01797385620914982,-0.11029411764705843,-0.0212418300653594,-0.06045751633986951,-0.16094771241830053,-0.005718954248365549,-0.004084967320260979,-0.02696078431372495,0.05392156862745079,-0.1037581699346406,-0.10375816993464015,-0.08333333333333348,0.05882352941176494,0.009803921568628304,-0.0040849673202618675,-0.04084967320261379,-0.14950980392156854,-0.06699346405228734,0.09640522875817004,-0.022058823529411686,-0.05882352941176494,-0.11274509803921529,0.1086601307189543,-0.04901960784313664,0.04493464052287566,-0.025326797385620825,-0.25408496732026187,0.25,0.01633986928104525,0.0032679738562091387,0.19689542483660105,0.10457516339869288,-0.027777777777778123,0.04411764705882382,0.12009803921568629,0.09885620915032689,-0.058006535947712656,0.062091503267973636,0.1748366013071898,-0.10539215686274561,0.0,-0.06862745098039236,0.017156862745098422,-0.09477124183006547,0.26797385620915026,0.047385620915032955,0.10457516339869288,0.18545751633986907,0.08251633986928075,-0.04901960784313797,0.035947712418300526,0.04493464052287566,0.04003267973856195,0.04575163398692794,-0.1535947712418304,0.015522875816993409,0.08088235294117663,0.11601307189542487,-0.20588235294117663,-0.11928104575163401,0.21160130718954218,0.1535947712418304,0.09068627450980404,0.09885620915032689,0.20098039215686248,-0.2066993464052289,0.036764705882352366,0.14215686274509798,0.18464052287581723,-0.1642156862745101,-0.008986928104575131,-0.05718954248365993,-0.10130718954248374,0.028594771241830408,-0.19117647058823595,-0.12745098039215685,-0.01388888888888884,0.1405228758169934,0.08333333333333304,0.18872549019607865
-0.08823529411764719,0.03513071895424824,0.07352941176470562,0.02124183006536029,-0.08660130718954262,-0.1143790849673203,0.02287581699346397,0.08660130718954218,0.011437908496731986,-0.12254901960784315,-0.13235294117647056,0.05473856209150352,0.07761437908496793,0.1470588235294117,0.004084967320261423,0.11764705882352944,-0.062091503267973636,-0.18464052287581723,0.038398692810457824,-0.00980392156862786,0.057189542483660816,0.06699346405228734,0.004901960784313708,-0.11356209150326757,-0.10212418300653603,-0.08660130718954218,0.021241830065358958,-0.13807189542483655,-0.04738562091503251,-0.06372549019607865,-0.1413398692810457,0.004084967320261423,-0.04003267973856195,-0.022058823529411686,0.040849673202614234,-0.09722222222222143,-0.11519607843137258,-0.06699346405228779,0.07843137254901977,-0.016339869281045694,-0.020424836601307117,-0.05718954248365948,-0.1511437908496731,-0.06862745098039236,0.0718954248366015,-0.04820261437908524,0.006535947712418277,-0.10620915032679701,0.13643790849673199,-0.0637254901960782,0.04656862745098023,-0.01879084967320299,-0.3063725490196081,0.2712418300653594,0.019607843137254832,0.0424836601307188,0.06454248366013049,0.031045751633986818,-0.035947712418301414,0.034313725490195957,0.13970588235294157,0.09558823529411731,-0.24591503267973858,0.062091503267973636,0.16503267973856195,-0.14460784313725528,-0.04411764705882337,-0.06862745098039236,0.007352941176470118,-0.0980392156862746,0.1568627450980391,-0.0032679738562091387,0.09640522875817004,0.2148692810457522,0.12009803921568674,-0.060457516339869954,0.05392156862745123,-0.0236928104575167,0.03186274509803866,0.05392156862745079,-0.12091503267973902,0.06617647058823506,0.11519607843137258,0.13398692810457513,-0.23366013071895475,-0.07026143790849648,0.17238562091503296,0.10457516339869288,0.08905228758169947,0.07598039215686248,0.1470588235294117,-0.04656862745098023,-0.0040849673202618675,0.09313725490196045,0.24673202614379042,-0.04330065359477109,0.059640522875817226,0.15849673202614412,-0.10620915032679745,0.10539215686274517,-0.23856209150326846,-0.1470588235294117,-0.005718954248365549,0.16993464052287566,0.24673202614379086,0.13153594771241828
