0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
0.06299212598425208,-0.0669291338582676,-0.011811023622047001,-0.12401574803149606,-0.049212598425196985,-0.11614173228346436,-0.14566929133858286,0.07283464566929165,-0.082677165354331,-0.03543307086614167,-0.059055118110236116,-0.009842519685039353,0.1102362204724412,0.01771653543307039,0.12401574803149629,0.053149606299212504,0.04330708661417271,0.05905511811023634,-0.019685039370078483,0.03543307086614189,-0.0019685039370078705,0.005905511811023834,0.053149606299212726,-0.08267716535433078,0.055118110236220375,0.03937007874015763,0.011811023622047445,0.11023622047244075,-0.049212598425196985,0.0019685039370078705,-0.0334645669291338,0.025590551181102095,0.04527559055118102,0.019685039370078705,0.0059055118110236116,-0.027559055118110187,-0.03543307086614189,0.003937007874015741,-0.0059055118110236116,-0.011811023622047445,0.049212598425196985,-0.017716535433070835,0.08070866141732291,-0.08267716535433056,-0.07874015748031504,-0.017716535433070835,-0.08464566929133865,0.019685039370078705,-0.08267716535433056,0.06496062992125973,0.06496062992125973,-0.07086614173228356,0.05708661417322869,0.03149606299212593,0.04330708661417293,0.08661417322834652,-0.03346456692913402,0.03937007874015741,0.003937007874015741,-0.15748031496062986,0.07086614173228334,-0.05118110236220508,0.029527559055118058,0.1082677165354331,0.017716535433070835,0.057086614173228245,-0.07086614173228334,-0.003937007874015741,0.09645669291338588,-0.1397637795275588,0.017716535433070835,0.017716535433070835,-0.0334645669291338,0.07480314960629908,-0.10236220472440949,0.08070866141732291,0.0019685039370080926,0.08464566929133865,0.16338582677165348,-0.055118110236220486,-0.07086614173228356,-0.06889763779527547,0.02362204724409467,0.09055118110236204,0.021653543307086798,0.09645669291338577,-0.11023622047244097,-0.06889763779527558,-0.09055118110236227,-0.13188976377952755,-0.031496062992125706,-0.10039370078740162,-0.051181102362204633,0.045275590551181244,0.0,0.16535433070866135,-0.015748031496062964,0.015748031496063186,-0.03149606299212593,0.059055118110236116,0.07677165354330717,-0.04724409448818889,0.055118110236220375,0.15354330708661412,-0.017716535433070835,0.053149606299212726,-0.16141732283464583,-0.1279527559055118,0.09645669291338588,0.0334645669291338,0.1358267716535433,0.007874015748031482,0.30118110236220474,0.12401574803149601,0.0964566929133858,-0.057086614173228356,-0.15157480314960628,-0.2106299212598426,-0.10629921259842512
0.047244094488189115,-0.08267716535433078,-0.03937007874015719,-0.1318897637795271,-0.06496062992125973,-0.12401574803149606,-0.14173228346456712,0.06102362204724443,-0.04330708661417315,-0.03937007874015741,-0.03149606299212593,-0.0059055118110236116,0.07874015748031526,-0.005905511811024056,0.10826771653543288,0.057086614173228245,0.03937007874015741,-0.011811023622047223,-0.0511811023622053,0.04724409448818889,-0.009842519685038909,-0.009842519685039353,0.029527559055118058,-0.10629921259842479,0.0629921259842523,0.015748031496062742,0.015748031496062964,0.13779527559055116,-0.049212598425196985,0.04527559055118102,-0.04133858267716528,0.013779527559055094,0.025590551181102317,-0.003937007874015519,-0.013779527559055094,-0.04330708661417337,-0.05905511811023634,0.007874015748031482,-0.04527559055118102,-2.220446049250313e-16,0.013779527559055094,-0.0059055118110236116,0.07283464566929143,-0.07874015748031482,-0.047244094488189115,-0.04133858267716528,-0.09645669291338566,0.003937007874015741,-0.07086614173228312,0.06889763779527547,0.06496062992125973,-0.07874015748031504,0.08070866141732314,0.011811023622046779,2.220446049250313e-16,0.06299212598425208,-0.021653543307086576,0.03149606299212593,0.011811023622047445,-0.17322834645669283,0.04724409448818934,-0.03543307086614189,0.02559055118110254,0.061023622047243764,-0.0059055118110236116,0.07283464566929143,-0.051181102362204633,0.003937007874015741,0.08464566929133865,-0.11220472440944884,0.005905511811023834,-0.0334645669291338,-0.017716535433070835,0.0866141732283463,-0.11023622047244097,0.07677165354330717,-0.0059055118110236116,0.04921259842519654,0.1003937007874014,-0.055118110236220486,-0.043307086614173596,-0.07283464566929121,0.019685039370078927,0.12204724409448797,0.021653543307086798,0.10039370078740162,-0.11023622047244097,-0.08858267716535428,-0.08661417322834652,-0.13976377952755903,-0.03937007874015741,-0.12401574803149629,-0.03149606299212593,0.029527559055118502,-0.007874015748031482,0.1614173228346456,0.0,-0.03937007874015719,0.07086614173228334,0.04330708661417337,0.013779527559055094,-0.07874015748031482,0.07086614173228356,0.06692913385826782,0.0059055118110236116,0.06102362204724421,-0.1496062992125986,-0.155511811023622,0.07677165354330695,0.009842519685039353,0.13976377952755903,0.023622047244094446,0.2933070866141734,0.08464566929133854,0.09251968503937,-0.10826771653543305,-0.1358267716535433,-0.22244094488188976,-0.0866141732283463
0.08661417322834652,-0.04724409448818889,-0.03937007874015719,-0.09251968503936969,-0.053149606299212726,-0.12401574803149606,-0.13779527559055138,0.029527559055118502,-0.04330708661417315,-0.055118110236220375,-0.03543307086614167,0.009842519685039353,0.05905511811023656,0.04527559055118058,0.09645669291338566,0.053149606299212504,0.015748031496062964,0.0,-0.05511811023622104,0.03937007874015763,-0.033464566929133355,-0.0019685039370076485,0.01771653543307039,-0.09055118110236204,0.007874015748031482,-0.003937007874015963,0.03149606299212615,0.13385826771653564,-0.045275590551181244,0.1082677165354331,-0.06496062992125973,0.013779527559055094,0.017716535433070613,-0.015748031496062964,-0.025590551181102317,-0.04724409448818889,-0.06692913385826782,-0.06299212598425208,-0.04133858267716528,0.023622047244094446,0.013779527559055094,-0.0059055118110236116,0.07677165354330717,-0.11417322834645627,-0.05118110236220508,-0.057086614173228245,-0.10039370078740162,0.019685039370078705,-0.10236220472440927,0.06496062992125973,0.08070866141732269,-0.08267716535433056,0.029527559055118946,0.003937007874015519,-0.03149606299212593,0.07874015748031504,-0.0059055118110233895,0.06299212598425186,0.02362204724409467,-0.16535433070866157,0.07874015748031482,-0.10629921259842545,0.0059055118110233895,0.061023622047243764,-0.017716535433070835,0.06889763779527569,-0.019685039370078705,-0.06692913385826804,0.049212598425196985,-0.1082677165354331,0.02165354330708702,-0.025590551181102317,0.0334645669291338,0.09842519685039353,-0.11811023622047245,0.061023622047243986,-0.03740157480314954,0.0334645669291338,0.06496062992125973,-0.05905511811023645,-0.03543307086614189,-0.12401574803149584,-0.003937007874015519,0.16535433070866135,0.013779527559055316,0.13976377952755903,-0.1220472440944882,-0.053149606299212504,-0.12992125984251945,-0.10433070866141736,-0.06299212598425186,-0.12401574803149629,-0.07086614173228334,0.013779527559055316,-0.011811023622047223,0.1614173228346456,-0.03937007874015719,-0.09448818897637756,0.03937007874015741,0.003937007874015741,-0.06496062992125995,-0.0669291338582676,0.06692913385826738,0.0629921259842523,-0.03346456692913358,0.0885826771653544,-0.1299212598425199,-0.11220472440944884,0.06889763779527547,0.0019685039370078705,0.1082677165354331,0.0,0.2775590551181103,0.04921259842519682,0.10039370078740151,-0.13582677165354315,-0.14370078740157477,-0.23425196850393698,-0.0866141732283463
0.1299212598425199,-0.019685039370078483,-0.031496062992125706,-0.11614173228346436,-0.057086614173228245,-0.13188976377952777,-0.13779527559055138,0.005905511811024056,-0.07086614173228378,-0.0669291338582676,-0.08267716535433056,-0.021653543307086576,0.039370078740157854,0.04133858267716484,0.08070866141732269,0.04133858267716528,0.007874015748031482,0.003937007874015963,-0.02755905511811063,0.011811023622047445,-0.021653543307086354,0.013779527559055316,0.041338582677165725,-0.055118110236220375,0.003937007874015741,0.011811023622047001,-0.011811023622047445,0.07874015748031482,-0.07283464566929143,0.1279527559055118,-0.06889763779527547,0.013779527559055094,0.025590551181102317,-0.051181102362204633,-0.021653543307086798,-0.04330708661417337,-0.039370078740157854,-0.09448818897637801,-0.025590551181102317,0.015748031496062964,0.017716535433070613,-0.021653543307086576,0.1082677165354331,-0.12992125984251968,-0.06692913385826782,-0.057086614173228245,-0.10039370078740162,0.03149606299212593,-0.1259842519685035,0.07283464566929121,0.10826771653543288,-0.06692913385826782,0.021653543307087242,-0.015748031496062964,-0.011811023622047001,0.07874015748031504,-0.00984251968503913,0.03937007874015741,0.02755905511811041,-0.16535433070866157,0.03937007874015719,-0.1102362204724412,0.04527559055118102,0.06889763779527547,-0.02559055118110254,0.03740157480314976,-0.023622047244094224,-0.047244094488189115,0.053149606299212726,-0.10039370078740162,0.029527559055118058,0.025590551181102317,0.017716535433070835,0.07480314960629908,-0.11417322834645671,0.057086614173228245,-0.021653543307086576,0.06496062992125973,0.06496062992125973,-0.055118110236220486,-0.051181102362204633,-0.1358267716535433,-0.003937007874015519,0.11811023622047223,0.017716535433071057,0.12007874015748021,-0.11023622047244097,-0.07283464566929132,-0.13779527559055116,-0.0885826771653544,-0.0669291338582676,-0.12007874015748055,-0.12204724409448797,0.0059055118110236116,-0.015748031496062964,0.12992125984251968,-0.011811023622047223,-0.14960629921259816,-0.011811023622047223,-0.04724409448818889,-0.1082677165354331,-0.07086614173228334,0.11023622047244097,0.08661417322834652,-0.07677165354330717,0.1003937007874014,-0.13385826771653564,-0.09645669291338588,0.07283464566929121,-0.025590551181102317,0.18307086614173218,-0.07480314960629919,0.25393700787401596,0.04527559055118113,0.06889763779527551,-0.20669291338582665,-0.1358267716535433,-0.29724409448818895,-0.11811023622047234
0.09448818897637801,-0.0669291338582676,-0.03543307086614145,-0.09251968503936969,-0.06496062992125973,-0.13976377952755925,-0.14566929133858286,0.029527559055118502,-0.09842519685039397,-0.08267716535433056,-0.10629921259842501,-0.08858267716535462,0.043307086614173596,-0.009842519685039797,0.08070866141732269,0.013779527559055094,-0.003937007874015297,0.007874015748031704,-0.023622047244094446,0.011811023622047445,-0.033464566929133355,0.005905511811023834,0.04921259842519721,-0.03937007874015741,0.07086614173228334,-0.015748031496063186,-0.015748031496062964,0.059055118110236116,-0.07283464566929143,0.04921259842519676,-0.04921259842519676,0.025590551181102095,0.029527559055118058,-0.011811023622047223,-0.03740157480314954,-0.03149606299212593,-0.02362204724409467,-0.06692913385826782,-0.025590551181102317,-0.015748031496063186,0.0019685039370078705,-0.0059055118110236116,0.1279527559055118,-0.10629921259842501,-0.08267716535433078,-0.04921259842519676,-0.10039370078740162,0.019685039370078705,-0.13779527559055116,0.07283464566929121,0.1161417322834648,-0.07086614173228356,0.05314960629921295,-0.03543307086614167,2.220446049250313e-16,0.06299212598425208,-0.053149606299212504,0.03543307086614167,0.02362204724409467,-0.19291338582677153,-0.02755905511811041,-0.05118110236220508,0.0019685039370076485,0.05708661417322802,-0.013779527559055094,0.03740157480314976,-0.055118110236220375,-0.07086614173228356,0.07677165354330717,-0.0885826771653544,0.02165354330708702,0.0019685039370076485,-0.04921259842519676,0.019685039370078705,-0.10236220472440949,0.0885826771653544,-0.013779527559055094,0.0334645669291338,0.10433070866141714,-0.05905511811023645,-0.047244094488189115,-0.13188976377952755,-0.00787401574803126,0.11811023622047223,0.025590551181102317,0.10433070866141736,-0.08267716535433078,-0.09251968503937014,-0.1417322834645668,-0.10433070866141736,-0.06299212598425186,-0.1161417322834648,-0.11417322834645649,-0.0019685039370078705,-0.015748031496062964,0.12598425196850394,-0.003937007874015741,-0.09448818897637756,-0.0551181102362206,-0.07086614173228334,-0.1003937007874014,-0.055118110236220375,0.10629921259842501,0.10236220472440949,-0.03346456692913358,0.12401574803149606,-0.1968503937007876,-0.08464566929133865,0.04527559055118102,-0.06496062992125973,0.20275590551181089,-0.047244094488189003,0.23425196850393715,0.12795275590551186,0.0807086614173228,-0.18307086614173215,-0.16338582677165348,-0.24606299212598426,-0.1417322834645668
0.0551181102362206,-0.07480314960629908,-0.003937007874015519,-0.08464566929133821,-0.06889763779527547,-0.13188976377952777,-0.14173228346456712,0.06889763779527591,-0.082677165354331,-0.06299212598425186,-0.04724409448818845,-0.06102362204724443,0.09055118110236249,0.009842519685038909,0.08464566929133843,0.0019685039370078705,-0.019685039370078705,0.031496062992126594,-0.03543307086614211,0.03149606299212615,-0.04133858267716506,0.005905511811023834,0.03740157480314954,-0.03937007874015741,0.04724409448818889,-0.04330708661417315,-0.011811023622047445,0.07480314960629886,-0.07283464566929143,0.0334645669291338,-0.04133858267716528,0.029527559055118058,0.0059055118110236116,0.003937007874015519,-0.03346456692913402,-0.03937007874015741,-0.04330708661417337,-0.051181102362204856,-0.029527559055118058,-0.007874015748031704,-0.0059055118110236116,-0.013779527559055094,0.09645669291338588,-0.11023622047244075,-0.10236220472440949,-0.053149606299212504,-0.10826771653543354,0.011811023622047001,-0.11811023622047201,0.053149606299212504,0.10826771653543288,-0.08267716535433056,0.06496062992126017,-0.055118110236220375,-0.011811023622047001,0.06692913385826804,-0.06889763779527547,0.019685039370078705,0.011811023622047445,-0.20472440944881876,-0.02362204724409467,-0.06692913385826782,-0.08070866141732314,0.06889763779527547,0.009842519685039353,0.0452755905511808,-0.06299212598425186,-0.09842519685039375,0.05708661417322847,-0.09251968503937014,0.03740157480314976,-0.08070866141732291,-0.05708661417322802,0.015748031496062964,-0.11023622047244097,0.061023622047243986,-0.025590551181102317,-0.0019685039370078705,0.12795275590551158,-0.07874015748031504,-0.05905511811023634,-0.12795275590551203,2.220446049250313e-16,0.1259842519685037,0.017716535433071057,0.09645669291338577,-0.07480314960629919,-0.07677165354330695,-0.15748031496062997,-0.11220472440944884,-0.051181102362204633,-0.10826771653543332,-0.12204724409448797,-0.00984251968503913,-0.015748031496062964,0.14566929133858264,-0.1417322834645669,0.02755905511811041,-0.10629921259842523,-0.011811023622047223,-0.06496062992125995,-0.08661417322834652,0.11417322834645671,0.0748031496062993,-0.021653543307086576,0.11614173228346458,-0.2244094488188978,-0.08464566929133865,0.04527559055118102,-0.053149606299212504,0.18307086614173218,-0.051181102362204745,0.21456692913385833,0.13582677165354334,0.1122047244094487,-0.10433070866141735,-0.1909448818897637,-0.2106299212598426,-0.1417322834645668
0.019685039370078927,-0.0669291338582676,0.0,-0.1318897637795271,-0.09645669291338543,-0.12795275590551225,-0.14566929133858286,0.05708661417322869,-0.06692913385826804,-0.06299212598425186,-0.07480314960629908,-0.04527559055118102,0.05905511811023656,-0.005905511811024056,0.05708661417322869,0.021653543307086576,-0.04330708661417315,0.03543307086614189,-0.05905511811023656,0.03937007874015763,-0.03740157480314932,0.009842519685039353,0.0059055118110236116,-0.08661417322834652,0.015748031496062964,-0.051181102362204856,-0.019685039370078483,0.06299212598425186,-0.0885826771653544,0.06889763779527547,-0.06889763779527547,0.021653543307086576,-0.013779527559055094,0.0,-0.06102362204724443,-0.0551181102362206,-0.08267716535433078,-0.051181102362204856,-0.017716535433070835,-0.007874015748031704,-0.0019685039370078705,-0.009842519685039353,0.06102362204724421,-0.12598425196850394,-0.10236220472440949,-0.04921259842519676,-0.12007874015748055,0.011811023622047001,-0.11811023622047201,-0.02165354330708702,0.06496062992125973,-0.07480314960629908,0.06102362204724443,-0.015748031496062964,-0.015748031496062742,0.0748031496062993,-0.08858267716535417,0.011811023622047223,0.015748031496062964,-0.20078740157480301,0.01574803149606252,-0.09448818897637823,-0.06496062992125995,0.07283464566929099,-0.017716535433070835,0.03740157480314976,-0.07086614173228334,-0.0551181102362206,0.0334645669291338,-0.07283464566929121,0.053149606299212726,-0.06496062992125995,-0.04527559055118102,0.023622047244094446,-0.11811023622047245,0.06889763779527569,-0.053149606299212504,-0.04527559055118102,0.09645669291338566,-0.07874015748031504,-0.051181102362204633,-0.12007874015748032,0.011811023622047223,0.11811023622047223,0.009842519685039575,0.13188976377952732,-0.08267716535433078,-0.049212598425196874,-0.1417322834645668,-0.12007874015748032,-0.03937007874015741,-0.13976377952755925,-0.1259842519685037,-0.01377952755905465,-0.027559055118110187,0.14960629921259838,-0.11023622047244097,-0.003937007874015741,0.055118110236220375,0.0,-0.09645669291338566,-0.08267716535433034,0.13779527559055116,0.059055118110236116,-0.03346456692913358,0.1082677165354331,-0.18897637795275601,-0.10826771653543332,0.057086614173228245,-0.04133858267716528,0.1633858267716537,-0.07874015748031504,0.18700787401574814,0.12795275590551186,0.0807086614173228,-0.10826771653543305,-0.17125984251968498,-0.2263779527559055,-0.16535433070866135
0.007874015748031926,-0.07480314960629908,-0.019685039370078483,-0.1476377952755903,-0.1082677165354331,-0.11220472440944906,-0.1259842519685037,0.01771653543307128,-0.07086614173228378,-0.06299212598425186,-0.09842519685039353,-0.06496062992126017,0.039370078740157854,-0.017716535433070835,0.07677165354330695,0.017716535433070835,-0.023622047244094446,-0.003937007874015519,-0.07874015748031504,6.661338147750939e-16,-0.03740157480314932,-0.04133858267716506,0.021653543307086576,-0.09448818897637756,0.023622047244094446,-0.05905511811023634,-0.015748031496062964,0.04724409448818889,-0.10826771653543332,0.04527559055118102,-0.09645669291338588,-0.017716535433070835,0.0019685039370078705,-0.015748031496062964,-0.057086614173228245,-0.09448818897637801,-0.10236220472440949,-0.05905511811023634,-0.013779527559055316,-0.011811023622047445,0.0019685039370078705,-0.0019685039370078705,0.05708661417322847,-0.13779527559055116,-0.11023622047244097,-0.061023622047243764,-0.09645669291338566,0.007874015748031482,-0.12992125984251968,-0.02559055118110276,0.0334645669291338,-0.07874015748031504,0.029527559055118946,-0.03149606299212593,-0.03543307086614145,0.09055118110236204,-0.07283464566929121,0.055118110236220375,0.015748031496062964,-0.2086614173228345,0.01968503937007804,-0.10236220472440971,-0.0413385826771655,0.04921259842519654,-0.041338582677165725,0.04133858267716528,-0.055118110236220375,-0.03937007874015741,0.06102362204724421,-0.08070866141732291,0.03740157480314976,-0.017716535433070835,-0.0334645669291338,0.015748031496062964,-0.11811023622047245,0.053149606299212504,-0.04921259842519676,-0.009842519685039353,0.1003937007874014,-0.051181102362204856,-0.03937007874015763,-0.15157480314960625,0.011811023622047223,0.14960629921259838,0.017716535433071057,0.14370078740157477,-0.07874015748031504,-0.03346456692913391,-0.13779527559055116,-0.1082677165354331,-0.059055118110236116,-0.15157480314960647,-0.1259842519685037,-0.025590551181101873,-0.03149606299212593,0.13779527559055116,-0.04724409448818889,-0.031496062992125706,0.07874015748031504,-0.055118110236220375,-0.17125984251968518,-0.051181102362204633,0.09842519685039397,0.007874015748031482,-0.02559055118110254,0.1279527559055118,-0.16535433070866146,-0.12401574803149606,0.07677165354330695,-0.021653543307086576,0.18700787401574792,-0.06692913385826771,0.13976377952755914,0.12795275590551186,0.017716535433070807,-0.13976377952755895,-0.16338582677165348,-0.19488188976377957,-0.15354330708661412
0.04330708661417337,-0.06299212598425186,-0.019685039370078483,-0.17125984251968474,-0.08070866141732269,-0.11614173228346436,-0.1259842519685037,0.01771653543307128,-0.07480314960629952,-0.0866141732283463,-0.09448818897637778,-0.037401574803149096,0.05511811023622082,0.0019685039370074264,0.09251968503936947,-0.009842519685038909,0.0,0.007874015748031704,-0.0511811023622053,0.003937007874016185,-0.04921259842519654,-0.04527559055118058,0.013779527559054872,-0.0748031496062993,0.011811023622047223,-0.051181102362204856,-0.03543307086614145,0.03149606299212593,-0.08070866141732291,0.0767716535433074,-0.09645669291338588,-0.021653543307086576,0.0019685039370078705,-0.023622047244094446,-0.03740157480314954,-0.11023622047244097,-0.13385826771653542,-0.07874015748031504,-0.029527559055118058,-0.003937007874015963,-0.0059055118110236116,0.009842519685039353,0.08070866141732291,-0.10629921259842501,-0.1259842519685037,-0.08464566929133843,-0.08464566929133865,0.015748031496063186,-0.14566929133858264,-0.0019685039370083146,0.029527559055118058,-0.07086614173228356,0.05708661417322869,-0.03543307086614167,-0.07480314960629908,0.10236220472440927,-0.06496062992125973,0.059055118110236116,0.03543307086614189,-0.20472440944881876,0.003937007874015741,-0.10236220472440971,-0.02952755905511828,0.009842519685038909,-0.03740157480314976,0.06496062992125973,-0.027559055118109965,-0.07480314960629908,0.0885826771653544,-0.0767716535433074,0.02165354330708702,-0.029527559055118058,-0.021653543307086576,0.011811023622047223,-0.10629921259842523,0.061023622047243986,-0.029527559055118058,0.0019685039370078705,0.04133858267716528,-0.06299212598425208,-0.02362204724409467,-0.15944881889763773,-0.015748031496062742,0.12204724409448797,0.005905511811023834,0.13188976377952732,-0.1220472440944882,-0.04133858267716528,-0.13779527559055116,-0.10433070866141736,-0.06299212598425186,-0.1161417322834648,-0.11811023622047223,-0.03346456692913358,-0.03149606299212593,0.12598425196850394,-0.07480314960629908,-0.04330708661417337,0.003937007874015741,-0.027559055118110187,-0.12401574803149606,-0.07480314960629908,0.11811023622047245,-0.015748031496062964,-0.029527559055118058,0.1279527559055118,-0.18897637795275601,-0.10433070866141714,0.07677165354330695,-0.017716535433071057,0.16732283464566922,-0.047244094488189003,0.18700787401574814,0.057086614173228356,0.03346456692913381,-0.12401574803149605,-0.17125984251968498,-0.17125984251968507,-0.14566929133858264
0.0551181102362206,-0.04724409448818889,-0.023622047244094224,-0.18307086614173196,-0.07677165354330673,-0.1358267716535435,-0.1299212598425199,-0.0019685039370074264,-0.07874015748031526,-0.10629921259842501,-0.09055118110236204,-0.017716535433070835,0.02362204724409489,0.0059055118110231675,0.08464566929133843,-0.0019685039370078705,0.007874015748031482,0.02755905511811041,-0.05905511811023656,-0.003937007874015297,-0.05314960629921228,-0.03346456692913358,-0.013779527559054872,-0.0748031496062993,0.03149606299212593,-0.05905511811023634,-0.04330708661417337,0.059055118110236116,-0.06889763779527569,0.06889763779527547,-0.09251968503937014,0.0059055118110236116,-0.0019685039370078705,0.007874015748031482,-0.04133858267716528,-0.082677165354331,-0.11417322834645649,-0.06692913385826782,-0.04133858267716528,-0.015748031496063186,0.0059055118110233895,0.0019685039370078705,0.07283464566929143,-0.10629921259842501,-0.13385826771653542,-0.09645669291338566,-0.09251968503936991,-0.003937007874015741,-0.13779527559055116,0.0019685039370074264,0.0334645669291338,-0.059055118110236116,0.041338582677165725,-0.051181102362204856,-0.04724409448818867,0.07874015748031504,-0.10039370078740162,0.023622047244094446,2.220446049250313e-16,-0.19291338582677153,-2.220446049250313e-16,-0.07874015748031482,0.0059055118110233895,0.0334645669291338,-0.03740157480314976,0.06496062992125973,-0.09448818897637778,-0.09055118110236227,0.07283464566929143,-0.06102362204724421,0.013779527559055316,-0.09251968503937036,-0.009842519685039353,0.003937007874015741,-0.11417322834645671,0.03740157480314954,-0.013779527559055094,-0.009842519685039353,0.061023622047243986,-0.0748031496062993,-2.220446049250313e-16,-0.12795275590551203,-0.023622047244094446,0.10236220472440927,0.005905511811023834,0.12401574803149618,-0.10236220472440949,-0.0610236220472441,-0.1417322834645668,-0.09645669291338588,-0.051181102362204633,-0.12401574803149629,-0.13779527559055094,-0.025590551181101873,-0.027559055118110187,0.12204724409448842,-0.07086614173228334,-0.09842519685039375,-0.07086614173228334,0.08661417322834652,-0.06889763779527547,-0.051181102362204633,0.10236220472440949,0.019685039370078705,-0.04921259842519676,0.15944881889763796,-0.17322834645669305,-0.08070866141732291,0.057086614173228245,-0.06889763779527547,0.14370078740157477,-0.09448818897637801,0.2381889763779529,0.025590551181102317,0.0964566929133858,-0.12795275590551175,-0.19881889763779528,-0.2303149606299213,-0.14566929133858264
