0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,mean
-0.010566762728146273,0.014889529298751203,0.003842459173871493,0.007204610951008661,-0.010086455331412392,-0.0057636887608070175,-0.0004803073967343252,0.01729106628242061,-0.004803073967339255,0.009125840537944185,-0.005283381364073136,0.01104707012487971,0.007684918347742098,-0.015369836695485084,-0.0019212295869355245,0.012487992315081797,-0.0014409221902020874,0.0009606147934677622,0.00960614793467851,0.008645533141210304,0.014889529298750759,-0.01104707012487971,0.003362151777137168,0.026416906820364794,0.03698366954851107,-0.026416906820364794,0.00912584053794463,0.011527377521613591,-0.0019212295869350804,-0.0057636887608070175,0.0052833813640735805,-0.010566762728146273,-0.018251681075888815,-0.009125840537944185,0.0,0.008645533141210304,0.007684918347742542,0.012968299711815678,0.01681075888568717,0.0004803073967338811,0.007204610951009105,0.004803073967338811,-0.003842459173871049,0.0014409221902011993,0.003362151777137612,0.004803073967339255,0.0014409221902016434,0.012968299711815678,0.012968299711815678,0.0014409221902020874,-0.005283381364073136,0.0014409221902020874,-0.0004803073967338811,0.0028818443804032867,0.010086455331412392,0.01104707012487971,-0.007684918347742098,0.0009606147934677622,0.0014409221902020874,0.0,-0.024495677233428825,0.0014409221902011993,0.0057636887608070175,0.0009606147934677622,-0.0004803073967338811,0.0024015369836694056,0.004322766570605374,0.019692603266090458,0.0,0.004803073967339699,0.007204610951008217,-0.011047070124880154,0.007204610951008661,0.00672430355427478,0.011527377521614035,0.0004803073967343252,0.0,0.0052833813640735805,0.008165225744475979,0.012487992315082241,-0.008165225744476423,0.017291066282421053,-0.01585014409221852,0.0028297628554564427
-0.033621517771373455,0.020653218059557776,0.03554274735830942,0.02353506243996195,0.028338136407300762,0.05283381364073003,0.02161383285302554,0.03650336215177763,-0.00672430355427478,0.011047070124879266,-0.034101825168108224,-0.010086455331411504,0.03650336215177674,-0.012487992315082241,-0.008645533141210748,0.014409221902017766,-0.007204610951008661,-0.021133525456292546,0.007684918347742542,-0.018251681075887927,0.01296829971181479,0.0024015369836694056,-0.030259365994235843,0.009125840537943741,0.026416906820364794,0.0004803073967343252,0.01585014409221941,0.014409221902017766,4.440892098500626e-16,-0.017291066282421497,0.03218059558117181,-0.009606147934678066,0.03266090297790569,-0.0437079731027854,-0.002881844380403731,0.0211335254562921,-0.023054755043227626,-0.007204610951008661,-0.02257444764649419,0.03602305475504375,0.0485110470701251,-0.008645533141210748,-0.03938520653218136,-0.020653218059557776,0.03506243996157554,-0.007684918347742986,-0.0014409221902016434,0.01392891450528344,0.0052833813640735805,0.038904899135447035,0.04755043227665734,0.034101825168108224,-0.032180595581172255,-0.0028818443804032867,0.04274735830931853,0.004322766570605374,-0.014409221902017322,-0.004803073967339699,-0.018731988472622696,0.03458213256484122,0.011047070124880154,0.008165225744476423,-0.0057636887608070175,0.02977905859750196,-0.0024015369836698497,0.018731988472622252,-0.032180595581172255,-0.010086455331411948,0.031700288184438374,0.014409221902017766,-0.003362151777137612,0.007204610951008661,0.012968299711815234,-0.011527377521613147,0.0019212295869359686,-0.020653218059557776,-0.0028818443804032867,0.01008645533141106,0.0014409221902016434,-0.013448607108549115,0.016810758885686727,0.012487992315081797,0.01777137367915449,0.0051792183141788975
-0.00672430355427478,0.048511047070124214,0.07108549471661885,0.08309317963496676,0.06868395773294855,0.048030739673391665,0.04851104707012466,-0.030739673390969724,0.004803073967339255,0.005283381364072692,-0.021613832853026427,-0.014889529298751203,0.03650336215177674,-0.003842459173871049,-0.02689721421709912,-0.0019212295869355245,0.02353506243996195,-0.01729106628242061,0.030739673390970612,-0.03458213256484166,0.030259365994235843,-0.013928914505282552,-0.0024015369836689615,-0.00432276657060493,0.026416906820364794,0.042747358309318084,0.024495677233429713,0.044188280499520616,0.028818443804034644,-0.0288184438040342,0.028338136407300762,-0.019212295869356133,0.04899135446685854,-0.03890489913544659,0.03554274735830942,0.04034582132564868,-0.019212295869356133,0.03890489913544659,0.003362151777137168,0.03410182516810778,0.04466858789625361,-0.05571565802113376,-0.0019212295869350804,-0.03890489913544659,0.059077809798271375,-0.008645533141210748,0.004322766570605374,-0.022574447646493745,0.012007684918347916,0.049471661863592864,-0.02353506243996195,0.06868395773294944,-0.051392891450527944,0.06147934678193989,0.068683957732949,-0.04178674351584988,-0.019212295869356133,0.03458213256484077,-0.06676272814601392,0.05379442843419824,0.018731988472622252,-0.0024015369836698497,0.013448607108549115,0.05379442843419824,-0.01392891450528344,0.012968299711815234,-0.05043227665706107,-0.026416906820365682,0.02785782901056688,0.03170028818443926,-0.008165225744476867,0.03602305475504286,0.023535062439961507,0.018251681075888815,0.00672430355427478,-0.011047070124879266,0.015369836695485084,-0.012968299711815234,-0.034101825168107336,-0.0019212295869355245,0.027377521613833,0.017291066282421053,0.012968299711815678,0.010734580975197677
0.01825168107588837,0.0561959654178672,0.07877041306436139,0.09942363112391961,0.07156580211335273,0.008645533141210304,0.026416906820364794,-0.06532180595581227,-0.025936599423630913,-0.003362151777137612,-0.012968299711816123,-0.02065321805955822,0.03650336215177674,-0.003842459173871049,-0.022094140249759864,0.0336215177713739,0.03218059558117181,-0.04322766570605241,0.00960614793467851,0.00672430355427478,0.03410182516810689,-0.009125840537945074,0.007204610951009105,0.0033621517771362797,0.013928914505283885,0.08213256484149811,0.014889529298751203,0.043227665706051965,0.049951969260326745,0.004803073967338811,0.012968299711815678,0.00960614793467851,0.013448607108549115,0.005283381364072692,0.03938520653218047,0.04130643611911644,0.00672430355427478,0.05139289145052839,0.033141210374639574,-0.02161383285302687,-0.003362151777137612,-0.02977905859750285,0.02977905859750196,-0.059077809798270486,-0.005283381364072692,0.03554274735830898,0.043707973102785846,-0.037944284341978385,-0.0062439961575400105,0.042747358309318084,-0.008165225744475979,0.021613832853026427,-0.05427473583093212,0.08549471661863617,0.022574447646493745,-0.011047070124880154,0.0009606147934682063,0.053794428434197794,-0.04658981748318913,0.03650336215177674,0.014889529298752091,-0.01200768491834836,0.003842459173871049,0.022094140249759864,-0.008165225744476423,0.005283381364072692,-0.037944284341978385,-0.02545629202689703,0.023054755043227182,0.02497598463016404,0.00048030739673343703,0.025456292026897476,0.02065321805955822,0.018251681075888815,-0.004803073967339255,0.008165225744476867,0.02497598463016404,-0.014889529298751203,-0.016810758885686727,0.010566762728146273,-0.007204610951008661,0.014409221902017766,0.025456292026897476,0.011359559274562218
0.04322766570605152,0.0561959654178672,0.05187319884726227,0.04851104707012466,0.030259365994235843,-0.03458213256484166,-0.03698366954851151,-0.039385206532180916,-0.023054755043227626,-0.0014409221902016434,-0.003362151777138056,-0.005283381364073136,0.04418828049951973,0.0211335254562921,-0.016330451488952846,0.011527377521614035,0.03794428434197883,-0.029779058597502406,0.014409221902017322,0.009606147934678066,0.016810758885686283,0.01392891450528344,0.013928914505283885,-0.0004803073967338811,0.009125840537944185,0.03890489913544615,0.0004803073967338811,-0.02017291066282345,0.04322766570605241,0.0336215177713739,-0.021613832853026427,0.01921229586935702,-0.006724303554275224,0.016810758885686283,0.036503362151777186,0.028818443804035088,0.03458213256484166,0.050432276657060626,0.019692603266090014,-0.05331412103746347,-0.049471661863592864,-0.012487992315081797,0.03554274735830898,-0.03698366954851062,-0.023535062439961507,0.03938520653218047,0.04178674351585032,-0.048511047070124214,-0.0024015369836694056,0.043707973102785846,0.0225744476464933,0.0024015369836698497,-0.022574447646493745,0.054755043227665556,0.003362151777137612,0.02449567723342927,0.00960614793467851,0.04130643611911555,-0.02449567723342927,0.006724303554274336,-0.024495677233428825,0.014889529298751203,0.010566762728145829,0.013448607108550004,0.0024015369836702938,-0.01296829971181701,-0.035062439961574654,-0.009125840537944185,0.013448607108549115,0.014409221902017766,-0.013928914505283885,0.0225744476464933,0.01585014409221941,-0.004803073967338811,-0.004803073967339255,0.004322766570605374,0.012487992315081797,-0.00048030739673343703,-0.006243996157540899,0.030739673390970168,-0.008165225744476423,0.0336215177713739,0.018731988472622252,0.00777172088932097
-0.0048030739673401435,-0.019692603266090902,-0.01344860710854956,-0.009125840537943297,-0.011047070124880154,0.008645533141210304,-0.004322766570605374,0.0019212295869355245,-0.03266090297790569,0.005283381364072692,-0.004322766570605818,0.00912584053794463,0.023054755043227626,-0.003842459173871049,-0.008645533141210748,-0.003842459173871049,0.007204610951008217,-0.02785782901056688,-0.023054755043227626,-0.00672430355427478,0.028338136407299874,0.019692603266090458,-0.012007684918347472,0.008165225744476423,0.03218059558117181,0.02833813640730165,-0.0062439961575404546,0.004803073967339255,-0.010566762728145385,-0.0009606147934677622,0.009125840537944185,0.013448607108550004,-0.01344860710854956,-0.018731988472622252,-0.01536983669548464,0.010566762728146273,0.01729106628242061,0.03121998078770405,-0.008165225744476867,-0.023535062439961507,-0.022574447646493745,0.008645533141210304,-0.003842459173871049,-0.008165225744476423,-0.008165225744476423,-0.0019212295869359686,0.028338136407300762,0.00048030739673343703,0.02065321805955822,0.022574447646493745,0.013928914505282997,-0.025456292026896588,-0.009125840537943741,0.02401536983669539,0.02161383285302554,0.040826128722382116,0.013448607108550004,0.00864553314120986,0.0024015369836694056,-0.004803073967339255,-0.023535062439961507,0.014889529298751203,0.012487992315081353,0.004803073967338811,0.018731988472622252,0.020653218059557332,-0.03698366954851062,0.0014409221902016434,0.00864553314120986,0.02305475504322807,-0.004322766570605818,0.008165225744475979,-0.004322766570605374,0.016330451488952402,0.01729106628242061,-0.005283381364072248,0.0,-0.0014409221902016434,-0.01104707012487971,0.007684918347742542,-0.006243996157540899,-0.006724303554274336,-0.005283381364073136,0.0017649850120944573
-0.0672430355427478,-0.007204610951008661,0.03938520653218047,0.02929875120076897,0.03602305475504286,0.038424591738712266,0.04370797310278496,0.01633045148895329,-0.009606147934677622,0.014889529298750315,-0.04274735830931853,-0.01392891450528344,0.03650336215177674,-0.0028818443804032867,0.008645533141210304,-0.026897214217098675,-0.012968299711816567,-0.007684918347742542,-0.006724303554273892,-0.01729106628242061,0.02161383285302465,0.01104707012487971,-0.027377521613832556,0.015850144092218965,0.02545629202689703,0.026416906820365238,0.012968299711815678,0.020172910662824783,0.0019212295869355245,-0.03458213256484166,0.027377521613833,-0.03554274735830898,0.01825168107588837,-0.05427473583093123,0.0009606147934673182,0.004803073967339255,-0.012487992315081797,-0.014889529298751203,-0.007204610951009105,0.03410182516810778,0.033141210374639574,-0.01344860710854956,-0.03266090297790614,0.026416906820365238,0.03506243996157554,-0.021133525456292546,-0.007204610951008217,0.0052833813640735805,-0.005283381364072248,0.016810758885686727,-0.022574447646493745,0.004322766570605818,-0.018731988472621808,0.007684918347742542,0.027377521613832112,0.012007684918347028,-0.019212295869356133,0.004803073967338811,-0.023535062439961063,0.03458213256484122,-0.00048030739673343703,0.007204610951008661,-0.008645533141211192,0.0211335254562921,-0.007204610951009105,0.0225744476464933,-0.024495677233429713,-0.005283381364073136,0.032660902977904804,-0.003842459173871049,0.0062439961575404546,0.030259365994234955,0.006243996157540899,-0.011527377521613147,0.013448607108549115,-0.007204610951008217,0.0,-0.009125840537944185,-0.0033621517771367238,-0.0028818443804028426,0.014889529298751203,0.008645533141210748,-0.004322766570605818,0.0024246843280904067
-0.018251681075888815,0.04562920268972137,0.05571565802113376,0.07925072046109616,0.07348703170028781,0.06436119116234451,0.04466858789625405,-0.01344860710854956,-0.010566762728145829,-0.008165225744476867,-0.014889529298752091,-0.011047070124880154,0.047070124879923014,0.007684918347742542,-0.03266090297790569,0.0009606147934677622,-0.0014409221902020874,-0.021133525456292546,0.004803073967339699,-0.007684918347742986,0.03410182516810689,-0.012007684918347472,0.0014409221902020874,-0.003362151777137168,0.03698366954851107,0.02257444764649419,0.01392891450528344,0.06147934678194078,0.026897214217099563,-0.004803073967339255,0.04082612872238256,-0.024015369836694944,0.04803073967339033,-0.03698366954851107,0.03458213256484166,0.028818443804035088,-0.014409221902017322,0.003362151777137612,-0.02545629202689703,0.005283381364072692,0.06099903938520557,-0.04418828049951973,0.0,-0.023535062439961507,0.033141210374639574,0.023054755043227626,0.010086455331412836,-0.012968299711815234,0.003362151777137612,0.05139289145052839,-0.024495677233428825,0.04274735830931853,-0.06195965417867377,0.03746397694524495,0.059077809798270486,-0.043707973102785846,-0.02689721421709912,0.03458213256484077,-0.03121998078770405,0.05955811719500481,0.02065321805955822,-0.0024015369836698497,-0.014409221902017766,0.059558117195005256,-0.014889529298751203,0.007204610951007773,-0.04466858789625361,-0.019692603266090458,0.007684918347742098,0.021133525456292546,-0.013928914505283885,0.01777137367915449,0.029298751200768525,0.002881844380403731,-0.008645533141210748,0.0004803073967343252,0.017291066282421053,-0.012007684918347916,-0.01104707012487971,0.011527377521614035,0.012007684918347472,0.02017291066282434,0.016810758885686283,0.009287871948890672
0.02689721421709823,0.07925072046109483,0.07588856868395766,0.08693563880883781,0.06388088376560974,0.009606147934678066,-0.0004803073967343252,-0.06243996157540854,-0.02497598463016315,-0.012007684918347916,-0.01585014409221941,-0.008165225744476423,0.024975984630163595,-0.01633045148895329,-0.03170028818443793,0.031700288184438374,0.012007684918347916,-0.040345821325648235,0.01729106628242061,-0.0028818443804028426,0.008165225744475979,0.003362151777137612,-0.023535062439961063,-0.0024015369836698497,-0.0033621517771385,0.05907780979827093,0.00912584053794463,0.030739673390970612,0.046109510086455696,-0.003842459173871493,0.014889529298751203,0.02113352545629299,0.004803073967339255,0.005283381364072692,0.049951969260326745,0.05091258405379406,0.010566762728146273,0.06580211335254571,0.03121998078770405,-0.005283381364073136,0.012968299711816123,-0.023054755043228514,0.02689721421709912,-0.06388088376560974,-0.0014409221902011993,0.054755043227665556,0.03698366954851107,-0.03698366954851151,0.016810758885687616,0.05139289145052839,-0.0004803073967338811,0.045629202689721815,-0.04082612872238167,0.07396733909702258,0.03314121037464002,-0.03602305475504375,0.016330451488952846,0.051873198847261826,-0.05235350624399615,0.05379442843419824,0.017771373679155378,-0.0024015369836698497,0.007684918347742098,0.012487992315081353,-0.006243996157540899,0.005283381364072692,-0.034101825168107336,-0.030259365994236287,0.01536983669548464,0.04034582132564868,-0.01873198847262314,0.02449567723342927,0.010086455331411948,0.014409221902016434,-0.02017291066282434,0.015850144092219853,0.02497598463016404,-0.018731988472622252,0.0014409221902016434,0.00960614793467851,-0.008165225744476423,0.02785782901056688,0.026416906820365238,0.01109336481372176
0.030739673390970612,0.036023054755043304,0.056676272814601525,0.0533141210374648,0.03986551392891435,-0.03938520653218047,-0.027377521613833444,-0.039385206532180916,-0.020172910662823895,-0.006243996157541343,-0.004322766570605818,0.0062439961575404546,0.020172910662824783,-0.004803073967338811,-0.020172910662823895,0.017291066282421053,0.014889529298750759,-0.04130643611911644,0.014409221902017322,0.0009606147934682063,0.014889529298750759,0.00912584053794463,0.014889529298751647,0.008165225744476423,0.016810758885686283,0.04178674351585032,0.023535062439962395,-0.0028818443804032867,0.039385206532180916,0.020172910662823895,0.007204610951008661,0.0336215177713739,-0.011527377521613591,-0.00432276657060493,0.03746397694524495,0.062439961575407654,0.028818443804034644,0.06388088376561063,0.03986551392891435,-0.026416906820365238,-0.04851104707012466,-0.0009606147934682063,0.04034582132564912,-0.03890489913544659,-0.012968299711815234,0.024975984630163595,0.03410182516810778,-0.02545629202689792,-0.012007684918347472,0.02353506243996195,0.030259365994235843,0.006243996157541343,-0.008165225744475979,0.05763688760806973,-0.0014409221902016434,0.009125840537943741,0.013448607108550004,0.054755043227664224,-0.0485110470701251,0.0,-0.012007684918347916,0.01777137367915449,0.025936599423630913,0.02785782901056688,0.012968299711815678,0.0033621517771367238,-0.037944284341978385,-0.018731988472622252,0.02497598463016315,0.028818443804035088,-0.00912584053794463,0.019692603266090458,0.01585014409221941,0.016330451488952402,-0.02017291066282434,-0.013928914505282997,0.02305475504322807,0.006243996157540899,-0.020653218059558665,0.03458213256484122,-0.012007684918347916,0.007684918347742986,0.011047070124880154,0.008836498732682928
