0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
-0.010348071495767108,-0.008936970837253533,0.014111006585136643,-0.013170272812793371,-0.005644402634054302,-0.04562558795860738,0.013640639698965007,-0.01317027281279426,-0.013640639698965007,0.007525870178739513,-0.008466603951081897,0.2262464722483537,-0.012229539040451431,0.02587017873941644,-0.00799623706491115,0.0018814675446847673,0.0032925682031983428,0.020696142991533772,-0.0037629350893695346,0.07619943555973663,0.0032925682031983428,0.03010348071495761,-0.012229539040450987,-0.010818438381937856,-0.006114769520225938,-0.047507055503292595,-0.02587017873941644,-0.01599247412982141,0.009877704609595472,0.05126999059266257,-0.02822201317027284,-0.06444026340545639,0.0018814675446852114,0.022107243650046904,-0.02304797742238973,0.0004703668861711918,0.0018814675446852114,0.06773283160865473,0.022577610536218096,-0.006114769520225938,-0.015522107243649774,0.022577610536218096,-0.012699905926622623,-0.00940733772342428,0.1142991533396045,0.049858889934149,-0.026810912511759266,-0.00658513640639713,0.03762935089369668,-0.010348071495766664,-0.006114769520225494,0.015051740357478582,-0.08654750705550329,-0.01458137347130739,0.01881467544684856,0.023988711194732115,-0.08889934148635925,-0.017873941674506177,0.016933207902163794,0.03621825023518355,-0.028692380056444033,-0.027281279397930458,-0.007525870178739069,-0.011288805268109048,-0.013640639698965451,-0.007055503292568321,0.02775164628410165,0.00940733772342428,0.1523988711194728,-0.0004703668861711918,0.033396048918156396,0.007055503292567877,-0.017403574788334986,0.006114769520225938,0.3047977422389463
-0.01222953904045232,-0.01458137347130739,0.023518344308560923,-0.013170272812793371,-0.012229539040451431,-0.051269990592661685,0.01740357478833454,-0.017873941674506177,-0.013640639698965007,0.0065851364063966855,-0.013170272812793815,0.1585136406396992,-0.00940733772342428,0.03151458137347163,-0.0042333019755411705,0.0018814675446847673,0.0004703668861711918,0.012229539040450987,-0.008466603951081897,0.015992474129820966,0.007055503292567877,0.04045155221072383,-0.019755409219190945,-0.01458137347130739,-0.0042333019755411705,-0.047507055503292595,-0.027751646284101206,-0.016933207902164682,0.011759172154281128,0.03527751646284116,-0.032925682031985204,-0.07478833490122305,0.0018814675446852114,0.028692380056444033,-0.02304797742238973,-0.0014111006585140196,-0.0037629350893690905,0.011288805268109492,0.019755409219190945,-0.008936970837252645,-0.01269990592662218,0.01128880526810816,-0.010818438381937856,-0.012229539040451431,0.11618062088428971,0.17121354656632182,-0.028692380056444478,-0.007525870178739513,0.03198494825964282,-0.01222953904045232,-0.010818438381937856,0.017873941674505733,-0.09125117591721521,-0.01552210724364933,0.015051740357478138,0.023988711194732115,-0.08513640639698972,-0.02069614299153333,0.022577610536218096,0.02116650987770452,-0.030573847601128357,-0.031984948259642376,-0.05174035747883332,-0.004703668861712362,-0.02116650987770541,-0.0032925682031978987,0.033396048918156396,0.01881467544684856,0.09407337723424236,-0.0004703668861711918,0.0249294449670745,0.0032925682031978987,-0.016462841015992158,0.002351834430856403,0.37064910630291603
-0.007525870178739957,-0.01175917215428024,0.020696142991533772,-0.017873941674506177,-0.011288805268109048,-0.055032925682031664,0.015522107243649774,-0.01599247412982141,-0.015522107243649774,0.008466603951081897,-0.010348071495766664,0.10489181561618088,-0.011288805268109048,0.018344308560677813,-0.01175917215428024,0.0037629350893695346,-0.002351834430855959,0.015992474129820966,-0.010348071495766664,-0.028222013170272398,0.004233301975540726,0.03762935089369668,-0.01317027281279426,-0.012699905926622623,-0.007055503292568321,-0.05409219190968928,-0.026810912511759266,-0.016933207902164682,0.00799623706491115,0.03527751646284116,-0.033866415804327143,-0.07478833490122305,0.0018814675446852114,0.021166509877704076,-0.023988711194732115,-0.00517403574788311,-0.0009407337723419396,-0.0413922859830671,0.022577610536218096,-0.012699905926622623,-0.014581373471306946,0.018814675446848117,-0.011759172154279796,-0.012229539040451431,0.11523988711194733,0.31044214487300126,-0.02775164628410165,-0.009407337723425169,0.03292568203198476,-0.02069614299153333,-0.012699905926622623,0.0197554092191905,-0.08842897460018806,-0.013640639698965007,0.01881467544684856,0.014581373471307835,-0.08701787394167448,-0.016933207902163794,0.02351834430856048,0.026810912511759266,-0.02775164628410076,-0.03010348071495761,-0.08654750705550329,-0.021636876763875712,-0.02022577610536258,-0.006114769520225938,0.028692380056444033,0.02257761053621765,0.005644402634054302,0.0004703668861711918,0.0390404515522107,-0.005174035747883554,-0.015522107243649774,0.0014111006585140196,0.37723424270931316
-0.010348071495767108,-0.01175917215428024,0.015992474129821854,-0.017873941674506177,-0.01317027281279426,-0.05879586077140164,0.009877704609595028,-0.01975540921919139,-0.009877704609595472,0.007525870178739513,-0.021636876763875712,0.00987770460959525,-0.011288805268109048,0.02116650987770452,-0.015522107243650218,0.0018814675446847673,-0.0014111006585135755,0.015992474129820966,-0.013170272812793815,-0.08560677328316091,0.007055503292567877,0.033866415804327143,-0.019755409219190945,-0.01834430856067648,-0.007996237064910705,-0.05503292568203211,-0.029633113828786417,-0.01317027281279426,0.012699905926623511,0.055032925682031664,-0.032925682031985204,-0.08137347130762018,0.002822201317027595,0.022107243650046904,-0.022107243650046904,-0.003292568203198787,-0.005644402634054302,-0.08842897460018806,0.024459078080902863,-0.008936970837252645,-0.016462841015991714,0.0197554092191905,-0.009877704609595472,-0.011288805268109048,0.11523988711194733,0.41956726246472265,-0.026810912511759266,-0.01317027281279426,0.02257761053621854,-0.021636876763876156,-0.009877704609595472,0.016933207902163794,-0.09501411100658519,-0.01458137347130739,0.015992474129820966,0.018344308560677813,-0.0804327375352778,-0.01505174035747947,0.02539981185324569,0.02116650987770452,-0.03151458137347074,-0.03010348071495761,-0.09501411100658519,-0.00564440263405519,-0.016462841015992602,-0.005174035747883554,0.0305738476011288,0.02351834430856048,-0.05079962370649138,-0.004233301975540726,0.016462841015992602,-0.007055503292568321,-0.02116650987770452,-0.00047036688617074773,0.33019755409219176
-0.008466603951082341,-0.01269990592662218,0.013170272812793815,-0.016933207902163794,-0.012229539040451431,-0.06538099717779833,0.008936970837252645,-0.011288805268109492,-0.015522107243649774,0.005644402634054746,-0.014111006585136643,-0.049388523047977806,-0.013170272812793815,0.023988711194732115,-0.014581373471307835,-0.0018814675446847673,-0.0014111006585135755,0.004703668861711918,-0.013170272812793815,-0.1326434619002823,0.002351834430855959,0.024459078080902863,-0.014111006585136199,-0.019285042333019753,-0.01175917215428024,-0.04844778927563498,-0.0305738476011288,-0.01599247412982141,0.006114769520226382,0.024929444967074943,-0.03198494825964282,-0.08325493885230495,0.0037629350893699787,0.01834430856067737,-0.02116650987770452,-0.0042333019755411705,-0.0065851364063966855,-0.139228598306679,0.012229539040451431,-0.012699905926622623,-0.01834430856067648,0.01128880526810816,-0.01834430856067737,-0.012229539040451431,0.11523988711194733,0.5550329256820323,-0.0249294449670745,-0.015051740357479026,0.03386641580432759,-0.025399811853245247,-0.01175917215428024,0.011288805268108604,-0.09501411100658519,-0.013640639698965007,0.016933207902163794,0.02681091251175971,-0.08419567262464733,-0.01599247412982141,0.029162746942615225,0.030573847601128357,-0.034336782690498335,-0.02916274694261567,-0.09689557855126996,0.005644402634054746,-0.02022577610536258,-0.006114769520225938,0.01834430856067737,0.02351834430856048,-0.10442144873000947,-0.002351834430855959,0.020225776105361692,-0.004233301975541615,-0.015522107243649774,-0.0014111006585131314,0.2558795860771399
-0.009407337723424725,-0.010818438381937856,0.007525870178739069,-0.02069614299153333,-0.015051740357478582,-0.06632173095014071,0.030573847601128357,-0.0216368767638766,-0.013640639698965007,-0.0009407337723423836,-0.015051740357479026,-0.11053621825023541,-0.014111006585136199,0.023988711194732115,-0.012699905926623511,-0.0037629350893699787,-0.006114769520225938,0.002822201317026707,-0.017873941674506177,-0.18720602069614323,0.006114769520225938,0.028222013170272398,-0.021636876763875268,-0.022107243650046904,-0.014581373471307835,-0.04844778927563498,-0.02587017873941644,-0.018814675446849005,0.009877704609595472,0.03245531514581401,-0.03198494825964282,-0.09172154280338685,0.002822201317027595,0.028692380056444033,-0.0249294449670745,-0.007055503292568321,-0.008466603951081009,-0.1937911571025399,0.016933207902163794,-0.014581373471306946,-0.01834430856067648,0.0018814675446843232,-0.015522107243650218,-0.01693320790216335,0.10959548447789258,0.6246472248353718,-0.03245531514581357,-0.012229539040451876,0.029162746942615225,-0.02257761053621854,-0.012699905926622623,0.008466603951081009,-0.10348071495766753,-0.01269990592662218,0.017873941674506177,0.02022577610536258,-0.08513640639698972,-0.01881467544684856,0.01599247412982141,0.028692380056444033,-0.032455315145813124,-0.03386641580432759,-0.09877704609595472,-0.012229539040451431,-0.017403574788334986,-0.004233301975540726,0.019285042333019753,0.002822201317027151,-0.14863593603010372,-0.005174035747883554,0.03433678269049878,-0.004233301975541615,-0.017403574788334986,-0.0032925682031983428,0.1862652869238004
-0.014111006585137087,-0.010818438381937856,0.013170272812793815,-0.019755409219190945,-0.012229539040451431,-0.0729068673565374,0.0032925682031983428,-0.01975540921919139,-0.015522107243649774,0.004703668861711918,-0.021636876763875712,-0.1613358419567259,-0.00940733772342428,0.02304797742238973,-0.012699905926623511,-0.0037629350893699787,-0.0042333019755411705,0.005644402634054302,-0.02351834430856048,-0.2173095014111004,0.005174035747882666,0.02916274694261478,-0.02351834430856048,-0.02116650987770452,-0.012699905926622623,-0.04938852304797736,-0.03151458137347163,-0.020696142991533772,0.00799623706491115,0.03245531514581401,-0.029162746942615225,-0.09360301034807161,0.0009407337723423836,0.012699905926623067,-0.0249294449670745,-0.007996237064910705,-0.011288805268109048,-0.23424270931326419,0.019755409219190945,-0.015522107243649774,-0.015522107243649774,0.0197554092191905,-0.01834430856067737,-0.014111006585136199,0.11618062088428971,0.6284101599247416,-0.02775164628410165,-0.011288805268109492,0.038570084666039506,-0.025399811853245247,-0.013640639698965451,0.009407337723423836,-0.10724365004703618,-0.01740357478833454,0.014111006585136199,0.019285042333020197,-0.08889934148635925,-0.01599247412982141,0.017873941674506177,0.029633113828786417,-0.030573847601128357,-0.038570084666039506,-0.10724365004703662,0.0009407337723423836,-0.0108184383819383,-0.005174035747883554,0.01834430856067737,0.0037629350893695346,-0.20037629350893704,-0.004233301975540726,0.0249294449670745,-0.0108184383819383,-0.02116650987770452,-0.0032925682031983428,0.12041392285983044
-0.01222953904045232,-0.01269990592662218,0.008466603951081897,-0.023518344308560923,-0.015051740357478582,-0.07008466603951069,0.009877704609595028,-0.018814675446849005,-0.012699905926623067,0.0,-0.026340545625588074,-0.2074317968015058,-0.01034807149576622,0.011759172154280684,-0.014581373471307835,-0.009407337723424725,-0.0042333019755411705,0.012229539040450987,-0.01881467544684856,-0.2361241768579494,0.005174035747882666,0.021636876763875268,-0.02351834430856048,-0.019285042333019753,-0.014581373471307835,-0.06255879586077162,-0.027751646284101206,-0.020696142991533772,0.00799623706491115,0.028692380056444033,-0.03198494825964282,-0.09172154280338685,-0.0018814675446852114,0.020225776105362137,-0.026810912511758822,-0.006114769520226382,-0.011288805268109048,-0.25305738476011275,0.022577610536218096,-0.013640639698965007,-0.019285042333018865,0.014111006585136199,-0.01834430856067737,-0.01693320790216335,0.11053621825023541,0.5954844778927566,-0.023988711194732115,-0.01599247412982141,0.028222013170272398,-0.029162746942615225,-0.015522107243649774,0.011288805268108604,-0.10348071495766753,-0.018344308560676925,0.014111006585136199,0.02304797742238973,-0.08984007525870208,-0.017873941674506177,0.01881467544684856,0.020225776105362137,-0.03339604891815595,-0.035747883349012355,-0.10442144873000947,-0.00658513640639713,-0.015522107243650218,-0.006114769520225938,0.017403574788334986,0.002822201317027151,-0.24553151458137368,-0.006114769520225938,0.022107243650047348,-0.02022577610536258,-0.02116650987770452,-0.004233301975540282,0.05268109125117548
-0.010348071495767108,-0.015522107243649774,0.013170272812793815,-0.023518344308560923,-0.01693320790216335,-0.0729068673565374,0.010818438381937412,-0.0216368767638766,-0.01458137347130739,0.008466603951081897,-0.03010348071495761,-0.25446848541862677,-0.00658513640639713,0.013640639698965451,-0.01740357478833543,-0.004703668861712362,-0.0042333019755411705,0.004703668861711918,-0.01881467544684856,-0.2361241768579494,0.005174035747882666,0.027281279397930014,-0.017873941674506177,-0.020225776105361692,-0.009877704609595472,-0.059736594543744026,-0.024929444967074055,-0.02257761053621854,0.005174035747883554,0.03621825023518355,-0.035747883349012355,-0.09078080903104446,0.0,0.017403574788334986,-0.0249294449670745,-0.007055503292568321,-0.014111006585136199,-0.25776105362182467,0.015051740357478138,-0.018344308560676925,-0.02210724365004646,0.008466603951081453,-0.022107243650046904,-0.01787394167450662,0.11241768579491973,0.5051740357478836,-0.023988711194732115,-0.020696142991533772,0.01317027281279426,-0.02822201317027284,-0.014581373471307835,0.007525870178739069,-0.11288805268109137,-0.020225776105361692,0.01034807149576622,0.012699905926623511,-0.08137347130761974,-0.01505174035747947,0.01881467544684856,0.016462841015992602,-0.03339604891815595,-0.03668861712135474,-0.10536218250235185,-0.0009407337723428277,-0.014581373471307835,-0.008936970837253089,0.015522107243650218,0.015992474129820966,-0.301034807149577,-0.0004703668861711918,0.016462841015992602,-0.028692380056444478,-0.02116650987770452,-0.008936970837252645,-0.03386641580432759
-0.01505174035747947,-0.015522107243649774,0.015992474129821854,-0.019755409219190945,-0.01787394167450662,-0.07384760112888067,0.018344308560676925,-0.017873941674506177,-0.01458137347130739,-0.0037629350893695346,-0.02916274694261567,-0.3118532455315144,-0.00658513640639713,0.0108184383819383,-0.015522107243650218,-0.009407337723424725,-0.009877704609595472,0.0,-0.019755409219190945,-0.2445907808090313,0.004233301975540726,0.03010348071495761,-0.028222013170272398,-0.020225776105361692,-0.010818438381937856,-0.047507055503292595,-0.03151458137347163,-0.02257761053621854,0.006114769520226382,0.03621825023518355,-0.033866415804327143,-0.09454374412041444,0.0018814675446852114,0.019285042333019753,-0.026810912511758822,-0.006114769520226382,-0.013170272812793815,-0.2643461900282218,0.01881467544684856,-0.02398871119473167,-0.020225776105361692,0.005644402634054302,-0.02022577610536258,-0.01693320790216335,0.10677328316086543,0.4459078080903107,-0.01834430856067737,-0.020696142991533772,0.011288805268109492,-0.030103480714957165,-0.016462841015992602,0.0065851364063966855,-0.10065851364063949,-0.016462841015992602,0.012229539040451431,0.015522107243650662,-0.08889934148635925,-0.01505174035747947,0.016933207902163794,0.029633113828786417,-0.0362182502351831,-0.03292568203198476,-0.11100658513640616,-0.02069614299153333,-0.013640639698965451,-0.006114769520225938,0.01269990592662218,-0.010348071495766664,-0.33207902163687697,-0.004233301975540726,0.02116650987770452,-0.013640639698965895,-0.022107243650046904,-0.007055503292567877,-0.09313264346190042
